#{"t_start": 1620063275.463032, "env_id": "CartPole-v0"}
r,l,t
23.0,23,0.050505
37.0,37,0.136267
18.0,18,0.172294
25.0,25,0.221847
26.0,26,0.270814
9.0,9,0.289048
22.0,22,0.32883
21.0,21,0.369725
11.0,11,0.388252
56.0,56,0.493532
30.0,30,0.550629
87.0,87,0.704545
48.0,48,0.789125
28.0,28,0.839041
30.0,30,0.891901
16.0,16,0.920449
43.0,43,0.994724
96.0,96,1.172463
130.0,130,1.416292
120.0,120,1.627391
136.0,136,1.867175
200.0,200,2.279557
154.0,154,2.547112
182.0,182,2.888267
124.0,124,3.114614
190.0,190,3.441938
200.0,200,3.810977
200.0,200,4.227026
112.0,112,4.43474
192.0,192,4.78518
176.0,176,5.129576
133.0,133,5.365371
156.0,156,5.642701
200.0,200,5.998193
200.0,200,6.340292
200.0,200,6.734093
38.0,38,6.811434
102.0,102,7.034923
146.0,146,7.296506
200.0,200,7.636509
165.0,165,7.940764
176.0,176,8.256648
196.0,196,8.604527
157.0,157,8.895126
91.0,91,9.053415
103.0,103,9.231078
126.0,126,9.466283
96.0,96,9.637721
142.0,142,9.936907
179.0,179,10.32922
132.0,132,10.574851
130.0,130,10.80509
113.0,113,11.050038
122.0,122,11.258435
133.0,133,11.502423
156.0,156,11.804376
118.0,118,12.010195
153.0,153,12.279409
133.0,133,12.537844
146.0,146,12.788976
108.0,108,12.998029
157.0,157,13.281344
200.0,200,13.649717
200.0,200,13.996448
63.0,63,14.118331
200.0,200,14.530686
200.0,200,14.871401
200.0,200,15.240496
200.0,200,15.586589
200.0,200,15.946494
92.0,92,16.111619
159.0,159,16.391732
27.0,27,16.437705
75.0,75,16.588555
200.0,200,17.00785
200.0,200,17.374392
200.0,200,17.726076
170.0,170,18.053405
134.0,134,18.288551
95.0,95,18.453373
146.0,146,18.709119
200.0,200,19.068079
200.0,200,19.405389
200.0,200,19.78884
200.0,200,20.141547
182.0,182,20.486334
118.0,118,20.708441
140.0,140,20.991593
96.0,96,21.20595
96.0,96,21.392354
93.0,93,21.572062
84.0,84,21.739456
89.0,89,21.899051
114.0,114,22.111027
95.0,95,22.282088
95.0,95,22.461389
40.0,40,22.54131
58.0,58,22.652326
51.0,51,22.751808
67.0,67,22.899695
43.0,43,22.974883
37.0,37,23.038702
113.0,113,23.243358
52.0,52,23.332276
32.0,32,23.387208
78.0,78,23.53943
49.0,49,23.629161
35.0,35,23.692768
26.0,26,23.736708
42.0,42,23.806423
25.0,25,23.849544
45.0,45,23.925124
40.0,40,23.992103
37.0,37,24.058294
29.0,29,24.110461
38.0,38,24.174725
35.0,35,24.234989
51.0,51,24.323579
50.0,50,24.418164
43.0,43,24.496758
50.0,50,24.584575
44.0,44,24.667337
51.0,51,24.767259
44.0,44,24.89234
65.0,65,25.017849
22.0,22,25.059655
200.0,200,25.435972
72.0,72,25.565619
121.0,121,25.772607
67.0,67,25.883715
200.0,200,26.224989
129.0,129,26.443124
117.0,117,26.663265
200.0,200,27.035781
80.0,80,27.187206
31.0,31,27.243118
44.0,44,27.318399
39.0,39,27.385832
24.0,24,27.427137
87.0,87,27.570156
110.0,110,27.767028
28.0,28,27.821593
113.0,113,28.048467
154.0,154,28.340498
28.0,28,28.398315
127.0,127,28.635433
100.0,100,28.81099
107.0,107,29.011234
122.0,122,29.218396
126.0,126,29.440646
130.0,130,29.666219
22.0,22,29.706898
24.0,24,29.751351
92.0,92,29.926343
81.0,81,30.067923
136.0,136,30.300227
16.0,16,30.330422
15.0,15,30.357279
12.0,12,30.376379
139.0,139,30.611763
117.0,117,30.811322
117.0,117,31.03432
112.0,112,31.236876
20.0,20,31.275346
109.0,109,31.469061
88.0,88,31.631954
97.0,97,31.81199
80.0,80,31.947931
23.0,23,31.983977
97.0,97,32.164397
90.0,90,32.346105
23.0,23,32.393486
83.0,83,32.566361
101.0,101,32.776208
95.0,95,32.956061
112.0,112,33.152488
129.0,129,33.372057
184.0,184,33.704198
200.0,200,34.058088
200.0,200,34.40443
200.0,200,34.747101
200.0,200,35.125555
200.0,200,35.489272
200.0,200,35.863217
200.0,200,36.232183
200.0,200,36.56947
200.0,200,36.91797
200.0,200,37.263185
200.0,200,37.616587
200.0,200,37.965018
200.0,200,38.317042
200.0,200,38.661487
200.0,200,39.012805
200.0,200,39.368567
200.0,200,39.743078
200.0,200,40.102032
200.0,200,40.446739
200.0,200,40.803834
200.0,200,41.165976
200.0,200,41.505581
200.0,200,41.842786
200.0,200,42.175792
200.0,200,42.519313
200.0,200,42.872231
200.0,200,43.229127
200.0,200,43.580819
200.0,200,43.941784
200.0,200,44.28639
200.0,200,44.618105
200.0,200,44.992121
200.0,200,45.380337
200.0,200,45.726811
200.0,200,46.066582
200.0,200,46.404387
200.0,200,46.761608
200.0,200,47.120786
200.0,200,47.467043
200.0,200,47.828281
