num_frames,fitness,loss
25,0.0,
50,0.0,
75,13.666666666666666,
100,16.0,
125,23.0,
150,10.5,
175,10.5,
200,22.0,
225,26.0,
250,15.0,
275,24.0,
300,24.0,
325,19.0,
350,22.0,
375,30.0,
400,17.0,
425,23.0,
450,14.0,
475,14.0,
500,14.0,
525,20.5,
550,28.0,
575,46.0,
600,46.0,
625,16.5,
650,21.666666666666668,
675,9.0,
700,10.333333333333334,
725,12.0,
750,12.0,
775,15.0,
800,18.0,
825,23.5,
850,23.5,
875,29.0,
900,24.0,
925,20.0,
950,8.0,
975,12.0,
1000,12.0,
1025,30.0,
1050,17.0,
1075,17.0,
1100,12.0,
1125,16.0,
1150,21.0,
1175,21.0,
1200,29.0,
1225,29.0,
1250,55.0,
1275,17.0,
1300,35.0,
1325,42.0,
1350,42.0,
1375,19.0,
1400,29.0,
1425,21.5,
1450,24.0,
1475,19.0,
1500,15.0,
1525,15.0,
1550,15.0,
1575,16.0,
1600,28.0,
1625,28.0,
1650,13.5,
1675,13.5,
1700,13.5,
1725,13.5,
1750,13.5,
1775,21.0,
1800,36.0,
1825,36.0,
1850,67.0,
1875,30.5,
1900,30.5,
1925,30.5,
1950,17.0,
1975,33.0,
2000,33.0,
2025,33.0,
2050,33.0,
2075,25.333333333333332,
2100,28.0,
2125,28.0,
2150,59.0,
2175,19.0,
2200,19.0,
2225,27.0,
2250,25.0,
2275,25.0,
2300,25.0,
2325,31.0,
2350,31.0,
2375,26.0,
2400,30.0,
2425,30.0,
2450,15.0,
2475,15.0,
2500,15.0,
2525,15.0,
2550,15.0,
2575,15.0,
2600,15.0,
2625,42.0,
2650,42.0,
2675,56.5,
2700,56.5,
2725,124.0,
2750,124.0,
2775,80.0,
2800,34.0,
2825,34.0,
2850,36.0,
2875,36.0,
2900,21.0,
2925,21.0,
2950,21.0,
2975,45.0,
3000,38.0,
3025,38.0,
3050,38.0,
3075,38.0,
3100,34.5,
3125,34.5,
3150,95.0,
3175,95.0,
3200,69.0,
3225,69.0,
3250,69.0,
3275,33.0,
3300,33.0,
3325,64.0,
3350,64.0,
3375,64.0,
3400,64.0,
3425,64.0,
3450,64.0,
3475,64.0,
3500,64.0,
3525,64.0,
3550,64.0,
3575,64.0,
3600,99.0,
3625,99.0,
3650,99.0,
3675,99.0,
3700,99.0,
3725,99.0,
3750,99.0,
3775,99.0,
3800,129.0,
3825,109.0,
3850,109.0,
3875,109.0,
3900,109.0,
3925,119.0,
3950,119.0,
3975,119.0,
4000,119.0,
4025,119.0,
4050,169.0,
4075,169.0,
4100,169.0,
4125,169.0,
4150,169.0,
4175,169.0,
4200,169.0,
4225,169.0,
4250,169.0,
4275,169.0,
4300,169.0,
4325,169.0,
4350,169.0,
4375,169.0,
4400,119.0,
4425,119.0,
4450,119.0,
4475,119.0,
4500,119.0,
4525,119.0,
4550,119.0,
4575,119.0,
4600,199.0,
4625,199.0,
4650,199.0,
4675,120.0,
4700,120.0,
4725,181.0,
4750,181.0,
4775,181.0,
4800,181.0,
4825,181.0,
4850,181.0,
4875,181.0,
4900,181.0,
4925,199.0,
4950,199.0,
4975,199.0,
5000,199.0,
5025,199.0,
5050,199.0,
5075,135.0,
5100,135.0,
5125,135.0,
5150,135.0,
5175,135.0,
5200,135.0,
5225,135.0,
5250,127.0,
5275,127.0,
5300,127.0,
5325,127.0,
5350,127.0,
5375,127.0,
5400,127.0,
5425,127.0,
5450,127.0,
5475,127.0,
5500,127.0,
5525,127.0,
5550,127.0,
5575,127.0,
5600,127.0,
5625,127.0,
5650,127.0,
5675,199.0,
5700,91.0,
5725,199.0,
5750,199.0,
5775,199.0,
5800,199.0,
5825,199.0,
5850,199.0,
5875,199.0,
5900,199.0,
5925,199.0,
5950,199.0,
5975,199.0,
6000,199.0,
6025,199.0,
6050,199.0,
6075,199.0,
6100,199.0,
6125,199.0,
6150,199.0,
6175,199.0,
6200,199.0,
6225,199.0,
6250,199.0,
6275,199.0,
6300,199.0,
6325,199.0,
6350,199.0,
6375,199.0,
6400,199.0,
6425,199.0,
6450,199.0,
6475,163.0,
6500,163.0,
6525,163.0,
6550,163.0,
6575,133.0,
6600,133.0,
6625,133.0,
6650,133.0,
6675,133.0,
6700,199.0,
6725,199.0,
6750,199.0,
6775,199.0,
6800,199.0,
6825,199.0,
6850,153.0,
6875,153.0,
6900,153.0,
6925,153.0,
6950,153.0,
6975,153.0,
7000,153.0,
7025,153.0,
7050,153.0,
7075,153.0,
7100,153.0,
7125,153.0,
7150,153.0,
7175,153.0,
7200,153.0,
7225,153.0,
7250,153.0,
7275,153.0,
7300,153.0,
7325,153.0,
7350,153.0,
7375,153.0,
7400,153.0,
7425,153.0,
7450,153.0,
7475,188.5,
7500,188.5,
7525,188.5,
7550,188.5,
7575,188.5,
7600,188.5,
7625,188.5,
7650,188.5,
7675,188.5,
7700,199.0,
7725,123.0,
7750,181.0,
7775,181.0,
7800,181.0,
7825,181.0,
7850,181.0,
7875,181.0,
7900,181.0,
7925,181.0,
7950,181.0,
7975,48.0,
8000,48.0,
8025,48.0,
8050,48.0,
8075,48.0,
8100,48.0,
8125,126.0,
8150,126.0,
8175,126.0,
8200,126.0,
8225,126.0,
8250,126.0,
8275,126.0,
8300,126.0,
8325,126.0,
8350,126.0,
8375,123.0,
8400,123.0,
8425,123.0,
8450,123.0,
8475,154.0,
8500,152.0,
8525,152.0,
8550,152.0,
8575,152.0,
8600,152.0,
8625,152.0,
8650,152.0,
8675,152.0,
8700,152.0,
8725,152.0,
8750,152.0,
8775,152.0,
8800,152.0,
8825,152.0,
8850,152.0,
8875,152.0,
8900,152.0,
8925,152.0,
8950,152.0,
8975,199.0,
9000,199.0,
9025,199.0,
9050,199.0,
9075,199.0,
9100,199.0,
9125,199.0,
9150,199.0,
9175,199.0,
9200,199.0,
9225,199.0,
9250,199.0,
9275,199.0,
9300,199.0,
9325,189.0,
9350,189.0,
9375,189.0,
9400,189.0,
9425,189.0,
9450,189.0,
9475,199.0,
9500,199.0,
9525,199.0,
9550,199.0,
9575,199.0,
9600,199.0,
9625,199.0,
9650,199.0,
9675,199.0,
9700,199.0,
9725,199.0,
9750,199.0,
9775,199.0,
9800,199.0,
9825,139.0,
9850,72.0,
9875,72.0,
9900,72.0,
