#{"t_start": 1620063275.4603536, "env_id": "CartPole-v0"}
r,l,t
13.0,13,0.02853
23.0,23,0.088579
10.0,10,0.113245
23.0,23,0.15796
37.0,37,0.233416
23.0,23,0.273396
13.0,13,0.299753
30.0,30,0.355147
31.0,31,0.409383
17.0,17,0.439723
43.0,43,0.525969
25.0,25,0.57216
31.0,31,0.626258
49.0,49,0.714046
60.0,60,0.817037
32.0,32,0.872019
72.0,72,1.003353
37.0,37,1.069407
70.0,70,1.197027
170.0,170,1.511551
121.0,121,1.723155
200.0,200,2.114893
164.0,164,2.422895
200.0,200,2.774755
48.0,48,2.880032
49.0,49,2.966875
200.0,200,3.322309
200.0,200,3.683824
198.0,198,4.055945
121.0,121,4.318682
154.0,154,4.595491
148.0,148,4.870886
122.0,122,5.115736
133.0,133,5.356751
145.0,145,5.610553
200.0,200,5.965946
200.0,200,6.309307
174.0,174,6.643415
200.0,200,7.068067
200.0,200,7.419361
33.0,33,7.473566
190.0,190,7.810615
144.0,144,8.071883
200.0,200,8.42656
151.0,151,8.699379
162.0,162,8.994763
115.0,115,9.195377
76.0,76,9.330228
181.0,181,9.659798
135.0,135,9.949712
176.0,176,10.332897
120.0,120,10.555243
95.0,95,10.72856
144.0,144,11.026821
103.0,103,11.206027
113.0,113,11.397512
137.0,137,11.678466
126.0,126,11.898854
45.0,45,11.977819
176.0,176,12.28917
115.0,115,12.514156
167.0,167,12.801295
159.0,159,13.099295
145.0,145,13.378855
200.0,200,13.728516
200.0,200,14.081008
200.0,200,14.498734
200.0,200,14.841574
200.0,200,15.210465
200.0,200,15.555337
200.0,200,15.91467
142.0,142,16.172641
48.0,48,16.254705
85.0,85,16.403989
18.0,18,16.437169
64.0,64,16.559109
44.0,44,16.656414
91.0,91,16.833653
200.0,200,17.245628
200.0,200,17.59178
200.0,200,17.969992
139.0,139,18.21323
85.0,85,18.363046
200.0,200,18.711668
200.0,200,19.070644
49.0,49,19.156397
49.0,49,19.23982
200.0,200,19.573834
200.0,200,19.961594
200.0,200,20.325648
128.0,128,20.576002
140.0,140,20.849344
195.0,195,21.259259
105.0,105,21.461435
103.0,103,21.670268
200.0,200,22.034768
71.0,71,22.160441
52.0,52,22.257632
57.0,57,22.369694
71.0,71,22.496859
70.0,70,22.63477
74.0,74,22.779017
61.0,61,22.913155
25.0,25,22.955585
65.0,65,23.070036
85.0,85,23.223507
40.0,40,23.29259
67.0,67,23.413464
48.0,48,23.504537
32.0,32,23.570075
51.0,51,23.66095
34.0,34,23.721427
25.0,25,23.765313
22.0,22,23.799891
92.0,92,23.95833
36.0,36,24.017922
43.0,43,24.090196
33.0,33,24.150215
22.0,22,24.187336
40.0,40,24.256201
59.0,59,24.362767
26.0,26,24.41144
86.0,86,24.567516
43.0,43,24.644661
45.0,45,24.727309
43.0,43,24.827963
63.0,63,24.973813
84.0,84,25.135506
90.0,90,25.311114
81.0,81,25.45666
61.0,61,25.568196
62.0,62,25.67283
148.0,148,25.925602
91.0,91,26.077952
179.0,179,26.386322
144.0,144,26.643834
92.0,92,26.813173
73.0,73,26.956841
57.0,57,27.067398
54.0,54,27.169433
46.0,46,27.246783
21.0,21,27.282121
73.0,73,27.410905
88.0,88,27.55484
112.0,112,27.754072
102.0,102,27.941025
149.0,149,28.247284
122.0,122,28.478651
109.0,109,28.681697
119.0,119,28.894362
118.0,118,29.103567
20.0,20,29.137244
121.0,121,29.350289
129.0,129,29.571346
81.0,81,29.717534
30.0,30,29.773079
129.0,129,30.012391
37.0,37,30.077772
21.0,21,30.113144
13.0,13,30.137254
10.0,10,30.155538
152.0,152,30.414466
133.0,133,30.638651
119.0,119,30.840073
25.0,25,30.899163
124.0,124,31.117311
18.0,18,31.153842
23.0,23,31.193514
109.0,109,31.394549
110.0,110,31.593299
23.0,23,31.642796
100.0,100,31.823783
89.0,89,31.974793
82.0,82,32.121273
18.0,18,32.156949
94.0,94,32.341502
74.0,74,32.497851
65.0,65,32.633331
105.0,105,32.843896
113.0,113,33.052088
95.0,95,33.216263
148.0,148,33.470524
198.0,198,33.82834
200.0,200,34.179493
200.0,200,34.526866
200.0,200,34.888933
200.0,200,35.256228
200.0,200,35.624586
200.0,200,35.990153
200.0,200,36.352862
200.0,200,36.686542
200.0,200,37.04257
200.0,200,37.395836
200.0,200,37.738288
200.0,200,38.087873
200.0,200,38.438791
200.0,200,38.786479
200.0,200,39.139534
200.0,200,39.489035
200.0,200,39.869194
200.0,200,40.23021
200.0,200,40.562976
200.0,200,40.94219
200.0,200,41.285026
200.0,200,41.627053
200.0,200,41.959479
200.0,200,42.29729
200.0,200,42.636568
200.0,200,42.992612
200.0,200,43.350716
200.0,200,43.701824
200.0,200,44.062033
200.0,200,44.404199
200.0,200,44.73903
200.0,200,45.136976
200.0,200,45.50917
200.0,200,45.846076
200.0,200,46.186415
200.0,200,46.524592
200.0,200,46.904901
200.0,200,47.243043
200.0,200,47.596349
200.0,200,47.950731
200.0,200,48.289756
200.0,200,48.632071
200.0,200,48.963371
200.0,200,49.301525
200.0,200,49.647649
200.0,200,49.986209
200.0,200,50.347001
200.0,200,50.698286
200.0,200,51.08545
200.0,200,51.474488
200.0,200,51.828444
200.0,200,52.200587
200.0,200,52.530696
200.0,200,52.866616
200.0,200,53.214288
200.0,200,53.563757
200.0,200,53.910244
200.0,200,54.243558
200.0,200,54.58226
200.0,200,54.955626
200.0,200,55.304293
200.0,200,55.670499
200.0,200,56.005471
200.0,200,56.346959
200.0,200,56.687562
200.0,200,57.020107
200.0,200,57.383842
200.0,200,57.738476
200.0,200,58.089575
200.0,200,58.435971
200.0,200,58.773945
200.0,200,59.168125
200.0,200,59.509336
200.0,200,59.927567
200.0,200,60.289937
200.0,200,60.638158
200.0,200,61.017374
200.0,200,61.359746
200.0,200,61.703243
200.0,200,62.046815
200.0,200,62.378604
200.0,200,62.738005
200.0,200,63.09661
200.0,200,63.448893
200.0,200,63.791959
200.0,200,64.118075
200.0,200,64.480497
200.0,200,64.825428
200.0,200,65.188308
200.0,200,65.526875
200.0,200,65.869995
200.0,200,66.214791
200.0,200,66.555975
200.0,200,66.97506
200.0,200,67.359101
200.0,200,67.706275
200.0,200,68.060963
200.0,200,68.411456
200.0,200,68.756548
200.0,200,69.128483
200.0,200,69.46264
200.0,200,69.803921
200.0,200,70.138783
200.0,200,70.488995
200.0,200,70.847539
200.0,200,71.193076
200.0,200,71.539518
200.0,200,71.876668
200.0,200,72.254583
200.0,200,72.612806
200.0,200,72.98195
200.0,200,73.333299
200.0,200,73.673451
200.0,200,74.021206
200.0,200,74.368792
200.0,200,74.734033
200.0,200,75.099103
200.0,200,75.450329
200.0,200,75.814998
200.0,200,76.203096
200.0,200,76.544505
200.0,200,76.928027
200.0,200,77.282211
200.0,200,77.634278
200.0,200,77.974277
200.0,200,78.311886
200.0,200,78.662371
200.0,200,79.004967
200.0,200,79.35345
200.0,200,79.70834
200.0,200,80.050619
200.0,200,80.405657
200.0,200,80.747344
200.0,200,81.104556
200.0,200,81.46176
200.0,200,81.839786
200.0,200,82.225096
200.0,200,82.564183
200.0,200,82.904515
200.0,200,83.250163
200.0,200,83.584566
200.0,200,83.946122
200.0,200,84.311602
200.0,200,84.665748
200.0,200,85.022822
200.0,200,85.369384
200.0,200,85.713549
200.0,200,86.045991
200.0,200,86.385353
200.0,200,86.730771
200.0,200,87.107983
200.0,200,87.471703
200.0,200,87.813121
200.0,200,88.151318
200.0,200,88.48735
200.0,200,88.822375
200.0,200,89.176454
200.0,200,89.518363
200.0,200,89.855524
200.0,200,90.210451
200.0,200,90.549024
200.0,200,90.911277
200.0,200,91.249563
200.0,200,91.587001
200.0,200,91.971804
200.0,200,92.333252
200.0,200,92.708158
200.0,200,93.04277
200.0,200,93.387267
200.0,200,93.732352
200.0,200,94.069357
200.0,200,94.411504
200.0,200,94.744018
200.0,200,95.099466
200.0,200,95.437871
200.0,200,95.777103
200.0,200,96.151726
200.0,200,96.490385
200.0,200,96.834896
200.0,200,97.189787
200.0,200,97.543218
200.0,200,97.888895
200.0,200,98.228617
200.0,200,98.570563
103.0,103,98.747249
63.0,63,98.857015
200.0,200,99.204889
200.0,200,99.563259
200.0,200,99.899038
200.0,200,100.238795
200.0,200,100.627113
200.0,200,101.032713
200.0,200,101.392295
200.0,200,101.72558
200.0,200,102.067946
200.0,200,102.428171
200.0,200,102.7786
200.0,200,103.148268
200.0,200,103.505551
200.0,200,103.849113
200.0,200,104.221394
200.0,200,104.555393
200.0,200,104.910861
200.0,200,105.246646
200.0,200,105.589536
200.0,200,105.93797
200.0,200,106.273392
200.0,200,106.615926
200.0,200,106.982271
200.0,200,107.323425
200.0,200,107.664523
200.0,200,107.997492
200.0,200,108.341534
200.0,200,108.690724
200.0,200,109.057199
200.0,200,109.405906
200.0,200,109.739927
200.0,200,110.084013
200.0,200,110.414216
200.0,200,110.750415
200.0,200,111.09299
200.0,200,111.426095
200.0,200,111.771121
200.0,200,112.116995
200.0,200,112.45378
36.0,36,112.522861
28.0,28,112.584485
200.0,200,112.945307
200.0,200,113.286405
200.0,200,113.633779
200.0,200,113.979871
200.0,200,114.325014
200.0,200,114.665153
200.0,200,115.021782
200.0,200,115.379014
200.0,200,115.722326
200.0,200,116.06737
200.0,200,116.410837
200.0,200,116.759326
200.0,200,117.121519
200.0,200,117.459184
200.0,200,117.846774
200.0,200,118.216782
13.0,13,118.241102
200.0,200,118.585607
200.0,200,118.94974
200.0,200,119.3089
200.0,200,119.665576
200.0,200,120.005253
200.0,200,120.343715
200.0,200,120.698036
200.0,200,121.06049
200.0,200,121.410543
200.0,200,121.745637
200.0,200,122.081787
200.0,200,122.44099
200.0,200,122.769053
200.0,200,123.127892
200.0,200,123.47034
200.0,200,123.803434
200.0,200,124.163693
200.0,200,124.495599
200.0,200,124.901668
200.0,200,125.242035
200.0,200,125.578059
200.0,200,125.928886
200.0,200,126.264147
200.0,200,126.624866
200.0,200,126.958405
200.0,200,127.295616
200.0,200,127.647458
200.0,200,127.979013
200.0,200,128.329266
200.0,200,128.661947
200.0,200,129.003933
200.0,200,129.346493
200.0,200,129.676039
200.0,200,130.020866
200.0,200,130.347506
200.0,200,130.679068
200.0,200,131.021746
200.0,200,131.361118
200.0,200,131.7033
200.0,200,132.036953
200.0,200,132.373276
200.0,200,132.753524
200.0,200,133.121804
200.0,200,133.478111
200.0,200,133.815675
200.0,200,134.149967
200.0,200,134.498184
200.0,200,134.837075
200.0,200,135.175577
200.0,200,135.514102
200.0,200,135.862082
200.0,200,136.211046
200.0,200,136.549344
200.0,200,136.920527
200.0,200,137.274828
200.0,200,137.614528
200.0,200,137.953242
200.0,200,138.295557
200.0,200,138.652508
200.0,200,138.987682
200.0,200,139.322941
200.0,200,139.67022
200.0,200,140.003039
200.0,200,140.348647
200.0,200,140.687197
200.0,200,141.055959
200.0,200,141.395077
200.0,200,141.727365
200.0,200,142.070424
200.0,200,142.408529
200.0,200,142.742282
200.0,200,143.09273
200.0,200,143.433409
200.0,200,143.788388
200.0,200,144.121101
200.0,200,144.45604
200.0,200,144.803772
200.0,200,145.150371
200.0,200,145.501169
200.0,200,145.838221
200.0,200,146.184398
200.0,200,146.536335
200.0,200,146.883358
200.0,200,147.2344
200.0,200,147.574365
200.0,200,147.910023
200.0,200,148.254328
200.0,200,148.588627
200.0,200,148.943513
200.0,200,149.279651
200.0,200,149.614224
200.0,200,149.960196
200.0,200,150.296022
200.0,200,150.642741
200.0,200,151.003292
200.0,200,151.337982
200.0,200,151.688567
200.0,200,152.021226
200.0,200,152.370682
200.0,200,152.704865
200.0,200,153.044054
200.0,200,153.394449
200.0,200,153.728003
200.0,200,154.079909
200.0,200,154.419333
200.0,200,154.761375
200.0,200,155.14507
200.0,200,155.478983
200.0,200,155.83398
200.0,200,156.172878
200.0,200,156.520565
200.0,200,156.905918
200.0,200,157.258103
200.0,200,157.605685
200.0,200,157.946056
60.0,60,158.046344
41.0,41,158.115345
200.0,200,158.473973
200.0,200,158.815272
200.0,200,159.181771
200.0,200,159.532039
200.0,200,159.88526
200.0,200,160.24382
200.0,200,160.587076
200.0,200,160.953339
200.0,200,161.305381
200.0,200,161.639089
200.0,200,161.986812
200.0,200,162.359662
200.0,200,162.718678
200.0,200,163.0613
200.0,200,163.388025
200.0,200,163.727087
200.0,200,164.059648
200.0,200,164.391645
200.0,200,164.742008
200.0,200,165.109356
200.0,200,165.457488
200.0,200,165.787101
200.0,200,166.138769
200.0,200,166.504477
200.0,200,166.837774
200.0,200,167.205105
200.0,200,167.54362
200.0,200,167.879363
57.0,57,167.973711
49.0,49,168.072529
24.0,24,168.113964
19.0,19,168.148844
20.0,20,168.183555
11.0,11,168.203638
11.0,11,168.222356
36.0,36,168.282767
10.0,10,168.3014
10.0,10,168.320995
12.0,12,168.347271
11.0,11,168.366923
40.0,40,168.435367
24.0,24,168.477336
11.0,11,168.495678
34.0,34,168.553954
24.0,24,168.591366
25.0,25,168.633626
200.0,200,169.0171
29.0,29,169.067961
200.0,200,169.407725
200.0,200,169.753989
200.0,200,170.10005
200.0,200,170.439071
200.0,200,170.780527
200.0,200,171.122282
200.0,200,171.475482
200.0,200,171.822892
200.0,200,172.164415
200.0,200,172.529616
200.0,200,172.906069
200.0,200,173.266697
200.0,200,173.615048
200.0,200,173.954792
200.0,200,174.312006
200.0,200,174.648265
200.0,200,175.008232
200.0,200,175.357627
200.0,200,175.690229
200.0,200,176.032719
200.0,200,176.371868
