#{"t_start": 1620062741.0219507, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-128.909966,2000,6.749687
-133.837948,757,9.352413
-101.345727,91,9.648203
-103.986311,60,9.840774
-115.894285,58,10.038037
-102.9579,56,10.221784
-106.511381,263,11.080138
-115.349518,64,11.312752
-104.368046,55,11.495089
-104.044999,84,11.786067
-105.856418,58,11.991968
-104.580171,62,12.229396
-108.589736,181,12.836185
-98.387289,104,13.178998
-99.353698,63,13.401898
-103.557881,44,13.557851
-124.783002,478,15.174508
-104.91501,45,15.321908
-101.505411,92,15.648156
-103.168828,115,16.034317
-100.757674,90,16.336968
-104.020873,152,16.844596
-99.371123,100,17.183069
-102.650441,68,17.428904
-107.103123,150,17.958895
-140.147173,2000,24.53267
-115.768443,493,26.206897
-104.298022,56,26.384448
-97.01403,76,26.646027
-103.121847,53,26.823031
-105.782447,47,26.975034
-137.057028,790,29.614592
-149.761948,896,32.621953
-95.223351,161,33.189115
-133.607539,633,35.266301
-108.97031,73,35.523238
-118.341048,511,37.28985
-106.685394,203,38.013323
-99.713037,141,38.485225
-105.997316,95,38.828561
-121.151206,498,40.545835
-99.627312,155,41.072922
-101.026986,69,41.318639
-92.467927,89,41.606899
-105.204432,40,41.742396
-96.943553,71,41.993154
-106.864395,49,42.167984
-96.914646,139,42.719414
-105.132069,109,43.134503
-97.504636,166,43.708539
-89.565382,185,44.329692
-91.053433,174,44.915922
-93.729674,130,45.367148
-105.239136,117,45.76612
-95.167275,193,46.434205
-105.417108,69,46.69908
-80.329124,496,48.450607
-111.327519,59,48.655319
-95.879876,117,49.05953
-107.677676,47,49.217335
-107.71041,51,49.412285
-98.483811,99,49.74828
-94.436097,183,50.332623
-107.535607,45,50.497209
-106.675707,286,51.51351
-100.797633,227,52.338246
-100.105487,234,53.148946
-109.931495,58,53.365371
-95.298663,173,53.94572
-111.675334,62,54.154738
-121.277357,99,54.484319
-107.440667,49,54.656858
-112.809985,62,54.882647
-94.593622,146,55.368748
-107.478032,49,55.533057
-108.009013,46,55.70083
-100.932333,111,56.162761
-98.140953,93,56.484129
-116.248352,77,56.75709
-109.197295,66,56.981575
-97.60788,192,57.639932
-102.357051,314,58.694482
-97.991228,239,59.473684
-116.276458,352,60.640101
-98.291775,150,61.131594
-99.959689,119,61.51522
-108.151513,155,62.066484
-122.138538,550,63.841093
-99.476615,106,64.181345
-99.498988,106,64.515493
-101.596587,110,64.902589
-99.092552,110,65.257053
-103.324385,85,65.532974
-107.629936,258,66.341536
-102.066597,271,67.312555
-102.806337,287,68.28978
-101.52584,96,68.616544
-100.667831,115,68.979369
-97.486954,197,69.645356
-95.521252,111,70.015504
-128.960005,129,70.431725
-99.439235,104,70.77484
-104.121708,303,71.831704
-108.242723,600,73.815297
-111.712131,558,75.588488
-108.604934,382,76.820771
-97.171221,266,77.698684
-218.041052,1744,83.28473
-118.575159,476,84.805252
-107.808842,354,85.911066
-102.443602,374,87.108636
-98.3621,217,87.839331
-119.786584,112,88.191917
-106.464568,285,89.084706
-115.376761,373,90.258474
-99.054867,242,91.026036
-98.616605,104,91.379633
-100.51954,269,92.22785
-107.343155,285,93.129495
-117.701702,103,93.453155
-161.95246,1135,97.066621
-116.689464,443,98.46462
-99.189841,205,99.114788
-100.675454,279,99.993028
-122.60185,133,100.414267
-127.144675,573,102.252415
-97.031511,97,102.570625
-105.532822,344,103.665469
-96.524033,572,105.496739
-94.255772,142,105.957206
-96.095018,131,106.380153
-89.882132,280,107.339242
-101.808335,282,108.230702
-143.942626,897,111.113288
-97.745221,87,111.421094
-151.16134,824,114.106496
-100.415181,428,115.488757
-125.344312,526,117.211791
-103.683852,298,118.17665
-151.128424,2000,124.611413
-102.86298,302,125.55025
-99.305234,369,126.750528
-105.940519,287,127.645392
-103.110476,288,128.572456
-111.797342,426,129.899022
-103.070663,309,130.849716
-105.399508,539,132.554579
-101.296733,319,133.565281
-91.777243,656,135.664208
-79.388496,997,138.822419
-102.02528,117,139.193241
-99.562573,259,140.028279
-98.631951,199,140.68698
-102.183793,235,141.44293
-115.953865,84,141.714029
-89.881875,403,142.987599
-110.087591,46,143.135779
-86.125173,323,144.183842
-82.021202,141,144.638206
-110.798036,49,144.799825
-113.556116,85,145.077743
-92.822426,191,145.724417
-88.022992,206,146.383183
-95.662627,161,146.905083
-89.064188,227,147.631501
-96.063809,166,148.166047
-107.663836,38,148.288349
-85.52264,190,148.902039
-111.812794,66,149.121374
-122.040745,78,149.386276
-98.899372,228,150.07852
-127.474931,357,151.258595
-172.336528,2000,157.737211
-173.794425,2000,164.130139
-108.260264,2000,170.467731
-109.920097,612,172.502583
-90.451139,275,173.436151
-98.463276,83,173.709934
-98.540994,107,174.056802
-90.672676,148,174.546719
-175.144431,1951,180.848781
-127.762656,358,182.007995
-104.951791,49,182.164391
-115.199576,75,182.414276
-95.620879,212,183.100736
-105.381809,50,183.256216
-107.954077,99,183.579981
-107.765015,2000,190.019049
-145.132961,2000,196.555239
-104.589296,2000,203.172902
-107.517671,42,203.327964
-123.343475,989,206.607411
-113.294218,2000,213.173736
-92.691525,251,214.014913
-104.94782,87,214.29787
-87.088455,114,214.672817
-121.828841,104,215.023843
-91.023215,153,215.57091
-142.105676,2000,222.241088
-129.391721,115,222.620486
-124.389887,130,223.067307
-106.82752,43,223.213805
-202.412034,1542,228.310823
-106.656839,44,228.459661
-156.755497,1475,233.366163
-100.29933,189,234.005308
-97.339013,246,234.860007
-111.431112,160,235.412461
-106.477581,294,236.365087
-114.834443,256,237.199104
-109.915929,41,237.350091
-102.198697,827,240.049073
-91.728504,463,241.560825
-99.123521,186,242.184946
-115.325442,60,242.389118
-123.122658,96,242.708892
-81.663684,1242,246.785301
-63.700847,1636,252.158451
-101.828881,224,252.897444
-105.868233,338,254.059572
-108.130814,41,254.196413
-114.867738,80,254.457791
-15.625289,2000,261.290551
-119.568074,81,261.573484
-109.159676,335,262.733835
-103.920583,306,263.877043
-138.159032,2000,270.699754
-113.893257,92,271.015827
-92.627638,162,271.568928
-115.903026,59,271.778069
-115.70825,78,272.031884
-88.163647,158,272.550662
-107.107474,44,272.716141
-109.039318,67,272.937992
-112.401074,59,273.137
-38.844331,2000,279.852094
-120.148671,69,280.074968
-111.753516,300,281.090959
-111.306,395,282.41835
-148.779053,2000,289.41244
-123.106425,56,289.601954
-104.928867,776,292.382174
-106.85553,270,293.2965
-105.545966,64,293.51931
-89.227466,141,294.001099
-89.418907,400,295.337278
-115.307022,95,295.640336
-119.856752,45,295.780132
-128.044802,106,296.157351
-95.099427,186,296.814126
-118.526563,48,296.983126
-110.406002,40,297.121841
-109.015446,45,297.27396
-123.894661,52,297.463727
-115.028251,50,297.635295
-116.229102,2000,304.414142
-114.154424,49,304.584772
-111.625363,837,307.401692
-106.842027,53,307.590998
-111.56029,42,307.734358
-108.814716,39,307.883116
-117.748605,46,308.045705
-109.227482,43,308.200024
-113.679643,47,308.356839
-146.205437,2000,315.167184
-113.635528,43,315.334422
-122.518909,50,315.508996
-122.537928,52,315.700196
-116.577443,44,315.849844
-140.661788,2000,322.694451
-176.458251,1350,327.147424
-91.562202,172,327.706377
