num_frames,fitness,loss
25,0.0,
50,0.0,
75,0.0,
100,0.0,
125,0.0,
150,0.0,
175,0.0,
200,0.0,
225,0.0,
250,0.0,
275,0.0,
300,0.0,
325,0.0,
350,0.0,
375,0.0,
400,0.0,
425,0.0,
450,0.0,
475,0.0,
500,0.0,
525,0.0,
550,0.0,
575,0.0,
600,0.0,
625,0.0,
650,0.0,
675,0.0,
700,0.0,
725,0.0,
750,0.0,
775,0.0,
800,0.0,
825,0.0,
850,0.0,
875,0.0,
900,0.0,
925,0.0,
950,0.0,
975,0.0,
1000,0.0,
1025,-1381.5842426612974,
1050,-1381.5842426612974,
1075,-1381.5842426612974,
1100,-1381.5842426612974,
1125,-1381.5842426612974,
1150,-1381.5842426612974,
1175,-1381.5842426612974,
1200,-1381.5842426612974,
1225,-1381.5842426612974,
1250,-1381.5842426612974,
1275,-1381.5842426612974,
1300,-1381.5842426612974,
1325,-1381.5842426612974,
1350,-1381.5842426612974,
1375,-1381.5842426612974,
1400,-1381.5842426612974,
1425,-1381.5842426612974,
1450,-1381.5842426612974,
1475,-1381.5842426612974,
1500,-1381.5842426612974,
1525,-1381.5842426612974,
1550,-1381.5842426612974,
1575,-1381.5842426612974,
1600,-1381.5842426612974,
1625,-1381.5842426612974,
1650,-1381.5842426612974,
1675,-1381.5842426612974,
1700,-1381.5842426612974,
1725,-1381.5842426612974,
1750,-1381.5842426612974,
1775,-1381.5842426612974,
1800,-1381.5842426612974,
1825,-1381.5842426612974,
1850,-1381.5842426612974,
1875,-1381.5842426612974,
1900,-1381.5842426612974,
1925,-1381.5842426612974,
1950,-1381.5842426612974,
1975,-1381.5842426612974,
2000,-1381.5842426612974,
2025,-1585.3077168256045,
2050,-1585.3077168256045,
2075,-1585.3077168256045,
2100,-1585.3077168256045,
2125,-1585.3077168256045,
2150,-1585.3077168256045,
2175,-1585.3077168256045,
2200,-1585.3077168256045,
2225,-1585.3077168256045,
2250,-1585.3077168256045,
2275,-1585.3077168256045,
2300,-1585.3077168256045,
2325,-1585.3077168256045,
2350,-1585.3077168256045,
2375,-1585.3077168256045,
2400,-1585.3077168256045,
2425,-1585.3077168256045,
2450,-1585.3077168256045,
2475,-1585.3077168256045,
2500,-1585.3077168256045,
2525,-1585.3077168256045,
2550,-1585.3077168256045,
2575,-1585.3077168256045,
2600,-1585.3077168256045,
2625,-1585.3077168256045,
2650,-1585.3077168256045,
2675,-1585.3077168256045,
2700,-1585.3077168256045,
2725,-1585.3077168256045,
2750,-1585.3077168256045,
2775,-1585.3077168256045,
2800,-1585.3077168256045,
2825,-1585.3077168256045,
2850,-1585.3077168256045,
2875,-1585.3077168256045,
2900,-1585.3077168256045,
2925,-1585.3077168256045,
2950,-1585.3077168256045,
2975,-1585.3077168256045,
3000,-1585.3077168256045,
3025,-1569.5285273075103,
3050,-1569.5285273075103,
3075,-1569.5285273075103,
3100,-1569.5285273075103,
3125,-1569.5285273075103,
3150,-1569.5285273075103,
3175,-1569.5285273075103,
3200,-1569.5285273075103,
3225,-1569.5285273075103,
3250,-1569.5285273075103,
3275,-1569.5285273075103,
3300,-1569.5285273075103,
3325,-1569.5285273075103,
3350,-1569.5285273075103,
3375,-1569.5285273075103,
3400,-1569.5285273075103,
3425,-1569.5285273075103,
3450,-1569.5285273075103,
3475,-1569.5285273075103,
3500,-1569.5285273075103,
3525,-1569.5285273075103,
3550,-1569.5285273075103,
3575,-1569.5285273075103,
3600,-1569.5285273075103,
3625,-1569.5285273075103,
3650,-1569.5285273075103,
3675,-1569.5285273075103,
3700,-1569.5285273075103,
3725,-1569.5285273075103,
3750,-1569.5285273075103,
3775,-1569.5285273075103,
3800,-1569.5285273075103,
3825,-1569.5285273075103,
3850,-1569.5285273075103,
3875,-1569.5285273075103,
3900,-1569.5285273075103,
3925,-1569.5285273075103,
3950,-1569.5285273075103,
3975,-1569.5285273075103,
4000,-1569.5285273075103,
4025,-1741.0676058530807,
4050,-1741.0676058530807,
4075,-1741.0676058530807,
4100,-1741.0676058530807,
4125,-1741.0676058530807,
4150,-1741.0676058530807,
4175,-1741.0676058530807,
4200,-1741.0676058530807,
4225,-1741.0676058530807,
4250,-1741.0676058530807,
4275,-1741.0676058530807,
4300,-1741.0676058530807,
4325,-1741.0676058530807,
4350,-1741.0676058530807,
4375,-1741.0676058530807,
4400,-1741.0676058530807,
4425,-1741.0676058530807,
4450,-1741.0676058530807,
4475,-1741.0676058530807,
4500,-1741.0676058530807,
4525,-1741.0676058530807,
4550,-1741.0676058530807,
4575,-1741.0676058530807,
4600,-1741.0676058530807,
4625,-1741.0676058530807,
4650,-1741.0676058530807,
4675,-1741.0676058530807,
4700,-1741.0676058530807,
4725,-1741.0676058530807,
4750,-1741.0676058530807,
4775,-1741.0676058530807,
4800,-1741.0676058530807,
4825,-1741.0676058530807,
4850,-1741.0676058530807,
4875,-1741.0676058530807,
4900,-1741.0676058530807,
4925,-1741.0676058530807,
4950,-1741.0676058530807,
4975,-1741.0676058530807,
5000,-1741.0676058530807,
5025,-1563.1080026738346,
5050,-1563.1080026738346,
5075,-1563.1080026738346,
5100,-1563.1080026738346,
5125,-1563.1080026738346,
5150,-1563.1080026738346,
5175,-1563.1080026738346,
5200,-1563.1080026738346,
5225,-1563.1080026738346,
5250,-1563.1080026738346,
5275,-1563.1080026738346,
5300,-1563.1080026738346,
5325,-1563.1080026738346,
5350,-1563.1080026738346,
5375,-1563.1080026738346,
5400,-1563.1080026738346,
5425,-1563.1080026738346,
5450,-1563.1080026738346,
5475,-1563.1080026738346,
5500,-1563.1080026738346,
5525,-1563.1080026738346,
5550,-1563.1080026738346,
5575,-1563.1080026738346,
5600,-1563.1080026738346,
5625,-1563.1080026738346,
5650,-1563.1080026738346,
5675,-1563.1080026738346,
5700,-1563.1080026738346,
5725,-1563.1080026738346,
5750,-1563.1080026738346,
5775,-1563.1080026738346,
5800,-1563.1080026738346,
5825,-1563.1080026738346,
5850,-1563.1080026738346,
5875,-1563.1080026738346,
5900,-1563.1080026738346,
5925,-1563.1080026738346,
5950,-1563.1080026738346,
5975,-1563.1080026738346,
6000,-1563.1080026738346,
6025,-1545.1996820002794,
6050,-1545.1996820002794,
6075,-1545.1996820002794,
6100,-1545.1996820002794,
