#{"t_start": 1620060182.2897608, "env_id": "Pendulum-v0"}
r,l,t
-1153.775076,200,0.420515
-1560.905543,200,0.818808
-1658.508484,200,1.206411
-1643.570465,200,1.607401
-1295.085988,200,1.990281
-1457.049676,200,2.388162
-1816.691417,200,2.771843
-1822.702549,200,3.157812
-1711.580235,200,3.540541
-1638.386248,200,3.924841
-1823.2976,200,4.317778
-1901.200273,200,4.701464
-1832.997666,200,5.082979
-1505.246005,200,5.472673
-1654.537991,200,5.853187
-1839.386949,200,6.253787
-1783.264309,200,6.654365
-1701.818179,200,7.058888
-1766.028699,200,7.447947
-1409.296712,200,7.83674
-1696.83762,200,8.256036
-1751.513669,200,8.641928
-1630.326572,200,9.03864
-1700.460306,200,9.423739
-1517.314046,200,9.806435
-1590.293769,200,10.208653
-1789.032728,200,10.587513
-1658.761393,200,10.977721
-1783.474383,200,11.363034
-1558.634981,200,11.760027
-1793.575054,200,12.173103
-1752.327928,200,12.55903
-1579.340444,200,12.950516
-1842.76669,200,13.328531
-1620.277691,200,13.717752
-1672.183922,200,14.09641
-1795.891359,200,14.483011
-1751.176629,200,14.880504
-1719.858512,200,15.254598
-1772.873874,200,15.649987
-1481.759559,200,16.079572
-1860.83079,200,16.464713
-1828.893993,200,16.859636
-1816.765419,200,17.244544
-1861.383839,200,17.630024
-1563.537255,200,18.034546
-1869.890019,200,18.42644
-1854.474954,200,18.811095
-1559.211311,200,19.20397
-1755.728081,200,19.590299
-1481.25028,200,19.988747
-1299.765144,200,20.401421
-1713.751444,200,20.808236
-1762.085609,200,21.205899
-1717.547852,200,21.580703
-1807.427664,200,21.963538
-1783.679347,200,22.350726
-1808.071341,200,22.743593
-1828.176474,200,23.147962
-1654.63525,200,23.536022
-1763.921331,200,23.919235
-1782.395938,200,24.318329
-1162.95031,200,24.705935
-1268.289833,200,25.086492
-1475.431385,200,25.460099
-1761.859799,200,25.837276
-1775.166089,200,26.209314
-1189.162585,200,26.57995
-1618.993706,200,26.953237
-1485.086447,200,27.341096
-1092.365277,200,27.722191
-1382.909028,200,28.114537
-1321.460543,200,28.491946
-1328.736292,200,28.873375
-1554.067073,200,29.241311
-1405.798639,200,29.610077
-1565.160419,200,29.991961
-900.884759,200,30.374346
-1838.407715,200,30.760411
-1559.529801,200,31.145625
-1760.668548,200,31.526602
-1466.519606,200,31.906833
-1578.808413,200,32.297813
-1744.855996,200,32.678985
-1427.031268,200,33.052442
-1555.862728,200,33.434124
-1657.605148,200,33.815338
-1505.740428,200,34.211082
-1648.103296,200,34.598425
-1775.510638,200,34.985531
-1171.973359,200,35.364558
-1348.147246,200,35.746518
-1455.402091,200,36.150722
-1688.740433,200,36.53683
-1412.829464,200,36.912179
-1325.974714,200,37.289
-1461.630395,200,37.665315
-1731.728932,200,38.042056
-1764.939163,200,38.413125
-1336.577341,200,38.790796
-1281.640438,200,39.18573
-1524.015265,200,39.586686
-1705.261912,200,39.961555
-1443.499854,200,40.352267
-1366.513217,200,40.729504
-1396.517066,200,41.104848
-1632.881411,200,41.480241
-1754.015933,200,41.863961
-1648.383542,200,42.243504
-1882.309761,200,42.621116
-1451.554664,200,42.996723
-1790.060634,200,43.372328
-1735.551133,200,43.753828
-1670.033851,200,44.145882
-1605.169472,200,44.525911
-1520.098219,200,44.907688
-1609.080425,200,45.283509
-1508.532394,200,45.654359
-1578.379559,200,46.035741
-1349.469212,200,46.418453
-1503.037686,200,46.79473
-1626.602541,200,47.187268
-1459.786654,200,47.563721
-1565.735545,200,47.947856
-1184.652622,200,48.345851
-1542.719335,200,48.723927
-1583.350381,200,49.105426
-1588.113539,200,49.472712
-1601.475511,200,49.846926
-1630.895989,200,50.241726
-1616.070164,200,50.6183
-1609.196095,200,50.991342
-1210.917427,200,51.360578
-1565.03795,200,51.736757
-1584.114081,200,52.113183
-1635.099252,200,52.491237
-1634.001392,200,52.867776
-1719.292807,200,53.240586
-1561.264196,200,53.627547
-1554.404765,200,54.002021
-1703.68655,200,54.405572
-1590.587518,200,54.788687
-1665.706076,200,55.180302
-1626.600063,200,55.566185
-1553.650447,200,55.942807
-1499.610111,200,56.339233
-1510.101295,200,56.717743
-1674.382868,200,57.10713
-1598.711011,200,57.482615
-1554.892255,200,57.867391
-1524.339336,200,58.244581
-1530.328119,200,58.618836
-1516.576811,200,58.992471
-1328.977953,200,59.375892
-1550.791388,200,59.750771
-1579.024224,200,60.148281
-1571.07473,200,60.531938
-1566.463579,200,60.917277
-1624.98286,200,61.288586
-1755.250908,200,61.664852
-1517.498648,200,62.059382
-1696.518085,200,62.434999
-1820.958583,200,62.81935
-1683.964476,200,63.214722
-1729.896757,200,63.59502
-1827.084531,200,63.974885
-1775.578492,200,64.348916
-1723.101045,200,64.73143
-1809.636892,200,65.104627
-1809.95656,200,65.501701
-1704.5357,200,65.882484
-1874.741941,200,66.281978
-1775.11706,200,66.661584
-1624.72944,200,67.041561
-1801.39931,200,67.430131
-1709.371505,200,67.807457
-1832.774163,200,68.184336
-1613.642729,200,68.567278
-1546.18908,200,68.952353
-1577.803931,200,69.330533
-1524.922992,200,69.719416
-1598.603883,200,70.112928
-1605.104926,200,70.49793
-1636.209881,200,70.874759
-1618.469013,200,71.258871
-1403.383068,200,71.635996
-1619.338403,200,72.011385
-1531.534186,200,72.386362
-1511.98039,200,72.766629
-1464.503985,200,73.140049
-1626.190034,200,73.524894
-1098.023385,200,73.90386
-1555.293606,200,74.302262
-1573.435359,200,74.68517
-1570.323604,200,75.065467
-1492.074589,200,75.443659
-1412.303072,200,75.817852
-1475.755533,200,76.206457
-1586.510349,200,76.591256
-1586.818137,200,76.977401
-1503.988647,200,77.352287
-1502.190402,200,77.734889
-1671.414783,200,78.14763
-1501.331842,200,78.529805
-1504.865694,200,78.912891
-1512.853277,200,79.301737
-1511.055803,200,79.680564
-1506.473688,200,80.074744
-1466.028194,200,80.462175
-1516.240199,200,80.840896
-1563.224286,200,81.216167
-1458.747812,200,81.595402
-1519.195545,200,82.001066
-1563.179213,200,82.406486
-1554.927599,200,82.803
-1317.358859,200,83.186124
-1566.340827,200,83.577372
-1583.82135,200,83.960437
-1640.303428,200,84.368557
-1677.698235,200,84.751886
-1255.221212,200,85.134851
-1547.094402,200,85.516273
-1675.105814,200,85.907402
-1681.451632,200,86.304234
-1707.320605,200,86.686546
-1664.294154,200,87.07289
-1667.488737,200,87.469981
-1750.205411,200,87.851995
-1624.491257,200,88.226366
-1457.204145,200,88.599609
-1488.487044,200,88.977639
-1571.625078,200,89.364097
-1575.607342,200,89.753367
-1647.404321,200,90.233591
-1524.175237,200,90.618578
-1533.658093,200,90.992633
-1556.136121,200,91.364574
