#{"t_start": 1620060182.2889652, "env_id": "Pendulum-v0"}
r,l,t
-1786.114598,200,0.421117
-1755.639868,200,0.81939
-1649.350213,200,1.207045
-1809.692639,200,1.608004
-1456.851763,200,1.990884
-1505.785598,200,2.388797
-1495.481312,200,2.77243
-1554.399228,200,3.158398
-1810.856838,200,3.541153
-1701.321665,200,3.925459
-1706.630697,200,4.318403
-1820.198766,200,4.702082
-1688.481489,200,5.083603
-1846.311366,200,5.473284
-1656.227492,200,5.8538
-1688.220009,200,6.254391
-1788.506065,200,6.654935
-1638.28092,200,7.059476
-1765.733611,200,7.448523
-1747.345285,200,7.837351
-1785.812621,200,8.256645
-1795.153759,200,8.642545
-1635.043513,200,9.039248
-1822.474821,200,9.424372
-1680.392008,200,9.807066
-1602.53006,200,10.209245
-1619.969972,200,10.588137
-1629.057274,200,10.978325
-1670.869118,200,11.363621
-1751.826182,200,11.760635
-1804.079874,200,12.173708
-1806.532083,200,12.55964
-1764.005515,200,12.951123
-1666.053552,200,13.329137
-1805.802075,200,13.718356
-1762.974649,200,14.097007
-1453.325014,200,14.483589
-1539.975696,200,14.881115
-1624.673482,200,15.255203
-1836.359585,200,15.650578
-1878.585762,200,16.080178
-1767.100884,200,16.465317
-1845.914379,200,16.86026
-1562.163843,200,17.24514
-1805.416359,200,17.630628
-1650.837472,200,18.035146
-1622.345995,200,18.427049
-1503.26925,200,18.811695
-1225.382157,200,19.20456
-1683.923206,200,19.590899
-848.543437,200,19.989345
-1434.743714,200,20.402034
-1608.109762,200,20.80882
-1870.39904,200,21.206495
-1824.288187,200,21.581309
-1669.093254,200,21.964144
-1568.910738,200,22.351329
-1851.73629,200,22.74419
-1658.268053,200,23.148573
-1824.298138,200,23.536595
-1772.692578,200,23.919833
-1685.497809,200,24.318915
-1548.800986,200,24.70653
-1713.103486,200,25.087106
-1333.082435,200,25.460712
-1678.195747,200,25.837908
-1337.69429,200,26.209916
-1386.248477,200,26.580574
-1005.526959,200,26.953829
-1345.14046,200,27.341694
-1147.316549,200,27.722796
-1625.177137,200,28.115145
-1468.45612,200,28.492528
-1613.994776,200,28.87397
-1700.10078,200,29.241946
-1353.536197,200,29.610662
-1601.08796,200,29.992582
-1289.229904,200,30.374936
-1725.444667,200,30.761023
-1474.2007,200,31.146216
-1489.142816,200,31.527192
-1258.291432,200,31.907461
-1602.945732,200,32.298408
-1718.766685,200,32.679615
-1456.453981,200,33.053057
-1507.126375,200,33.434706
-1828.404601,200,33.815952
-1841.084997,200,34.211688
-1532.030196,200,34.599051
-1676.46261,200,34.98614
-1251.478811,200,35.365143
-863.109803,200,35.747142
-1321.747245,200,36.15133
-1534.916666,200,36.537415
-1467.447013,200,36.912784
-1293.872524,200,37.289596
-1256.637354,200,37.665935
-1589.488934,200,38.042651
-1322.067717,200,38.413733
-1261.524665,200,38.791383
-1290.923543,200,39.186336
-1308.306467,200,39.587302
-1482.205201,200,39.962164
-1790.250649,200,40.35286
-1393.490167,200,40.730086
-1500.309805,200,41.105465
-1598.818756,200,41.480856
-1800.541711,200,41.864571
-1683.351586,200,42.244114
-1531.494932,200,42.621732
-1823.282477,200,42.997314
-1798.365631,200,43.372917
-1677.409095,200,43.754447
-1721.209161,200,44.146501
-1676.177161,200,44.526539
-1350.946613,200,44.908286
-1408.455312,200,45.284112
-1606.001745,200,45.654994
-1576.715107,200,46.036282
-1530.233029,200,46.41905
-1594.636892,200,46.795331
-1507.544332,200,47.187873
-1589.269809,200,47.56434
-1590.87267,200,47.948438
-1516.419356,200,48.346446
-1632.688669,200,48.724548
-1478.966515,200,49.106023
-1448.268734,200,49.473346
-1582.77763,200,49.847523
-1654.95902,200,50.242314
-1661.637187,200,50.618904
-1551.129828,200,50.991951
-1514.682657,200,51.361174
-1436.452088,200,51.73737
-1458.98688,200,52.113812
-1559.288308,200,52.491834
-1575.023299,200,52.868368
-1663.049299,200,53.241196
-1540.583816,200,53.628136
-1379.567645,200,54.002609
-1544.353666,200,54.406184
-1651.512887,200,54.789316
-1632.766627,200,55.180901
-1623.976047,200,55.566808
-1542.024551,200,55.943412
-1645.062914,200,56.339852
-1390.358448,200,56.71834
-1574.397162,200,57.107719
-1628.707217,200,57.483197
-1562.713223,200,57.867979
-1539.358859,200,58.245186
-1465.82335,200,58.619429
-1426.112709,200,58.993098
-1553.316061,200,59.37649
-1564.146744,200,59.751354
-1614.677491,200,60.14891
-1495.968928,200,60.53252
-1481.928928,200,60.917874
-1719.405862,200,61.289181
-1647.778582,200,61.665456
-1651.507135,200,62.06
-1800.553287,200,62.435637
-1841.029141,200,62.819952
-1758.8141,200,63.215327
-1850.42898,200,63.595609
-1780.037839,200,63.975465
-1681.973793,200,64.349497
-1671.722677,200,64.732061
-1833.183778,200,65.105211
-1669.715483,200,65.502321
-1642.579915,200,65.883107
-1868.844391,200,66.282573
-1796.158416,200,66.662208
-1854.026378,200,67.042172
-1822.705909,200,67.430737
-1822.53764,200,67.808059
-1868.491001,200,68.184957
-1801.46608,200,68.567869
-1689.345066,200,68.952983
-1536.4162,200,69.331138
-1616.214065,200,69.720025
-1601.21516,200,70.113515
-1633.64505,200,70.498569
-1594.692157,200,70.875345
-1585.582814,200,71.259482
-1585.931683,200,71.636593
-1591.616929,200,72.011975
-1476.408192,200,72.386998
-1564.099701,200,72.76726
-1605.155512,200,73.140652
-1614.675843,200,73.525499
-1597.351168,200,73.904469
-1540.275263,200,74.302874
-1549.170233,200,74.685764
-1480.380057,200,75.066075
-523.112073,200,75.444242
-1526.276241,200,75.81845
-1513.289332,200,76.207049
-1018.240837,200,76.59186
-1590.862186,200,76.978029
-1623.651433,200,77.352895
-1599.646959,200,77.735489
-1610.479585,200,78.148217
-1534.992361,200,78.530429
-1478.577692,200,78.913519
-1531.251137,200,79.302345
-1566.374182,200,79.681193
-1535.853141,200,80.075366
-1380.085422,200,80.462765
-1541.219489,200,80.841523
-1568.103737,200,81.216784
-1378.438575,200,81.595986
-1455.818038,200,82.001661
-1511.108622,200,82.407098
-1531.08111,200,82.803628
-1490.625748,200,83.186751
-1185.255321,200,83.57796
-1619.754761,200,83.961031
-1670.885184,200,84.369179
-1706.738629,200,84.752488
-1716.934579,200,85.135464
-1650.942716,200,85.516883
-1727.359275,200,85.90802
-1734.669855,200,86.304853
-1601.093737,200,86.687154
-313.582432,200,87.073485
-1677.153217,200,87.470567
-1603.787809,200,87.852616
-1781.399837,200,88.226955
-1725.560043,200,88.600213
-1494.387064,200,88.978236
-1584.813804,200,89.364707
-1537.908358,200,89.753981
-1654.599752,200,90.234174
-1655.726836,200,90.619169
-1566.010519,200,90.99323
-1637.138551,200,91.365182
-1584.999559,200,91.736561
-1498.585166,200,92.110899
-1496.441657,200,92.492029
-1513.157433,200,92.884853
-1526.26996,200,93.264235
-1575.02887,200,93.641912
-1517.395193,200,94.02193
-1538.406535,200,94.402005
-1491.270682,200,94.770744
-1549.964955,200,95.160141
-1429.251636,200,95.548126
-1508.307674,200,95.927372
-1418.456311,200,96.318664
-1442.484989,200,96.705293
-1509.612474,200,97.086847
-1266.045728,200,97.463636
-1481.042892,200,97.834893
-1398.814338,200,98.20253
-1466.838071,200,98.58008
-1505.182637,200,98.95182
-1485.199114,200,99.322637
-1420.47905,200,99.70725
