#{"t_start": 1620065705.9360027, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.403895,999,2.260992
-47.628509,999,4.532333
-44.382631,999,6.846996
-39.680237,999,9.129316
-34.138468,999,11.347604
-29.489561,999,13.602177
-28.453335,999,15.833097
-25.25507,999,18.098755
-21.252187,999,20.334791
-19.730478,999,22.578312
-16.032293,999,24.811365
-13.403989,999,27.115863
-11.272319,999,29.341815
-11.260953,999,31.565438
-9.804816,999,33.82761
-8.405232,999,36.100247
-7.574823,999,38.385944
-7.245345,999,40.632841
-6.50195,999,42.945153
-6.124107,999,45.221681
-5.822069,999,47.47605
-5.206766,999,49.739059
-5.380187,999,51.94633
-5.394244,999,54.219897
-4.821591,999,56.43223
-5.094787,999,58.710356
-5.095091,999,61.000018
-5.241895,999,63.190161
-5.001924,999,65.475734
-4.764496,999,67.721077
-4.448816,999,69.957058
-5.100169,999,72.177595
-4.956853,999,74.439125
-4.742681,999,76.672623
-4.545212,999,78.939139
-4.786167,999,81.146662
-4.893196,999,83.381214
-5.109139,999,85.660019
-5.083927,999,87.895455
-5.275482,999,90.156165
-4.914817,999,92.368735
-5.120196,999,94.669989
-5.049328,999,96.936853
-5.002736,999,99.169705
-5.29626,999,101.430416
-4.498897,999,103.678695
-4.949008,999,105.947376
-4.957853,999,108.205704
-5.175708,999,110.440266
-4.788439,999,112.709556
-4.912167,999,114.946304
-5.137443,999,117.180652
-5.156568,999,119.391488
-4.831567,999,121.652301
-5.442606,999,123.965964
-4.844958,999,126.240132
-5.187477,999,128.484218
-5.240325,999,130.696197
-4.862105,999,132.951795
-5.077183,999,135.249509
-4.967869,999,137.504841
-5.011989,999,139.720333
-4.926172,999,141.948675
-4.777897,999,144.213062
-5.092629,999,146.503117
-4.757304,999,148.718104
-5.059989,999,150.999671
-5.433617,999,153.233626
-4.886249,999,155.456676
-4.956144,999,157.686362
-4.807921,999,159.911832
-4.950392,999,162.152035
-4.523729,999,164.383428
-5.439669,999,166.697706
-4.869976,999,168.976279
-5.349977,999,171.240796
-4.837036,999,173.535372
-4.644968,999,175.711634
-4.539287,999,177.983285
-5.495886,999,180.228818
-4.940886,999,182.477694
-4.414404,999,184.725528
-4.57657,999,186.94913
-4.528938,999,189.175282
-4.878352,999,191.441575
-4.76569,999,193.738513
-5.34655,999,195.996538
-4.966253,999,198.237324
-4.781939,999,200.468137
-5.211797,999,202.768746
-4.998377,999,205.025548
-4.785528,999,207.274077
-4.550572,999,209.497982
-4.668666,999,211.765728
-4.751826,999,214.024707
-5.299821,999,216.243909
-5.341327,999,218.486113
-5.015172,999,220.813139
-4.956988,999,223.035552
-5.0724,999,225.269463
