#{"t_start": 1620065705.9718547, "env_id": "MountainCarContinuous-v0"}
r,l,t
-48.01847,999,2.225141
-44.181738,999,4.496509
-40.581761,999,6.811154
-40.318731,999,9.093473
-33.765469,999,11.311788
-33.491961,999,13.566326
-26.805712,999,15.797284
-23.773055,999,18.062895
-21.343889,999,20.298959
-20.368588,999,22.542494
-14.641494,999,24.775566
-13.718868,999,27.080055
-11.703959,999,29.305981
-10.685516,999,31.52963
-9.269441,999,33.791837
-8.51599,999,36.064426
-6.991974,999,38.350102
-6.764365,999,40.596998
-6.15358,999,42.909319
-6.390294,999,45.185855
-5.92133,999,47.440203
-5.872655,999,49.703197
-5.59176,999,51.910522
-5.155472,999,54.184068
-5.336776,999,56.396395
-4.995066,999,58.674504
-5.277839,999,60.964173
-4.910113,999,63.154353
-4.83831,999,65.439922
-4.762771,999,67.685246
-4.478949,999,69.921201
-5.311297,999,72.141738
-5.353696,999,74.403256
-5.197073,999,76.636794
-4.93077,999,78.903292
-5.421893,999,81.110816
-5.09331,999,83.345398
-5.267688,999,85.624175
-5.058746,999,87.859661
-4.921,999,90.120351
-5.106378,999,92.332919
-4.752531,999,94.634182
-5.05149,999,96.901057
-5.538738,999,99.13389
-5.273381,999,101.394589
-5.038009,999,103.642881
-5.222604,999,105.911545
-4.94659,999,108.169852
-5.068322,999,110.404457
-4.965175,999,112.673754
-5.273888,999,114.910505
-4.758181,999,117.144828
-5.133016,999,119.355719
-4.861958,999,121.616486
-4.996709,999,123.930161
-5.076905,999,126.204287
-4.970602,999,128.44839
-4.726208,999,130.660337
-4.842191,999,132.915956
-4.838113,999,135.213668
-5.440999,999,137.469024
-5.015391,999,139.68451
-4.999426,999,141.912827
-5.288061,999,144.177205
-5.323491,999,146.467313
-4.922801,999,148.68229
-4.862852,999,150.963848
-4.915509,999,153.197786
-5.303478,999,155.420812
-4.620422,999,157.650534
-4.538262,999,159.87601
-5.285323,999,162.116257
-4.722613,999,164.347581
-5.173003,999,166.661869
-4.910924,999,168.940423
-5.143817,999,171.204961
-5.378372,999,173.499551
-5.108132,999,175.675826
-4.808977,999,177.947451
-4.968145,999,180.192994
-4.96235,999,182.441892
-4.735029,999,184.689736
-5.033369,999,186.913306
-4.626961,999,189.139436
-5.063576,999,191.405741
-4.954187,999,193.702694
-4.891014,999,195.960712
-5.366001,999,198.201518
-4.91854,999,200.432315
-4.532103,999,202.732906
-5.217417,999,204.989708
-4.875116,999,207.238299
-5.315203,999,209.462154
-4.794757,999,211.729994
-5.384799,999,213.988869
-5.040653,999,216.208088
-5.147473,999,218.450274
-5.418418,999,220.77727
-5.211555,999,222.999721
-4.796058,999,225.233712
