#{"t_start": 1620065480.1469455, "env_id": "MountainCarContinuous-v0"}
r,l,t
-49.453944,999,2.253502
-47.141312,999,4.517533
-41.589734,999,6.755795
-38.821619,999,8.996702
-34.99197,999,11.287246
-29.1321,999,13.546101
-26.237516,999,15.765938
-23.22247,999,18.031248
-22.425475,999,20.311334
-17.414949,999,22.552185
-14.895137,999,24.829426
-13.402329,999,27.095598
-11.13257,999,29.325214
-10.17771,999,31.546577
-9.132751,999,33.805054
-7.360919,999,36.091412
-7.902633,999,38.377141
-6.794097,999,40.640854
-6.541926,999,42.886091
-5.991201,999,45.158707
-5.623833,999,47.414517
-5.336628,999,49.672211
-5.182753,999,51.873634
-5.458662,999,54.142924
-5.114369,999,56.44421
-5.530279,999,58.701656
-5.230475,999,60.95601
-5.020112,999,63.185957
-5.233754,999,65.429868
-4.952127,999,67.642315
-4.541801,999,69.922136
-5.144698,999,72.193826
-4.78793,999,74.454074
-4.51053,999,76.731546
-5.096048,999,78.99066
-5.179272,999,81.242346
-4.990143,999,83.532908
-4.663881,999,85.732217
-5.144607,999,87.990994
-4.952652,999,90.234352
-4.841127,999,92.467353
-4.994676,999,94.698681
-5.093311,999,96.971088
-5.028037,999,99.233141
-5.153983,999,101.491611
-4.925492,999,103.742226
-5.029413,999,105.943534
-5.146463,999,108.18544
-4.916762,999,110.446667
-4.952563,999,112.714039
-4.986675,999,114.950227
-4.871528,999,117.260326
-5.144992,999,119.487426
-5.308427,999,121.727105
-4.947887,999,123.953592
-5.157649,999,126.216142
-5.043464,999,128.451995
-4.937528,999,130.650537
-5.136045,999,132.86077
-5.283137,999,135.107763
-4.932663,999,137.33298
-4.904313,999,139.535964
-5.254617,999,141.771201
-5.095145,999,144.08719
-4.83007,999,146.303586
-4.874936,999,148.539064
-5.284268,999,150.783862
-5.185049,999,153.042758
-5.306602,999,155.268886
-4.946717,999,157.466949
-5.159802,999,159.70796
-4.792035,999,161.957602
-4.995337,999,164.171979
-5.031728,999,166.427459
-4.89053,999,168.685175
-5.227057,999,170.945774
-5.091631,999,173.187972
-5.135693,999,175.453267
-4.843667,999,177.735198
-4.890026,999,179.983111
-5.099658,999,182.243849
-5.15686,999,184.514158
-5.08614,999,186.778691
-4.768368,999,189.020392
-5.313069,999,191.246533
-4.933827,999,193.51419
-4.93857,999,195.733497
-5.441117,999,197.953417
-5.132403,999,200.236595
-4.959861,999,202.444937
-4.960036,999,204.725342
-4.961457,999,206.918564
-5.030813,999,209.148457
-5.122971,999,211.404052
-4.961857,999,213.71069
-4.897254,999,215.944486
-5.123295,999,218.166259
-4.596348,999,220.41858
-5.185902,999,222.721639
-5.016334,999,224.977296
