#{"t_start": 1620067032.9159336, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-108.964316,96,0.29654
-117.568531,45,0.431523
-117.936734,103,0.741399
-122.574297,43,0.87624
-122.487762,43,1.006841
-119.741253,80,1.254281
-145.130769,438,2.638479
-122.856246,555,4.359776
-109.949227,140,4.784894
-128.348768,543,6.430596
-103.729622,62,6.60704
-104.174514,61,6.807967
-130.495414,130,7.226914
-105.450822,72,7.47439
-102.54772,79,7.721532
-102.681707,50,7.878925
-104.62445,57,8.098479
-105.081186,66,8.318453
-109.304818,61,8.506302
-113.736337,106,8.83377
-129.619208,429,10.136285
-102.137529,64,10.343828
-102.860233,61,10.5495
-108.700558,79,10.802796
-169.835024,745,13.044627
-103.254247,53,13.213533
-103.527619,48,13.375971
-104.405222,54,13.546527
-117.055837,91,13.826055
-107.474722,41,13.960701
-184.267788,802,16.507049
-108.162222,42,16.631833
-104.444053,56,16.807441
-104.590222,62,17.002769
-118.444852,256,17.777089
-103.939972,132,18.186856
-104.958379,53,18.355005
-101.514628,55,18.535305
-101.394367,54,18.728514
-103.313886,77,18.968293
-108.13876,62,19.171679
-103.885624,47,19.328144
-108.474477,136,19.749066
-106.138396,117,20.150346
-116.325831,112,20.494776
-103.363833,58,20.686737
-104.429541,73,20.913675
-105.48603,40,21.035289
-110.277877,89,21.307438
-109.585842,79,21.535142
-103.141842,54,21.703598
-105.093892,47,21.847836
-122.329118,115,22.195685
-106.687902,58,22.385016
-125.504444,135,22.829132
-105.772412,47,22.984123
-116.645013,78,23.226525
-116.951682,105,23.543434
-113.116584,53,23.70273
-104.263613,61,23.913854
-104.097051,103,24.241124
-109.556535,60,24.436073
-120.24534,103,24.762027
-115.416436,90,25.046016
-102.601236,98,25.347343
-108.658854,98,25.668328
-108.409011,50,25.818583
-204.560447,1528,30.531881
-150.1521,714,32.669547
-119.392979,249,33.410002
-110.99675,78,33.641187
-106.329713,70,33.84196
-110.343101,109,34.187788
-104.353044,71,34.421583
-105.789103,58,34.595594
-119.638926,227,35.306431
-109.013124,52,35.472624
-103.598044,58,35.661885
-103.048489,65,35.854898
-106.021563,39,35.996223
-107.363974,42,36.125847
-134.093969,333,37.135657
-110.034911,51,37.299657
-103.966053,46,37.443365
-124.356933,268,38.258446
-104.568779,59,38.433168
-105.035373,128,38.816569
-104.987624,66,39.00824
-105.829397,61,39.195496
-106.798774,120,39.541667
-108.535831,53,39.703746
-104.092574,100,40.02303
-105.980453,118,40.364823
-109.027313,190,40.926023
-107.854147,105,41.243187
-107.590483,64,41.432825
-102.364407,119,41.791025
-101.943613,50,41.9715
-106.016922,73,42.194314
-103.514866,61,42.372021
-120.630516,457,43.734018
-108.427825,78,43.997522
-109.818492,50,44.153269
-116.863256,94,44.448077
-103.091027,148,44.894021
-104.060662,61,45.069761
-106.39371,75,45.296878
-103.129027,49,45.454514
-100.870361,61,45.63677
-102.575476,70,45.843991
-99.160616,62,46.032275
-105.190265,36,46.137506
-105.956683,47,46.275087
-104.669894,46,46.423026
-105.309486,66,46.617154
-102.586472,58,46.791634
-118.058292,133,47.210824
-103.204408,43,47.346517
-99.512984,58,47.519067
-108.132996,63,47.716892
-109.240936,49,47.871823
-103.116347,69,48.099183
-100.578906,70,48.306598
-103.713595,46,48.453437
-99.096867,68,48.651744
-103.247319,52,48.812322
-101.81767,65,49.019445
-99.680422,60,49.198985
-107.302848,283,50.090807
-102.453614,61,50.272807
-110.500217,49,50.426542
-100.965554,73,50.647843
-102.781752,43,50.779814
-107.929327,52,50.959055
-105.567326,36,51.073824
-100.018365,64,51.274014
-105.941911,133,51.664782
-124.090351,136,52.084954
-102.709758,53,52.246199
-117.456878,86,52.511882
-103.362924,64,52.708247
-115.344837,69,52.925109
-118.800889,81,53.160399
-106.050334,68,53.365046
-114.925966,176,53.869974
-153.213042,2000,59.607976
-108.419784,72,59.817714
-104.485554,61,60.024385
-105.381931,44,60.147021
-103.15566,58,60.311161
-103.399467,64,60.510965
-105.554034,98,60.797786
-107.023458,45,60.923054
-101.974755,51,61.085715
-108.624081,115,61.430411
-102.558479,88,61.684599
-107.326033,46,61.817724
-106.05919,44,61.981631
-100.602339,62,62.177157
-99.974044,86,62.433947
-104.346804,74,62.65287
-101.469874,95,62.947028
-104.77479,46,63.089159
-106.059082,46,63.22586
-101.770164,54,63.398498
-121.941163,120,63.759073
-106.020865,121,64.132354
-102.673149,74,64.349552
-106.818725,42,64.473727
-131.102468,466,65.858632
-105.768002,41,66.010746
-105.147194,53,66.168782
-106.636405,51,66.316546
-100.776586,71,66.529243
-111.611599,86,66.780853
-112.785779,105,67.109042
-103.514131,70,67.313555
-103.453381,72,67.523024
-106.041967,43,67.651667
-103.109565,60,67.819867
-154.334843,2000,73.49672
-156.928768,842,75.945993
-197.100814,1269,79.537774
-113.898439,243,80.299067
-119.50593,337,81.307701
-106.33565,73,81.529962
-113.790765,179,82.046263
-104.996461,41,82.175109
-108.742051,89,82.434225
-104.148195,48,82.583332
-107.005359,80,82.809094
-108.589874,76,83.03657
-108.303438,70,83.260296
-105.643852,41,83.387901
-106.910902,74,83.616939
-110.953587,133,84.046328
-105.660384,99,84.341858
-113.230991,97,84.621917
-134.995301,597,86.411233
-102.434838,53,86.569676
-110.699415,154,87.033215
-105.217802,57,87.196375
-105.051993,42,87.325125
-106.591954,49,87.469999
-107.952148,84,87.716251
-154.464428,680,89.721993
-104.105263,55,89.93615
-106.698583,44,90.073972
-105.940224,48,90.218899
-126.576843,389,91.365334
-107.183591,60,91.544305
-112.436621,129,91.937495
-105.838446,70,92.145812
-126.174121,527,93.693108
-106.160559,143,94.162445
-107.36406,47,94.302698
-106.052665,35,94.408687
-105.452432,136,94.808188
-119.529979,85,95.076784
-106.25151,72,95.288647
-106.41043,94,95.570734
-118.466525,97,95.863018
-104.072311,58,96.079688
-104.303704,46,96.216446
-114.241012,71,96.429724
-119.294829,296,97.339609
-105.174007,40,97.463478
-103.541847,59,97.633978
-103.248245,66,97.853661
-107.9873,67,98.058506
-101.619227,58,98.23412
-106.489307,76,98.460246
-110.318732,94,98.747491
-118.552673,94,99.019951
-102.782464,56,99.193886
-103.454191,50,99.356446
-103.822364,45,99.497481
-104.652947,70,99.706353
-110.389534,54,99.865073
-105.495296,48,100.038765
-105.034661,48,100.205039
-104.807195,44,100.338411
-105.805735,54,100.508817
-169.730706,802,102.918023
-104.561225,60,103.098525
-102.828265,84,103.342477
-109.052792,67,103.543856
-115.482738,84,103.803123
-114.886076,117,104.144644
-108.983369,69,104.355659
-105.020806,40,104.475282
-105.057005,39,104.593761
-115.286823,141,105.014346
-103.544039,55,105.181615
-105.840363,42,105.318855
-105.05309,42,105.448158
-107.193104,45,105.592546
-105.69324,46,105.740593
-106.503386,61,105.972201
-104.846219,42,106.096732
-111.767776,106,106.411592
-178.190324,976,109.212591
-104.723107,60,109.381563
-107.22457,32,109.47854
-107.069454,37,109.585116
-109.08256,103,109.880362
-109.365936,105,110.218361
-107.04912,57,110.386555
-107.96392,85,110.629097
-102.066438,63,110.812944
-105.481122,41,110.937584
-104.356968,54,111.095276
-107.055183,38,111.212208
-105.814134,93,111.482517
-103.990304,60,111.659185
-111.188477,98,111.956235
-196.15458,1137,115.254175
-102.952466,48,115.415726
-110.925708,143,115.842441
-105.028909,84,116.119717
-105.346028,101,116.437907
-105.339393,44,116.573483
-109.404236,58,116.746024
-104.304504,44,116.877215
-109.623832,95,117.161999
-121.482688,100,117.494689
-257.668911,1693,122.539097
-105.875473,77,122.769045
-111.619283,102,123.068453
-105.80311,60,123.242122
-106.488969,53,123.398105
-104.523529,48,123.551825
-103.339367,62,123.741277
-105.887884,49,123.8903
-103.014791,56,124.066673
-106.955988,41,124.186287
-106.625493,54,124.344527
-107.070384,46,124.480148
-113.283433,523,126.092009
-126.091197,225,126.779484
-105.363031,44,126.90325
-105.79763,66,127.110522
-181.96896,2000,132.984135
-104.58023,47,133.130486
-157.686907,1106,136.486949
-104.324038,53,136.651413
-150.526157,1003,139.654888
-110.250573,75,139.868223
-185.071977,2000,145.566548
-105.400427,42,145.694591
-98.839896,83,145.961918
-106.29502,42,146.091322
-105.171628,32,146.180538
-131.030327,259,146.913569
-104.450475,49,147.071623
-106.664291,39,147.201222
-106.262767,68,147.405724
-112.795984,296,148.322014
-126.717697,444,149.622554
-101.961852,63,149.8141
-115.977489,149,150.285177
-106.392175,65,150.492092
-171.838774,2000,156.254867
-109.38543,65,156.4418
-149.646398,957,159.217578
-103.566112,71,159.416712
-104.191155,43,159.541729
-105.736699,44,159.669422
-107.589204,38,159.775471
-115.69396,144,160.216527
-107.310283,80,160.449415
-107.009611,75,160.66559
-102.812018,67,160.852628
-108.137469,107,161.170383
-106.512172,59,161.344267
-106.11598,71,161.549807
-104.416109,58,161.709971
-104.689082,56,161.872606
-104.69067,75,162.1197
-106.144621,40,162.240432
-112.264015,59,162.413687
-106.451935,79,162.644845
-277.695108,1916,168.216647
-112.108197,65,168.406569
-105.044699,47,168.557304
-107.758944,57,168.71552
-222.691559,1653,173.494479
-106.282591,36,173.599987
-106.492073,36,173.704824
-108.850898,80,173.938615
-106.741016,49,174.090138
-103.652143,46,174.224883
-105.588434,37,174.338022
-104.867588,60,174.520959
-106.833778,44,174.651092
-109.503855,69,174.860841
-105.086626,58,175.031338
-103.669268,55,175.192467
-106.182332,35,175.296524
-104.174241,76,175.521615
-104.900517,44,175.651855
-105.918422,46,175.790839
-107.04866,53,175.978869
-107.636763,49,176.125163
-102.333891,77,176.343435
-106.200146,40,176.465413
-106.186221,36,176.572685
-106.867572,35,176.670242
-108.35755,42,176.786358
-104.417071,66,176.985565
-109.97255,42,177.107254
-105.601115,41,177.221171
-105.892625,44,177.350232
-105.764794,33,177.447113
-104.485855,49,177.586065
-105.824362,59,177.754049
-105.639768,40,177.871359
-106.881427,42,177.993913
-104.606908,61,178.16863
-105.608592,45,178.303008
-115.544222,131,178.674361
-173.642671,2000,184.632206
-107.237423,46,184.765613
-120.697624,139,185.166534
-102.20445,53,185.327062
-107.6699,45,185.45844
-105.548393,38,185.574836
-112.585595,113,185.911111
-107.442747,73,186.12352
-104.983862,41,186.246173
-109.094385,49,186.387028
-104.644215,50,186.537977
-106.331988,48,186.689919
-106.088534,42,186.816229
-105.314641,41,186.950147
-105.192028,53,187.112303
-111.790059,65,187.311994
-105.028121,38,187.435087
-107.603943,59,187.61517
-102.63742,65,187.819395
-106.13707,34,187.927346
-106.415689,35,188.043338
-104.99949,48,188.20071
-109.974507,41,188.328667
-106.937823,43,188.474356
-108.149572,30,188.56988
-108.41969,31,188.670301
-103.005671,54,188.836349
-108.195534,31,188.935081
-104.382787,51,189.090357
-107.715218,49,189.249341
-105.756035,50,189.401816
-105.730908,58,189.584532
-105.426087,39,189.709571
-104.598101,52,189.881399
-105.873445,45,190.049158
-106.924282,36,190.168686
-106.251487,34,190.279776
-105.016418,45,190.422014
-105.846104,58,190.602138
-109.706102,97,190.896185
-104.235606,41,191.019026
-102.763438,75,191.24403
-196.182165,2000,197.077055
-105.202694,40,197.205137
-185.127947,1245,200.868083
-104.228901,68,201.065438
-195.992888,2000,206.857849
-109.664477,56,207.017639
-105.701358,37,207.123353
-104.923445,68,207.31781
-104.725604,49,207.459483
-106.090169,47,207.591964
-105.978651,52,207.737422
-105.298645,57,207.930945
-105.828969,38,208.03924
-106.354687,52,208.19091
-104.04322,59,208.358068
-107.148954,42,208.476304
-106.524957,49,208.616742
-106.210734,52,208.78608
-106.07617,41,208.914005
-105.042187,42,209.046526
-104.559115,41,209.163951
-103.558918,55,209.325948
-103.201237,52,209.479235
-196.38705,2000,215.303971
-104.808837,64,215.485533
-103.595525,42,215.60787
-105.518724,45,215.743669
-111.885078,60,215.948448
-105.053199,39,216.056413
-106.498578,53,216.213547
-105.937274,42,216.336976
-105.450856,57,216.501725
-105.679047,73,216.706067
