#{"t_start": 1620067032.699396, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-102.322875,58,0.394856
-126.457975,128,0.792072
-113.194331,62,0.973582
-117.251843,44,1.111212
-113.324301,73,1.330035
-114.649204,42,1.462097
-119.693085,46,1.597791
-116.741988,49,1.75723
-124.848795,106,2.08038
-110.043125,34,2.215711
-107.478315,51,2.363857
-107.305189,44,2.497219
-116.794234,45,2.632577
-115.264611,40,2.778139
-114.378293,39,2.901845
-115.21428,46,3.040479
-125.401087,103,3.346076
-107.204039,65,3.536592
-111.565247,53,3.700289
-108.817149,62,3.888547
-113.235375,54,4.05352
-116.096531,57,4.263816
-105.759732,72,4.481105
-112.922953,46,4.627569
-113.479004,73,4.848315
-148.092873,683,6.911032
-119.37376,75,7.148032
-104.424195,48,7.305366
-104.124138,63,7.534081
-100.96217,63,7.729863
-104.538059,51,7.889204
-103.452639,47,8.042075
-102.498735,59,8.262303
-105.064515,58,8.449944
-147.926674,539,10.073261
-108.550926,140,10.542076
-104.052408,69,10.786382
-105.150804,52,10.941527
-120.478624,85,11.208755
-141.064294,183,11.744374
-102.058739,63,11.924487
-110.427141,84,12.219443
-139.36802,442,13.550509
-107.639477,48,13.694102
-112.154136,49,13.864259
-108.468605,150,14.326015
-109.131525,50,14.491644
-106.545663,68,14.70785
-108.252821,81,14.975153
-106.777502,53,15.13657
-106.910563,76,15.370134
-105.598453,56,15.542802
-103.074873,50,15.706028
-107.94534,58,15.885465
-102.862393,55,16.069872
-108.221625,73,16.319845
-114.823985,94,16.60384
-116.377056,84,16.862573
-120.167658,103,17.172513
-118.141877,203,17.788705
-101.81508,92,18.078045
-104.294297,72,18.305674
-100.128634,93,18.591325
-101.330371,116,18.984829
-104.264373,87,19.261094
-106.286758,52,19.435717
-103.405671,62,19.636377
-104.716013,62,19.824038
-104.064899,91,20.103879
-104.254934,86,20.405712
-102.532208,66,20.611265
-111.17776,59,20.797844
-102.476884,71,21.026505
-145.397349,493,22.523674
-107.28161,78,22.793217
-105.78521,90,23.092527
-106.898666,42,23.220505
-106.783657,90,23.501083
-106.967731,111,23.826959
-105.147826,50,23.987844
-105.031517,55,24.185244
-116.124936,76,24.417885
-105.624928,64,24.620031
-114.865537,82,24.886265
-105.756611,53,25.061044
-105.920527,62,25.246073
-104.164481,53,25.403725
-103.299151,69,25.631407
-111.655789,67,25.850625
-108.507492,46,25.987479
-109.983942,48,26.179198
-108.591445,53,26.336622
-106.499762,50,26.492422
-105.534678,87,26.753544
-107.611856,57,26.946668
-104.107113,67,27.150204
-101.848094,86,27.413806
-115.026104,58,27.598501
-105.427213,46,27.73678
-105.471306,57,27.919909
-104.662081,68,28.122945
-107.114932,58,28.31243
-106.995044,54,28.470942
-123.694807,107,28.801638
