iteration,num_frames,time_in_s,fitness,loss
0,25,0.00010085105895996094,0.0,-2.6006178855895996
1,50,0.015880584716796875,0.0,-4.145650863647461
2,75,0.031154394149780273,0.0,-3.521202564239502
3,100,0.048464298248291016,0.0,-3.009777784347534
4,125,0.0655672550201416,0.0,-2.8534724712371826
5,150,0.07974100112915039,0.0,-0.9738410711288452
6,175,0.09313821792602539,0.0,0.2805847227573395
7,200,0.10610365867614746,0.0,-0.4275432229042053
8,225,0.12336421012878418,-15.343576622322823,681.9498901367188
9,250,0.1372530460357666,-15.343576622322823,-2.267582654953003
10,275,0.15090012550354004,-15.343576622322823,-2.0298564434051514
11,300,0.1685330867767334,-2.322874885210146,501.3659362792969
12,325,0.18259096145629883,-2.322874885210146,0.7401342391967773
13,350,0.1988081932067871,-2.322874885210146,-1.679963231086731
14,375,0.21306967735290527,-2.322874885210146,-2.9441652297973633
15,400,0.22638654708862305,-2.322874885210146,-4.197941780090332
16,425,0.24464750289916992,-14.684177080987022,522.9566650390625
17,450,0.25849008560180664,-14.684177080987022,-2.1457488536834717
18,475,0.27237844467163086,-14.684177080987022,-3.1809730529785156
19,500,0.2944679260253906,-12.923651568239865,995.7744750976562
20,525,0.3083667755126953,-12.923651568239865,-4.267760276794434
21,550,0.3221616744995117,-12.923651568239865,-4.374265670776367
22,575,0.33559679985046387,-12.923651568239865,-4.777807235717773
23,600,0.3491396903991699,-12.923651568239865,-3.9671552181243896
24,625,0.3665146827697754,-12.584467820998281,332.2886047363281
25,650,0.38033485412597656,-12.584467820998281,-3.6376118659973145
26,675,0.3937666416168213,-12.584467820998281,-3.7874765396118164
27,700,0.4075920581817627,-12.584467820998281,-3.2704017162323
28,725,0.42551302909851074,-17.568531048974027,162.19003295898438
29,750,0.44362831115722656,-14.045238041797033,664.4298095703125
30,775,0.45775866508483887,-14.045238041797033,-2.588212490081787
31,800,0.47214484214782715,-14.045238041797033,-3.165315628051758
32,825,0.49039459228515625,-14.426940241357313,673.600341796875
33,850,0.5042517185211182,-14.426940241357313,-3.5722596645355225
