num_frames,fitness,loss
25,0.0,
50,0.0,
75,0.0,
100,0.0,
125,0.0,
150,0.0,
175,0.0,
200,0.0,
225,0.0,
250,0.0,
275,0.0,
300,0.0,
325,0.0,
350,0.0,
375,0.0,
400,0.0,
425,0.0,
450,0.0,
475,0.0,
500,0.0,
525,0.0,
550,0.0,
575,0.0,
600,0.0,
625,0.0,
650,0.0,
675,0.0,
700,0.0,
725,0.0,
750,0.0,
775,0.0,
800,0.0,
825,0.0,
850,0.0,
875,0.0,
900,0.0,
925,0.0,
950,0.0,
975,0.0,
1000,0.0,
1025,0.0,
1050,0.0,
1075,0.0,
1100,0.0,
1125,0.0,
1150,0.0,
1175,0.0,
1200,0.0,
1225,0.0,
1250,0.0,
1275,0.0,
1300,0.0,
1325,0.0,
1350,0.0,
1375,0.0,
1400,0.0,
1425,0.0,
1450,0.0,
1475,0.0,
1500,0.0,
1525,0.0,
1550,0.0,
1575,0.0,
1600,0.0,
1625,0.0,
1650,0.0,
1675,0.0,
1700,0.0,
1725,0.0,
1750,0.0,
1775,0.0,
1800,0.0,
1825,0.0,
1850,0.0,
1875,0.0,
1900,0.0,
1925,0.0,
1950,0.0,
1975,0.0,
2000,0.0,
2025,0.0,
2050,0.0,
2075,0.0,
2100,0.0,
2125,0.0,
2150,0.0,
2175,0.0,
2200,0.0,
2225,0.0,
2250,0.0,
2275,0.0,
2300,0.0,
2325,0.0,
2350,0.0,
2375,0.0,
2400,0.0,
2425,0.0,
2450,0.0,
2475,0.0,
2500,0.0,
2525,0.0,
2550,0.0,
2575,0.0,
2600,0.0,
2625,0.0,
2650,0.0,
2675,0.0,
2700,0.0,
2725,0.0,
2750,0.0,
2775,0.0,
2800,0.0,
2825,0.0,
2850,0.0,
2875,0.0,
2900,0.0,
2925,0.0,
2950,0.0,
2975,0.0,
3000,0.0,
3025,0.0,
3050,0.0,
3075,0.0,
3100,0.0,
3125,0.0,
3150,0.0,
3175,0.0,
3200,0.0,
3225,0.0,
3250,0.0,
3275,0.0,
3300,0.0,
3325,0.0,
3350,0.0,
3375,0.0,
3400,0.0,
3425,0.0,
3450,0.0,
3475,0.0,
3500,0.0,
3525,0.0,
3550,0.0,
3575,0.0,
3600,0.0,
3625,0.0,
3650,0.0,
3675,0.0,
3700,0.0,
3725,0.0,
3750,0.0,
3775,0.0,
3800,0.0,
3825,0.0,
3850,0.0,
3875,0.0,
3900,0.0,
3925,0.0,
3950,0.0,
3975,0.0,
4000,0.0,
4025,0.0,
4050,0.0,
4075,0.0,
4100,0.0,
4125,0.0,
4150,0.0,
4175,0.0,
4200,0.0,
4225,0.0,
4250,0.0,
4275,0.0,
4300,0.0,
4325,0.0,
4350,0.0,
4375,0.0,
4400,0.0,
4425,0.0,
4450,0.0,
4475,0.0,
4500,0.0,
4525,0.0,
4550,0.0,
4575,0.0,
4600,0.0,
4625,0.0,
4650,0.0,
4675,0.0,
4700,0.0,
4725,0.0,
4750,0.0,
4775,0.0,
4800,0.0,
4825,0.0,
4850,0.0,
4875,0.0,
4900,0.0,
4925,0.0,
4950,0.0,
4975,0.0,
5000,-49.34455063258814,
5025,-49.34455063258814,
5050,-49.34455063258814,
5075,-49.34455063258814,
5100,-49.34455063258814,
5125,-49.34455063258814,
5150,-49.34455063258814,
5175,-49.34455063258814,
5200,-49.34455063258814,
5225,-49.34455063258814,
5250,-49.34455063258814,
5275,-49.34455063258814,
5300,-49.34455063258814,
5325,-49.34455063258814,
5350,-49.34455063258814,
5375,-49.34455063258814,
5400,-49.34455063258814,
5425,-49.34455063258814,
5450,-49.34455063258814,
5475,-49.34455063258814,
5500,-49.34455063258814,
5525,-49.34455063258814,
5550,-49.34455063258814,
5575,-49.34455063258814,
5600,-49.34455063258814,
5625,-49.34455063258814,
5650,-49.34455063258814,
5675,-49.34455063258814,
5700,-49.34455063258814,
5725,-49.34455063258814,
5750,-49.34455063258814,
5775,-49.34455063258814,
5800,-49.34455063258814,
5825,-49.34455063258814,
5850,-49.34455063258814,
5875,-49.34455063258814,
5900,-49.34455063258814,
5925,-49.34455063258814,
5950,-49.34455063258814,
5975,-49.34455063258814,
6000,-49.34455063258814,
6025,-49.34455063258814,
6050,-49.34455063258814,
6075,-49.34455063258814,
6100,-49.34455063258814,
6125,-49.34455063258814,
6150,-49.34455063258814,
6175,-49.34455063258814,
6200,-49.34455063258814,
6225,-49.34455063258814,
6250,-49.34455063258814,
6275,-49.34455063258814,
6300,-49.34455063258814,
6325,-49.34455063258814,
6350,-49.34455063258814,
6375,-49.34455063258814,
6400,-49.34455063258814,
6425,-49.34455063258814,
6450,-49.34455063258814,
6475,-49.34455063258814,
6500,-49.34455063258814,
6525,-49.34455063258814,
6550,-49.34455063258814,
6575,-49.34455063258814,
6600,-49.34455063258814,
6625,-49.34455063258814,
6650,-49.34455063258814,
6675,-49.34455063258814,
6700,-49.34455063258814,
6725,-49.34455063258814,
6750,-49.34455063258814,
6775,-49.34455063258814,
6800,-49.34455063258814,
6825,-49.34455063258814,
6850,-49.34455063258814,
6875,-49.34455063258814,
6900,-49.34455063258814,
6925,-49.34455063258814,
6950,-49.34455063258814,
6975,-49.34455063258814,
7000,-49.34455063258814,
7025,-49.34455063258814,
7050,-49.34455063258814,
7075,-49.34455063258814,
7100,-49.34455063258814,
7125,-49.34455063258814,
7150,-49.34455063258814,
7175,-49.34455063258814,
7200,-49.34455063258814,
7225,-49.34455063258814,
7250,-49.34455063258814,
7275,-49.34455063258814,
7300,-49.34455063258814,
7325,-49.34455063258814,
7350,-49.34455063258814,
7375,-49.34455063258814,
7400,-49.34455063258814,
7425,-49.34455063258814,
7450,-49.34455063258814,
7475,-49.34455063258814,
7500,-49.34455063258814,
7525,-49.34455063258814,
7550,-49.34455063258814,
7575,-49.34455063258814,
7600,-49.34455063258814,
7625,-49.34455063258814,
7650,-49.34455063258814,
7675,-49.34455063258814,
7700,-49.34455063258814,
7725,-49.34455063258814,
7750,-49.34455063258814,
7775,-49.34455063258814,
7800,-49.34455063258814,
7825,-49.34455063258814,
7850,-49.34455063258814,
7875,-49.34455063258814,
7900,-49.34455063258814,
7925,-49.34455063258814,
7950,-49.34455063258814,
7975,-49.34455063258814,
8000,-49.34455063258814,
8025,-49.34455063258814,
