#{"t_start": 1620058740.7441928, "env_id": "MountainCarContinuous-v0"}
r,l,t
-48.947299,999,1.662584
-44.192323,999,3.292106
-38.852538,999,4.986876
-35.255285,999,6.656998
-30.948399,999,8.35936
-23.108093,999,10.054933
-20.649966,999,11.773712
-15.762891,999,13.478379
-14.489447,999,15.251251
-10.454869,999,17.006171
-8.350588,999,18.719975
-6.679718,999,20.445373
-5.559384,999,22.127182
-4.659599,999,23.791802
-3.804797,999,25.458848
-3.312434,999,27.162009
-2.880315,999,28.885701
-2.344337,999,30.606814
-1.919722,999,32.312356
-1.83088,999,34.030546
-1.38222,999,35.727422
-1.265244,999,37.453413
-1.039336,999,39.167335
-0.854774,999,40.901175
-0.768808,999,42.639226
-0.581391,999,44.379118
-0.506989,999,46.149333
-0.452002,999,47.881334
-0.365919,999,49.588888
-0.308475,999,51.281415
-0.240299,999,52.969114
-0.20679,999,54.775253
-0.180855,999,56.43684
-0.146332,999,58.083292
-0.121128,999,59.74944
-0.107697,999,61.412457
-0.095146,999,63.09359
-0.078125,999,64.765004
-0.068638,999,66.413687
-0.062144,999,68.101994
-0.051161,999,69.749345
-0.044782,999,71.411234
-0.038897,999,73.086288
-0.036259,999,74.723518
-0.029687,999,76.337587
-0.025478,999,77.995765
-0.022754,999,79.677574
-0.019454,999,81.333812
-0.020653,999,83.001315
-0.018671,999,84.69868
-0.017412,999,86.335504
-0.017457,999,88.011718
-0.014262,999,89.631828
-0.014642,999,91.260715
-0.013274,999,92.887168
-0.01171,999,94.528559
-0.016786,999,96.176458
-0.012235,999,97.81389
-0.011687,999,99.454963
-0.011359,999,101.118864
-0.011074,999,102.830597
-0.010948,999,104.540806
-0.008332,999,106.198952
-0.008854,999,107.888945
-0.008467,999,109.556616
-0.00755,999,111.233513
-0.007324,999,112.840797
-0.00683,999,114.483145
-0.007782,999,116.091493
-0.006458,999,117.707812
-0.005463,999,119.311817
-0.005897,999,120.940803
-0.005835,999,122.572919
-0.005093,999,124.185778
-0.008573,999,125.826214
-0.004927,999,127.432776
-0.006035,999,129.037465
-0.004713,999,130.633246
-0.004582,999,132.270711
-0.004361,999,133.902589
-0.004177,999,135.528169
-0.004395,999,137.164065
-0.005266,999,138.772978
-0.003772,999,140.434544
-0.006413,999,142.087204
-0.003657,999,143.705636
-0.004872,999,145.338979
-0.004992,999,146.98117
-0.00417,999,148.608596
-0.003661,999,150.239651
-0.004078,999,151.887296
-0.005722,999,153.492936
-0.004838,999,155.112546
-0.003334,999,156.740485
-0.00661,999,158.364803
-0.004988,999,159.964508
-0.003912,999,161.558136
-0.005428,999,163.179014
-0.003443,999,164.81606
-0.006159,999,166.458166
