#{"t_start": 1620058740.7408311, "env_id": "MountainCarContinuous-v0"}
r,l,t
-51.480249,999,1.665626
-43.675343,999,3.295085
-38.574026,999,4.989872
-34.559564,999,6.660035
-29.335709,999,8.362358
-25.618544,999,10.057882
-19.823268,999,11.776711
-15.479144,999,13.481385
-13.492066,999,15.254246
-10.586873,999,17.00922
-9.636204,999,18.723044
-7.058121,999,20.448409
-5.827171,999,22.13023
-5.066935,999,23.794822
-4.123473,999,25.461864
-3.381161,999,27.165024
-3.052685,999,28.888695
-2.388976,999,30.609823
-2.168641,999,32.315355
-1.78464,999,34.033584
-1.369298,999,35.730464
-1.301948,999,37.456435
-1.026439,999,39.170376
-0.888858,999,40.90416
-0.756363,999,42.642296
-0.551015,999,44.382133
-0.481961,999,46.152347
-0.468053,999,47.884345
-0.373918,999,49.591691
-0.290327,999,51.284437
-0.25841,999,52.972132
-0.210096,999,54.778318
-0.182569,999,56.439863
-0.153811,999,58.086303
-0.127139,999,59.752444
-0.106783,999,61.415466
-0.086524,999,63.096618
-0.075565,999,64.768024
-0.062851,999,66.416711
-0.060038,999,68.105022
-0.050579,999,69.752362
-0.045927,999,71.414288
-0.037192,999,73.089293
-0.039724,999,74.726498
-0.031475,999,76.340574
-0.027526,999,77.998796
-0.025155,999,79.680568
-0.02084,999,81.33681
-0.019098,999,83.004312
-0.019596,999,84.701731
-0.016296,999,86.338543
-0.017316,999,88.014768
-0.013965,999,89.634881
-0.014164,999,91.263762
-0.013128,999,92.890182
-0.012196,999,94.531546
-0.015632,999,96.179518
-0.011326,999,97.816944
-0.011202,999,99.457962
-0.010905,999,101.121875
-0.011141,999,102.833616
-0.010386,999,104.543816
-0.008323,999,106.201974
-0.009196,999,107.892026
-0.007309,999,109.559601
-0.007474,999,111.236486
-0.0069,999,112.843831
-0.007365,999,114.486137
-0.007774,999,116.094495
-0.006562,999,117.710857
-0.005148,999,119.314883
-0.006712,999,120.943825
-0.005913,999,122.575922
-0.005508,999,124.188782
-0.008562,999,125.829281
-0.005131,999,127.435792
-0.006202,999,129.040497
-0.004725,999,130.636253
-0.005019,999,132.273751
-0.004523,999,133.905595
-0.003766,999,135.53116
-0.004746,999,137.167119
-0.006032,999,138.775995
-0.003299,999,140.437566
-0.006478,999,142.090236
-0.003612,999,143.708649
-0.005071,999,145.342031
-0.005107,999,146.984215
-0.004084,999,148.611653
-0.004308,999,150.242646
-0.003862,999,151.890314
-0.005683,999,153.495963
-0.004741,999,155.115571
-0.003071,999,156.743498
-0.00607,999,158.367825
-0.005019,999,159.967548
-0.004107,999,161.56115
-0.005561,999,163.182009
-0.002946,999,164.819071
-0.006017,999,166.46119
