iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
0,199385,0.0021736621856689453,1,200,0,0,,
1,398524,0.4629533290863037,1,200,1,1,82.14709985689284,0.2337850406106508
2,595857,0.8634195327758789,1,200,2,1,89.40475898606556,0.35065498233506565
