#{"t_start": 1620060374.2596781, "env_id": "Pendulum-v0"}
r,l,t
-784.829147,200,0.417591
-1199.319895,200,0.793555
-1333.100852,200,1.161322
-1814.431594,200,1.533633
-1741.493042,200,1.916395
-1377.668644,200,2.293153
-1777.390575,200,2.668335
-1522.66444,200,3.042141
-1275.487081,200,3.417106
-1100.411255,200,3.799655
-1378.900734,200,4.202585
-1155.622952,200,4.574601
-1104.472078,200,4.940711
-1359.232213,200,5.321855
-1264.086509,200,5.712095
-1775.701806,200,6.089301
-1352.227015,200,6.458051
-1671.959031,200,6.843215
-1716.31017,200,7.224228
-1786.236823,200,7.592078
-1160.575524,200,7.973503
-1282.825161,200,8.39536
-1579.324778,200,8.774657
-1331.183485,200,9.158634
-1597.574187,200,9.532975
-1255.906619,200,9.92204
-1415.098606,200,10.319886
-1584.024017,200,10.690969
-1732.061391,200,11.0716
-1708.754251,200,11.454372
-1681.164237,200,11.829956
-1834.960551,200,12.235839
-1619.571777,200,12.633721
-1608.588435,200,13.012049
-1373.569623,200,13.389447
-1502.416108,200,13.767611
-1702.673571,200,14.155176
-1431.624799,200,14.535728
-1409.01206,200,14.913578
-970.826024,200,15.288278
-1016.352721,200,15.669241
-1487.33197,200,16.061751
-1529.598115,200,16.461568
-1584.174667,200,16.836922
-1669.604038,200,17.21056
-1550.285099,200,17.58784
-1617.24433,200,17.96911
-1531.248768,200,18.347797
-1562.309145,200,18.727643
-1428.634736,200,19.112094
-1547.700457,200,19.522106
-1525.581422,200,19.918365
-1488.170587,200,20.312853
-1595.117253,200,20.679561
-1651.928685,200,21.057819
-1690.444104,200,21.433606
-1581.651376,200,21.805669
-1496.278786,200,22.176024
-1536.312655,200,22.557755
-1583.02212,200,22.935288
-1527.106609,200,23.312193
-1395.956013,200,23.689741
-1491.462417,200,24.087353
-1456.134067,200,24.481936
-1436.332298,200,24.857056
-1384.19596,200,25.240302
-1425.562391,200,25.619658
-1486.753817,200,25.993673
-1421.841895,200,26.375261
-1512.331242,200,26.750897
-1493.320906,200,27.133122
-1505.188502,200,27.513844
-1501.918691,200,27.887426
-1520.372014,200,28.280141
-1321.639081,200,28.659118
-1506.107786,200,29.039526
-1525.906,200,29.420597
-1506.212857,200,29.799949
-1314.804401,200,30.181989
-1506.747005,200,30.552823
-1471.066246,200,30.919593
-1520.10799,200,31.289378
-1510.050478,200,31.661651
-1517.060009,200,32.032346
-1526.380722,200,32.423971
-1450.820571,200,32.809787
-1498.202733,200,33.180651
-1327.84557,200,33.555336
-1505.830797,200,33.929577
-1156.406565,200,34.315279
-1468.692274,200,34.685274
-1413.412731,200,35.063437
-1429.115147,200,35.435744
-1484.952437,200,35.821379
-1282.596006,200,36.220792
-1489.69259,200,36.59009
-1459.201905,200,36.963716
-1453.909767,200,37.340426
-1486.151576,200,37.722244
-1428.588363,200,38.107535
-1489.606847,200,38.475579
-1492.623127,200,38.849677
-1506.780672,200,39.222243
-1499.005093,200,39.605715
-1232.183392,200,39.98736
-1505.260381,200,40.364747
-1355.461845,200,40.747527
-1489.21325,200,41.121303
-1415.694804,200,41.495317
-1467.032861,200,41.871031
-1502.463329,200,42.261857
-1432.405195,200,42.6387
-1506.123874,200,43.007082
-1357.029857,200,43.380384
-1142.139265,200,43.750411
-1559.38934,200,44.152768
-1518.035286,200,44.525089
-1566.753723,200,44.896761
-1556.173559,200,45.264106
-1552.391886,200,45.639427
-1495.845553,200,46.014038
-1568.815625,200,46.385995
-1464.042486,200,46.766074
-1511.519949,200,47.140056
-1150.339441,200,47.515392
-1510.34049,200,47.892326
-1478.842674,200,48.27445
-1458.406766,200,48.662356
-1482.287991,200,49.054535
-1544.232307,200,49.429563
-1431.54009,200,49.811444
-1535.569669,200,50.205965
-1395.120069,200,50.58798
-1553.305955,200,50.970963
-1547.761375,200,51.350735
-1315.920137,200,51.734432
-1609.954381,200,52.107233
-1519.58393,200,52.4721
-1566.575845,200,52.841928
-1630.439925,200,53.226587
-1349.264545,200,53.600541
-1406.660018,200,53.978563
-1607.453179,200,54.373188
-1504.775682,200,54.739859
-1513.162401,200,55.120642
-1514.150206,200,55.498041
-1520.748569,200,55.877199
-1446.006654,200,56.250075
-1506.681009,200,56.61822
-1625.181437,200,57.009755
-1572.269045,200,57.38243
-1680.131656,200,57.761288
-1765.306407,200,58.155905
-1767.543842,200,58.531293
-1712.528512,200,58.912553
-1624.425767,200,59.292817
-1724.794482,200,59.667858
-1779.412486,200,60.037343
-1762.429327,200,60.433525
-1805.056109,200,60.816909
-1751.795619,200,61.200264
-1788.268271,200,61.571303
