#{"t_start": 1620059530.8257887, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-107.432131,104,0.358201
-112.350638,64,0.562646
-143.742585,846,3.223005
-115.884909,2000,9.53081
-103.82687,87,9.835783
-101.403616,50,9.992273
-120.34971,87,10.270613
-99.76571,106,10.59718
-107.57171,157,11.121824
-101.295953,76,11.408136
-104.00881,169,12.002372
-100.515364,63,12.201806
-103.157257,64,12.406584
-106.039854,101,12.738519
-98.959089,90,13.020578
-107.329268,102,13.355832
-101.462887,120,13.73012
-106.668779,43,13.860411
-99.511912,70,14.081526
-101.568545,62,14.309495
-100.092174,87,14.592891
-102.267643,61,14.791877
-107.64157,137,15.219678
-109.368457,118,15.60577
-102.985762,66,15.813297
-107.289418,54,15.987038
-108.483063,223,16.678329
-102.990729,70,16.902494
-105.465632,45,17.047279
-106.853405,208,17.679146
-137.391136,2000,23.952118
-105.753969,38,24.075308
-102.680864,64,24.281315
-103.085548,82,24.535527
-109.570766,53,24.705137
-230.202163,1980,30.926215
-101.985476,60,31.123733
-111.436883,304,32.091065
-101.723399,291,32.98332
-102.957514,125,33.368095
-110.632867,58,33.563878
-107.739569,313,34.525587
-106.368223,184,35.108157
-101.103884,155,35.60709
-104.319936,268,36.450223
-105.180786,54,36.628786
-146.60319,800,39.13495
-100.643866,181,39.71955
-101.325756,132,40.151197
-109.944931,53,40.316903
-94.324572,105,40.652108
-100.175679,121,41.038118
-100.645102,134,41.458047
-96.918548,101,41.800591
-103.795345,72,42.016532
-99.743427,156,42.499905
-101.463013,206,43.152891
-98.670721,123,43.541456
-92.593495,150,44.019807
-99.06679,155,44.50612
-102.923299,259,45.318222
-103.826157,56,45.513354
-108.52242,51,45.671005
-109.342794,59,45.856938
-107.137819,48,46.018199
-98.850771,107,46.368602
-100.651027,84,46.64079
-113.790916,323,47.663347
-106.446565,63,47.863352
-99.07965,127,48.267158
-101.319393,50,48.439795
-89.623055,206,49.098738
-93.51603,284,49.988249
-112.057204,55,50.161297
-120.341572,67,50.383892
-83.912351,166,50.912799
-112.080458,92,51.214107
-105.86069,49,51.374615
-108.222968,47,51.547736
-106.857919,50,51.714312
-109.697128,50,51.877316
-97.762421,139,52.321808
-113.210975,63,52.526231
-119.739774,116,52.900672
-111.816966,53,53.077471
-95.412032,202,53.701449
-113.686086,60,53.887517
-116.40902,77,54.133343
-119.087609,96,54.44282
-104.550088,381,55.656057
-102.685893,259,56.455208
-103.383273,222,57.137725
-128.562983,110,57.504646
-108.218991,468,58.978537
-99.260947,150,59.436601
-110.01003,467,60.868525
-96.273807,129,61.28749
-103.466658,206,61.93947
-105.770746,172,62.483774
-94.262096,156,62.952852
-95.126033,247,63.720746
-105.038748,359,64.835246
-111.77325,312,65.831638
-101.440808,235,66.566598
-123.104505,550,68.288659
-93.55763,124,68.678027
-107.073914,352,69.804899
-95.986223,233,70.538724
-106.857821,289,71.423073
-90.911826,346,72.498098
-90.793705,195,73.122508
-186.54903,1214,76.861021
-126.623645,142,77.303208
-96.561619,132,77.711639
-97.86472,100,78.016683
-108.655184,366,79.185753
-102.935245,308,80.15081
-99.728776,265,80.974343
-128.803785,175,81.522808
-236.077395,1858,87.324309
-114.57754,705,89.587574
-105.16613,282,90.465995
-107.539306,338,91.510453
-120.180238,119,91.88577
-144.2071,721,94.115235
-119.108337,720,96.354022
-126.539956,157,96.856433
-102.387967,285,97.754228
-111.049631,49,97.90407
-108.15461,44,98.04657
-113.551162,407,99.306755
-95.375232,119,99.693821
-91.858537,343,100.766475
-115.939546,79,101.017957
-102.143841,587,102.874124
-99.240523,550,104.558853
-85.690808,360,105.678496
-100.659294,87,105.958108
-122.411655,470,107.413792
-98.41825,151,107.920645
-126.472837,128,108.314867
-98.596363,312,109.295595
-99.553628,150,109.787321
-95.154439,146,110.245263
-114.896242,83,110.510065
-95.26227,558,112.277319
-120.34047,615,114.191829
-117.218403,489,115.743353
-141.922405,844,118.479127
-95.909059,405,119.758571
-108.625489,47,119.904459
-122.641331,138,120.339092
-93.49503,295,121.252716
-119.4213,463,122.714693
-148.001461,797,125.208594
-110.559552,337,126.267677
-99.671395,82,126.534614
-122.320397,117,126.895795
-103.781222,339,127.957397
-104.081697,101,128.282102
-89.134102,110,128.631609
-84.251301,191,129.225137
-99.008177,91,129.500296
-91.47,121,129.88779
-87.837715,172,130.438348
-117.720801,95,130.747474
-89.102087,190,131.354845
-189.101721,1243,135.220596
-154.033244,786,137.626238
-120.019124,501,139.184413
-107.279484,45,139.326252
-142.901226,2000,145.60836
-113.056517,551,147.336934
-100.352966,149,147.804238
-131.079337,564,149.614722
-107.272972,46,149.77001
-107.980029,353,150.926028
-86.963204,117,151.33334
-86.525623,626,153.506137
-112.510837,204,154.246135
-113.170764,75,154.488497
-130.002792,2000,161.874132
-105.632881,332,163.061893
-142.04622,529,164.925798
-109.546157,48,165.092757
-106.666346,46,165.254161
-108.715092,46,165.42577
-98.622508,247,166.391444
-95.164792,207,167.16676
-97.759067,234,167.997575
-106.874651,52,168.193335
-119.654896,84,168.458317
-96.972485,517,170.146061
-109.734861,45,170.313486
-110.984493,57,170.521662
-107.816552,43,170.674807
-104.249423,1136,174.271746
-116.349466,563,176.251833
-90.836096,170,176.791547
-173.107172,749,179.376127
-113.559879,77,179.664733
-110.984265,92,179.964224
-129.025772,264,180.803708
-172.687781,1465,185.780774
-94.984049,215,186.498996
-86.476399,208,187.190008
-95.277818,125,187.61775
-120.386797,60,187.831237
-119.002558,74,188.071152
-118.58635,66,188.286935
-111.750511,54,188.484802
-116.808357,50,188.656929
-94.468614,172,189.225665
-109.508018,48,189.386741
-114.859097,68,189.617216
-106.85564,45,189.776335
-116.739713,67,189.998276
-114.032677,65,190.237048
-111.283395,46,190.392084
-110.40503,303,191.373313
-107.342833,45,191.539777
-76.194939,253,192.403843
-111.804643,335,193.496181
-93.444014,140,193.968667
-117.182994,57,194.162703
-93.417943,172,194.746853
-99.549421,201,195.412071
-114.943817,54,195.620506
-115.523724,683,197.874732
-115.792623,58,198.06951
-119.781423,144,198.570482
-72.389557,282,199.511934
-116.608978,63,199.720602
-124.546038,132,200.174365
-108.746276,47,200.329684
-112.555988,74,200.580469
-38.549398,563,202.424301
-66.777308,434,203.87549
-101.331547,502,205.54325
-94.641392,880,208.46698
-120.538366,55,208.643934
-108.370106,254,209.520061
-76.60056,206,210.242312
-92.344163,179,210.832652
-99.038058,178,211.431974
-84.639376,154,211.950594
-64.597408,231,212.711392
-143.054544,381,213.943214
-87.885669,169,214.493504
-83.468103,172,215.075775
-110.225227,301,216.076384
-101.979335,172,216.642741
-68.013128,284,217.582533
-106.457523,298,218.557266
-193.52541,2000,224.982249
-248.326421,1869,231.074078
-89.978759,139,231.54063
-86.561159,172,232.086924
-98.49065,236,232.849998
-93.91343,310,233.875248
-110.052503,860,236.65046
-205.777756,1600,241.880733
-123.235281,2000,248.587031
-167.649519,1344,252.946102
-104.827989,329,254.032529
-123.180033,459,255.576417
-131.102307,1178,259.355341
-109.130672,45,259.522285
-112.651225,1480,264.371237
-96.690961,220,265.081988
-109.152881,62,265.286555
-143.562693,1241,269.329793
-103.94035,60,269.524575
-100.182818,249,270.324434
-101.722151,869,273.122735
-112.866726,1271,277.203508
-152.607089,1216,281.141983
-99.522664,247,281.945856
-90.485459,554,283.74103
-155.054972,2000,290.3255
-170.724622,2000,296.859695
-112.429606,41,296.996995
-133.645735,2000,303.542671
-117.467189,84,303.843746
-195.448301,1675,309.398479
-134.701427,802,312.056434
-107.53084,406,313.369337
-107.5116,316,314.409175
-99.480399,302,315.409494
-94.62044,216,316.124304
-183.633236,1499,321.113116
