iteration,num_frames,time_in_s,individual_id,species_id,fitness,num_nodes,num_connections
0,3415,0.0002989768981933594,1,1,9.0,2,8
0,3415,0.00032973289489746094,2,1,10.0,2,8
0,3415,0.0003361701965332031,3,1,32.0,2,8
0,3415,0.0003409385681152344,4,1,9.0,2,8
0,3415,0.0003452301025390625,5,1,14.0,2,8
0,3415,0.00034928321838378906,6,1,9.0,2,8
0,3415,0.00035309791564941406,7,1,43.0,2,8
0,3415,0.0003573894500732422,8,1,10.0,2,8
0,3415,0.0003612041473388672,9,1,63.0,2,8
0,3415,0.00036525726318359375,10,1,44.0,2,8
0,3415,0.0003695487976074219,11,1,8.0,2,8
0,3415,0.00037360191345214844,12,1,11.0,2,8
0,3415,0.000377655029296875,13,1,9.0,2,8
0,3415,0.0003814697265625,14,1,10.0,2,8
0,3415,0.00038504600524902344,15,1,71.0,2,8
0,3415,0.00038886070251464844,16,1,10.0,2,8
0,3415,0.00039267539978027344,17,1,12.0,2,8
0,3415,0.00039649009704589844,18,1,9.0,2,8
0,3415,0.00040078163146972656,19,1,15.0,2,8
0,3415,0.0004048347473144531,20,1,10.0,2,8
0,3415,0.00040912628173828125,21,1,10.0,2,8
0,3415,0.00041294097900390625,22,1,9.0,2,8
0,3415,0.0004169940948486328,23,1,10.0,2,8
0,3415,0.00042057037353515625,24,1,62.0,2,8
0,3415,0.00042510032653808594,25,1,110.0,2,8
0,3415,0.00042891502380371094,26,1,10.0,2,8
0,3415,0.0004329681396484375,27,1,46.0,2,8
0,3415,0.0004367828369140625,28,1,9.0,2,8
0,3415,0.00044083595275878906,29,1,10.0,2,8
0,3415,0.00044465065002441406,30,1,9.0,2,8
0,3415,0.0004487037658691406,31,1,43.0,2,8
0,3415,0.0004527568817138672,32,1,19.0,2,8
0,3415,0.0004565715789794922,33,1,17.0,2,8
0,3415,0.0004603862762451172,34,1,9.0,2,8
0,3415,0.0004642009735107422,35,1,10.0,2,8
0,3415,0.0004680156707763672,36,1,9.0,2,8
0,3415,0.0004718303680419922,37,1,9.0,2,8
0,3415,0.0004756450653076172,38,1,9.0,2,8
0,3415,0.00048065185546875,39,1,8.0,2,8
0,3415,0.00048470497131347656,40,1,84.0,2,8
0,3415,0.0004887580871582031,41,1,15.0,2,8
0,3415,0.0005066394805908203,42,1,8.0,2,8
0,3415,0.0005102157592773438,43,1,17.0,2,8
0,3415,0.0005142688751220703,44,1,10.0,2,8
0,3415,0.0005178451538085938,45,1,10.0,2,8
0,3415,0.0005216598510742188,46,1,9.0,2,8
0,3415,0.0005257129669189453,47,1,9.0,2,8
0,3415,0.0005292892456054688,48,1,9.0,2,8
0,3415,0.0005328655242919922,49,1,9.0,2,8
0,3415,0.0005376338958740234,50,1,8.0,2,8
0,3415,0.0005412101745605469,51,1,13.0,2,8
0,3415,0.0005450248718261719,52,1,9.0,2,8
0,3415,0.0005488395690917969,53,1,10.0,2,8
0,3415,0.0005524158477783203,54,1,22.0,2,8
0,3415,0.0005559921264648438,55,1,8.0,2,8
0,3415,0.0005598068237304688,56,1,9.0,2,8
0,3415,0.0005638599395751953,57,1,9.0,2,8
0,3415,0.0005674362182617188,58,1,18.0,2,8
0,3415,0.0005710124969482422,59,1,12.0,2,8
0,3415,0.0005748271942138672,60,1,17.0,2,8
0,3415,0.0005784034729003906,61,1,8.0,2,8
