iteration,num_frames,time_in_s,individual_id,species_id,fitness,num_nodes,num_connections
0,12110,0.00047278404235839844,1,1,-107.83818437009994,4,32
0,12110,0.0005114078521728516,2,1,-764.3252924315293,4,32
0,12110,0.0005183219909667969,3,1,-393.94289783507503,4,32
0,12110,0.0005235671997070312,4,1,-173.12258239939993,4,32
0,12110,0.0005280971527099609,5,1,-566.4595496590581,4,32
0,12110,0.0005323886871337891,6,1,-681.420293947769,4,32
0,12110,0.0005366802215576172,7,2,-141.63650275783948,4,32
0,12110,0.0005412101745605469,8,2,-137.11067093173634,4,32
0,12110,0.0005459785461425781,9,2,-121.5975552416511,4,32
0,12110,0.0005502700805664062,10,1,-542.3789059939131,4,32
0,12110,0.0005550384521484375,11,1,-131.7181164960221,4,32
0,12110,0.0005593299865722656,12,2,-510.72485206651754,4,32
0,12110,0.0005636215209960938,13,1,-395.4095421673066,4,32
0,12110,0.0005679130554199219,14,1,-133.7195424066915,4,32
0,12110,0.0005724430084228516,15,2,-136.11219501238776,4,32
0,12110,0.0005764961242675781,16,2,-24.819976596526274,4,32
0,12110,0.0005807876586914062,17,1,-438.29345361208834,4,32
0,12110,0.0005850791931152344,18,1,-409.1979052648915,4,32
0,12110,0.0005896091461181641,19,1,-142.1266703735019,4,32
0,12110,0.0005939006805419922,20,1,-124.34207258093917,4,32
0,12110,0.0005981922149658203,21,1,-510.2847122123154,4,32
0,12110,0.0006024837493896484,22,2,-126.62316777739056,4,32
0,12110,0.0006067752838134766,23,2,-391.0611484456285,4,32
0,12110,0.0006108283996582031,24,2,-624.7513977338633,4,32
0,12110,0.0006151199340820312,25,1,-329.3247001323855,4,32
0,12110,0.0006191730499267578,26,1,-559.300995019001,4,32
0,12110,0.0006234645843505859,27,1,-618.6276073473659,4,32
0,12110,0.0006277561187744141,28,1,-722.1496729967178,4,32
0,12110,0.0006320476531982422,29,2,-240.57938670375822,4,32
0,12110,0.0006361007690429688,30,1,-176.32076677212245,4,32
0,12110,0.0006403923034667969,31,2,-142.884372636327,4,32
0,12110,0.000644683837890625,32,1,-213.37979275347686,4,32
0,12110,0.0006489753723144531,33,1,-1568.5969106407142,4,32
0,12110,0.0006530284881591797,34,1,-457.06881990503473,4,32
0,12110,0.0006573200225830078,35,1,-358.5564201992877,4,32
0,12110,0.0006616115570068359,36,1,-194.63304874195853,4,32
0,12110,0.0006661415100097656,37,1,-535.7689575515456,4,32
0,12110,0.0006704330444335938,38,1,-430.7266438014913,4,32
0,12110,0.0006759166717529297,39,2,-137.86970049048983,4,32
0,12110,0.0006802082061767578,40,2,-159.57459784556528,4,32
0,12110,0.0006842613220214844,41,1,-176.77106868293063,4,32
0,12110,0.0006885528564453125,42,2,-237.12781060287236,4,32
0,12110,0.0006933212280273438,43,2,-417.5696610721076,4,32
0,12110,0.0006973743438720703,44,2,-138.54361604144893,4,32
0,12110,0.0007016658782958984,45,1,-291.5274783532733,4,32
0,12110,0.000705718994140625,46,1,-543.688584672529,4,32
0,12110,0.0007097721099853516,47,1,-163.77825183730604,4,32
0,12110,0.0007143020629882812,48,2,-149.81741565088814,4,32
0,12110,0.0007185935974121094,49,2,-538.6328915813455,4,32
0,12110,0.0007236003875732422,50,1,-492.70294665935916,4,32
0,12110,0.0007281303405761719,51,2,-330.21387901840785,4,32
0,12110,0.000732421875,52,2,-416.60524056813256,4,32
0,12110,0.0007364749908447266,53,1,-488.4795940583641,4,32
0,12110,0.0007405281066894531,54,2,-537.6631561386552,4,32
0,12110,0.0007448196411132812,55,2,-342.7855169139722,4,32
0,12110,0.0007491111755371094,56,1,-740.7175235246901,4,32
0,12110,0.0007534027099609375,57,2,-130.46030817198195,4,32
0,12110,0.0007574558258056641,58,2,-108.73452871932034,4,32
0,12110,0.0007617473602294922,59,1,-510.69196669263584,4,32
0,12110,0.0007658004760742188,60,1,-738.6295481762479,4,32
0,12110,0.0007700920104980469,61,1,-120.91229460570928,4,32
0,12110,0.000774383544921875,62,1,-682.9971404340256,4,32
0,12110,0.0007789134979248047,63,1,-1037.3836546561688,4,32
0,12110,0.0007829666137695312,64,2,-112.68453815008357,4,32
0,12110,0.0007872581481933594,65,1,-122.94795916096709,4,32
0,12110,0.0007915496826171875,66,2,-334.9432996253579,4,32
0,12110,0.0007956027984619141,67,2,-145.16528576372713,4,32
0,12110,0.0007996559143066406,68,2,-268.40540571683835,4,32
0,12110,0.0008039474487304688,69,1,-629.1532844190557,4,32
0,12110,0.0008087158203125,70,1,-941.9944315648482,4,32
0,12110,0.0008127689361572266,71,1,-566.8574865046481,4,32
0,12110,0.0008168220520019531,72,2,-173.61701651713776,4,32
0,12110,0.0008211135864257812,73,1,-229.69382889741914,4,32
0,12110,0.0008256435394287109,74,1,-209.21998346651156,4,32
0,12110,0.0008296966552734375,75,2,-119.78769521248145,4,32
0,12110,0.0008342266082763672,76,2,-109.84582102923716,4,32
0,12110,0.0008392333984375,77,2,-127.78929228292043,4,32
0,12110,0.0008435249328613281,78,1,-130.81272263442503,4,32
0,12110,0.0008478164672851562,79,1,-129.15058547848346,4,32
0,12110,0.0008518695831298828,80,1,-32.786666199795235,4,32
0,12110,0.0008559226989746094,81,1,-497.7975000948825,4,32
0,12110,0.0008602142333984375,82,2,-206.2706213014277,4,32
0,12110,0.0008645057678222656,83,1,-637.0986651895666,4,32
0,12110,0.0008687973022460938,84,1,-569.2174772073228,4,32
