#{"t_start": 1620066158.2078054, "env_id": "BipedalWalker-v3"}
r,l,t
-101.666532,57,0.187824
-129.457132,219,0.851939
-122.113381,44,0.970797
-106.323422,110,1.285428
-116.189439,62,1.467423
-107.957744,94,1.735298
-108.195067,40,1.842294
-117.919513,63,2.041008
-114.386067,51,2.194875
-112.981512,57,2.362266
-106.841378,100,2.678101
-105.995884,62,2.864269
-107.862622,40,2.974859
-106.556286,73,3.179948
-103.379163,63,3.342259
-104.977795,58,3.506379
-103.595594,94,3.776244
-108.18745,65,3.972578
-107.610794,57,4.13514
-116.053383,76,4.355658
-116.274169,122,4.693304
-106.840619,41,4.813186
-104.856009,64,4.992824
-107.178156,82,5.22737
-105.375905,83,5.460484
-193.512486,1457,9.554724
-104.301426,63,9.743463
-155.521226,1019,12.637698
-104.175235,44,12.760529
-112.168249,90,13.014948
-105.275103,75,13.224039
-132.319207,598,14.904496
-104.600576,54,15.06992
-104.31731,55,15.217232
-102.794717,52,15.371593
-107.558179,77,15.596743
-102.715553,55,15.757906
-103.014057,49,15.900181
-109.450812,74,16.097265
-102.614941,56,16.256305
-119.524029,103,16.539585
-139.250066,608,18.234571
-106.259677,39,18.341647
-93.942498,1600,22.830934
-99.206848,1600,27.21663
-93.854942,1600,31.690277
-102.532269,63,31.868695
-74.071462,1600,36.286273
-115.188169,233,36.960959
-111.955059,159,37.42557
-110.412907,146,37.82877
-124.522109,397,38.905132
-107.234601,48,39.04582
-103.955372,51,39.19203
-106.958719,37,39.306213
-105.141643,50,39.445848
-99.267391,65,39.636795
-121.277945,92,39.913334
-104.368778,73,40.120615
-100.516316,50,40.267774
-102.516768,78,40.487328
-105.210893,58,40.669058
-107.626575,48,40.807483
-101.170167,61,40.97699
-104.838511,38,41.092188
-93.607601,1600,45.531664
-111.625462,68,45.720271
-159.792965,1080,48.738049
-120.127597,118,49.074906
-109.400114,52,49.222092
-162.838951,1086,52.235871
-106.124726,37,52.335109
-108.504098,118,52.691513
-102.587649,66,52.880234
-108.198029,73,53.091765
-112.279495,68,53.288424
-107.211474,43,53.407479
-106.315144,49,53.544411
-103.35241,53,53.709474
-106.520246,132,54.078793
-116.489647,186,54.627458
-101.582501,111,54.939202
-125.257646,114,55.25824
-103.193567,69,55.442249
-105.540626,85,55.677213
-106.637449,34,55.770574
-103.141849,58,55.94152
-105.20155,66,56.123022
-86.536519,1600,60.484821
-102.874002,93,60.7761
-101.219555,70,60.975226
-105.300099,56,61.145167
-108.970213,45,61.281082
-104.833926,80,61.524458
-107.935537,43,61.643479
-104.034486,64,61.826746
-105.443767,41,61.954931
-99.682149,66,62.14974
-110.269919,64,62.362746
-108.969766,56,62.526498
-113.757202,166,63.008937
-106.480937,74,63.224922
-105.425519,49,63.360621
-105.435401,36,63.488642
-83.413839,1600,67.943111
-92.033305,1600,72.458477
-110.723946,66,72.665006
-103.796944,45,72.79303
-93.590783,1600,77.315652
-106.14589,37,77.415123
-84.509572,1600,81.856104
-105.76676,43,81.979378
-106.891555,100,82.254247
-92.99616,1600,86.739888
-105.369837,88,86.968989
-111.662803,81,87.197597
-97.261533,1600,91.715628
-93.328162,1600,96.192042
-105.46145,37,96.293151
-122.552345,147,96.730793
-103.512156,51,96.884492
-106.221376,39,96.984544
-104.330614,53,97.134196
-107.395079,58,97.296417
-108.632953,34,97.383188
-106.586728,57,97.542903
-106.923061,36,97.638464
-113.859629,1600,102.166237
-113.109412,90,102.424978
-106.857276,1600,106.884068
-106.383559,43,107.010352
-102.513244,1600,111.449636
-112.679028,83,111.678321
-105.780101,59,111.839251
-104.743487,69,112.032243
-102.532964,1600,116.464947
-109.244428,73,116.682226
-104.259805,41,116.802022
-107.251902,95,117.061291
-109.867076,50,117.196222
-109.181034,1600,121.634684
-104.486994,85,121.881566
-97.261511,1600,126.335145
-106.898018,44,126.473431
-108.424401,49,126.638935
-185.511249,1224,130.016594
-110.659704,66,130.206467
-104.030709,62,130.390297
-105.016477,51,130.537666
-106.296183,71,130.766794
-106.590391,41,130.888558
-105.627948,68,131.094457
-103.109355,66,131.289918
-107.286305,48,131.42926
-117.14277,1600,135.909211
-109.918491,93,136.165757
-108.191481,1600,140.668694
-108.073561,55,140.8405
-108.949691,57,140.99856
-107.804387,43,141.126765
-112.012555,117,141.47209
-104.54542,50,141.606755
-106.428373,51,141.760096
-106.087041,38,141.859058
-110.211818,63,142.046408
-113.019585,68,142.240572
-111.814086,65,142.417812
-103.719651,46,142.544422
-107.599333,41,142.654498
-109.505999,69,142.846512
