#{"t_start": 1620067622.3037002, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-110.746555,65,0.186179
-156.142002,851,2.587997
-96.858909,138,2.989946
-101.069514,80,3.230937
-105.333136,53,3.392605
-97.140643,96,3.680789
-110.576946,68,3.893144
-103.120592,60,4.087125
-101.340119,75,4.31666
-102.061235,57,4.487
-101.990037,56,4.660231
-123.504083,158,5.135009
-204.720668,1539,9.534369
-144.785392,2000,15.28027
-101.012274,63,15.460089
-105.498157,37,15.579742
-156.104372,934,18.317943
-103.429098,52,18.47231
-103.366978,54,18.665659
-104.775855,65,18.866595
-116.300671,81,19.110979
-104.099917,43,19.244311
-134.018091,649,21.12377
-105.120549,76,21.351025
-130.58554,465,22.701149
-102.407124,63,22.919773
-151.123399,677,24.884272
-102.252322,54,25.051111
-123.975301,328,26.02788
-212.062294,1421,30.216064
-100.460579,67,30.410976
-106.743367,69,30.64569
-107.557193,52,30.798484
-101.043499,58,30.967743
-106.661247,50,31.119317
-106.230129,49,31.265068
-108.438262,79,31.501547
-102.785512,40,31.618829
-100.48346,55,31.782354
-105.251831,55,31.947844
-104.041149,51,32.094379
-107.419897,54,32.253708
-114.743045,432,33.534348
-102.250411,50,33.686022
-98.972767,79,33.930259
-113.790316,323,34.861775
-122.70433,334,35.790823
-100.574056,91,36.053746
-147.046826,752,38.219705
-103.152123,48,38.369712
-107.730231,80,38.620096
-98.703797,78,38.850132
-102.509696,62,39.041158
-170.642905,968,41.83391
-104.181643,54,41.995663
-102.047301,51,42.143158
-110.59341,95,42.454301
-105.468663,77,42.717239
-105.365623,49,42.861003
-123.951756,375,43.971248
-107.424917,100,44.255321
-109.653308,45,44.39141
-113.40313,69,44.603812
-102.882823,55,44.774292
-105.325082,69,44.976938
-115.402393,128,45.362811
-108.024742,91,45.634361
-103.923349,57,45.795571
-101.317145,67,45.999369
-108.274656,115,46.3408
-126.373178,463,47.775807
-106.650223,48,47.928255
-105.740066,57,48.112666
-100.458776,67,48.32339
-105.219999,40,48.447193
-112.670108,68,48.680079
-95.206106,95,48.968762
-107.672787,44,49.116002
-106.835454,44,49.248808
-106.389463,71,49.47083
-104.65161,80,49.722397
-100.556875,55,49.885973
-106.189536,48,50.040637
-160.243088,2000,55.948169
-104.68881,53,56.097023
-145.251997,789,58.378746
-106.666471,39,58.512497
-105.841282,48,58.64513
-119.87273,76,58.862229
-145.538808,943,61.56498
-105.054908,43,61.701985
-110.859642,60,61.879382
-101.585648,63,62.062652
