#{"t_start": 1620064490.9545894, "env_id": "LunarLander-v2"}
r,l,t
-317.854613,93,2.28399
-307.401688,117,2.603157
-506.088371,122,2.922522
-428.800379,119,3.230489
-464.123779,116,3.529012
-27.262814,130,3.867586
-79.709058,143,4.248462
-21.422951,81,4.4674
-474.521899,167,4.908801
-249.671597,177,5.460937
-28.793968,130,5.942745
-161.784732,154,6.497189
-107.122765,110,6.894021
-147.090005,105,7.320129
-194.16718,120,7.794947
-98.296328,280,8.59088
-324.246356,230,9.248297
-29.054316,130,9.645934
-246.292508,236,10.431356
-232.453051,198,11.178401
-284.815613,233,12.164978
-203.841516,291,13.473574
-253.855916,250,14.311375
-80.273154,198,14.926909
-140.754588,256,15.729321
-259.791943,221,16.405134
-187.934064,243,17.243617
-174.450775,141,17.754105
-212.320033,213,18.548141
-215.341126,288,19.379105
-54.90522,243,20.093387
-281.789124,235,20.851343
-33.049021,261,21.665711
-60.939938,164,22.11845
-301.960164,328,23.179226
-292.435124,173,23.757725
-124.258162,257,24.645555
-36.074621,340,25.640011
-271.697896,351,26.718288
-205.596614,241,27.397771
-407.723015,310,28.37765
-139.526169,136,28.76638
-80.547657,205,29.393798
-221.93271,322,30.344804
-198.915593,222,31.070693
-292.517437,364,32.346104
-194.270162,229,33.20891
-184.144636,253,33.947088
-121.339163,289,34.840153
-298.778899,449,36.28397
-82.056676,184,36.797749
53.748233,1000,40.380483
-126.956781,163,40.864742
-14.669349,238,41.654521
-288.168924,275,42.693112
-248.55078,182,43.402008
-248.600983,229,44.125704
-80.784973,205,44.73768
-20.57018,340,45.722713
26.189103,1000,49.448064
-210.584956,213,50.162557
-84.324972,182,50.779706
6.197122,228,51.581221
-230.395629,268,52.394127
-173.72083,272,53.239814
-67.257523,191,53.779995
-218.885732,270,54.665647
-262.08681,240,55.376791
-236.028659,312,56.359328
-243.168298,295,57.36167
-67.691502,190,58.075052
-207.62721,279,58.941892
-239.391741,168,59.476572
-196.48255,252,60.367893
73.033927,1000,64.011721
-246.518651,226,64.740133
-161.88474,226,65.541012
-260.903259,205,66.217291
-226.599553,212,66.832795
-198.518827,165,67.31343
17.141372,254,68.06224
-202.997878,155,68.503791
-279.802114,220,69.22684
-24.039383,245,70.156558
-168.926541,419,71.818461
-55.858189,204,72.561382
-270.505345,359,73.832509
-43.812209,169,74.341914
-171.637202,279,75.223234
-220.714612,164,75.765575
-216.408318,193,76.457779
40.106012,1000,79.907988
-38.251192,237,80.618305
-65.991053,296,81.510337
-46.151152,248,82.369011
-149.415765,184,83.017008
-218.543651,280,83.938648
-9.059674,231,84.633509
-71.802624,335,85.636729
-217.269343,221,86.288267
6.449956,201,86.902952
-77.914772,248,87.742651
-40.21931,312,88.940065
43.973386,199,89.512986
-202.802717,241,90.336321
-176.432585,304,91.269473
-33.365529,243,92.020752
102.580885,1000,95.342492
-176.928398,146,95.868129
-162.240933,177,96.518198
-214.896665,194,97.242512
-129.370571,418,98.683119
-165.13619,344,99.789608
-103.633425,306,100.817394
-86.925071,228,101.611652
7.052614,263,102.462039
-283.839709,337,103.597866
-251.120848,223,104.374345
-250.886234,259,105.137272
-298.083856,282,105.980026
-266.078425,212,106.554551
-294.638582,326,107.481856
-209.382057,266,108.291407
-227.20001,299,109.222947
-9.372776,246,109.922279
-72.431732,170,110.456188
-83.552202,330,111.43822
-27.282674,321,112.456609
-46.187839,170,112.924826
-32.513768,238,113.599026
-25.967863,239,114.33116
-92.920148,294,115.307847
38.977501,283,116.333179
44.053616,176,116.954819
-156.07785,287,117.918616
-210.156369,176,118.417938
-101.579065,444,119.749472
-210.311553,261,120.597047
