#{"t_start": 1620064491.0122159, "env_id": "LunarLander-v2"}
r,l,t
-375.543589,107,2.267433
-371.914643,98,2.530459
-368.952861,88,2.757562
-230.946208,88,2.98881
-158.855642,115,3.283836
-279.597935,127,3.617933
-50.647465,134,3.968444
-129.097609,74,4.171414
-290.645361,178,4.638815
-21.174232,153,5.074137
-276.618506,181,5.67027
-87.236965,134,6.178243
-74.928699,109,6.576155
-218.906258,178,7.262659
-277.301963,173,7.916985
-87.233468,282,8.686926
-18.699189,231,9.370981
95.679533,1000,13.316069
-305.86716,223,14.055488
-256.939094,310,15.046551
22.78752,1000,18.433466
-247.938215,371,19.503989
-299.942403,496,21.088415
-186.556405,209,21.691166
-296.444182,492,23.247054
-83.087861,364,24.454129
0.346005,327,25.419688
-208.768558,223,26.090481
-19.185047,242,26.838928
-151.422539,250,27.610804
-195.593236,197,28.194307
-28.646455,175,28.697692
29.97502,175,29.236967
-201.042065,211,29.865452
63.363485,1000,33.302049
-193.292591,157,33.736693
-97.481014,264,34.546299
-128.947534,298,35.416281
-33.209863,262,36.327671
-178.226731,230,36.962579
-114.636639,172,37.530414
-147.393481,206,38.273664
-222.269456,164,38.892795
-280.926685,314,40.09173
-203.425004,216,40.760551
3.098443,234,41.539216
-226.329647,265,42.533361
-250.884485,214,43.363569
-179.420137,235,44.105537
-87.473701,181,44.647714
-219.069375,215,45.257243
-263.989511,335,46.291783
-97.089015,164,46.821913
-258.953832,274,47.838015
-260.377756,257,48.917013
-33.842866,213,49.728783
-71.381504,330,50.861756
-199.800749,208,51.591332
-168.516575,148,52.043816
-65.653714,386,53.233388
-179.991326,279,54.098757
-56.520511,237,54.817435
-212.159654,207,55.422711
-244.646987,342,56.5077
-215.900146,168,57.080302
2.820915,1000,60.486587
-266.74508,317,61.517757
-110.253855,247,62.438945
84.248371,1000,66.027093
-305.259455,348,67.076346
-216.909242,245,67.738808
47.752209,1000,71.332557
-116.291404,365,72.646488
-236.908761,355,73.93175
-221.851091,211,74.518512
44.28418,202,75.169992
-55.350146,173,75.744302
-317.262357,232,76.586077
-87.337127,170,77.131638
-257.929727,212,77.785697
-265.753281,202,78.486441
-282.417352,283,79.499108
-231.710362,233,80.315083
-261.639634,233,80.980491
-84.904767,401,82.319915
-272.780548,258,83.236646
-55.206877,230,83.966333
-85.783735,201,84.56521
-27.184387,227,85.21913
-222.621081,298,86.11758
-266.497492,484,87.688934
-41.80935,237,88.603776
-237.737455,278,89.47739
-181.149476,450,90.941875
-29.892558,245,91.682631
-235.505983,229,92.408661
-58.63413,245,93.185779
-33.257921,245,94.019377
7.976191,268,94.918999
-196.355261,292,95.978119
-41.292359,232,96.83372
9.828434,239,97.700733
-17.483402,231,98.469631
-180.142943,286,99.394432
-228.74151,254,100.249813
-221.246959,180,100.863291
-11.048155,1000,104.242989
-287.515287,230,104.93207
-310.443889,287,105.750884
-89.813241,179,106.268357
-290.590717,214,106.88036
-283.278911,338,107.906616
-257.32065,290,108.780898
-187.228413,209,109.406959
-51.800439,297,110.270817
-138.537505,279,111.107224
-90.784944,275,111.949764
-46.033997,176,112.501823
-272.980605,210,113.101114
60.672809,1000,116.370487
-262.889282,335,117.533866
-231.005823,270,118.33913
-216.355937,236,119.030296
-86.71461,320,120.073442
-51.133253,332,121.069109
-227.898908,278,122.085264
123.167681,1000,126.039133
-115.800197,302,127.080015
71.719829,1000,130.381405
-190.021501,214,130.967546
-8.448603,247,131.673829
-203.612109,216,132.340117
-138.556342,254,133.196932
-239.3222,260,134.133471
-65.02546,218,134.914836
-197.683171,389,136.335817
-201.886667,190,136.933762
-58.460545,331,137.966462
88.483699,1000,141.175674
108.465479,1000,145.024308
63.025391,1000,148.425634
14.589246,267,149.265995
-30.325905,309,150.248806
-219.513345,221,150.871604
-22.37132,327,151.923085
-213.809564,224,152.659498
-239.962592,299,153.677676
-311.88528,235,154.568352
-85.454011,310,155.714786
-202.741085,168,156.216387
30.378366,1000,159.832885
-263.646719,226,160.573511
43.528095,171,161.153559
147.129161,1000,164.506355
-218.396359,199,165.140282
-191.554644,212,165.876349
-101.079823,434,167.28224
-244.462737,377,168.520121
-193.740319,273,169.427058
-253.109833,323,170.574388
-228.934241,247,171.429162
18.128591,176,172.040793
-78.604523,394,173.365809
-22.914,177,173.990263
87.467251,1000,177.854118
105.373843,1000,181.150945
-269.876818,229,181.915146
-227.867794,300,182.836809
27.805084,1000,186.62455
-207.901243,278,187.487496
-86.92902,175,188.070489
142.029598,1000,191.650755
-256.125822,209,192.414578
62.335582,1000,195.98262
-171.326393,229,196.694717
-63.474691,249,197.488283
-260.163936,360,198.678896
-289.310886,319,199.723538
-39.915864,365,200.928803
-52.100221,201,201.574116
-190.611208,223,202.32512
-236.75382,329,203.47372
-244.781587,218,204.128746
64.764718,1000,207.591618
-69.379981,385,209.112139
-238.285313,282,210.094071
-219.730113,320,211.224633
-109.670983,187,211.937117
