iteration,num_frames,time_in_s,individual_id,species_id,fitness,num_nodes,num_connections
0,198960,0.00023818016052246094,1,1,-99.8999999999986,1,2
0,198960,0.0002682209014892578,2,1,-99.8999999999986,1,2
0,198960,0.00027489662170410156,3,1,-20.65191393227155,1,2
0,198960,0.00028061866760253906,4,1,-89.66262390561197,1,2
0,198960,0.0002856254577636719,5,1,-99.8999999999986,1,2
0,198960,0.0002903938293457031,6,1,-2.2206622052641,1,2
0,198960,0.0002951622009277344,7,1,-3.215389372646938,1,2
0,198960,0.0003001689910888672,8,1,-0.19889757984839265,1,2
0,198960,0.00030493736267089844,9,1,-96.68500073028554,1,2
0,198960,0.00030994415283203125,10,1,-63.736848500950316,1,2
0,198960,0.00031495094299316406,11,1,-0.033644891561536654,1,2
0,198960,0.0003199577331542969,12,1,-90.41854616196531,1,2
0,198960,0.00032520294189453125,13,1,-82.15669012400376,1,2
0,198960,0.0003299713134765625,14,1,-99.8999999999986,1,2
0,198960,0.0003349781036376953,15,1,-22.75994756777393,1,2
0,198960,0.000339508056640625,16,1,-79.09855665742877,1,2
0,198960,0.00034427642822265625,17,1,-73.52774942209511,1,2
0,198960,0.0003495216369628906,18,1,-99.8999999999986,1,2
0,198960,0.0003540515899658203,19,1,-55.55973716831399,1,2
0,198960,0.0003590583801269531,20,1,-6.306051168612747,1,2
0,198960,0.0003635883331298828,21,1,-99.8999999999986,1,2
0,198960,0.0003681182861328125,22,1,-99.8999999999986,1,2
0,198960,0.00037288665771484375,23,1,-12.837593314927735,1,2
0,198960,0.000377655029296875,24,1,-99.8999999999986,1,2
0,198960,0.0003821849822998047,25,1,-21.283746472520917,1,2
0,198960,0.00038695335388183594,26,1,-99.8999999999986,1,2
0,198960,0.0003917217254638672,27,1,-14.029323423603559,1,2
0,198960,0.000396728515625,28,1,-5.714696601745054,1,2
0,198960,0.0004012584686279297,29,1,-56.21997729113461,1,2
0,198960,0.0004057884216308594,30,1,-11.96248625200233,1,2
0,198960,0.0004107952117919922,31,1,-1.221158133516978,1,2
0,198960,0.0004153251647949219,32,1,-13.53509166915774,1,2
0,198960,0.00041985511779785156,33,1,-6.626984205095258,1,2
0,198960,0.0004246234893798828,34,1,-41.743910320809995,1,2
0,198960,0.0004291534423828125,35,1,-99.8999999999986,1,2
0,198960,0.0004336833953857422,36,1,-0.023568712312576137,1,2
0,198960,0.000438690185546875,37,1,-98.2834382796067,1,2
0,198960,0.0004432201385498047,38,1,-9.766529237368196,1,2
0,198960,0.0004489421844482422,39,1,-39.012733990199735,1,2
0,198960,0.00045371055603027344,40,1,-9.9214589624133,1,2
0,198960,0.0004584789276123047,41,1,-8.394029905702801,1,2
0,198960,0.00046324729919433594,42,1,-99.8999999999986,1,2
