#{"t_start": 1620069146.7223487, "env_id": "CartPole-v0"}
r,l,t
17.0,17,0.072942
28.0,28,0.167636
12.0,12,0.199472
18.0,18,0.237599
15.0,15,0.276442
23.0,23,0.333842
21.0,21,0.381512
13.0,13,0.413197
15.0,15,0.448423
47.0,47,0.554272
38.0,38,0.643641
30.0,30,0.717114
67.0,67,0.866551
23.0,23,0.919767
23.0,23,0.970738
20.0,20,1.019863
32.0,32,1.110686
14.0,14,1.145831
15.0,15,1.183891
11.0,11,1.209196
17.0,17,1.251873
13.0,13,1.284964
13.0,13,1.311518
39.0,39,1.40181
19.0,19,1.445312
26.0,26,1.50297
11.0,11,1.526939
31.0,31,1.600048
23.0,23,1.648658
20.0,20,1.693272
28.0,28,1.758659
13.0,13,1.784778
23.0,23,1.839322
20.0,20,1.884628
56.0,56,2.011409
16.0,16,2.046798
24.0,24,2.103369
44.0,44,2.20515
24.0,24,2.26023
18.0,18,2.299428
19.0,19,2.343149
15.0,15,2.378138
37.0,37,2.479251
12.0,12,2.504258
16.0,16,2.540368
28.0,28,2.604778
30.0,30,2.67404
10.0,10,2.696982
23.0,23,2.745681
35.0,35,2.824536
41.0,41,2.928337
29.0,29,2.989684
21.0,21,3.040229
14.0,14,3.069297
12.0,12,3.10258
12.0,12,3.128899
24.0,24,3.183014
11.0,11,3.206551
30.0,30,3.274864
64.0,64,3.420879
23.0,23,3.474244
38.0,38,3.557154
17.0,17,3.599402
11.0,11,3.623236
14.0,14,3.655779
19.0,19,3.694357
14.0,14,3.727192
20.0,20,3.771856
27.0,27,3.835363
14.0,14,3.862699
14.0,14,3.895164
19.0,19,3.939314
38.0,38,4.027132
54.0,54,4.172084
13.0,13,4.204937
23.0,23,4.258954
20.0,20,4.304917
22.0,22,4.354307
30.0,30,4.428074
32.0,32,4.499548
47.0,47,4.609182
16.0,16,4.644317
15.0,15,4.677785
30.0,30,4.749845
36.0,36,4.831593
19.0,19,4.876465
16.0,16,4.911428
23.0,23,4.966849
9.0,9,4.987852
39.0,39,5.072457
21.0,21,5.12638
45.0,45,5.228853
67.0,67,5.377363
30.0,30,5.444892
15.0,15,5.478473
27.0,27,5.54184
64.0,64,5.692702
20.0,20,5.737599
23.0,23,5.790536
41.0,41,5.881433
33.0,33,5.956407
16.0,16,5.991027
25.0,25,6.048484
51.0,51,6.197856
23.0,23,6.250711
118.0,118,6.513255
18.0,18,6.556246
41.0,41,6.647209
35.0,35,6.724182
32.0,32,6.793746
37.0,37,6.882971
57.0,57,7.008892
50.0,50,7.122153
16.0,16,7.157767
20.0,20,7.202921
41.0,41,7.29854
23.0,23,7.347807
29.0,29,7.414568
55.0,55,7.537638
63.0,63,7.679714
28.0,28,7.740168
27.0,27,7.808439
41.0,41,7.899494
22.0,22,7.948645
50.0,50,8.060237
23.0,23,8.145553
30.0,30,8.212373
31.0,31,8.279932
14.0,14,8.31238
23.0,23,8.361175
11.0,11,8.389402
32.0,32,8.459346
27.0,27,8.517704
49.0,49,8.630391
30.0,30,8.698115
20.0,20,8.743536
26.0,26,8.80099
40.0,40,8.889905
35.0,35,8.968359
77.0,77,9.14582
34.0,34,9.222989
21.0,21,9.268582
38.0,38,9.35104
59.0,59,9.484675
34.0,34,9.561789
35.0,35,9.640987
107.0,107,9.885775
20.0,20,9.930285
52.0,52,10.05435
50.0,50,10.194521
156.0,156,10.56609
48.0,48,10.68459
36.0,36,10.764662
71.0,71,10.927138
76.0,76,11.094627
27.0,27,11.156493
55.0,55,11.278995
37.0,37,11.359907
200.0,200,11.810676
120.0,120,12.081477
34.0,34,12.159909
200.0,200,12.60867
88.0,88,12.803572
102.0,102,13.035456
51.0,51,13.149083
149.0,149,13.480817
71.0,71,13.638123
136.0,136,13.944666
92.0,92,14.200259
47.0,47,14.30179
36.0,36,14.381031
99.0,99,14.611213
51.0,51,14.723871
49.0,49,14.834284
41.0,41,14.927216
125.0,125,15.210181
48.0,48,15.322784
34.0,34,15.399367
46.0,46,15.503542
56.0,56,15.629319
30.0,30,15.696153
36.0,36,15.777849
29.0,29,15.851279
49.0,49,15.962623
63.0,63,16.104331
46.0,46,16.215288
60.0,60,16.349344
55.0,55,16.473212
46.0,46,16.575395
44.0,44,16.673841
53.0,53,16.788138
45.0,45,16.888214
70.0,70,17.045496
45.0,45,17.161986
28.0,28,17.227391
34.0,34,17.30665
35.0,35,17.384205
34.0,34,17.455571
45.0,45,17.556558
32.0,32,17.632715
45.0,45,17.732643
47.0,47,17.837534
74.0,74,18.002004
31.0,31,18.071036
25.0,25,18.168581
42.0,42,18.270761
50.0,50,18.382987
51.0,51,18.495393
37.0,37,18.592936
31.0,31,18.662766
27.0,27,18.725739
54.0,54,18.848186
52.0,52,18.965024
33.0,33,19.041618
36.0,36,19.123826
43.0,43,19.219448
47.0,47,19.326169
44.0,44,19.424732
56.0,56,19.547426
47.0,47,19.650078
46.0,46,19.750478
48.0,48,19.859068
54.0,54,19.9857
31.0,31,20.054857
48.0,48,20.162934
41.0,41,20.25406
61.0,61,20.388085
34.0,34,20.463822
42.0,42,20.555535
43.0,43,20.65287
50.0,50,20.764975
44.0,44,20.862449
51.0,51,20.973381
53.0,53,21.089601
45.0,45,21.189271
53.0,53,21.315398
39.0,39,21.403532
70.0,70,21.564216
60.0,60,21.701305
53.0,53,21.817226
56.0,56,21.946106
45.0,45,22.046712
49.0,49,22.184263
42.0,42,22.280652
46.0,46,22.384274
40.0,40,22.474635
46.0,46,22.576349
63.0,63,22.720177
44.0,44,22.818909
51.0,51,22.931602
41.0,41,23.025725
39.0,39,23.117574
62.0,62,23.253458
38.0,38,23.340901
50.0,50,23.456614
35.0,35,23.535241
45.0,45,23.635616
42.0,42,23.727422
49.0,49,23.837407
49.0,49,23.94663
60.0,60,24.081619
30.0,30,24.149363
65.0,65,24.299555
45.0,45,24.400539
48.0,48,24.507735
61.0,61,24.657505
51.0,51,24.776215
36.0,36,24.856221
52.0,52,24.970366
92.0,92,25.18009
50.0,50,25.295293
45.0,45,25.397159
43.0,43,25.490525
49.0,49,25.600953
43.0,43,25.698205
54.0,54,25.819853
68.0,68,25.967276
54.0,54,26.104053
59.0,59,26.247376
35.0,35,26.325283
75.0,75,26.493933
49.0,49,26.607517
41.0,41,26.715878
75.0,75,26.885169
55.0,55,27.007345
46.0,46,27.110531
49.0,49,27.225052
86.0,86,27.417096
39.0,39,27.505691
41.0,41,27.597214
67.0,67,27.745088
40.0,40,27.835387
32.0,32,27.90931
46.0,46,28.010178
44.0,44,28.109154
36.0,36,28.189292
53.0,53,28.311978
44.0,44,28.406005
40.0,40,28.495532
37.0,37,28.587634
60.0,60,28.722766
31.0,31,28.791868
52.0,52,28.906046
58.0,58,29.04049
32.0,32,29.111198
43.0,43,29.209671
42.0,42,29.30126
59.0,59,29.434859
46.0,46,29.537108
32.0,32,29.611698
50.0,50,29.723344
51.0,51,29.833841
33.0,33,29.909527
46.0,46,30.014681
60.0,60,30.187444
47.0,47,30.294236
29.0,29,30.359251
54.0,54,30.480752
27.0,27,30.539551
58.0,58,30.678499
51.0,51,30.791514
32.0,32,30.864171
52.0,52,30.989152
47.0,47,31.095552
38.0,38,31.183819
35.0,35,31.260419
29.0,29,31.329324
47.0,47,31.429985
39.0,39,31.518472
55.0,55,31.642776
40.0,40,31.732442
38.0,38,31.81353
74.0,74,31.982989
63.0,63,32.160795
30.0,30,32.229208
50.0,50,32.33982
52.0,52,32.45446
52.0,52,32.573176
51.0,51,32.689642
39.0,39,32.778092
43.0,43,32.871605
73.0,73,33.034087
43.0,43,33.131607
51.0,51,33.251568
40.0,40,33.34094
37.0,37,33.421969
37.0,37,33.501864
36.0,36,33.586501
42.0,42,33.678226
39.0,39,33.765785
50.0,50,33.875553
56.0,56,33.999147
49.0,49,34.141617
87.0,87,34.336647
59.0,59,34.471196
97.0,97,34.70753
33.0,33,34.789154
67.0,67,34.938365
47.0,47,35.045676
47.0,47,35.149549
58.0,58,35.280939
34.0,34,35.35764
37.0,37,35.438461
41.0,41,35.527849
39.0,39,35.616324
47.0,47,35.717361
33.0,33,35.804843
35.0,35,35.890868
48.0,48,36.003897
56.0,56,36.131752
70.0,70,36.291162
55.0,55,36.412766
34.0,34,36.487755
60.0,60,36.629284
35.0,35,36.708203
57.0,57,36.834161
35.0,35,36.91072
65.0,65,37.055506
60.0,60,37.189048
44.0,44,37.297647
38.0,38,37.389419
77.0,77,37.567221
43.0,43,37.662618
93.0,93,37.883831
44.0,44,37.981976
41.0,41,38.080945
76.0,76,38.290826
93.0,93,38.499611
50.0,50,38.61165
40.0,40,38.701618
75.0,75,38.869245
52.0,52,38.982292
67.0,67,39.141792
46.0,46,39.251833
37.0,37,39.336788
76.0,76,39.511317
41.0,41,39.616492
75.0,75,39.786598
44.0,44,39.878169
47.0,47,39.985693
65.0,65,40.163518
65.0,65,40.306823
35.0,35,40.385127
50.0,50,40.501321
35.0,35,40.57958
77.0,77,40.749883
39.0,39,40.836748
44.0,44,40.935315
50.0,50,41.045439
38.0,38,41.129755
38.0,38,41.214444
63.0,63,41.356784
78.0,78,41.52592
44.0,44,41.625594
39.0,39,41.712337
36.0,36,41.792316
69.0,69,41.944951
49.0,49,42.055264
41.0,41,42.179261
62.0,62,42.314389
59.0,59,42.447001
55.0,55,42.569364
69.0,69,42.729658
60.0,60,42.872503
50.0,50,42.985315
129.0,129,43.281319
81.0,81,43.458814
49.0,49,43.570052
103.0,103,43.799493
53.0,53,43.922014
75.0,75,44.092887
50.0,50,44.211536
43.0,43,44.30744
50.0,50,44.423919
58.0,58,44.555904
55.0,55,44.677236
60.0,60,44.810446
92.0,92,45.016196
57.0,57,45.14956
61.0,61,45.284406
56.0,56,45.41867
44.0,44,45.517362
44.0,44,45.614147
76.0,76,45.781993
74.0,74,45.945211
50.0,50,46.056069
52.0,52,46.196246
58.0,58,46.330498
62.0,62,46.464494
53.0,53,46.581729
65.0,65,46.728892
36.0,36,46.807142
54.0,54,46.925324
53.0,53,47.049409
62.0,62,47.191634
100.0,100,47.418346
70.0,70,47.57498
46.0,46,47.676868
63.0,63,47.818558
51.0,51,47.931609
46.0,46,48.036102
51.0,51,48.18065
55.0,55,48.313296
53.0,53,48.440651
40.0,40,48.531067
63.0,63,48.669281
52.0,52,48.78822
63.0,63,48.93144
63.0,63,49.076666
79.0,79,49.263018
66.0,66,49.419742
106.0,106,49.679203
81.0,81,49.854657
54.0,54,49.976514
82.0,82,50.165956
60.0,60,50.308069
54.0,54,50.425215
118.0,118,50.691192
72.0,72,50.866999
53.0,53,50.995191
70.0,70,51.159237
118.0,118,51.427418
66.0,66,51.575524
105.0,105,51.819921
115.0,115,52.075731
66.0,66,52.262508
84.0,84,52.455147
76.0,76,52.622584
127.0,127,52.901613
135.0,135,53.208112
115.0,115,53.465928
135.0,135,53.769621
145.0,145,54.125428
127.0,127,54.414221
142.0,142,54.738561
135.0,135,55.0385
114.0,114,55.29143
124.0,124,55.581295
140.0,140,55.894631
122.0,122,56.163447
105.0,105,56.39223
98.0,98,56.611016
103.0,103,56.834062
79.0,79,57.010524
68.0,68,57.174924
45.0,45,57.279652
75.0,75,57.452185
120.0,120,57.721403
76.0,76,57.891361
60.0,60,58.026968
49.0,49,58.167529
56.0,56,58.291476
103.0,103,58.523834
72.0,72,58.683837
44.0,44,58.781481
136.0,136,59.103928
56.0,56,59.256505
114.0,114,59.523828
98.0,98,59.745126
66.0,66,59.891283
55.0,55,60.022969
76.0,76,60.197961
64.0,64,60.341761
66.0,66,60.491733
112.0,112,60.739266
117.0,117,61.003708
107.0,107,61.235595
38.0,38,61.323326
41.0,41,61.415579
105.0,105,61.655684
112.0,112,61.899043
109.0,109,62.180982
100.0,100,62.4023
49.0,49,62.512583
104.0,104,62.74799
144.0,144,63.073189
116.0,116,63.335557
51.0,51,63.449696
103.0,103,63.703919
57.0,57,63.831176
108.0,108,64.078865
100.0,100,64.309253
71.0,71,64.484075
59.0,59,64.623168
103.0,103,64.849955
51.0,51,64.961682
32.0,32,65.037234
59.0,59,65.167661
102.0,102,65.400491
105.0,105,65.645585
35.0,35,65.727476
59.0,59,65.860557
104.0,104,66.129432
42.0,42,66.224125
44.0,44,66.322941
55.0,55,66.445674
34.0,34,66.521959
51.0,51,66.634619
114.0,114,66.891592
97.0,97,67.120594
106.0,106,67.356067
79.0,79,67.531193
109.0,109,67.775374
55.0,55,67.900189
105.0,105,68.134604
128.0,128,68.418336
101.0,101,68.656966
94.0,94,68.873292
47.0,47,68.990057
107.0,107,69.233317
117.0,117,69.508837
113.0,113,69.77699
109.0,109,70.033074
65.0,65,70.209885
60.0,60,70.355714
134.0,134,70.663353
122.0,122,70.938106
38.0,38,71.027977
41.0,41,71.120123
104.0,104,71.354849
117.0,117,71.609507
114.0,114,71.868385
113.0,113,72.156823
104.0,104,72.385333
56.0,56,72.51386
32.0,32,72.584549
60.0,60,72.718725
101.0,101,72.946434
114.0,114,73.211962
45.0,45,73.315843
124.0,124,73.593973
36.0,36,73.671951
104.0,104,73.904017
51.0,51,74.020022
74.0,74,74.188959
50.0,50,74.305873
55.0,55,74.437682
66.0,66,74.591368
54.0,54,74.720586
35.0,35,74.802154
85.0,85,74.999482
50.0,50,75.131401
40.0,40,75.220149
46.0,46,75.322549
35.0,35,75.401832
39.0,39,75.49263
52.0,52,75.607903
38.0,38,75.697194
63.0,63,75.838535
65.0,65,75.98796
42.0,42,76.103096
57.0,57,76.24296
64.0,64,76.386592
106.0,106,76.623369
33.0,33,76.700099
45.0,45,76.807045
46.0,46,76.914869
97.0,97,77.155878
37.0,37,77.247848
55.0,55,77.369813
36.0,36,77.451826
40.0,40,77.542254
65.0,65,77.698128
51.0,51,77.810226
33.0,33,77.885759
35.0,35,77.970581
35.0,35,78.049799
