#{"t_start": 1620069146.7105, "env_id": "CartPole-v0"}
r,l,t
24.0,24,0.122013
23.0,23,0.18745
28.0,28,0.249383
18.0,18,0.298155
22.0,22,0.348262
10.0,10,0.371165
17.0,17,0.413863
17.0,17,0.451045
20.0,20,0.497227
29.0,29,0.564517
11.0,11,0.588796
13.0,13,0.621051
11.0,11,0.645394
14.0,14,0.679737
14.0,14,0.71621
10.0,10,0.739177
12.0,12,0.764925
21.0,21,0.811224
21.0,21,0.856928
18.0,18,0.899404
22.0,22,0.946685
34.0,34,1.03027
13.0,13,1.064028
60.0,60,1.221004
27.0,27,1.287825
16.0,16,1.323312
10.0,10,1.346737
31.0,31,1.4215
41.0,41,1.512264
14.0,14,1.54524
40.0,40,1.634598
26.0,26,1.691386
24.0,24,1.74631
12.0,12,1.771766
13.0,13,1.803174
19.0,19,1.841932
23.0,23,1.896425
13.0,13,1.928745
36.0,36,2.009311
18.0,18,2.04713
26.0,26,2.110171
16.0,16,2.146916
11.0,11,2.170991
13.0,13,2.202901
24.0,24,2.252936
23.0,23,2.308269
41.0,41,2.402263
19.0,19,2.459551
27.0,27,2.518729
12.0,12,2.549408
18.0,18,2.586361
11.0,11,2.614814
16.0,16,2.651824
52.0,52,2.767635
26.0,26,2.824431
20.0,20,2.873091
13.0,13,2.908474
14.0,14,2.941661
18.0,18,2.97922
51.0,51,3.10109
58.0,58,3.229765
19.0,19,3.274076
36.0,36,3.354226
25.0,25,3.41079
24.0,24,3.466072
53.0,53,3.588952
29.0,29,3.649787
17.0,17,3.69151
15.0,15,3.72506
55.0,55,3.848738
57.0,57,3.974385
33.0,33,4.051903
20.0,20,4.112204
38.0,38,4.206427
11.0,11,4.236975
36.0,36,4.318248
16.0,16,4.354349
22.0,22,4.405937
17.0,17,4.450678
11.0,11,4.474831
22.0,22,4.523088
47.0,47,4.63283
16.0,16,4.667285
16.0,16,4.70286
36.0,36,4.786741
10.0,10,4.810487
21.0,21,4.862556
23.0,23,4.911699
16.0,16,4.94712
34.0,34,5.026215
14.0,14,5.058921
13.0,13,5.090873
16.0,16,5.127736
27.0,27,5.186914
43.0,43,5.287357
20.0,20,5.331832
95.0,95,5.549961
10.0,10,5.572942
22.0,22,5.620709
22.0,22,5.676468
40.0,40,5.767552
68.0,68,5.916859
25.0,25,5.972003
13.0,13,6.002806
25.0,25,6.060272
18.0,18,6.130284
12.0,12,6.164793
54.0,54,6.285258
28.0,28,6.344737
52.0,52,6.464712
40.0,40,6.555307
25.0,25,6.61269
48.0,48,6.714708
17.0,17,6.755872
18.0,18,6.792799
29.0,29,6.862827
30.0,30,6.930087
44.0,44,7.029629
56.0,56,7.155282
27.0,27,7.214718
44.0,44,7.314193
39.0,39,7.40394
16.0,16,7.438988
39.0,39,7.526876
131.0,131,7.824167
48.0,48,7.934766
12.0,12,7.960445
50.0,50,8.072024
58.0,58,8.235161
27.0,27,8.293167
15.0,15,8.32673
41.0,41,8.417252
12.0,12,8.447019
47.0,47,8.551065
31.0,31,8.620483
132.0,132,8.920367
31.0,31,8.989881
37.0,37,9.069568
64.0,64,9.216106
69.0,69,9.372072
36.0,36,9.451773
39.0,39,9.540034
55.0,55,9.663973
40.0,40,9.752864
17.0,17,9.789744
66.0,66,9.948644
34.0,34,10.025337
61.0,61,10.1934
51.0,51,10.310257
18.0,18,10.348262
179.0,179,10.778961
142.0,142,11.102336
54.0,54,11.2173
55.0,55,11.340314
53.0,53,11.461823
35.0,35,11.5418
55.0,55,11.666181
60.0,60,11.800269
147.0,147,12.130628
52.0,52,12.249453
70.0,70,12.403138
35.0,35,12.480485
51.0,51,12.596955
82.0,82,12.781615
97.0,97,13.002036
74.0,74,13.169626
97.0,97,13.383898
25.0,25,13.438495
26.0,26,13.495104
41.0,41,13.58597
65.0,65,13.732788
66.0,66,13.886863
172.0,172,14.313589
