iteration,num_frames,time_in_s,fitness,loss
0,25,9.059906005859375e-05,0.0,7.452402114868164
1,50,0.012462139129638672,0.0,7.186062812805176
2,75,0.02409076690673828,12.0,5.346231460571289
3,100,0.03637337684631348,16.0,5.6807332038879395
4,125,0.07322359085083008,17.0,6.342660427093506
5,150,0.09280824661254883,17.0,7.452722549438477
6,175,0.10403704643249512,34.0,6.921202659606934
7,200,0.1151437759399414,34.0,7.197755336761475
8,225,0.12690258026123047,22.5,5.75973653793335
9,250,0.13843274116516113,22.0,6.375148296356201
10,275,0.1504509449005127,28.5,5.735838890075684
11,300,0.16238093376159668,11.0,6.269012928009033
12,325,0.17340588569641113,11.0,7.231176853179932
13,350,0.18485069274902344,11.0,7.225785255432129
14,375,0.19697308540344238,21.333333333333332,5.084138870239258
15,400,0.21016240119934082,23.0,6.277267932891846
16,425,0.22299551963806152,22.5,5.583596706390381
17,450,0.23600077629089355,14.0,6.7025909423828125
18,475,0.24910736083984375,17.0,6.1589860916137695
19,500,0.2605743408203125,15.0,6.0461273193359375
20,525,0.27201104164123535,8.0,6.66470193862915
21,550,0.28380680084228516,8.0,7.229574680328369
22,575,0.2959780693054199,20.0,3.986147403717041
23,600,0.30701208114624023,20.0,7.247642993927002
24,625,0.318511962890625,9.0,6.685834884643555
25,650,0.33003973960876465,29.0,6.631260395050049
26,675,0.34204936027526855,20.5,5.296180248260498
27,700,0.3533775806427002,20.0,6.576093673706055
28,725,0.3645472526550293,16.0,6.2805962562561035
29,750,0.3759148120880127,12.0,6.235946178436279
30,775,0.3872859477996826,16.0,6.484550952911377
31,800,0.3994596004486084,17.5,5.659721851348877
32,825,0.41098546981811523,11.5,5.6651997566223145
33,850,0.42263269424438477,24.5,5.69812536239624
34,875,0.43421292304992676,13.0,6.614684104919434
35,900,0.4457132816314697,19.0,6.29550838470459
36,925,0.4569084644317627,19.0,7.325362682342529
37,950,0.4682903289794922,21.0,6.34196138381958
38,975,0.479569673538208,21.0,7.259803295135498
39,1000,0.4908332824707031,21.0,7.2966203689575195
40,1025,0.5025901794433594,30.5,5.312306880950928
41,1050,0.5145134925842285,37.0,5.181381702423096
42,1075,0.5258288383483887,37.0,7.249447822570801
43,1100,0.5373075008392334,10.0,6.273495197296143
44,1125,0.5493588447570801,19.0,5.260788917541504
45,1150,0.5605194568634033,19.0,7.279236793518066
46,1175,0.5718107223510742,12.0,6.2644877433776855
47,1200,0.5838308334350586,25.333333333333332,4.2339324951171875
48,1225,0.5950822830200195,10.0,6.1924519538879395
49,1250,0.6062159538269043,37.0,6.267192363739014
50,1275,0.6188063621520996,37.0,7.238635540008545
51,1300,0.63218092918396,17.0,4.2503557205200195
52,1325,0.6449253559112549,17.0,7.22512674331665
53,1350,0.6568803787231445,11.0,6.6834259033203125
54,1375,0.668565034866333,13.5,5.681446075439453
55,1400,0.6801106929779053,29.0,6.292926788330078
56,1425,0.6918191909790039,28.0,6.029050350189209
57,1450,0.7028262615203857,28.0,7.21841287612915
58,1475,0.7150001525878906,12.666666666666666,4.929555416107178
59,1500,0.7259640693664551,25.0,6.6503753662109375
60,1525,0.7372035980224609,12.0,6.311713218688965
61,1550,0.7485735416412354,12.0,7.253121376037598
62,1575,0.7594265937805176,20.0,6.279924392700195
63,1600,0.7706658840179443,20.0,6.308286666870117
64,1625,0.7818846702575684,16.0,6.66454553604126
65,1650,0.792670488357544,16.0,7.239994049072266
66,1675,0.8041481971740723,23.333333333333332,4.953606128692627
67,1700,0.8156459331512451,16.0,6.1799750328063965
68,1725,0.8266801834106445,66.0,6.288819313049316
69,1750,0.8376493453979492,18.0,6.640019416809082
70,1775,0.8490924835205078,17.0,6.152459621429443
71,1800,0.8603534698486328,17.0,7.262567520141602
72,1825,0.8711421489715576,17.0,7.261954307556152
73,1850,0.8824381828308105,22.0,6.287744998931885
74,1875,0.8940980434417725,29.5,5.66900634765625
75,1900,0.9053738117218018,29.0,6.642999172210693
76,1925,0.9171960353851318,26.5,5.199745178222656
77,1950,0.930445671081543,22.0,6.659406661987305
78,1975,0.9435367584228516,13.0,6.274245738983154
79,2000,0.9555952548980713,15.0,5.187594413757324
80,2025,0.9671785831451416,15.0,7.247220039367676
81,2050,0.9792499542236328,26.0,5.659775257110596
82,2075,0.9919400215148926,15.0,4.219754695892334
83,2100,1.003296136856079,15.0,7.250961780548096
84,2125,1.0156795978546143,11.5,5.306742191314697
85,2150,1.0308561325073242,14.0,6.278099536895752
86,2175,1.0470607280731201,14.0,7.255103588104248
87,2200,1.06150221824646,23.0,6.309311389923096
88,2225,1.0745363235473633,25.5,5.687007427215576
89,2250,1.0859355926513672,25.5,7.249757766723633
90,2275,1.0981159210205078,8.0,6.274792671203613
91,2300,1.1126832962036133,13.0,6.643639087677002
92,2325,1.1241741180419922,13.0,7.26256799697876
93,2350,1.1364567279815674,21.0,5.203823089599609
94,2375,1.1484088897705078,14.0,6.649406433105469
95,2400,1.1602938175201416,46.0,6.645350456237793
96,2425,1.1731421947479248,27.666666666666668,4.217536449432373
97,2450,1.1865224838256836,27.666666666666668,7.254376411437988
98,2475,1.2002670764923096,11.0,6.639713764190674
99,2500,1.212778091430664,16.0,6.264188766479492
100,2525,1.2247817516326904,35.0,6.167450904846191
101,2550,1.2362849712371826,26.0,6.280960559844971
102,2575,1.2480626106262207,12.0,6.286068439483643
103,2600,1.2593111991882324,20.0,6.6500067710876465
104,2625,1.2709102630615234,13.5,6.0495758056640625
105,2650,1.2828245162963867,26.0,6.641843795776367
106,2675,1.294064998626709,9.0,6.637925624847412
107,2700,1.3048582077026367,9.0,7.251704216003418
108,2725,1.316795825958252,45.0,5.549798488616943
109,2750,1.3278577327728271,45.0,7.264230728149414
110,2775,1.3392870426177979,11.5,5.676636219024658
111,2800,1.3508200645446777,28.0,6.271475791931152
112,2825,1.362363338470459,38.0,6.299368381500244
113,2850,1.373584508895874,30.0,6.645633220672607
114,2875,1.3846237659454346,30.0,7.246056079864502
115,2900,1.3956091403961182,30.0,7.247539043426514
116,2925,1.4067623615264893,24.0,5.554661750793457
117,2950,1.4179747104644775,34.0,6.65487813949585
118,2975,1.4290754795074463,9.0,6.651252746582031
119,3000,1.440267562866211,9.0,7.243880748748779
120,3025,1.451622724533081,14.0,6.658201694488525
121,3050,1.4632599353790283,32.5,5.307187080383301
122,3075,1.474651575088501,19.0,6.63813591003418
123,3100,1.4861640930175781,35.0,6.041520118713379
124,3125,1.497497797012329,15.0,5.549631595611572
125,3150,1.5085029602050781,15.0,7.258930206298828
126,3175,1.5191702842712402,15.0,7.248651027679443
127,3200,1.5304903984069824,20.0,6.656096458435059
128,3225,1.5418541431427002,20.5,5.304659843444824
129,3250,1.552818775177002,20.5,7.250710964202881
130,3275,1.5641603469848633,30.0,6.646890640258789
131,3300,1.575528860092163,16.0,6.273136615753174
132,3325,1.5866973400115967,32.0,5.6694817543029785
133,3350,1.5977401733398438,32.0,7.240509510040283
134,3375,1.6088714599609375,18.5,5.670485019683838
135,3400,1.619736671447754,17.0,6.63206148147583
136,3425,1.6308143138885498,17.0,7.307252883911133
137,3450,1.642331838607788,33.0,5.646151065826416
138,3475,1.6534779071807861,19.0,6.28970193862915
139,3500,1.6649863719940186,23.0,6.259530544281006
140,3525,1.676295280456543,14.0,6.6455769538879395
141,3550,1.6872928142547607,14.0,7.2439069747924805
142,3575,1.698807954788208,28.0,5.669744968414307
143,3600,1.7099170684814453,28.0,7.247464179992676
144,3625,1.7211458683013916,19.0,5.190381050109863
145,3650,1.7326736450195312,18.5,5.573948860168457
146,3675,1.7441034317016602,23.5,6.040797710418701
147,3700,1.7551593780517578,12.0,6.6599955558776855
148,3725,1.766528844833374,14.0,6.617798328399658
149,3750,1.777449607849121,14.0,7.243311405181885
150,3775,1.789259672164917,18.666666666666668,5.085948467254639
151,3800,1.8004508018493652,22.0,6.152024745941162
152,3825,1.8111987113952637,22.0,7.24606466293335
153,3850,1.8229565620422363,16.5,5.540960788726807
154,3875,1.83443284034729,16.5,7.319756031036377
155,3900,1.8465471267700195,25.0,4.4492268562316895
156,3925,1.857884168624878,25.0,7.2680158615112305
157,3950,1.8696022033691406,16.0,6.25853157043457
158,3975,1.881188154220581,13.5,5.667733192443848
159,4000,1.8923907279968262,13.5,7.2352986335754395
160,4025,1.9035053253173828,13.5,7.2069091796875
161,4050,1.9150748252868652,13.5,7.243741035461426
162,4075,1.926558494567871,32.0,6.016905784606934
163,4100,1.9376444816589355,32.0,7.289412975311279
164,4125,1.9486801624298096,32.0,7.247865676879883
165,4150,1.960273265838623,24.5,5.65556001663208
166,4175,1.9717557430267334,37.0,5.6909050941467285
167,4200,1.9832441806793213,37.0,7.317930698394775
168,4225,1.99458909034729,13.0,6.070498466491699
169,4250,2.006040334701538,15.0,6.649758338928223
170,4275,2.016903877258301,15.0,7.241481781005859
171,4300,2.0278637409210205,15.0,7.245481967926025
172,4325,2.0393271446228027,15.0,7.22821044921875
173,4350,2.050710916519165,15.0,7.262652397155762
174,4375,2.0637543201446533,30.25,3.4943830966949463
175,4400,2.075082778930664,91.0,6.263708114624023
176,4425,2.0862185955047607,91.0,7.2287278175354
177,4450,2.0980277061462402,13.5,5.665502548217773
