num_frames,fitness,loss
25,0.0,
50,0.0,
75,0.0,
100,0.0,
125,0.0,
150,0.0,
175,0.0,
200,0.0,
225,0.0,
250,0.0,
275,0.0,
300,0.0,
325,0.0,
350,-103.80277395993471,
375,-103.80277395993471,
400,-103.80277395993471,
425,-103.80277395993471,
450,-112.07900911877061,
475,-112.07900911877061,
500,-112.07900911877061,
525,-112.07900911877061,
550,-112.07900911877061,
575,-112.07900911877061,
600,-112.07900911877061,
625,-112.07900911877061,
650,-112.07900911877061,
675,-112.07900911877061,
700,-117.20330758285127,
725,-112.77982736658305,
750,-112.77982736658305,
775,-114.34020897559822,
800,-118.46295974752866,
825,-118.46295974752866,
850,-118.46295974752866,
875,-118.46295974752866,
900,-118.46295974752866,
925,-118.46295974752866,
950,-118.46295974752866,
975,-118.46295974752866,
1000,-118.46295974752866,
1025,-118.46295974752866,
1050,-118.46295974752866,
1075,-110.90515474556014,
1100,-110.90515474556014,
1125,-113.08644609129988,
1150,-112.53798161778832,
1175,-110.99998164083809,
1200,-110.99998164083809,
1225,-110.99998164083809,
1250,-110.99998164083809,
1275,-110.99998164083809,
1300,-110.99998164083809,
1325,-110.99998164083809,
1350,-107.39226481178775,
1375,-107.39226481178775,
1400,-107.39226481178775,
1425,-107.39226481178775,
1450,-107.39226481178775,
1475,-107.39226481178775,
1500,-115.45537816756405,
1525,-115.45537816756405,
1550,-115.45537816756405,
1575,-115.45537816756405,
1600,-115.45537816756405,
1625,-115.45537816756405,
1650,-115.45537816756405,
1675,-115.45537816756405,
1700,-115.45537816756405,
1725,-115.45537816756405,
1750,-115.45537816756405,
1775,-115.45537816756405,
1800,-115.45537816756405,
1825,-115.45537816756405,
1850,-115.45537816756405,
1875,-115.45537816756405,
1900,-115.45537816756405,
1925,-115.45537816756405,
1950,-115.45537816756405,
1975,-115.45537816756405,
2000,-115.45537816756405,
2025,-115.45537816756405,
2050,-115.45537816756405,
2075,-115.45537816756405,
2100,-115.45537816756405,
2125,-115.45537816756405,
2150,-115.45537816756405,
2175,-115.45537816756405,
2200,-115.45537816756405,
2225,-115.45537816756405,
2250,-115.45537816756405,
2275,-115.45537816756405,
2300,-115.45537816756405,
2325,-115.45537816756405,
2350,-115.45537816756405,
2375,-115.45537816756405,
2400,-115.45537816756405,
2425,-115.45537816756405,
2450,-115.45537816756405,
2475,-115.45537816756405,
2500,-115.45537816756405,
2525,-115.45537816756405,
2550,-115.45537816756405,
2575,-115.45537816756405,
2600,-115.45537816756405,
2625,-115.45537816756405,
2650,-115.45537816756405,
2675,-115.45537816756405,
2700,-115.45537816756405,
2725,-115.45537816756405,
2750,-115.45537816756405,
2775,-115.45537816756405,
2800,-115.45537816756405,
2825,-115.45537816756405,
2850,-115.45537816756405,
2875,-115.45537816756405,
2900,-115.45537816756405,
2925,-115.45537816756405,
2950,-115.45537816756405,
2975,-115.45537816756405,
3000,-115.45537816756405,
3025,-115.45537816756405,
3050,-115.45537816756405,
3075,-115.45537816756405,
3100,-115.45537816756405,
3125,-115.45537816756405,
3150,-115.45537816756405,
3175,-115.45537816756405,
3200,-115.45537816756405,
3225,-115.45537816756405,
3250,-115.45537816756405,
3275,-115.45537816756405,
3300,-115.45537816756405,
3325,-115.45537816756405,
3350,-115.45537816756405,
3375,-115.45537816756405,
3400,-115.45537816756405,
3425,-115.45537816756405,
3450,-115.45537816756405,
3475,-115.45537816756405,
3500,-115.45537816756405,
3525,-115.45537816756405,
3550,-115.45537816756405,
3575,-115.45537816756405,
3600,-115.45537816756405,
3625,-115.45537816756405,
3650,-115.45537816756405,
3675,-115.45537816756405,
3700,-115.45537816756405,
3725,-115.45537816756405,
3750,-115.45537816756405,
3775,-115.45537816756405,
3800,-115.45537816756405,
3825,-115.45537816756405,
3850,-115.45537816756405,
3875,-115.45537816756405,
3900,-115.45537816756405,
3925,-115.45537816756405,
3950,-115.45537816756405,
3975,-115.45537816756405,
4000,-115.45537816756405,
4025,-115.45537816756405,
4050,-115.45537816756405,
4075,-115.45537816756405,
4100,-115.45537816756405,
4125,-115.45537816756405,
4150,-115.45537816756405,
4175,-115.45537816756405,
4200,-115.45537816756405,
4225,-115.45537816756405,
4250,-115.45537816756405,
4275,-115.45537816756405,
4300,-115.45537816756405,
4325,-115.45537816756405,
4350,-115.45537816756405,
4375,-115.45537816756405,
4400,-115.45537816756405,
4425,-115.45537816756405,
4450,-115.45537816756405,
4475,-115.45537816756405,
4500,-115.45537816756405,
4525,-115.45537816756405,
4550,-115.45537816756405,
4575,-115.45537816756405,
4600,-115.45537816756405,
4625,-115.45537816756405,
4650,-115.45537816756405,
4675,-115.45537816756405,
4700,-115.45537816756405,
4725,-115.45537816756405,
4750,-115.45537816756405,
4775,-115.45537816756405,
4800,-115.45537816756405,
4825,-115.45537816756405,
4850,-115.45537816756405,
4875,-115.45537816756405,
4900,-115.45537816756405,
4925,-115.45537816756405,
4950,-115.45537816756405,
4975,-115.45537816756405,
5000,-115.45537816756405,
5025,-115.45537816756405,
5050,-115.45537816756405,
5075,-115.45537816756405,
5100,-115.45537816756405,
5125,-115.45537816756405,
5150,-115.45537816756405,
5175,-115.45537816756405,
5200,-115.45537816756405,
5225,-115.45537816756405,
5250,-115.45537816756405,
5275,-115.45537816756405,
5300,-115.45537816756405,
5325,-115.45537816756405,
5350,-115.45537816756405,
5375,-115.45537816756405,
5400,-115.45537816756405,
5425,-115.45537816756405,
5450,-115.45537816756405,
5475,-115.45537816756405,
5500,-115.45537816756405,
5525,-115.45537816756405,
5550,-115.45537816756405,
5575,-115.45537816756405,
5600,-115.45537816756405,
5625,-115.45537816756405,
5650,-115.45537816756405,
5675,-115.45537816756405,
5700,-115.45537816756405,
5725,-115.45537816756405,
5750,-115.45537816756405,
5775,-115.45537816756405,
5800,-115.45537816756405,
5825,-115.45537816756405,
5850,-115.45537816756405,
5875,-115.45537816756405,
5900,-115.45537816756405,
5925,-115.45537816756405,
5950,-115.45537816756405,
5975,-115.45537816756405,
6000,-115.45537816756405,
6025,-115.45537816756405,
6050,-115.45537816756405,
6075,-115.45537816756405,
6100,-115.45537816756405,
6125,-115.45537816756405,
6150,-115.45537816756405,
6175,-115.45537816756405,
6200,-115.45537816756405,
6225,-115.45537816756405,
6250,-115.45537816756405,
