#{"t_start": 1620059218.4101472, "env_id": "BipedalWalker-v3"}
r,l,t
-115.911724,137,0.471559
-111.067328,75,0.704806
-107.453369,56,0.879627
-137.44775,1600,5.844849
-145.621581,1600,10.714402
-115.437459,123,11.137867
-112.808199,56,11.312562
-97.909352,111,11.650535
-128.556695,1600,16.697203
-131.86366,172,17.23559
-133.769683,452,18.720491
-102.851838,82,18.984184
-102.207064,61,19.190144
-103.610205,67,19.408495
-115.879521,236,20.153264
-102.256144,43,20.290952
-101.080676,66,20.507041
-100.55066,74,20.762747
-100.886355,74,21.004686
-124.193659,1600,26.223787
-100.017951,62,26.420828
-100.482683,46,26.580592
-107.939507,93,26.876431
-102.435002,47,27.022593
-100.909468,62,27.2205
-107.454118,69,27.448925
-103.651732,55,27.625219
-104.16059,48,27.785337
-124.117374,103,28.109498
-101.757353,55,28.27893
-104.134176,57,28.461433
-102.283233,54,28.627766
-114.216814,47,28.772774
-101.23217,64,28.98205
-102.75175,57,29.15628
-103.104764,72,29.380282
-102.898033,66,29.582765
-101.974013,101,29.892465
-128.700163,639,31.893838
-103.037654,162,32.412096
-105.91804,52,32.573213
-73.326929,1600,37.495789
-75.668886,1600,42.437895
-107.770591,47,42.58723
-47.876705,1600,47.595299
-46.349076,1600,52.588552
-15.32696,1600,57.455149
-101.777812,455,58.849943
146.561159,1600,63.723137
-103.305029,66,63.943991
-106.008528,73,64.186738
-105.797093,55,64.364685
-19.483649,476,65.791858
-78.2756,227,66.518928
-107.625736,114,66.890091
47.60126,1368,71.13913
-105.87775,47,71.287166
-77.56083,214,71.964736
-107.77469,56,72.142802
-111.078932,62,72.335824
-78.57418,395,73.544942
-109.14997,49,73.701951
-121.352337,134,74.115619
-106.679102,59,74.3015
-117.841986,56,74.476343
-118.399279,50,74.642017
-108.768822,112,75.007884
-111.095638,56,75.190187
-103.972723,120,75.593503
-112.463306,111,75.974893
-108.606756,67,76.182586
-112.164167,65,76.389247
-113.41121,63,76.598182
-109.526777,49,76.762099
-114.606963,58,76.970104
-114.216733,58,77.169007
-113.350249,53,77.355707
-116.386425,51,77.520253
-119.805927,58,77.706387
-112.555556,56,77.891355
-116.50592,57,78.092631
-110.308591,53,78.266928
-112.091768,47,78.418136
-107.262954,68,78.660567
-118.514038,55,78.842493
-109.289094,47,78.997707
-114.892689,54,79.170869
-112.877029,48,79.328367
-113.414238,88,79.624632
-116.591444,76,79.878473
-113.592083,53,80.072836
-111.258716,181,80.665364
-109.77203,118,81.037852
-114.73996,142,81.497598
-111.47285,53,81.677166
-110.007143,72,81.91532
-109.333236,48,82.077767
-110.674345,138,82.516357
-110.141818,100,82.843647
-111.257712,55,83.037982
-112.540137,60,83.233379
-110.465895,49,83.400669
-103.418049,149,83.910825
-105.167763,110,84.280123
-121.564147,176,84.860621
-107.861491,45,85.008576
-109.26318,42,85.151123
-116.681121,182,85.759211
-111.668415,49,85.92465
-111.40738,53,86.10656
-110.147748,52,86.281622
-111.800327,79,86.542955
-109.829339,66,86.763937
-109.708906,44,86.909713
-111.487953,52,87.089139
-110.212028,52,87.262063
-111.109186,60,87.45476
-110.837526,63,87.664848
-109.387939,56,87.857053
-108.718543,44,88.016529
-112.024806,56,88.204428
-110.754929,52,88.390833
-110.660224,46,88.549889
-110.373439,53,88.741803
-108.89338,43,88.879806
-111.784368,83,89.136713
-113.587612,55,89.31743
-113.067321,54,89.493461
-107.467502,110,89.856899
-110.041187,48,90.037909
-109.480332,45,90.206223
-113.684608,96,90.520326
-112.560665,49,90.67666
-113.016128,59,90.868023
-109.654437,39,90.998286
-112.631306,158,91.532287
-114.489559,114,91.918592
-111.935545,49,92.097821
-109.228475,45,92.243754
-106.342808,52,92.405328
-93.167932,81,92.660308
-100.085662,190,93.261484
-106.729738,45,93.409765
-120.605712,88,93.698355
-107.308742,46,93.850921
-118.469673,78,94.113296
-107.587359,52,94.27525
-106.961421,98,94.598621
-115.933148,112,94.96825
-111.366498,45,95.106023
-98.989997,89,95.392876
-105.455179,86,95.662004
-124.681654,91,95.949463
-122.324382,134,96.372501
-115.976544,66,96.583121
-114.825827,55,96.763097
-99.664358,88,97.053217
-124.749171,93,97.36703
-113.531893,50,97.528416
-107.234146,74,97.763365
-113.345512,50,97.937974
-111.223653,114,98.307994
-116.261697,57,98.494621
-114.485588,55,98.674047
-116.267772,69,98.897598
-113.475531,48,99.057502
-113.556602,57,99.254974
-112.889604,46,99.401213
-112.604633,49,99.560564
-121.397525,114,99.94255
-129.952181,182,100.543799
-115.862076,93,100.837614
-111.297405,46,100.991282
-110.119592,68,101.203122
-114.686313,59,101.396225
-114.20872,61,101.597443
-102.578222,133,102.065586
-111.883275,122,102.447931
-116.493188,60,102.638814
-114.783904,83,102.903825
-122.262739,81,103.158144
-110.042126,76,103.418532
-107.869656,100,103.727085
-113.603883,67,103.934138
-124.940188,110,104.276327
-117.078436,87,104.561981
-121.687172,77,104.81018
-110.133741,54,105.000051
-113.795319,58,105.181584
-110.710638,87,105.464114
-124.928468,118,105.826736
-109.416082,58,106.026299
-111.994275,137,106.451358
-109.454742,65,106.660338
-103.619589,84,106.930786
-102.869397,87,107.213871
-103.569213,91,107.49507
-103.015009,121,107.873896
-106.311378,71,108.11318
-102.185617,80,108.369062
-101.009806,121,108.757525
-97.77409,104,109.08611
-101.625459,126,109.485023
-100.866031,84,109.762138
-107.517038,44,109.92208
-116.548636,73,110.15471
-106.802041,39,110.273773
-108.122701,47,110.426107
-96.537279,116,110.790554
-99.516701,133,111.206547
-112.344707,58,111.410913
-117.647025,59,111.606715
-96.201448,523,113.228544
-106.922407,1600,118.175604
-117.54836,46,118.322112
-116.470063,44,118.46167
-128.306946,1600,123.469247
-121.414158,48,123.617647
-114.417879,104,123.976161
-112.176397,41,124.105401
-121.816546,1600,129.101974
-108.792437,56,129.272946
-108.040435,49,129.424529
-110.555772,51,129.579962
-111.361223,46,129.724692
-107.788777,1600,134.702725
0.03203,1600,139.781249
-43.243962,623,141.707775
-101.979867,97,142.036843
-117.74997,74,142.262076
49.550716,1364,146.509447
-53.263539,349,147.623595
-78.817228,221,148.329548
-87.086981,220,149.034698
161.712038,1600,153.951706
253.513016,1412,158.354913
-107.597168,44,158.488351
-62.329437,280,159.343291
-110.327642,46,159.486576
-118.971224,59,159.666224
252.198015,1394,164.056188
-118.104148,96,164.343462
-110.989157,82,164.608388
-113.806129,72,164.829159
73.082812,1185,168.55966
-106.624709,89,168.834021
