#{"t_start": 1620057991.951225, "env_id": "LunarLander-v2"}
r,l,t
-191.959567,114,2.292598
-348.009371,98,2.520635
-383.75658,101,2.751542
-218.347642,94,2.968913
-176.096577,141,3.3073
-143.01248,124,3.605726
-137.951267,111,3.869899
-308.68213,174,4.293862
-94.900297,65,4.48427
-149.030626,89,4.728864
-377.930178,228,5.308396
-265.419348,269,6.104563
-288.397952,158,6.678026
-485.722726,351,8.19121
-40.867702,235,9.210009
-157.891582,404,10.708741
-72.020156,395,12.345335
-41.712236,240,13.368958
-212.756646,274,14.284855
-242.140916,223,15.068338
7.86252,180,15.572699
21.972784,167,16.078081
-62.812721,286,17.248981
-132.668423,156,17.772395
-38.201737,253,18.776328
-239.836794,354,20.038653
-240.936612,236,20.851861
-40.320613,172,21.473799
-23.27472,239,22.404113
-74.676611,225,23.226429
-197.119031,288,24.238666
-199.88012,243,25.123893
-157.168712,238,25.997466
97.926221,1000,29.875131
-182.01537,223,30.56183
28.669934,177,31.127068
-53.217476,316,32.304891
-166.982617,138,32.907762
-269.72303,327,34.145981
-151.140538,219,34.908837
-6.745609,165,35.446545
2.969757,242,36.196969
-139.850355,354,37.428355
-189.386762,324,38.754518
-20.706803,108,39.204821
-19.79696,202,40.217513
-50.606145,359,42.036311
-0.345111,214,43.103807
-155.702072,143,43.693416
-48.366122,213,44.465654
-78.187373,154,45.038348
17.496024,195,45.620082
-42.842532,152,46.101775
-206.784161,157,46.712998
263.45266,392,48.157246
-20.291138,184,48.808605
-20.501153,201,49.441215
-206.297708,278,50.519076
70.894843,163,51.039582
223.209555,603,53.059976
-8.730603,182,53.62733
58.449368,218,54.364005
231.048617,428,55.788946
-0.035326,159,56.286518
30.62694,221,56.995885
23.121005,135,57.357405
85.189451,168,57.813929
-132.594791,145,58.185871
26.317557,153,58.686516
-37.831402,98,59.007996
-148.192961,140,59.394567
8.026817,151,59.815956
26.051006,142,60.183813
22.937898,111,60.505914
229.138625,450,61.98917
217.326171,482,63.653681
-135.019344,135,64.035758
-47.130329,307,65.04117
253.401002,347,66.251255
42.037375,238,67.142525
57.515905,181,67.675267
209.08337,327,68.729591
6.269601,257,69.659778
-60.375666,144,70.04205
-0.619013,258,70.814927
-7.140741,102,71.096043
10.507564,114,71.444885
40.480779,258,72.231325
-20.48372,156,72.779453
-8.847302,314,73.879625
-30.522476,157,74.392019
-7.20371,283,75.371281
-10.557985,271,76.373734
236.134862,480,78.225927
199.158503,462,79.995111
39.361315,185,80.651258
240.679454,374,82.088959
300.03192,307,83.154832
-1.433467,291,84.187497
-1.283054,158,84.730852
6.551766,360,86.024805
18.859426,327,87.160948
-26.254224,576,89.499696
208.441557,501,91.759506
0.054393,369,93.476616
44.602834,161,94.106935
268.259685,577,97.052504
-31.191223,224,97.825125
-15.354237,165,98.338906
191.101613,540,100.826823
2.049419,181,101.469078
233.586507,916,105.748984
-6.512045,264,107.515192
-69.490536,476,109.57587
202.225909,569,111.763585
183.346237,757,115.259974
264.992601,292,116.494939
240.947421,401,118.100865
-166.370794,163,118.840202
38.134643,271,119.941457
131.602893,812,124.297771
-58.20318,188,125.235059
-0.555643,236,126.113577
