#{"t_start": 1620064830.0489755, "env_id": "LunarLander-v2"}
r,l,t
-227.669497,95,0.264543
-203.092046,95,0.517739
-40.382815,111,0.823636
-98.795407,135,1.186283
-360.15526,110,1.483808
-263.015068,138,1.847385
-78.052201,101,2.109467
-307.511501,82,2.328019
-304.991617,146,2.709219
-5.438758,92,2.978996
-206.314977,181,3.462951
-309.643344,202,4.022218
-126.297039,75,4.244233
-283.121357,98,4.557177
-209.963905,145,5.079893
-143.883865,144,5.621611
-119.70114,258,6.731204
-164.26399,180,7.274478
-64.971841,142,7.682803
-160.023465,144,8.116429
-220.830153,176,8.664382
-85.348958,188,9.298821
-204.12783,170,9.887523
-147.322505,178,10.417273
-104.227933,417,11.650842
-177.90735,171,12.220331
-76.953885,225,12.997339
-36.229143,204,13.577269
-233.980644,168,14.042863
-277.831132,205,14.609268
-8.974709,277,15.595514
-75.977989,221,16.414801
-54.564291,121,16.929671
16.603568,192,17.665473
18.071632,197,18.247352
-106.301548,241,18.975759
-307.001321,285,19.799076
-231.116618,223,20.449581
-260.584511,348,21.470234
-18.275134,237,22.130012
-139.872228,215,22.816709
42.095798,197,23.451818
132.693982,1000,27.120989
-11.836695,246,27.87011
-223.327046,225,28.504464
-39.183406,182,29.089
-221.090872,210,29.769047
-235.13746,184,30.354101
44.464849,155,30.881312
-86.553458,223,31.536199
-225.848009,293,32.527979
-165.778636,170,33.112663
-192.972846,169,33.722924
-250.2443,201,34.323488
-168.899911,153,34.73913
-155.902703,186,35.297837
-114.730755,217,35.907141
-130.549229,209,36.500538
31.927473,174,37.016359
103.738153,1000,40.181777
-311.544845,338,41.333407
-114.904891,190,41.96793
-136.225545,199,42.552898
-2.184156,207,43.168248
73.750971,1000,46.667926
-112.152414,256,47.657517
-134.920696,200,48.285939
-192.651584,319,49.313057
11.506258,151,49.813902
-32.570702,232,50.518765
-97.129066,181,51.066214
-195.431021,274,51.851221
-184.055176,308,52.805889
-79.57781,133,53.166635
-225.046325,181,53.700626
-206.483161,104,53.983485
-295.233237,380,55.139605
6.284088,186,55.743202
-153.900562,112,56.101075
15.649322,199,56.797538
-101.479836,199,57.525922
65.157611,1000,61.375524
142.229151,521,63.036169
-133.093574,132,63.417134
-88.004866,118,63.750856
-18.825119,138,64.169724
-116.505613,236,64.917844
116.284363,1000,69.002836
-139.264956,133,69.427459
-34.699772,132,69.851936
-106.238771,183,70.35994
-140.150916,119,70.751365
-181.591714,168,71.348644
-72.424012,90,71.679713
-71.256665,139,72.207474
25.655541,1000,75.663977
-172.337962,201,76.435382
-156.975157,166,77.179039
-32.60605,120,77.752417
153.951876,1000,81.75477
38.727589,200,82.419784
-132.65214,280,83.384654
-113.76264,167,83.939723
69.373501,1000,87.036397
3.641045,190,87.643924
-49.164334,136,88.083626
-19.450837,260,89.040045
-22.306603,137,89.58352
-92.991645,220,90.32497
-87.963667,219,90.999777
-26.197523,192,91.646745
-42.262918,212,92.392796
-91.998453,125,92.889433
-303.714013,166,93.496171
-185.230981,417,94.874467
-123.414718,178,95.493735
-93.616408,140,95.88769
-83.96622,127,96.256064
18.298115,189,96.804889
-135.30838,176,97.294148
-160.338428,156,97.808586
-8.439007,234,98.58355
-43.710536,167,99.15361
-63.099861,249,99.969374
-67.675679,266,100.777883
136.921298,1000,104.315784
-95.079185,120,104.692292
-104.269084,293,105.713357
21.865465,174,106.38352
-61.651549,197,107.063348
-121.932064,132,107.44621
4.889125,129,107.850137
-190.243991,244,108.541906
79.756236,1000,111.983537
-92.969798,128,112.336375
-229.958367,121,112.669886
-146.091141,200,113.232792
-160.116504,221,113.922398
-163.785208,308,115.021969
-128.171219,178,115.654822
-207.112287,218,116.449389
-207.331344,175,117.074504
-145.443546,195,117.765796
191.008011,1000,121.702154
-172.818244,231,122.397215
-121.153673,292,123.424184
-187.686786,330,124.571456
-121.8342,125,124.990454
-174.160132,176,125.602324
-249.980345,306,126.724346
-100.512337,243,127.714125
-15.614748,229,128.389412
-154.479804,229,129.096874
-87.243659,265,129.89149
-44.744352,137,130.324482
-25.162573,142,130.711734
-65.619044,222,131.321674
-155.205595,424,132.572247
-138.825198,280,133.451015
-104.538924,307,134.334203
123.460861,1000,137.75631
-126.567061,223,138.558975
-249.605375,178,139.124094
-227.176638,207,139.789266
-305.097656,227,140.556909
-195.099563,194,141.207887
45.273164,1000,144.395406
-156.210876,119,144.739703
-140.03717,141,145.168548
-140.857437,116,145.505566
78.100332,1000,148.722092
-177.209371,215,149.443754
-130.396248,218,150.177511
-91.27496,196,150.820996
-202.10591,175,151.411677
-15.719542,186,152.074227
-240.227025,193,152.807979
-356.579698,158,153.399447
111.839792,1000,156.864457
-90.326577,127,157.206396
-29.446769,196,157.7364
-156.944244,246,158.46067
-179.65666,220,159.198273
-0.127549,197,159.898447
164.893233,1000,163.418757
-126.777763,250,164.159581
99.088354,1000,167.360256
-98.247414,144,167.784594
-120.023227,181,168.406106
-114.64321,263,169.383031
-45.145854,153,169.932092
-104.266279,190,170.600749
-114.368842,181,171.215681
-144.891254,169,171.742568
-148.336854,203,172.437901
-141.130056,260,173.378119
-156.495389,110,173.783452
-99.36098,321,175.016006
-143.295281,188,175.551497
-191.936845,219,176.190522
-36.536564,193,176.784542
-60.757922,140,177.247615
-173.337124,193,177.859323
-54.376781,192,178.385695
23.78611,187,178.979794
-111.384499,178,179.53596
-80.099452,120,179.921604
-57.609068,136,180.365686
111.049767,1000,183.87793
-162.847186,150,184.411196
-100.137728,186,185.053533
13.292031,1000,188.503665
-147.284515,192,189.13555
-120.08368,138,189.570619
-40.01305,270,190.474147
-185.034194,171,191.10554
-165.033269,164,191.615407
-215.359177,308,192.570828
-216.564346,204,193.170007
-190.007604,180,193.70291
-313.780615,375,194.925242
-219.228852,258,195.732459
-42.384678,196,196.319853
193.705954,693,198.537088
-153.071586,182,199.121777
-119.556684,172,199.649208
-32.167341,184,200.203955
-255.581029,240,200.938597
-86.750547,163,201.385796
-22.752149,160,201.878832
-119.320719,246,202.579618
-120.791404,405,203.845492
-272.288325,231,204.572968
-253.096474,323,205.617691
-42.913387,269,206.50258
-39.643066,207,207.226478
30.473971,1000,210.485797
-97.262641,143,210.958294
-178.152221,241,211.683321
-221.580743,244,212.527887
-215.503336,231,213.323108
-169.371865,201,213.987817
-207.810547,248,214.72179
-256.074957,320,215.824657
-193.830442,255,216.735311
-299.233333,274,217.655453
-250.698188,233,218.297459
-106.107249,174,218.809211
-308.535617,267,219.622921
-99.288369,137,220.031385
-139.977828,150,220.49623
96.700559,1000,223.746522
-131.150889,229,224.40833
-196.668327,246,225.165015
-141.214607,377,226.303208
-186.8791,268,227.144556
39.901593,1000,230.420356
-115.678346,434,231.795421
-64.043011,134,232.198972
-64.81408,252,233.032415
-218.291002,234,233.707407
-227.763725,311,234.623232
-235.321166,258,235.409051
-125.611051,329,236.357403
-115.94445,231,237.031821
-39.426006,198,237.565984
-87.256721,249,238.346672
-90.320327,250,239.158438
-296.538984,212,239.802708
-196.01375,268,240.580091
-273.423035,258,241.365043
99.610312,1000,244.874104
-259.822952,388,246.317875
-269.762845,292,247.144061
-52.432247,212,247.729307
68.162306,1000,251.283948
-35.23708,308,252.221534
-90.411701,248,252.910609
-74.478539,240,253.611028
-308.973868,271,254.427937
-139.824836,269,255.223237
-95.795273,130,255.575771
-117.838355,140,256.001497
-125.790597,277,256.797265
-151.828803,187,257.340498
-135.615898,313,258.24131
-74.114681,259,259.087714
-310.855452,286,260.025356
-11.516963,230,260.766762
-261.568027,323,261.721164
-125.530441,298,262.622471
-241.394404,294,263.5248
-200.989739,242,264.344342
-141.996532,174,264.899897
-256.135198,348,266.072443
-288.300219,395,267.400476
-326.227465,344,268.436547
-222.672008,323,269.423548
120.005567,1000,272.892229
107.088771,1000,276.264338
43.160393,1000,279.694942
-60.138116,152,280.143384
-193.307307,202,280.729985
-224.873994,238,281.425376
-272.988341,337,282.424537
12.73521,218,283.136373
109.151027,1000,286.511257
-162.813412,137,286.950477
-109.355597,136,287.368238
-185.641504,161,287.929197
-193.010846,116,288.328201
-319.886489,199,289.020288
-97.531857,145,289.534733
-231.919702,268,290.362568
-69.995803,269,291.173171
-111.749338,323,292.160366
96.550253,1000,295.705532
-228.359212,347,297.087426
-368.166491,325,298.197689
-180.741756,129,298.616417
-150.623449,215,299.378105
100.757711,1000,302.576751
-82.31819,144,303.034873
-170.423576,160,303.585668
-127.72624,157,304.164291
-151.310465,147,304.692201
-108.691204,145,305.25402
-574.805386,143,305.719295
-262.351169,250,306.463141
-234.139962,248,307.216084
-144.235694,193,307.778536
43.733248,1000,311.036945
-134.802704,232,311.6975
-342.371174,296,312.620346
-231.136594,338,313.672082
-166.037999,221,314.378997
-178.773232,127,314.842129
-154.295923,138,315.323332
-189.978189,345,316.398629
-197.733872,127,316.831003
-113.656763,160,317.295706
-267.641862,146,317.73694
-131.073655,214,318.369998
-176.899246,209,319.042289
-175.510979,279,319.870337
-72.590553,132,320.30733
-96.37624,133,320.803386
-100.96504,115,321.234911
-143.907563,151,321.83374
-128.331834,212,322.705129
-54.638095,406,324.035978
-124.287407,166,324.532118
-138.987132,218,325.300721
-105.733054,137,325.748713
-180.047742,367,326.891278
