#{"t_start": 1620061831.631189, "env_id": "LunarLander-v2"}
r,l,t
-502.637247,138,2.3491
-499.081306,139,2.668374
-363.477396,83,2.875184
-122.426261,119,3.153577
-214.497065,156,3.520171
-159.390257,130,3.822727
-109.170313,103,4.055677
-635.998369,163,4.484271
-115.555974,89,4.722859
-57.07147,84,4.923718
-188.961583,178,5.385643
-488.010582,198,5.94435
-51.310326,200,6.603652
-248.442545,183,7.295148
-399.546253,334,8.851224
75.910311,1000,12.611009
-116.045991,404,13.990123
-9.572279,225,14.66239
-280.571825,369,15.749032
4.494583,181,16.408181
-9.162321,171,16.964231
-216.258461,295,17.978973
-108.739781,168,18.523283
-175.990913,162,19.08064
-222.836654,279,20.020271
-158.874,148,20.552398
-307.458702,268,21.616455
-19.686395,184,22.245701
-75.779438,287,23.118277
22.982902,341,24.301262
-47.418218,378,25.757777
-188.965371,276,26.767308
-61.298616,180,27.42382
-176.856793,228,28.203049
136.312014,1000,31.602194
-150.740668,251,32.472282
-35.90766,271,33.306701
-181.155571,199,33.869664
-85.772122,274,34.821272
26.765214,175,35.359776
-33.499684,221,36.134004
-62.108452,154,36.766673
68.595614,207,37.664529
-90.026473,141,38.34785
133.004524,1000,42.648004
37.03111,168,43.166363
-74.048548,212,43.814053
-179.202883,129,44.231816
-47.228006,110,44.572203
-188.871018,309,45.693462
-45.197842,254,46.531682
14.963472,155,46.97025
186.136233,416,48.389074
-45.764927,236,49.066692
-160.146524,146,49.552482
-37.006774,244,50.396156
16.577773,188,50.963858
-64.281921,362,52.038868
-22.251568,354,53.164778
-153.842617,128,53.578075
-16.293795,193,54.118099
-16.479423,203,54.628107
-19.657818,144,55.043211
-5.383246,325,56.005512
-134.824449,144,56.407804
-31.554259,150,56.825771
80.806226,162,57.242814
-176.278289,129,57.588772
-39.295096,107,57.885022
-14.331993,225,58.607023
-16.744784,197,59.205291
-36.197791,333,60.363101
278.625625,247,61.125149
235.295314,395,62.379623
-18.150772,233,63.180318
32.673559,185,63.851938
3.796287,249,64.618015
214.681078,496,66.24773
-11.169607,104,66.542965
247.364559,296,67.391822
303.050391,277,68.186013
37.290002,298,69.130086
-173.976789,147,69.60929
16.819973,176,70.179951
264.713061,402,71.531354
-82.299543,680,74.070782
-11.089412,205,74.75675
19.445297,231,75.604088
263.267579,293,76.708612
208.324278,474,78.380612
18.396668,308,79.473696
259.446606,340,80.562296
224.336593,431,82.025913
252.095053,465,83.7649
-149.170219,142,84.275227
-30.466703,543,86.733704
-117.786926,166,87.415864
68.393167,1000,91.716819
10.984647,272,93.34418
15.920252,273,94.182314
0.773017,414,95.854851
23.850739,251,97.084158
135.616994,1000,101.002296
23.929491,163,101.460445
189.701911,561,103.703761
-43.292774,261,104.61144
-51.821532,230,105.428525
19.146424,219,106.35722
-17.281662,214,107.170537
184.563432,609,110.304906
281.689469,326,111.475265
221.041245,534,113.912534
-178.509766,240,114.751037
207.713254,626,118.183375
-1.38355,287,119.812887
161.70425,656,122.381588
225.440601,542,125.699241
-37.099376,167,126.377972
-14.824389,294,127.35062
52.513856,1000,131.704541
52.210132,183,132.40277
8.397082,312,133.598444
33.819,224,134.605749
29.454636,215,135.631464
194.888563,519,137.92288
236.018681,445,139.722441
39.341854,203,140.410559
234.262976,592,142.837849
252.522585,430,144.641536
230.710382,476,146.557962
208.106178,524,149.032794
251.438325,414,150.77729
226.599171,460,152.793792
214.934862,435,154.51035
284.494264,345,155.828784
234.609296,462,157.721395
248.012591,402,159.249447
249.693489,420,161.094497
242.825967,386,162.59878
263.475038,345,163.877065
190.155755,424,165.515768
255.922422,391,167.152815
240.979448,607,169.81289
5.144521,307,170.995777
263.351515,523,173.641872
1.862953,341,174.796127
204.916726,496,176.800182
240.524902,407,178.415954
182.820392,440,180.385312
247.94411,691,183.472391
226.036098,558,186.012637
1.044677,323,187.625918
219.487504,744,190.446173
9.257736,357,191.704943
-39.171459,493,193.845062
241.457671,371,195.42285
259.909548,442,196.966324
220.587105,449,198.591971
241.033947,431,200.016977
256.194422,460,201.957273
-34.418993,259,202.863446
-4.42781,277,203.751068
9.62534,272,204.606925
-15.257463,327,205.711967
238.250619,359,206.96702
247.119707,423,208.589262
215.523676,385,210.02365
-40.124273,288,210.962383
-36.295167,312,211.902499
202.104152,815,215.240359
241.668874,470,217.393818
-113.691503,624,220.555882
-32.636486,474,223.367589
240.9565,504,225.946569
6.892859,364,227.476777
22.870503,280,228.391992
-62.706176,225,229.063794
-58.885615,286,230.085123
248.955935,367,231.391999
-147.810039,251,232.139349
47.631321,249,232.950098
-86.518233,327,234.09503
-92.714756,302,235.218323
82.007603,798,238.364104
-141.47533,1000,244.020276
-118.612371,1000,249.916533
-163.421451,462,252.457399
-96.591165,250,253.878688
-121.699986,448,256.165324
-59.123905,571,259.656073
-62.362827,411,261.669384
-34.618607,318,263.156065
-97.598876,898,267.919044
-76.453279,355,269.7624
-49.521287,263,270.685891
-135.828847,321,272.037007
101.373193,796,275.632038
-100.962455,437,277.208334
-76.419685,302,278.262634
-90.828638,305,279.234785
-98.351229,449,280.71443
-104.587614,200,281.329402
-66.609696,158,281.749543
171.441129,363,282.921304
-88.9433,247,283.706718
-71.695359,184,284.231315
-78.56774,213,284.902089
-117.152512,213,285.595383
-70.327166,184,286.091108
-25.742589,235,286.720154
265.682754,258,287.426422
-69.992724,234,288.07443
-77.757378,163,288.586027
269.09117,275,289.441272
-102.779076,136,289.830545
-33.465361,181,290.278378
-116.975339,214,290.953643
100.309539,1000,294.14238
-79.434701,194,294.640586
-27.701633,176,295.131736
-72.330118,184,295.603524
-42.701936,195,296.111346
-11.568917,203,296.63553
-100.950975,140,297.001886
-107.006214,184,297.497534
-71.8726,245,298.140458
-106.703987,217,298.720629
0.32146,175,299.147069
-93.794982,364,300.24687
-42.321098,251,301.162679
-71.0234,295,302.084365
-97.116353,203,302.656098
-113.567953,338,303.642496
-85.272154,199,304.30021
217.82957,307,305.34174
157.520448,345,306.836759
-119.570372,167,307.369769
-115.252243,173,308.020905
-77.500087,268,308.804379
-84.780227,163,309.337487
-102.034373,147,309.857124
-76.304918,174,310.560421
-100.333713,152,311.222426
-80.519698,168,311.882934
-103.29662,213,312.521083
-118.322399,209,313.152113
-112.918074,261,314.056728
-117.465453,196,314.805658
229.489168,515,316.88327
-99.496989,146,317.318459
183.193793,481,319.089708
-90.907359,181,319.619072
-183.38483,695,323.559738
-109.082401,177,324.677032
114.273101,948,328.742775
-170.907144,453,331.281755
-148.764573,237,332.743736
-117.28503,262,333.765799
-128.594986,276,334.7983
-137.601259,150,335.304703
-141.460437,148,335.94168
93.158675,878,340.517578
-210.92925,767,344.54128
-166.356065,642,348.134835
-106.957143,243,349.094216
-92.179644,307,350.203249
-119.792394,235,351.399059
-103.054512,171,352.376204
-208.487403,718,355.875014
-105.188587,1000,360.592729
-73.257427,157,361.400212
-73.810284,260,362.374208
-78.171785,253,363.245015
103.773197,818,368.591816
-164.987942,784,372.943674
-51.182934,1000,378.195474
-105.135451,231,379.486165
-128.385435,214,380.271806
-101.12376,1000,385.207488
-139.466138,444,387.453185
-139.00088,286,388.849706
-80.768921,1000,394.314983
-102.029583,171,395.464993
-94.208067,1000,401.767723
-167.330508,690,405.801098
-118.933932,233,407.010312
