#{"t_start": 1620061831.6357777, "env_id": "LunarLander-v2"}
r,l,t
-191.959567,114,2.28663
-348.009371,98,2.510423
-383.75658,101,2.767678
-218.347642,94,2.980633
-176.096577,141,3.310993
-143.01248,124,3.605958
-137.951267,111,3.861783
-308.68213,174,4.279412
-94.900297,65,4.455829
-149.030626,89,4.697802
-377.930178,228,5.265478
-265.419348,269,6.039044
-288.397952,158,6.554334
-485.722726,351,8.024741
-40.867702,235,8.991674
-157.891582,404,10.396171
-72.020156,395,11.992473
-41.712236,240,12.968345
-212.756646,274,13.857835
-242.140916,223,14.560162
7.86252,180,15.056747
21.972784,167,15.541684
-62.812721,286,16.56132
-132.668423,156,17.052072
-38.201737,253,17.928772
-239.836794,354,19.125877
-240.936612,236,19.904732
-40.320613,172,20.523556
-23.27472,239,21.461798
-74.676611,225,22.260399
-197.119031,288,23.133736
-199.88012,243,23.963756
-157.168712,238,24.820636
97.926221,1000,28.509835
-182.01537,223,29.196857
28.669934,177,29.737789
-53.217476,316,30.894925
-166.982617,138,31.395613
-269.72303,327,32.518188
-151.140538,219,33.173692
-6.745609,165,33.662196
2.969757,242,34.429935
-139.850355,354,35.634271
-189.386762,324,36.868497
-20.706803,108,37.312809
-19.79696,202,38.275785
-50.606145,359,40.071242
-0.345111,214,41.024791
-155.702072,143,41.588157
-48.366122,213,42.321623
-78.187373,154,42.894976
17.496024,195,43.449163
-42.842532,152,43.922558
-206.784161,157,44.421742
263.45266,392,45.81035
-20.291138,184,46.411415
-20.501153,201,47.00742
-206.297708,278,47.995211
70.894843,163,48.485889
223.209555,603,50.441845
-8.730603,182,50.98614
58.449368,218,51.620815
231.048617,428,52.967732
-0.035326,159,53.484724
30.62694,221,54.109399
23.121005,135,54.445053
85.189451,168,54.911801
-132.594791,145,55.291614
26.317557,153,55.760126
-37.831402,98,56.071122
-148.192961,140,56.458591
8.026817,151,56.884721
26.051006,142,57.243161
22.937898,111,57.539557
229.138625,450,58.913392
217.326171,482,60.529542
-135.019344,135,60.941662
-47.130329,307,61.8831
253.401002,347,63.066233
42.037375,238,63.911504
57.515905,181,64.447225
209.08337,327,65.472048
6.269601,257,66.37631
-60.375666,144,66.767303
-0.619013,258,67.503221
-7.140741,102,67.794925
10.507564,114,68.133446
40.480779,258,68.93534
-20.48372,156,69.459816
-8.847302,314,70.510477
-30.522476,157,70.991726
-7.20371,283,71.934841
-10.557985,271,72.940603
236.134862,480,74.724505
199.158503,462,76.447922
39.361315,185,77.09197
240.679454,374,78.44607
300.03192,307,79.512275
-1.433467,291,80.455784
-1.283054,158,80.947849
6.551766,360,82.237716
18.859426,327,83.427743
-26.254224,576,85.708947
208.441557,501,87.910033
0.054393,369,89.601726
44.602834,161,90.238237
268.259685,577,93.204199
-31.191223,224,93.96036
-15.354237,165,94.457042
191.101613,540,96.962839
2.049419,181,97.58477
233.586507,916,101.184547
-6.512045,264,101.9435
-69.490536,476,103.985765
202.225909,569,106.154415
183.346237,757,109.670475
264.992601,292,110.906391
240.947421,401,112.552035
-166.370794,163,113.303121
38.134643,271,114.399359
131.602893,812,118.807755
-58.20318,188,119.749042
-0.555643,236,120.625192
24.483098,227,121.451282
13.28285,382,123.407715
234.085821,518,126.327972
191.075517,675,128.972158
-120.341122,194,129.866395
11.612357,164,130.606001
24.159005,281,131.720527
164.384424,707,134.572829
242.69606,503,136.827513
-33.510289,242,137.937063
241.861771,424,139.64408
238.968989,418,141.265417
192.019277,472,143.202096
219.474564,498,145.243022
66.043438,156,145.822915
214.938188,599,148.587249
209.930348,435,150.432527
241.4624,526,152.729294
260.662935,388,154.245816
196.713929,429,155.918302
293.135102,283,157.135348
30.335314,270,158.163573
209.640104,399,159.713414
282.257292,380,161.335603
239.834889,368,162.827748
298.73624,313,163.960999
286.096502,375,165.405232
229.42205,396,167.046849
255.830746,559,169.570897
-16.256812,373,170.980956
207.947778,505,173.548316
-19.272052,336,174.699376
233.453266,449,176.493628
213.230258,459,178.340353
18.535436,350,179.827096
-79.01562,332,181.606892
282.790433,404,183.243406
130.470234,1000,187.84091
204.764118,389,189.295973
10.479322,282,190.370213
251.661535,434,191.91077
-30.891035,539,194.364313
0.128183,290,195.497534
250.974241,405,196.899976
264.031416,403,198.295559
264.033001,372,199.611898
242.443685,518,201.669276
-29.787953,301,202.791617
19.219398,266,203.633965
3.771613,272,204.477103
-22.519304,319,205.569718
91.975003,1000,209.274007
32.37188,372,210.590765
-2.874109,317,211.581995
-42.37674,279,212.363923
9.2575,358,213.830716
-183.737762,1000,218.502835
-124.479334,991,224.360231
-58.591188,362,225.878461
12.584813,384,227.501645
-68.951727,265,228.356954
-78.481758,302,229.294724
229.530449,425,230.855327
-45.826167,243,231.655074
-60.597929,249,232.376918
-2.154459,247,233.163046
-52.659216,209,233.921017
-43.789594,305,235.072083
221.957913,472,236.912805
-107.808655,174,237.610307
134.241095,958,242.923932
-98.492223,1000,248.777422
-113.411859,244,249.977334
-212.562702,719,253.982759
127.530037,803,258.550846
174.791299,627,261.759965
211.024106,487,264.151113
28.914416,1000,269.538826
194.850775,475,271.380507
218.484163,558,274.16529
-52.390757,301,275.200174
-62.825664,257,276.134067
-72.585187,242,277.013441
-63.310479,194,277.69476
-67.970415,162,278.279706
157.423774,316,279.285738
132.842892,378,280.518924
-61.598113,180,281.120619
-85.676576,146,281.523199
178.056939,299,282.401476
237.229607,354,283.592822
-155.397622,238,284.269772
-94.570915,147,284.76442
-85.634123,161,285.214452
-107.06956,161,285.721239
-101.171583,138,286.113904
-103.287612,119,286.39345
-54.854696,162,286.868128
227.263436,286,287.678127
-101.64001,162,288.10008
-40.289708,157,288.599165
194.929682,250,289.37937
-90.778236,150,289.811652
-87.175689,200,290.312079
-67.946032,195,290.930949
-80.983752,141,291.299548
-49.727162,137,291.699249
-27.644831,201,292.378764
-128.759094,209,293.077266
-73.918026,177,293.716221
247.926703,237,294.376587
-143.186162,225,294.977631
-83.797493,206,295.526389
-104.571553,205,296.054247
-105.67922,183,296.531121
-81.82731,149,296.925905
-8.938264,204,297.473912
-66.585711,159,297.866967
-35.964026,181,298.368651
-69.873185,145,298.754846
-91.892909,127,299.057589
-25.84202,177,299.53044
150.806981,444,301.062833
-87.098039,184,301.647762
-99.188079,173,302.200911
-100.655491,139,302.573517
-27.518625,188,303.08214
-93.665843,140,303.490594
-82.249826,327,304.591551
-98.530901,359,305.96828
-167.407343,545,308.021324
156.266306,343,309.076478
197.207984,356,310.363226
230.828579,411,312.00002
-88.083901,156,312.465333
-78.384976,163,312.961412
-103.248553,172,313.505841
-76.531758,181,314.162794
181.640605,337,315.525997
-56.908466,300,316.68959
131.633865,452,318.315169
-98.90196,211,319.049829
121.07967,719,322.470924
-82.252503,159,323.501702
-141.190686,385,325.512155
-160.172492,632,328.288818
-124.492143,460,330.501586
-97.1498,164,331.67262
-165.512061,314,333.250489
-150.395541,141,333.797385
118.545263,776,337.097446
-119.73456,157,337.624483
-94.70821,167,338.357479
-97.891175,372,340.622663
-68.93996,1000,346.434907
-80.77658,139,347.036773
-130.226759,325,348.469207
-226.517173,871,352.380387
-212.317372,931,356.640816
-116.815195,199,357.335839
-203.222884,947,362.185471
-96.956291,1000,367.752924
59.319512,904,372.898768
-98.258898,361,374.161659
-133.574334,400,376.395024
-111.399798,282,378.396683
-121.916477,332,380.023737
-119.069004,194,380.634974
-66.752695,169,381.244149
-50.683587,1000,386.811542
-102.222566,339,388.281473
-98.064089,165,389.109651
-217.721458,896,393.980528
-184.878906,573,397.69964
-99.409971,283,399.294271
-78.256191,1000,405.505728
75.160681,791,409.747202
