#{"t_start": 1620068160.5764165, "env_id": "Pendulum-v0"}
r,l,t
-1274.176167,200,0.53641
-1509.725316,200,1.012177
-1605.988963,200,1.498518
-1337.622278,200,1.977021
-1377.001854,200,2.491126
-1423.43342,200,2.96636
-1484.080802,200,3.444708
-1355.641704,200,3.92166
-1411.98493,200,4.414135
-1500.865907,200,4.899687
-1452.646203,200,5.390097
-1522.528894,200,5.881494
-1478.945746,200,6.400667
-1487.463669,200,6.925311
-1387.170492,200,7.4038
-1520.12293,200,7.882855
-1533.537702,200,8.402453
-1431.186863,200,8.88742
-1501.116535,200,9.375687
-1518.304243,200,9.854917
-1479.16982,200,10.334792
-1500.878332,200,10.824833
-1412.163195,200,11.316689
-1474.456007,200,11.794038
-1529.487036,200,12.321692
-1380.163455,200,12.802055
-1618.447302,200,13.28325
-1316.004969,200,13.795928
-1453.675817,200,14.293794
-1363.000756,200,14.772993
-1515.990924,200,15.249979
-1331.866305,200,15.727011
-1651.24559,200,16.206007
-1644.463072,200,16.723794
-1379.080042,200,17.197368
-1424.509949,200,17.682024
-1485.663981,200,18.15784
-1380.200504,200,18.666825
-1603.496216,200,19.15301
-1656.446801,200,19.624949
-1650.832055,200,20.105699
-1569.933361,200,20.631904
-1583.281847,200,21.128398
-1342.945955,200,21.603883
-1542.691559,200,22.077498
-1382.461677,200,22.588661
-1458.217086,200,23.064159
-1559.07896,200,23.543968
-1642.512349,200,24.028974
-1636.139826,200,24.539695
-1653.444839,200,25.032348
-1548.744624,200,25.507478
-1437.525363,200,25.980333
-1608.450592,200,26.458961
-1438.117469,200,26.944132
-1404.722023,200,27.419125
-1529.415869,200,27.893281
-1623.698788,200,28.417914
-1639.72791,200,28.897861
-1401.537434,200,29.371426
-1580.093923,200,29.846605
-1595.997738,200,30.358404
-1307.738428,200,30.838422
-1593.061213,200,31.315685
-1644.452224,200,31.790653
-1649.6103,200,32.26903
-1596.511553,200,32.746476
-1360.316129,200,33.216903
-1405.121415,200,33.701344
-1594.749927,200,34.181199
-1384.986923,200,34.700995
-1360.234794,200,35.18101
-1651.536841,200,35.65437
-1537.12061,200,36.134255
-1594.817716,200,36.62629
-1324.926312,200,37.106413
-1540.093352,200,37.58391
-1651.054035,200,38.060047
-1379.333641,200,38.575924
-1420.552301,200,39.052836
-1330.222032,200,39.523644
-1639.165203,200,40.004415
-1586.384849,200,40.504788
-1475.705799,200,40.973374
-1477.835737,200,41.449562
-1462.37273,200,41.93192
-1560.949181,200,42.434134
-1418.697749,200,42.904724
-1377.794965,200,43.381074
-1432.564402,200,43.852274
-1372.25744,200,44.353107
-1608.69935,200,44.834042
-1639.905775,200,45.306266
-1457.365088,200,45.777596
-1481.885497,200,46.279566
-1459.066793,200,46.752983
-1589.931886,200,47.225852
-1635.533309,200,47.710423
-1522.743514,200,48.184162
-1399.207066,200,48.663745
-1475.457968,200,49.142965
-1594.464015,200,49.616624
-1627.362894,200,50.097146
-1558.415362,200,50.606141
-1616.690544,200,51.081168
-1624.642965,200,51.569503
-1638.683449,200,52.044014
-1649.291068,200,52.549901
-1549.486898,200,53.041278
-1568.836794,200,53.530761
-1325.610963,200,54.016307
-1643.524956,200,54.496244
-1595.278352,200,54.983981
-1375.322857,200,55.466775
-1540.522321,200,55.945089
-1649.240776,200,56.460129
-1484.63892,200,56.933882
-1492.630745,200,57.40775
-1656.263723,200,57.881929
-1559.500452,200,58.391462
-1556.446517,200,58.866682
-1325.780234,200,59.369377
-1616.254502,200,59.846416
-1428.461045,200,60.359125
-1638.532037,200,60.84424
-1638.571907,200,61.315286
-1629.502242,200,61.788047
-1656.910502,200,62.270942
-1542.028224,200,62.761404
-1643.644266,200,63.273459
-1408.237301,200,63.749288
-1576.920678,200,64.257808
-1594.799819,200,64.745154
-1521.791436,200,65.225732
-1439.705181,200,65.719357
-1558.704955,200,66.199388
-1584.801932,200,66.690503
-1341.768892,200,67.168641
-1595.952053,200,67.643045
-1528.666057,200,68.126761
-1591.935927,200,68.632344
-1336.842717,200,69.126492
-1423.004833,200,69.602127
-1609.689488,200,70.077471
-1603.546217,200,70.549047
-1639.60606,200,71.025356
-1567.16661,200,71.502003
-1647.941935,200,71.974299
-1358.075545,200,72.474909
-1390.563973,200,72.952507
-1655.300141,200,73.430545
-1654.716153,200,73.904664
-1569.983047,200,74.420712
-1545.278971,200,74.896762
-1643.743854,200,75.373958
-1546.337477,200,75.853738
-1590.093324,200,76.36527
-1592.327574,200,76.863815
-1645.907871,200,77.345696
-1291.279419,200,77.833934
-1655.010745,200,78.312261
-1534.279429,200,78.792893
-1603.200935,200,79.272245
-1349.288181,200,79.751974
-1517.109133,200,80.226988
-1384.718067,200,80.732672
-1648.174179,200,81.209547
-1340.214689,200,81.686208
-1383.81642,200,82.16047
-1528.231659,200,82.642074
-1377.163946,200,83.118096
-1645.631796,200,83.598585
-1342.412358,200,84.071935
-1371.965055,200,84.579271
-1579.911503,200,85.073702
-1615.591711,200,85.556133
-1361.428531,200,86.034078
-1586.85309,200,86.552848
-1640.69702,200,87.030277
-1644.585192,200,87.509688
-1467.472915,200,87.984677
-1639.245585,200,88.492151
-1327.081926,200,88.963392
-1643.261855,200,89.453434
-1651.265442,200,89.930881
-1288.838618,200,90.414318
-1633.264326,200,90.886322
-1504.926907,200,91.36559
-1601.896169,200,91.84133
-1490.778833,200,92.380104
-1631.353534,200,92.865081
-1487.199183,200,93.361245
-1433.030978,200,93.833953
-1453.455444,200,94.335707
-1526.482647,200,94.828279
-1645.013602,200,95.334941
-1326.401008,200,95.820161
-1471.192069,200,96.328059
-1225.947074,200,96.810791
-1432.857515,200,97.306849
-1476.52078,200,97.785044
-1380.681641,200,98.265475
-1474.417763,200,98.746509
-1322.229741,200,99.226939
-1341.173291,200,99.709758
-1341.181996,200,100.182539
-1333.612118,200,100.689427
-1675.588519,200,101.178067
-1282.909397,200,101.654874
-1478.062474,200,102.125088
-1719.95052,200,102.599568
-1686.128555,200,103.076834
-1627.302357,200,103.554425
-1488.321213,200,104.032416
-1512.625285,200,104.54344
-1604.029272,200,105.019409
-1799.268407,200,105.490482
-1745.875865,200,105.970613
-1668.801897,200,106.449177
-1688.272916,200,106.926262
-1786.529118,200,107.404275
-1794.072018,200,107.882997
-1694.012239,200,108.39009
-1766.247576,200,108.866777
-1692.674731,200,109.35741
-1555.060199,200,109.831578
-1792.502564,200,110.37223
-1708.610964,200,110.840076
-1387.463719,200,111.314914
-1768.635741,200,111.799154
-1624.649262,200,112.317024
-1768.698984,200,112.799045
-1615.995728,200,113.281156
-1629.7957,200,113.758955
-1646.837853,200,114.269469
-1637.618358,200,114.743725
-1631.747245,200,115.218958
-1758.007765,200,115.696855
-1681.713241,200,116.17081
-1704.647437,200,116.649541
-1565.467355,200,117.150651
-1685.36017,200,117.632486
-1725.969152,200,118.114957
-1663.084698,200,118.621806
-1643.549004,200,119.109084
-1546.282083,200,119.611945
-1481.851079,200,120.094967
-1712.194792,200,120.603933
-1575.644012,200,121.08128
-1543.489089,200,121.557569
-1635.324957,200,122.042033
-1593.006083,200,122.537604
-1653.33649,200,123.020077
-1640.438774,200,123.512695
-1513.547603,200,123.994636
-1693.988288,200,124.509485
-1512.613927,200,124.991114
-1696.060067,200,125.486342
-1632.098034,200,125.974375
-1688.675374,200,126.448777
-1585.936424,200,126.931648
-1627.69731,200,127.406996
-1768.550293,200,127.876996
-1722.428383,200,128.385481
-1745.662894,200,128.881553
-1725.677692,200,129.34932
-1697.920866,200,129.835224
-1587.929667,200,130.321077
-1683.774522,200,130.797735
-1738.133051,200,131.279683
-1681.868879,200,131.76272
-1672.463275,200,132.2468
-1719.840332,200,132.753527
-1570.391334,200,133.228031
-1616.809513,200,133.733001
-1334.70788,200,134.208923
-1550.544321,200,134.690317
-1629.358728,200,135.160181
-1480.775592,200,135.648643
-1652.120736,200,136.122882
-1419.621297,200,136.626215
-1700.942771,200,137.099927
-1683.332994,200,137.585972
-1628.968705,200,138.062479
-1587.334038,200,138.558571
-1744.079818,200,139.033541
-1740.49507,200,139.501592
-1602.106376,200,139.973557
-1685.227634,200,140.497862
-1760.053728,200,140.971519
-1610.490006,200,141.463341
-1297.488887,200,141.93757
-1685.198922,200,142.442994
-1726.883025,200,142.912274
-1464.766375,200,143.387255
-1732.939574,200,143.859222
-1734.700497,200,144.329513
-1571.401756,200,144.801465
-1380.41937,200,145.273013
-1642.460133,200,145.752683
-1730.215002,200,146.224131
-1699.307965,200,146.733471
-1768.536741,200,147.21278
-1689.371745,200,147.687449
-1686.944631,200,148.155783
-1719.031981,200,148.638932
-1753.526328,200,149.113538
-1822.229406,200,149.605529
-1402.543701,200,150.109474
-1791.835902,200,150.617192
-1769.433408,200,151.087594
-1786.180806,200,151.571114
-1851.838294,200,152.045728
-1645.845402,200,152.557529
-1386.216732,200,153.034444
-1714.674381,200,153.512706
-1666.719555,200,153.988922
-1618.78002,200,154.484658
-1681.339535,200,154.96754
-1739.03342,200,155.438729
-1488.174444,200,155.912286
-1593.21225,200,156.383432
-1431.586757,200,156.86204
-1651.050122,200,157.340484
-1710.733176,200,157.836883
-1662.327977,200,158.333886
-1635.766768,200,158.800951
-1589.1409,200,159.282082
-1644.494037,200,159.763043
-1739.980991,200,160.281994
-1651.627199,200,160.757596
-1552.417352,200,161.236261
-1620.747944,200,161.707781
-1651.156443,200,162.18207
-1611.354885,200,162.657537
-1625.842865,200,163.1369
-1596.366939,200,163.608171
-1585.316211,200,164.083486
-1463.6646,200,164.600202
-1655.10973,200,165.074587
-1529.257624,200,165.578399
-1596.890782,200,166.054041
-1617.752273,200,166.552042
-1581.836244,200,167.036211
-1631.918076,200,167.513966
-1588.579835,200,167.98875
-1479.573408,200,168.49097
-1489.128681,200,168.971207
-1526.007268,200,169.440664
-1464.344341,200,169.911504
-1584.740476,200,170.388543
-1533.689878,200,170.858683
-1554.224036,200,171.33863
-1362.291772,200,171.815175
-1541.672482,200,172.327301
-1590.402684,200,172.821581
-1633.752452,200,173.300047
-1485.40029,200,173.79391
-1489.360326,200,174.282094
-1588.308248,200,174.757261
-1698.50776,200,175.239195
-1545.719038,200,175.715173
-1649.653655,200,176.194355
-1635.547452,200,176.704777
-1566.911715,200,177.188231
-1533.434405,200,177.66325
-1551.921806,200,178.141012
-1596.021294,200,178.614843
-1619.91585,200,179.088253
-1471.58462,200,179.568706
-1539.362929,200,180.052562
-1592.75744,200,180.56286
-1396.1127,200,181.078376
-1587.709992,200,181.576511
-1583.207891,200,182.067188
-1570.842604,200,182.592082
-1573.847816,200,183.063862
-1588.053069,200,183.541324
-1490.244504,200,184.017779
-1555.965682,200,184.503841
-1357.329495,200,184.990593
-1602.941286,200,185.47595
-1518.16806,200,185.95169
-1434.638504,200,186.464736
-1590.828846,200,186.951714
-1541.144988,200,187.451544
-1562.55867,200,187.9409
-1579.408258,200,188.453415
-1509.257245,200,188.925616
-1573.974041,200,189.400623
-1588.613471,200,189.901266
-1436.501693,200,190.3854
-1430.907682,200,190.857665
-1531.185665,200,191.350888
-1531.343522,200,191.828457
-1600.361731,200,192.339417
-1634.323285,200,192.817478
-1528.018414,200,193.299894
-1506.20129,200,193.769263
-1574.550571,200,194.270431
-1639.664995,200,194.729845
-1604.313081,200,195.189568
-1622.734231,200,195.64628
-1555.022311,200,196.10073
-1592.959337,200,196.556138
-1478.533931,200,197.015217
-1569.31589,200,197.48069
-1598.564045,200,197.953543
-1619.223723,200,198.436939
-1400.874392,200,198.892008
-1430.345521,200,199.34871
-1546.904722,200,199.810479
-1603.695865,200,200.27618
-1570.643555,200,200.735213
-1636.901086,200,201.196778
-1393.977315,200,201.658804
-1581.140549,200,202.129469
-1483.055423,200,202.617993
-1594.234715,200,203.073881
-1631.015686,200,203.534701
-1544.64731,200,203.996049
-1540.824718,200,204.458161
-1522.587652,200,204.928084
-1513.984581,200,205.385142
-1579.833513,200,205.856101
-1507.910616,200,206.348614
-1573.337969,200,206.826408
-1560.241739,200,207.285994
-1540.7186,200,207.751265
-1642.611637,200,208.211824
-1633.821526,200,208.698628
-1622.873651,200,209.158733
-1444.419499,200,209.618145
-1598.248162,200,210.072882
-1586.950781,200,210.535056
-1571.903741,200,211.005115
-1481.609055,200,211.463791
-1621.048719,200,211.922302
-1627.963437,200,212.405892
-1565.159025,200,212.86844
-1361.535446,200,213.327619
-1459.761015,200,213.792415
-1509.560811,200,214.319397
-1458.569876,200,214.79012
-1628.375454,200,215.254522
-1604.222048,200,215.715346
-1588.055017,200,216.17447
-1489.861278,200,216.637317
-1604.746386,200,217.101075
-1626.179472,200,217.55231
-1484.175184,200,218.007664
-1204.955927,200,218.492614
-1580.650968,200,218.955152
-1612.10843,200,219.414919
-1441.132825,200,219.874122
-1431.00721,200,220.361751
-1503.282555,200,220.827778
-1454.37292,200,221.288178
-1480.503624,200,221.752986
-1385.157624,200,222.225397
-1490.944317,200,222.692165
-1631.467385,200,223.15119
-1603.336388,200,223.612835
-1553.0182,200,224.076919
-1652.066853,200,224.569692
-1531.401077,200,225.030366
-1531.900506,200,225.485329
-1564.731925,200,225.946508
-1640.240985,200,226.427086
-1496.450984,200,226.881516
-1427.397599,200,227.340353
-1302.751754,200,227.803823
-1625.718861,200,228.292178
-1412.408803,200,228.7475
-1426.37615,200,229.214443
-1434.106784,200,229.668109
-1475.983288,200,230.14469
-1404.61081,200,230.631296
-1637.898077,200,231.098759
-1580.282561,200,231.559157
-1636.036942,200,232.01915
-1541.056615,200,232.481137
-1658.87226,200,232.934155
-1678.521217,200,233.395201
-1578.698439,200,233.850668
-1491.177019,200,234.335867
-1551.842931,200,234.791154
-1515.343032,200,235.253216
-1601.533725,200,235.711708
-1712.498507,200,236.192425
-1479.413876,200,236.681069
-1335.762362,200,237.151395
-1575.115855,200,237.624888
-1396.792198,200,238.092465
-1491.870606,200,238.564466
-1543.747642,200,239.027568
-1408.185438,200,239.489061
-1373.975015,200,240.029787
-1569.188081,200,240.604834
-1528.926567,200,241.112941
