#{"t_start": 1620068907.7469804, "env_id": "CartPole-v0"}
r,l,t
11.0,11,0.152062
70.0,70,0.313871
42.0,42,0.411742
27.0,27,0.473226
35.0,35,0.561558
29.0,29,0.633461
24.0,24,0.688175
28.0,28,0.754787
80.0,80,0.95166
39.0,39,1.04635
12.0,12,1.117974
45.0,45,1.226634
93.0,93,1.438333
22.0,22,1.49111
39.0,39,1.593514
31.0,31,1.670252
41.0,41,1.774109
44.0,44,1.88695
31.0,31,1.958248
22.0,22,2.005037
57.0,57,2.145944
32.0,32,2.217393
94.0,94,2.458184
74.0,74,2.636253
78.0,78,2.822397
17.0,17,2.865967
66.0,66,3.017594
59.0,59,3.187548
70.0,70,3.361108
34.0,34,3.439873
63.0,63,3.586497
31.0,31,3.659766
53.0,53,3.782555
45.0,45,3.889075
59.0,59,4.027275
51.0,51,4.157305
40.0,40,4.258969
44.0,44,4.372587
36.0,36,4.457468
33.0,33,4.538448
51.0,51,4.657655
68.0,68,4.820181
49.0,49,4.936043
38.0,38,5.034712
47.0,47,5.142431
28.0,28,5.21539
127.0,127,5.521202
49.0,49,5.63289
37.0,37,5.713684
59.0,59,5.855808
42.0,42,5.954168
31.0,31,6.027953
76.0,76,6.224913
60.0,60,6.366927
68.0,68,6.524128
41.0,41,6.617668
44.0,44,6.725774
109.0,109,6.972146
59.0,59,7.146814
47.0,47,7.295405
78.0,78,7.513131
33.0,33,7.591707
47.0,47,7.699121
66.0,66,7.847532
62.0,62,7.994318
50.0,50,8.108894
74.0,74,8.282792
80.0,80,8.47004
66.0,66,8.617784
57.0,57,8.749266
86.0,86,8.956095
42.0,42,9.058389
41.0,41,9.152457
84.0,84,9.359291
60.0,60,9.49984
55.0,55,9.63201
64.0,64,9.780101
46.0,46,9.889686
58.0,58,10.017835
52.0,52,10.149507
88.0,88,10.351812
85.0,85,10.551444
30.0,30,10.629147
46.0,46,10.747189
45.0,45,10.8568
62.0,62,10.998933
48.0,48,11.156857
31.0,31,11.228777
50.0,50,11.350222
59.0,59,11.494488
46.0,46,11.610816
52.0,52,11.731499
46.0,46,11.840632
84.0,84,12.03478
46.0,46,12.142987
30.0,30,12.211449
78.0,78,12.394828
89.0,89,12.604329
44.0,44,12.706201
67.0,67,12.857229
74.0,74,13.025693
43.0,43,13.157507
65.0,65,13.316737
53.0,53,13.443187
45.0,45,13.551985
87.0,87,13.758322
82.0,82,13.957657
92.0,92,14.166802
62.0,62,14.315959
81.0,81,14.504998
49.0,49,14.618719
43.0,43,14.71655
45.0,45,14.822236
74.0,74,15.000158
40.0,40,15.130966
65.0,65,15.278526
68.0,68,15.455127
51.0,51,15.577599
43.0,43,15.676802
40.0,40,15.768155
95.0,95,15.991688
54.0,54,16.126139
51.0,51,16.246384
52.0,52,16.370209
70.0,70,16.533504
34.0,34,16.62129
54.0,54,16.742141
51.0,51,16.868159
58.0,58,17.005675
51.0,51,17.130133
54.0,54,17.264743
58.0,58,17.410481
37.0,37,17.493284
111.0,111,17.768265
48.0,48,17.898939
56.0,56,18.028932
32.0,32,18.120488
72.0,72,18.305846
79.0,79,18.517792
71.0,71,18.697762
58.0,58,18.856753
69.0,69,19.011938
73.0,73,19.219726
47.0,47,19.32306
43.0,43,19.424757
90.0,90,19.63414
83.0,83,19.832098
58.0,58,19.956727
38.0,38,20.048863
35.0,35,20.131614
70.0,70,20.299156
46.0,46,20.404843
59.0,59,20.538742
66.0,66,20.697555
49.0,49,20.812122
92.0,92,21.031036
39.0,39,21.159394
43.0,43,21.281633
36.0,36,21.369571
60.0,60,21.506847
70.0,70,21.668047
49.0,49,21.779536
89.0,89,21.99593
49.0,49,22.112185
30.0,30,22.178912
43.0,43,22.289757
28.0,28,22.350394
85.0,85,22.546562
47.0,47,22.661761
43.0,43,22.76018
27.0,27,22.825553
33.0,33,22.898
31.0,31,22.978441
29.0,29,23.040949
47.0,47,23.160346
54.0,54,23.291085
31.0,31,23.360444
33.0,33,23.438574
45.0,45,23.577131
26.0,26,23.645927
42.0,42,23.745125
29.0,29,23.813613
36.0,36,23.894964
47.0,47,23.998898
47.0,47,24.110775
29.0,29,24.18122
26.0,26,24.240733
32.0,32,24.316372
40.0,40,24.412726
29.0,29,24.47947
35.0,35,24.557436
30.0,30,24.630573
29.0,29,24.701278
38.0,38,24.789726
24.0,24,24.854701
41.0,41,24.952981
39.0,39,25.049979
30.0,30,25.15943
85.0,85,25.357764
24.0,24,25.415713
35.0,35,25.494093
37.0,37,25.574672
33.0,33,25.656256
37.0,37,25.747123
48.0,48,25.86804
41.0,41,25.96029
34.0,34,26.038738
69.0,69,26.20641
52.0,52,26.326656
40.0,40,26.422713
33.0,33,26.501224
34.0,34,26.584132
40.0,40,26.675178
35.0,35,26.754911
50.0,50,26.873039
32.0,32,26.942944
32.0,32,27.014878
37.0,37,27.137021
43.0,43,27.231406
32.0,32,27.311799
48.0,48,27.41785
37.0,37,27.507499
56.0,56,27.637516
39.0,39,27.727038
42.0,42,27.821477
43.0,43,27.922687
60.0,60,28.062308
36.0,36,28.148712
60.0,60,28.295071
36.0,36,28.37702
54.0,54,28.502084
54.0,54,28.62861
28.0,28,28.694535
46.0,46,28.810864
34.0,34,28.884951
24.0,24,28.946081
43.0,43,29.046547
33.0,33,29.123375
83.0,83,29.327457
45.0,45,29.436575
28.0,28,29.505106
30.0,30,29.576229
56.0,56,29.71115
42.0,42,29.807278
30.0,30,29.877691
28.0,28,29.946136
36.0,36,30.029076
45.0,45,30.142668
26.0,26,30.207149
44.0,44,30.337448
48.0,48,30.488215
33.0,33,30.583502
27.0,27,30.664044
31.0,31,30.750542
51.0,51,30.89149
39.0,39,30.993867
27.0,27,31.056131
46.0,46,31.209677
43.0,43,31.318709
35.0,35,31.406796
40.0,40,31.50418
28.0,28,31.587659
46.0,46,31.706136
32.0,32,31.791598
34.0,34,31.880284
45.0,45,31.995687
45.0,45,32.132976
24.0,24,32.194755
21.0,21,32.248329
36.0,36,32.345527
35.0,35,32.437356
23.0,23,32.493064
25.0,25,32.553552
41.0,41,32.649577
40.0,40,32.775623
42.0,42,32.896057
32.0,32,32.981177
42.0,42,33.080696
76.0,76,33.253838
43.0,43,33.362454
30.0,30,33.433856
48.0,48,33.547818
57.0,57,33.685126
25.0,25,33.74551
41.0,41,33.840441
27.0,27,33.905511
31.0,31,33.979635
23.0,23,34.033974
45.0,45,34.144584
32.0,32,34.229377
30.0,30,34.303252
25.0,25,34.363007
24.0,24,34.422769
37.0,37,34.506845
24.0,24,34.567295
41.0,41,34.667842
32.0,32,34.741461
25.0,25,34.799215
42.0,42,34.903803
26.0,26,34.960342
71.0,71,35.161619
32.0,32,35.237358
36.0,36,35.3212
42.0,42,35.413187
44.0,44,35.518456
36.0,36,35.606286
36.0,36,35.698303
109.0,109,35.975654
34.0,34,36.065794
29.0,29,36.134666
39.0,39,36.224726
37.0,37,36.311697
59.0,59,36.444215
26.0,26,36.503879
29.0,29,36.574809
30.0,30,36.642719
40.0,40,36.739285
44.0,44,36.839767
26.0,26,36.89849
26.0,26,36.9572
52.0,52,37.077891
63.0,63,37.225841
27.0,27,37.285337
26.0,26,37.348417
38.0,38,37.435905
27.0,27,37.501463
57.0,57,37.632516
25.0,25,37.691215
28.0,28,37.759526
31.0,31,37.82931
51.0,51,37.947687
44.0,44,38.052188
59.0,59,38.192055
27.0,27,38.253582
42.0,42,38.356658
32.0,32,38.432531
28.0,28,38.4935
38.0,38,38.582224
51.0,51,38.703346
40.0,40,38.795812
29.0,29,38.865727
37.0,37,38.956121
27.0,27,39.027756
23.0,23,39.11819
27.0,27,39.182802
25.0,25,39.242216
60.0,60,39.382463
52.0,52,39.501681
33.0,33,39.580562
25.0,25,39.655056
41.0,41,39.752177
39.0,39,39.855462
33.0,33,39.931777
40.0,40,40.025513
179.0,179,40.43979
43.0,43,40.542279
23.0,23,40.594552
25.0,25,40.650117
27.0,27,40.715748
118.0,118,40.993793
28.0,28,41.067519
28.0,28,41.133736
31.0,31,41.208748
25.0,25,41.270707
56.0,56,41.396146
25.0,25,41.457009
49.0,49,41.576416
31.0,31,41.64582
26.0,26,41.704059
25.0,25,41.762864
43.0,43,41.861376
42.0,42,41.957371
25.0,25,42.016805
49.0,49,42.130628
24.0,24,42.186974
40.0,40,42.278616
24.0,24,42.338133
41.0,41,42.431242
33.0,33,42.501743
25.0,25,42.56252
27.0,27,42.62921
30.0,30,42.700238
29.0,29,42.766629
31.0,31,42.837089
40.0,40,42.929394
37.0,37,43.011708
33.0,33,43.134202
51.0,51,43.25048
33.0,33,43.331321
35.0,35,43.417322
49.0,49,43.530225
41.0,41,43.628201
24.0,24,43.682195
107.0,107,43.942967
35.0,35,44.026828
37.0,37,44.118526
