iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
0,199780,0.0013535022735595703,1,200,0,0,,
1,399315,0.4295768737792969,1,200,1,1,39.40979672435547,0.32288642574240906
2,598926,0.8344874382019043,1,200,2,2,36.91964937338135,0.4848798523867346
