#{"t_start": 1620059854.8479133, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-111.296495,169,0.609658
-106.369305,60,0.826054
-161.0949,2000,7.32062
-153.913574,2000,13.83127
-186.373165,1744,19.405832
-100.144406,77,19.655546
-102.809769,64,19.88112
-103.118159,269,20.775211
-105.759521,62,20.989025
-125.507586,100,21.326749
-104.167284,56,21.543284
-101.553722,50,21.714014
-99.168125,65,21.930084
-101.130266,50,22.127562
-103.348033,69,22.368256
-102.699777,68,22.590527
-101.778101,46,22.750993
-100.709051,60,22.952584
-104.917792,59,23.15456
-101.750126,52,23.332561
-103.092049,52,23.531116
-101.745714,73,23.767551
-101.905079,74,24.020303
-101.593811,58,24.216838
-100.357059,56,24.411153
-102.036974,85,24.69038
-118.00349,75,24.946877
-103.24058,63,25.152944
-99.473051,58,25.337763
-99.257221,73,25.622133
-99.796989,74,25.863685
-100.263223,50,26.025709
-101.066306,52,26.193005
-136.374017,2000,32.935957
-163.770712,1160,36.757571
-103.348726,86,37.039304
-100.405733,146,37.525252
-104.023529,264,38.388133
-96.928646,143,38.851351
-102.842022,375,40.069178
-121.866178,645,42.222517
-124.780804,938,45.29412
-99.271172,79,45.569377
-129.440754,692,47.819836
-101.362153,220,48.535645
-101.879061,75,48.784627
-104.894512,358,49.963914
-105.871427,78,50.21291
-198.19541,1601,55.461968
-100.755423,66,55.691087
-98.437643,65,55.901626
-171.159312,1875,62.042013
-130.136078,2000,68.515083
-106.570273,50,68.681096
-116.007006,428,70.062506
-119.970829,1201,73.905252
-97.755468,265,74.762902
-104.978689,50,74.923763
-94.379386,215,75.617131
-145.521463,761,78.08548
-114.59306,69,78.305692
-130.505763,333,79.373008
-127.562013,2000,85.97319
-93.250269,232,86.729014
-86.446481,316,87.802872
-117.794826,62,88.013911
-95.210518,251,88.843359
-112.570434,2000,95.431095
-143.854362,709,97.769012
-146.669104,800,100.364121
-106.180154,195,100.992031
-82.966192,531,102.755376
-111.638178,189,103.380008
-108.921207,54,103.562438
-118.48548,103,103.916444
-105.16301,94,104.244846
-106.167359,48,104.409162
-109.560675,58,104.614961
-104.017527,48,104.780456
-91.912208,236,105.599091
-115.468715,54,105.781149
-105.658483,49,105.947687
-95.924876,178,106.538391
-99.490279,162,107.073896
-105.833361,62,107.284286
-112.850498,202,107.973753
-106.317256,114,108.368121
-98.930498,255,109.197698
-127.110256,161,109.728698
-86.142462,264,110.590832
-117.155272,57,110.777627
-117.307508,246,111.60029
-91.82147,160,112.118694
-119.819969,80,112.382958
-104.450503,272,113.252397
-93.571912,209,113.942483
-105.336881,45,114.085446
-117.736256,79,114.340239
-105.281259,74,114.569196
-84.272215,338,115.670618
-74.642534,240,116.465653
-102.152359,264,117.340978
-105.818367,42,117.487136
-109.271567,50,117.653639
-135.648416,2000,124.169729
-113.899978,438,125.61434
-108.519941,54,125.790308
-105.643243,438,127.213602
-107.99644,50,127.376105
-97.825399,149,127.890393
-105.255496,74,128.129689
-72.159373,1786,134.006878
-88.80387,191,134.639268
-98.201488,211,135.31165
-92.381065,165,135.842441
-252.920285,1909,142.125735
-110.701423,49,142.283679
-110.318067,55,142.462931
-108.692413,66,142.677819
-110.041641,56,142.859654
-111.975896,46,143.015393
-115.29768,51,143.181338
-107.963062,46,143.336818
-114.708847,48,143.495665
-109.634894,46,143.64363
-106.273416,55,143.826729
-89.723837,2000,150.283157
-106.777108,45,150.429781
-107.128384,45,150.58269
-125.121251,622,152.700888
-203.615861,1559,157.890423
-101.490527,2000,164.479005
-106.474052,46,164.631219
-94.512573,199,165.27985
-143.824444,647,167.39101
-97.438153,239,168.222219
-109.516806,60,168.416296
-135.560937,2000,174.931989
-106.373547,337,176.004157
-65.444712,454,177.463445
-100.787277,209,178.186726
-108.067752,71,178.428458
-108.124274,51,178.606763
-106.197582,48,178.766304
-108.979393,69,179.002443
-98.598005,203,179.699541
-107.304084,48,179.860421
-110.118748,54,180.044272
-109.489038,52,180.215359
-107.275618,50,180.377143
-115.931292,74,180.614622
-103.271661,76,180.876483
-100.732906,100,181.21185
-108.970245,52,181.393152
-107.487288,50,181.564085
-106.755337,50,181.732037
-95.868734,137,182.176478
-112.868008,79,182.433234
-116.335615,87,182.734718
-93.622951,116,183.113351
-110.258302,61,183.310158
-114.541938,84,183.580575
-91.894845,159,184.084839
