#{"t_start": 1620059854.853481, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-118.845103,152,0.539387
-108.772052,65,0.77351
-115.785608,66,1.006475
-107.236563,63,1.218491
-161.532024,2000,7.684505
-154.945715,2000,14.203578
-192.655753,1971,20.543206
-99.506128,63,20.753995
-103.666526,58,20.954358
-104.915094,81,21.235315
-102.374874,81,21.527561
-120.805897,68,21.76296
-105.698291,78,22.032833
-104.285725,66,22.281044
-104.188527,65,22.500336
-100.678298,59,22.700296
-103.094417,46,22.857851
-102.562497,68,23.081182
-106.147024,66,23.314624
-103.464462,50,23.504688
-126.519674,156,24.030446
-102.384394,74,24.27513
-101.170903,51,24.455115
-103.305407,57,24.636519
-99.141384,61,24.843626
-113.428215,468,26.424432
-99.668942,56,26.628557
-100.350635,52,26.806417
-99.738165,55,26.992145
-109.283445,421,28.460216
-100.1129,55,28.644073
-101.742617,84,28.927694
-100.82848,51,29.10326
-100.109535,69,29.336815
-134.63966,2000,35.942662
-108.865836,444,37.383326
-101.907807,61,37.607973
-108.366484,382,38.852763
-100.580947,57,39.036618
-158.931674,1192,42.951918
-101.357981,324,44.026169
-102.253431,66,44.237837
-160.575101,1089,47.819129
-92.112275,235,48.584566
-108.551446,66,48.800739
-108.86272,350,49.949416
-131.714001,749,52.429365
-132.459457,2000,58.964822
-119.657697,2000,65.482265
-111.265674,2000,71.9562
-136.588727,776,74.418481
-102.534326,54,74.59106
-172.072243,1075,78.065487
-124.450483,360,79.218197
-189.190599,1181,83.129325
-106.776195,44,83.274489
-105.105548,48,83.428778
-84.725792,1111,87.070209
-89.221718,149,87.595426
-105.690976,51,87.763647
-95.922217,98,88.101833
-102.996424,292,89.071093
-125.307635,2000,95.677007
-139.226988,2000,102.184606
-98.841628,323,103.26028
-104.614083,63,103.477333
-107.574124,50,103.646068
-105.691058,46,103.799332
-116.502721,97,104.14035
-109.172384,55,104.332971
-113.516657,78,104.603385
-106.915702,47,104.76156
-97.324114,211,105.493914
-114.787097,208,106.210192
-106.363367,51,106.376183
-108.105694,204,107.041147
-109.500982,56,107.231174
-105.805758,70,107.479888
-111.965595,54,107.667195
-100.140456,156,108.19691
-107.139281,44,108.342973
-100.384147,272,109.233205
-115.800198,57,109.425324
-108.17347,45,109.576778
-92.547922,155,110.073042
-111.276396,394,111.360825
-111.385837,75,111.629313
-110.412757,489,113.20137
-115.687957,70,113.434562
-108.887021,72,113.668888
-111.861563,60,113.870492
-105.212375,244,114.652231
-126.588601,624,116.699361
-113.346729,2000,123.236305
-58.751438,2000,129.794833
-93.853179,144,130.262345
-104.720317,57,130.456715
-101.963946,261,131.304051
-107.216323,43,131.443726
-84.475553,348,132.62079
-98.785904,191,133.221155
-102.392572,393,134.544627
-108.159423,49,134.709905
-80.631839,223,135.417142
-67.289981,2000,141.988596
-140.167212,2000,148.474097
-107.387527,44,148.625174
-132.063425,765,151.124281
-107.972137,45,151.276754
-107.932957,44,151.47067
-120.572859,2000,158.116898
-99.117686,691,160.344295
-107.378729,44,160.484078
-123.710664,1021,163.907974
-162.073399,927,166.920808
-112.209846,81,167.194719
-98.847733,2000,173.781488
-94.82479,207,174.43248
-125.472757,155,174.947716
-22.494079,904,177.862344
-110.89104,90,178.172737
-108.419086,46,178.335011
-107.850014,44,178.483114
-123.281977,141,178.961685
-95.108395,114,179.341239
-108.008522,48,179.508733
-101.544065,261,180.398084
-115.763475,68,180.613166
-106.344129,76,180.875009
-96.417059,149,181.372335
-115.63942,76,181.634599
-112.313299,89,181.92477
-106.227483,49,182.085964
-115.562404,90,182.374679
-105.572154,51,182.549361
-107.655251,51,182.733426
-90.377761,177,183.308852
-112.430772,87,183.585759
-108.517258,62,183.782156
-86.491541,188,184.402341
-114.631174,141,184.854936
-116.345723,402,186.170989
-95.640338,228,186.887915
-112.139627,63,187.09337
-108.452205,73,187.328019
-126.514262,185,187.919538
-85.022213,341,189.021754
-104.030655,131,189.475457
-105.697659,54,189.648335
-88.726477,195,190.25421
-82.484632,405,191.590825
-132.643977,2000,198.111526
-134.263304,2000,204.514359
-156.801465,1211,208.508739
-62.244633,2000,214.98667
-108.809442,447,216.473477
-117.055154,2000,222.909067
-66.954388,1162,226.684504
-95.330106,137,227.1462
-104.813772,52,227.320611
-106.202529,50,227.501193
-61.237245,1342,231.850168
-146.092963,708,234.156192
-86.968343,209,234.85547
-97.849909,333,235.950336
-92.815212,238,236.718018
-84.840554,228,237.462352
-76.004596,508,239.116513
-140.33037,929,242.175065
-43.066667,2000,248.687799
-100.762499,2000,255.238227
-99.449596,325,256.270266
-90.31375,1555,261.292997
-62.821576,330,262.372352
-89.595762,159,262.883515
-92.145776,194,263.534141
-131.829603,202,264.244551
-135.468047,172,264.804164
-112.943728,47,264.955793
-95.313918,110,265.32869
-97.437822,2000,271.788283
-118.762271,2000,278.290357
-113.864877,54,278.466193
-110.245321,2000,284.968574
-118.592692,190,285.605875
-119.89919,102,285.941581
-113.296271,266,286.813269
-124.349525,291,287.824809
-149.161404,2000,294.371143
-86.431975,491,295.93403
-129.105366,1038,299.33136
-61.312312,939,302.473907
-113.749537,131,302.91017
-102.959501,157,303.45105
-85.026811,351,304.592745
-115.584693,176,305.153679
-73.667385,346,306.28672
-51.732458,2000,312.753058
-104.238378,222,313.480678
-138.031009,1593,318.574506
-133.326525,113,318.940536
-68.156413,405,320.27858
-120.597169,375,321.527779
-85.727078,250,322.31893
-94.67562,138,322.772312
-106.273492,293,323.730489
-97.444137,720,326.088053
