num_frames,fitness,loss
25,0.0,
50,0.0,
75,0.0,
100,0.0,
125,0.0,
150,0.0,
175,0.0,
200,0.0,
225,0.0,
250,0.0,
275,0.0,
300,0.0,
325,0.0,
350,-103.74416781961918,
375,-115.80855379626155,
400,-115.80855379626155,
425,-115.80855379626155,
450,-115.80855379626155,
475,-115.80855379626155,
500,-115.80855379626155,
525,-115.80855379626155,
550,-115.80855379626155,
575,-115.80855379626155,
600,-115.80855379626155,
625,-115.80855379626155,
650,-115.80855379626155,
675,-113.7855028687045,
700,-113.7855028687045,
725,-113.7855028687045,
750,-113.7855028687045,
775,-118.84510273253545,
800,-118.84510273253545,
825,-122.54136080380704,
850,-111.46373134606984,
875,-111.46373134606984,
900,-111.46373134606984,
925,-111.46373134606984,
950,-111.46373134606984,
975,-109.8358212406747,
1000,-109.8358212406747,
1025,-109.8358212406747,
1050,-109.8358212406747,
1075,-107.19999754987657,
1100,-108.51830347301438,
1125,-108.51830347301438,
1150,-108.36308712599566,
1175,-108.36308712599566,
1200,-108.36308712599566,
1225,-108.36308712599566,
1250,-108.36308712599566,
1275,-108.36308712599566,
1300,-108.36308712599566,
1325,-111.1040227971971,
1350,-111.1040227971971,
1375,-120.95524618774652,
1400,-120.95524618774652,
1425,-115.73898204788566,
1450,-115.73898204788566,
1475,-115.73898204788566,
1500,-115.73898204788566,
1525,-115.73898204788566,
1550,-115.73898204788566,
1575,-108.19085226673633,
1600,-108.19085226673633,
1625,-117.11556503362954,
1650,-117.11556503362954,
1675,-117.11556503362954,
1700,-117.11556503362954,
1725,-117.11556503362954,
1750,-106.89699879311956,
1775,-106.89699879311956,
1800,-106.89699879311956,
1825,-109.53456450509839,
1850,-109.53456450509839,
1875,-109.53456450509839,
1900,-109.53456450509839,
1925,-109.53456450509839,
1950,-122.96705701132305,
1975,-122.96705701132305,
2000,-122.96705701132305,
2025,-122.96705701132305,
2050,-122.96705701132305,
2075,-122.96705701132305,
2100,-122.96705701132305,
2125,-113.07994133306784,
2150,-113.07994133306784,
2175,-113.07994133306784,
2200,-113.07994133306784,
2225,-106.4374413061887,
2250,-106.4374413061887,
2275,-106.4374413061887,
2300,-106.4374413061887,
2325,-106.4374413061887,
2350,-106.4374413061887,
2375,-106.4374413061887,
2400,-106.4374413061887,
2425,-106.4374413061887,
2450,-106.4374413061887,
2475,-106.4374413061887,
2500,-106.4374413061887,
2525,-106.4374413061887,
2550,-106.4374413061887,
2575,-106.4374413061887,
2600,-101.0709174303338,
2625,-101.0709174303338,
2650,-101.0709174303338,
2675,-101.0709174303338,
2700,-101.0709174303338,
2725,-101.0709174303338,
2750,-101.0709174303338,
2775,-101.0709174303338,
2800,-101.0709174303338,
2825,-101.0709174303338,
2850,-128.66355385747738,
2875,-128.66355385747738,
2900,-128.66355385747738,
2925,-128.66355385747738,
2950,-128.66355385747738,
2975,-128.66355385747738,
3000,-128.66355385747738,
3025,-128.66355385747738,
3050,-128.66355385747738,
3075,-128.66355385747738,
3100,-128.66355385747738,
3125,-128.66355385747738,
3150,-128.66355385747738,
3175,-128.66355385747738,
3200,-128.66355385747738,
3225,-109.94994151117862,
3250,-109.94994151117862,
3275,-109.94994151117862,
3300,-109.94994151117862,
3325,-109.94994151117862,
3350,-109.94994151117862,
3375,-109.94994151117862,
3400,-109.94994151117862,
3425,-109.94994151117862,
3450,-109.94994151117862,
3475,-109.94994151117862,
3500,-109.94994151117862,
3525,-109.94994151117862,
3550,-109.94994151117862,
3575,-109.94994151117862,
3600,-109.94994151117862,
3625,-109.94994151117862,
3650,-109.94994151117862,
3675,-109.94994151117862,
3700,-109.94994151117862,
3725,-109.94994151117862,
3750,-109.94994151117862,
3775,-109.94994151117862,
3800,-109.94994151117862,
3825,-109.94994151117862,
3850,-109.94994151117862,
3875,-109.94994151117862,
3900,-109.94994151117862,
3925,-109.94994151117862,
3950,-109.94994151117862,
3975,-109.94994151117862,
4000,-109.94994151117862,
4025,-109.94994151117862,
4050,-109.94994151117862,
4075,-109.94994151117862,
4100,-109.94994151117862,
4125,-109.94994151117862,
4150,-109.94994151117862,
4175,-109.94994151117862,
4200,-109.94994151117862,
4225,-109.94994151117862,
4250,-109.94994151117862,
4275,-109.94994151117862,
4300,-109.94994151117862,
4325,-109.94994151117862,
4350,-109.94994151117862,
4375,-109.94994151117862,
4400,-109.94994151117862,
4425,-109.94994151117862,
4450,-109.94994151117862,
4475,-109.94994151117862,
4500,-109.94994151117862,
4525,-109.94994151117862,
4550,-109.94994151117862,
4575,-109.94994151117862,
4600,-109.94994151117862,
4625,-109.94994151117862,
4650,-109.94994151117862,
4675,-109.94994151117862,
4700,-109.94994151117862,
4725,-109.94994151117862,
4750,-109.94994151117862,
4775,-109.94994151117862,
4800,-109.94994151117862,
4825,-109.94994151117862,
4850,-109.94994151117862,
4875,-109.94994151117862,
4900,-109.94994151117862,
4925,-109.94994151117862,
4950,-109.94994151117862,
4975,-109.94994151117862,
5000,-109.94994151117862,
5025,-109.94994151117862,
5050,-109.94994151117862,
5075,-109.94994151117862,
5100,-109.94994151117862,
5125,-109.94994151117862,
5150,-109.94994151117862,
5175,-109.94994151117862,
5200,-109.94994151117862,
5225,-109.94994151117862,
5250,-109.94994151117862,
5275,-109.94994151117862,
5300,-109.94994151117862,
5325,-109.94994151117862,
5350,-109.94994151117862,
5375,-109.94994151117862,
5400,-109.94994151117862,
5425,-109.94994151117862,
5450,-109.94994151117862,
5475,-109.94994151117862,
5500,-109.94994151117862,
5525,-109.94994151117862,
5550,-109.94994151117862,
5575,-109.94994151117862,
5600,-109.94994151117862,
5625,-109.94994151117862,
5650,-109.94994151117862,
5675,-109.94994151117862,
5700,-109.94994151117862,
5725,-109.94994151117862,
5750,-109.94994151117862,
5775,-109.94994151117862,
5800,-109.94994151117862,
5825,-109.94994151117862,
5850,-109.94994151117862,
5875,-109.94994151117862,
5900,-109.94994151117862,
5925,-109.94994151117862,
5950,-109.94994151117862,
5975,-109.94994151117862,
6000,-109.94994151117862,
6025,-109.94994151117862,
6050,-109.94994151117862,
6075,-109.94994151117862,
6100,-109.94994151117862,
6125,-109.94994151117862,
6150,-109.94994151117862,
6175,-109.94994151117862,
6200,-109.94994151117862,
6225,-109.94994151117862,
6250,-109.94994151117862,
