iteration,num_frames,time_in_s,individual_id,species_id,fitness,num_nodes,num_connections
0,40000,0.0002300739288330078,1,1,-1296.5469958409021,9,32
0,40000,0.00026917457580566406,2,1,-1283.8912694208373,9,32
0,40000,0.00027680397033691406,3,1,-1802.3882013178795,9,32
0,40000,0.00028228759765625,4,1,-1188.6635942492865,9,32
0,40000,0.0002872943878173828,5,1,-1770.54382330725,9,32
0,40000,0.0002923011779785156,6,1,-1301.72049772036,9,32
0,40000,0.0002970695495605469,7,1,-1553.705994627662,9,32
0,40000,0.0003018379211425781,8,1,-1063.5457633929134,9,32
0,40000,0.0003066062927246094,9,1,-1369.371128244471,9,32
0,40000,0.0003113746643066406,10,1,-1607.8080709872793,9,32
0,40000,0.00031638145446777344,11,1,-1428.6727700271642,9,32
0,40000,0.0003211498260498047,12,1,-927.0223228258434,9,32
0,40000,0.0003261566162109375,13,1,-1354.9872362698168,9,32
0,40000,0.0003306865692138672,14,1,-1345.4068247967984,9,32
0,40000,0.0003352165222167969,15,1,-1669.84519514185,9,32
0,40000,0.0003399848937988281,16,1,-1393.8500135504867,9,32
0,40000,0.0003445148468017578,17,1,-1347.9356560414922,9,32
0,40000,0.0003490447998046875,18,1,-1409.525429672802,9,32
0,40000,0.0003540515899658203,19,1,-502.1087822329162,9,32
0,40000,0.00035858154296875,20,1,-1333.1228255885853,9,32
0,40000,0.0003631114959716797,21,1,-1361.2328841866072,9,32
0,40000,0.00036835670471191406,22,1,-1626.8747236343343,9,32
0,40000,0.00037288665771484375,23,1,-1871.9055362053878,9,32
0,40000,0.000377655029296875,24,1,-1258.890952223091,9,32
0,40000,0.00038242340087890625,25,1,-1324.8660947902267,9,32
0,40000,0.00038695335388183594,26,1,-1728.2060935886561,9,32
0,40000,0.0003914833068847656,27,1,-1730.5841915541803,9,32
0,40000,0.00039649009704589844,28,1,-1071.6361603441842,9,32
0,40000,0.0004012584686279297,29,1,-1371.4048772472129,9,32
0,40000,0.00040602684020996094,30,1,-1713.0801509673613,9,32
0,40000,0.0004107952117919922,31,1,-1311.3240327199649,9,32
0,40000,0.00041556358337402344,32,1,-1557.6019264552556,9,32
0,40000,0.0004203319549560547,33,1,-1199.0935649198202,9,32
0,40000,0.0004248619079589844,34,1,-1850.0064559485386,9,32
0,40000,0.00042939186096191406,35,1,-1735.126711172622,9,32
0,40000,0.0004341602325439453,36,1,-1695.5520842188862,9,32
0,40000,0.00043892860412597656,37,1,-1605.7359760250476,9,32
0,40000,0.00044345855712890625,38,1,-1248.4062374982896,9,32
0,40000,0.0004494190216064453,39,1,-1095.2589181606927,9,32
0,40000,0.0004544258117675781,40,1,-1469.3705456587495,9,32
0,40000,0.0004589557647705078,41,1,-1017.6707753799787,9,32
0,40000,0.0004634857177734375,42,1,-639.5368061909895,9,32
0,40000,0.0004684925079345703,43,1,-1219.305859543601,9,32
0,40000,0.0004730224609375,44,1,-1372.0538011930948,9,32
0,40000,0.00047779083251953125,45,1,-1214.8294371658376,9,32
0,40000,0.00048279762268066406,46,1,-1005.5606360231716,9,32
0,40000,0.00048732757568359375,47,1,-1149.9659424456602,9,32
0,40000,0.000492095947265625,48,1,-1353.3597913803053,9,32
0,40000,0.0004971027374267578,49,1,-1919.421650252562,9,32
0,40000,0.0005023479461669922,50,1,-1301.2787683902907,9,32
0,40000,0.000507354736328125,51,1,-1362.9873079750168,9,32
0,40000,0.0005121231079101562,52,1,-661.2334737630255,9,32
0,40000,0.0005173683166503906,53,1,-1520.391539095927,9,32
0,40000,0.0005221366882324219,54,1,-1162.6671358779172,9,32
0,40000,0.0005266666412353516,55,1,-627.1086716457253,9,32
0,40000,0.0005316734313964844,56,1,-1197.8330100942349,9,32
0,40000,0.0005362033843994141,57,1,-1337.5537965294723,9,32
0,40000,0.0005407333374023438,58,1,-632.2140068528748,9,32
0,40000,0.000545501708984375,59,1,-1314.8868738629435,9,32
0,40000,0.0005502700805664062,60,1,-1827.4518836520006,9,32
0,40000,0.0005552768707275391,61,1,-915.6909073821175,9,32
0,40000,0.0005598068237304688,62,1,-1849.3955816808566,9,32
0,40000,0.0005648136138916016,63,1,-1255.6577328077922,9,32
0,40000,0.0005698204040527344,64,1,-1246.2422320217163,9,32
0,40000,0.0005743503570556641,65,1,-1615.5830278048143,9,32
0,40000,0.0005788803100585938,66,1,-1162.0325490234436,9,32
0,40000,0.0005838871002197266,67,1,-1376.1894548547361,9,32
0,40000,0.0005884170532226562,68,1,-1200.6233757094642,9,32
0,40000,0.0005934238433837891,69,1,-1595.9596926406964,9,32
0,40000,0.0005981922149658203,70,1,-1519.1442951405525,9,32
0,40000,0.00060272216796875,71,1,-748.4194264194037,9,32
0,40000,0.0006077289581298828,72,1,-1314.826444415783,9,32
0,40000,0.0006122589111328125,73,1,-1351.8661555308022,9,32
0,40000,0.0006167888641357422,74,1,-1324.3301803373533,9,32
0,40000,0.0006215572357177734,75,1,-1069.9432370843103,9,32
0,40000,0.0006263256072998047,76,1,-1446.3210671537659,9,32
0,40000,0.0006315708160400391,77,1,-503.8463992168285,9,32
0,40000,0.0006363391876220703,78,1,-1043.0056262177275,9,32
0,40000,0.000640869140625,79,1,-1336.3312849867407,9,32
0,40000,0.0006456375122070312,80,1,-1264.7306791016983,9,32
0,40000,0.0006504058837890625,81,1,-1345.147034099164,9,32
0,40000,0.0006554126739501953,82,1,-1264.3008709121946,9,32
0,40000,0.0006604194641113281,83,1,-1358.4832633248561,9,32
0,40000,0.0006651878356933594,84,1,-1534.920313393797,9,32
0,40000,0.0006699562072753906,85,1,-1625.3266086263707,9,32
0,40000,0.0006744861602783203,86,1,-1650.8288403153213,9,32
0,40000,0.0006792545318603516,87,1,-1389.0897456465632,9,32
0,40000,0.0006840229034423828,88,1,-1029.4181694549857,9,32
0,40000,0.0006885528564453125,89,1,-1515.0757351903706,9,32
0,40000,0.0006988048553466797,90,1,-1263.9940628281813,9,32
0,40000,0.0007038116455078125,91,1,-1372.1781384681929,9,32
0,40000,0.0007088184356689453,92,1,-1297.8729735813224,9,32
0,40000,0.0007138252258300781,93,1,-919.2657933463514,9,32
0,40000,0.0007185935974121094,94,1,-1854.5050381158642,9,32
0,40000,0.0007233619689941406,95,1,-1301.939052948708,9,32
0,40000,0.0007278919219970703,96,1,-1228.5036780905223,9,32
0,40000,0.0007326602935791016,97,1,-1174.083557510979,9,32
0,40000,0.0007374286651611328,98,1,-1590.3955034888288,9,32
0,40000,0.0007419586181640625,99,1,-1477.078212390943,9,32
0,40000,0.0007467269897460938,100,1,-1307.1811950161105,9,32
0,40000,0.000751495361328125,101,1,-1002.4158582561474,9,32
0,40000,0.0007565021514892578,102,1,-1292.0662006687137,9,32
0,40000,0.0007610321044921875,103,1,-1193.3901838482466,9,32
