#{"t_start": 1620067330.0813239, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-102.348586,68,0.202114
-107.328024,52,0.354163
-103.597076,61,0.534877
-103.231549,74,0.750573
-104.357812,61,0.934683
-108.250389,65,1.128016
-144.445998,620,2.872905
-106.694659,55,3.034902
-155.13786,2000,8.95951
-239.748078,1790,14.155335
-103.737976,84,14.400018
-99.392901,108,14.735259
-104.687432,51,14.902276
-102.287057,52,15.065446
-103.409321,45,15.199602
-104.317582,87,15.456105
-102.813461,47,15.591428
-106.886469,83,15.845635
-103.672108,55,16.014313
-101.7302,48,16.156254
-103.724604,46,16.29002
-113.600797,256,17.077325
-97.277339,105,17.393869
-102.68892,65,17.606648
-106.849297,41,17.740823
-102.458003,48,17.891695
-104.227585,90,18.172275
-115.824721,66,18.379231
-103.329794,49,18.535379
-104.106138,45,18.671088
-105.752604,83,18.92027
-126.003123,117,19.286881
-99.905857,59,19.482106
-105.608849,50,19.641253
-100.527119,61,19.827087
-104.734747,81,20.097918
-103.41981,49,20.249969
-104.679934,46,20.391001
-103.320757,50,20.543087
-101.77403,51,20.706689
-104.00102,54,20.891684
-101.642902,53,21.05342
-103.845736,47,21.193745
-106.066334,59,21.374054
-103.93788,46,21.509841
-104.839309,55,21.671164
-102.038689,59,21.851298
-103.308528,55,22.009716
-105.506489,54,22.170377
-261.041834,1783,27.321237
-119.531293,452,28.65971
-101.14863,60,28.87809
-105.507965,45,29.009471
-99.765382,65,29.201525
-102.501428,62,29.387948
-101.077413,68,29.594276
-97.967762,74,29.818654
-102.751338,63,30.01344
-101.069431,75,30.239207
-104.580322,66,30.440778
-99.985363,67,30.63956
-97.616955,70,30.851526
-97.215727,80,31.088927
-113.678968,63,31.273695
-114.259913,71,31.482956
-103.139215,55,31.643336
-104.303454,82,31.89276
-104.733954,48,32.0335
-109.312318,54,32.204012
-99.033086,82,32.450119
-101.600456,113,32.806168
-105.702845,60,32.978556
-101.934009,48,33.120892
-101.95796,67,33.311474
-111.219688,122,33.6589
-102.674813,42,33.775052
-101.782103,49,33.915416
-102.732647,69,34.118188
-96.921699,77,34.3462
-103.583783,58,34.522017
-103.392222,96,34.836219
-108.304399,65,35.02838
-113.105787,56,35.198414
-167.327221,975,38.004803
-139.544889,703,40.074714
-121.023403,367,41.123478
-104.459468,52,41.279915
-105.282256,43,41.408382
-106.838684,41,41.539389
-105.866295,55,41.697669
-120.834393,78,41.943391
-103.066372,63,42.12447
-103.469916,81,42.361834
-107.565343,39,42.475697
-103.999791,46,42.619161
-109.835124,45,42.792943
-114.122371,83,43.02715
-121.246074,158,43.483752
-109.817133,44,43.612228
-109.729487,89,43.873482
-101.967362,52,44.037309
-105.469209,70,44.267261
-103.247895,51,44.422414
-100.909268,69,44.632076
-104.37607,50,44.81758
-104.604607,60,45.010219
-109.224448,49,45.15822
-102.916528,69,45.359336
-187.047877,1246,48.97887
-106.337328,137,49.390665
-93.940755,175,49.914336
-101.123206,62,50.099822
-102.715909,74,50.328573
-105.537494,59,50.51742
-110.413188,40,50.640454
-101.000853,80,50.92197
-122.710084,301,51.823207
-110.017388,60,52.003141
-105.71015,84,52.271354
-95.724614,82,52.524923
-98.9116,88,52.791468
-117.042361,100,53.084569
-103.038798,107,53.405132
-104.857976,63,53.5989
-112.756251,72,53.807106
-104.837468,67,54.014896
-104.879432,125,54.394926
-104.080436,51,54.553756
-101.818156,70,54.811494
-102.321251,94,55.101572
-99.87968,103,55.41793
-94.317254,102,55.737205
-99.873236,65,55.935309
-103.583857,89,56.201828
-109.300525,44,56.340605
-101.770457,60,56.521737
-103.52561,78,56.784113
-109.379648,91,57.068395
-102.429053,59,57.244998
-106.831784,47,57.383211
-102.770231,56,57.555012
-99.354709,62,57.743933
-114.585781,58,57.924855
-102.627169,56,58.097893
-103.252422,61,58.288349
-113.054573,59,58.475222
-103.664373,56,58.631793
-103.197588,52,58.822611
-103.960787,42,58.952686
-119.778222,118,59.298261
-100.216143,70,59.525944
-101.16648,62,59.713533
-114.337569,79,59.957937
-101.130844,68,60.169768
-119.693911,106,60.503989
-103.151604,59,60.673345
-104.071356,50,60.826908
-102.329087,75,61.050402
-108.186319,55,61.211495
-120.010922,129,61.605788
-100.357895,64,61.79837
-114.298023,76,62.021849
-102.74117,123,62.377266
-101.992487,218,63.059616
-107.88254,40,63.188675
-102.800418,43,63.338095
-105.215734,57,63.507135
-107.4366,37,63.622662
-105.90331,91,63.892038
-111.655322,177,64.424342
-109.588527,47,64.577347
-99.758415,89,64.831278
-105.769016,80,65.076537
-104.852979,68,65.288076
-102.006486,93,65.576049
-103.455446,125,65.940544
-111.389207,52,66.090075
-105.534343,39,66.211378
-104.92437,50,66.352389
-104.445704,55,66.510048
-110.465937,78,66.764414
-113.578113,93,67.030026
-141.988532,768,69.251992
-104.553093,56,69.416333
-111.758548,74,69.63975
-109.307167,57,69.802451
-105.392173,104,70.104651
-104.713531,51,70.255655
-105.439658,100,70.545305
-100.575115,93,70.852274
-104.388723,60,71.032934
-110.313791,61,71.206851
-117.091071,93,71.474155
-122.331079,296,72.340583
-106.891526,100,72.636176
-114.790504,91,72.901875
-101.641824,72,73.129671
-104.492916,41,73.257044
-149.902853,813,75.578305
-124.316072,110,75.8856
-105.661116,74,76.096709
-102.534949,62,76.269215
-103.810248,89,76.560143
-106.226623,224,77.270038
-100.756762,85,77.523234
