#{"t_start": 1620065931.985837, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.018822,999,2.234098
-47.957946,999,4.451974
-43.573173,999,6.706181
-38.292641,999,8.943138
-36.614841,999,11.20987
-32.213107,999,13.453555
-27.033938,999,15.754821
-24.846401,999,18.030736
-22.411609,999,20.286779
-19.519203,999,22.512773
-15.478871,999,24.762118
-14.170572,999,27.027333
-11.644685,999,29.279339
-10.944452,999,31.528791
-8.742689,999,33.759008
-8.72543,999,36.012341
-7.820732,999,38.270477
-6.902673,999,40.544125
-6.523927,999,42.784638
-5.804703,999,45.050646
-5.972178,999,47.304335
-6.044454,999,49.537067
-6.104346,999,51.773546
-5.147375,999,54.040487
-5.343869,999,56.333087
-5.156816,999,58.604316
-4.891531,999,60.888773
-4.597918,999,63.182933
-5.07465,999,65.425708
-4.703924,999,67.656166
-4.745173,999,69.899038
-5.479761,999,72.158779
-4.99842,999,74.341839
-4.685579,999,76.579954
-5.038401,999,78.832754
-4.978109,999,81.064561
-5.09917,999,83.283101
-4.797082,999,85.509637
-4.581032,999,87.775886
-4.788861,999,90.034351
-4.934826,999,92.22693
-4.627796,999,94.480365
-5.127697,999,96.75773
-5.001601,999,99.057296
-5.057801,999,101.265759
-4.926244,999,103.519833
-4.907734,999,105.700977
-4.794408,999,107.956394
-5.036704,999,110.18762
-4.990275,999,112.435587
-5.041718,999,114.651773
-4.808091,999,116.952965
-4.610658,999,119.262059
-5.005536,999,121.525255
-4.927137,999,123.76502
-5.271777,999,126.024648
-5.268897,999,128.269658
-5.332887,999,130.553546
-4.865223,999,132.783272
-5.577534,999,135.035772
-5.027248,999,137.280969
-5.136223,999,139.513871
-5.312862,999,141.778438
-5.200686,999,144.001764
-4.50319,999,146.291832
-5.011454,999,148.568742
-4.909018,999,150.866563
-4.647801,999,153.140404
-5.376043,999,155.391715
-4.799247,999,157.668134
-4.893687,999,160.008516
-5.004968,999,162.306891
-5.362156,999,164.556715
-4.530056,999,166.798648
-4.737718,999,169.090619
-5.260079,999,171.359243
-4.92339,999,173.568226
-5.601448,999,175.846368
-5.033742,999,178.137794
-5.303269,999,180.38096
-4.583054,999,182.651449
-4.987911,999,184.966149
-5.15202,999,187.223621
-5.189729,999,189.493867
-5.119676,999,191.765596
-4.931511,999,194.003808
-5.291004,999,196.243577
-5.07916,999,198.495443
-5.259008,999,200.752708
-4.638294,999,203.002256
-4.69203,999,205.235756
-4.998352,999,207.471849
-4.71861,999,209.735661
-5.365691,999,211.981146
-4.961152,999,214.176577
-4.867311,999,216.447648
-5.018485,999,218.69985
-4.99306,999,220.938137
-5.126323,999,223.147442
-4.912299,999,225.421042
