iteration,num_frames,time_in_s,individual_id,species_id,fitness,num_nodes,num_connections
0,75376,0.0002493858337402344,1,1,-113.1598934807553,4,96
0,75376,0.0002875328063964844,2,1,-120.94506593118085,4,96
0,75376,0.0002951622009277344,3,1,-119.5765316355427,4,96
0,75376,0.0003008842468261719,4,1,-87.80827550129028,4,96
0,75376,0.0003056526184082031,5,1,-112.19182723492314,4,96
0,75376,0.00031065940856933594,6,1,-107.87256213457977,4,96
0,75376,0.0003154277801513672,7,1,-129.60490918060657,4,96
0,75376,0.00032019615173339844,8,1,-115.25953720837886,4,96
0,75376,0.00032520294189453125,9,1,-85.77878950611178,4,96
0,75376,0.0003299713134765625,10,1,-111.36940294055172,4,96
0,75376,0.00033473968505859375,11,1,-124.25830235813613,4,96
0,75376,0.000339508056640625,12,1,-131.2055108585315,4,96
0,75376,0.00034427642822265625,13,1,-109.3201895200044,4,96
0,75376,0.0003490447998046875,14,1,-112.54413496460205,4,96
0,75376,0.00035381317138671875,15,1,-110.50734216088098,4,96
0,75376,0.00035858154296875,16,1,-133.649361472772,4,96
0,75376,0.0003631114959716797,17,1,-81.26712297354428,4,96
0,75376,0.0003676414489746094,18,1,-84.06469158024169,4,96
0,75376,0.00037217140197753906,19,1,-123.99875578537387,4,96
0,75376,0.00037741661071777344,20,1,-111.57901785728383,4,96
0,75376,0.0003821849822998047,21,1,-110.27411142087676,4,96
0,75376,0.00038695335388183594,22,1,-139.6467227923761,4,96
0,75376,0.0003914833068847656,23,1,-105.10639046283413,4,96
0,75376,0.0003962516784667969,24,1,-109.32770434001031,4,96
0,75376,0.0004010200500488281,25,1,-123.01017466663706,4,96
0,75376,0.0004055500030517578,26,1,-108.76389380019647,4,96
0,75376,0.0004100799560546875,27,1,-123.51877377674636,4,96
0,75376,0.00041484832763671875,28,1,-140.25277815577374,4,96
0,75376,0.00041961669921875,29,1,-104.23985367316291,4,96
0,75376,0.0004241466522216797,30,1,-111.56811639349976,4,96
0,75376,0.00042891502380371094,31,1,-56.46104869827665,4,96
0,75376,0.00043320655822753906,32,1,-123.02313610805558,4,96
0,75376,0.0004379749298095703,33,1,-113.25881929057876,4,96
0,75376,0.00044274330139160156,34,1,-93.62611449747192,4,96
0,75376,0.0004470348358154297,35,1,-115.09826869116118,4,96
0,75376,0.00045180320739746094,36,1,-118.10134790203435,4,96
0,75376,0.0004565715789794922,37,1,-93.31542528342256,4,96
0,75376,0.00046133995056152344,38,1,-115.57301690947213,4,96
0,75376,0.00046706199645996094,39,1,-105.78170223864866,4,96
0,75376,0.00047206878662109375,40,1,-120.28245794687142,4,96
0,75376,0.00047659873962402344,41,1,-114.53640852374531,4,96
0,75376,0.0004813671112060547,42,1,-120.75915454617989,4,96
0,75376,0.0004858970642089844,43,1,-103.69238511272972,4,96
0,75376,0.0004904270172119141,44,1,-106.24520889497626,4,96
0,75376,0.0004951953887939453,45,1,-113.6623493656665,4,96
0,75376,0.0004994869232177734,46,1,-101.7199971890618,4,96
0,75376,0.0005040168762207031,47,1,-130.43299964684553,4,96
0,75376,0.0005090236663818359,48,1,-107.67970905282975,4,96
0,75376,0.0005135536193847656,49,1,-129.47539818567867,4,96
0,75376,0.0005192756652832031,50,1,-107.77352596171181,4,96
0,75376,0.0005238056182861328,51,1,-105.05516378142165,4,96
0,75376,0.0005283355712890625,52,1,-101.72093624481612,4,96
0,75376,0.0005328655242919922,53,1,-103.5944142923826,4,96
0,75376,0.0005373954772949219,54,1,-104.9661983216859,4,96
0,75376,0.00054168701171875,55,1,-108.65593307703469,4,96
0,75376,0.0005464553833007812,56,1,-149.09210061010086,4,96
0,75376,0.0005509853363037109,57,1,-112.7475104440115,4,96
0,75376,0.0005557537078857422,58,1,-134.58855569970729,4,96
0,75376,0.0005605220794677734,59,1,-114.61081576968,4,96
0,75376,0.0005648136138916016,60,1,-122.24102812162478,4,96
0,75376,0.0005693435668945312,61,1,-113.33078549401972,4,96
0,75376,0.0005738735198974609,62,1,-93.15903018251319,4,96
0,75376,0.0005786418914794922,63,1,-122.77122764687734,4,96
0,75376,0.0005831718444824219,64,1,-118.93637111298379,4,96
0,75376,0.00058746337890625,65,1,-110.22758155933174,4,96
0,75376,0.0005922317504882812,66,1,-106.94097867926989,4,96
0,75376,0.0005970001220703125,67,1,-102.7653743028901,4,96
0,75376,0.0006015300750732422,68,1,-113.55022179386,4,96
0,75376,0.0006062984466552734,69,1,-116.54088404329573,4,96
0,75376,0.0006108283996582031,70,1,-96.23172385051487,4,96
0,75376,0.0006153583526611328,71,1,-100.75272473679411,4,96
0,75376,0.0006201267242431641,72,1,-117.99299524291001,4,96
0,75376,0.0006246566772460938,73,1,-80.18473357350857,4,96
0,75376,0.0006291866302490234,74,1,-91.25114102755488,4,96
0,75376,0.0006337165832519531,75,1,-106.53039958108766,4,96
0,75376,0.0006384849548339844,76,1,-120.72469530717463,4,96
0,75376,0.0006439685821533203,77,1,-101.61566475958172,4,96
0,75376,0.00064849853515625,78,1,-118.04430118426046,4,96
0,75376,0.0006527900695800781,79,1,-103.62612870413567,4,96
0,75376,0.0006575584411621094,80,1,-107.72993673342013,4,96
0,75376,0.0006620883941650391,81,1,-108.13274756342061,4,96
0,75376,0.0006666183471679688,82,1,-116.90089182007829,4,96
0,75376,0.0006711483001708984,83,1,-101.78250696793056,4,96
0,75376,0.0006759166717529297,84,1,-118.1215351661656,4,96
0,75376,0.0006802082061767578,85,1,-81.50410404622042,4,96
0,75376,0.0006847381591796875,86,1,-133.8710425911156,4,96
0,75376,0.0006895065307617188,87,1,-103.63080914851045,4,96
0,75376,0.0006937980651855469,88,1,-119.97959242804197,4,96
0,75376,0.0006983280181884766,89,1,-78.41192795031843,4,96
0,75376,0.0007028579711914062,90,1,-127.32617251806494,4,96
0,75376,0.0007073879241943359,91,1,-118.81188626992267,4,96
0,75376,0.0007116794586181641,92,1,-111.96990080892807,4,96
0,75376,0.0007169246673583984,93,1,-130.93514797658148,4,96
0,75376,0.0007214546203613281,94,1,-121.22234611490175,4,96
0,75376,0.0007259845733642578,95,1,-100.67584779939664,4,96
0,75376,0.0007305145263671875,96,1,-116.94308562901355,4,96
0,75376,0.0007352828979492188,97,1,-87.15673142031689,4,96
0,75376,0.0007398128509521484,98,1,-113.20046663836511,4,96
0,75376,0.0007445812225341797,99,1,-69.79997502901342,4,96
0,75376,0.0007488727569580078,100,1,-112.18907723923375,4,96
0,75376,0.0007536411285400391,101,1,-114.86383341697494,4,96
0,75376,0.0007586479187011719,102,1,-128.28813474559485,4,96
0,75376,0.0007631778717041016,103,1,-111.98952796405815,4,96
0,75376,0.0007677078247070312,104,1,-102.34145853394054,4,96
0,75376,0.0007724761962890625,105,1,-130.31424372937747,4,96
0,75376,0.0007770061492919922,106,1,-88.38791514490575,4,96
0,75376,0.0007817745208740234,107,1,-98.77617329369677,4,96
0,75376,0.0007865428924560547,108,1,-115.09699551899706,4,96
0,75376,0.0007908344268798828,109,1,-112.95473820637429,4,96
0,75376,0.0007953643798828125,110,1,-142.55314705341655,4,96
0,75376,0.0008006095886230469,111,1,-97.64207774526115,4,96
0,75376,0.0008053779602050781,112,1,-116.70362756587022,4,96
0,75376,0.0008103847503662109,113,1,-89.78373775588936,4,96
0,75376,0.0008151531219482422,114,1,-87.70934539494087,4,96
