iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
0,67517,0.001962423324584961,1,200,0,0,,
1,144643,4.955587148666382,1,200,1,1,-111.43793672965108,0.6876357015800552
2,239181,10.989017724990845,1,200,2,1,-110.68523201558101,0.6734646994276272
3,343553,17.458253860473633,1,200,3,1,-107.97379984995251,0.5162303734884046
4,444613,23.85877013206482,1,200,4,1,-105.53293843131082,0.46517411981965867
5,571855,31.64019465446472,1,200,5,2,-109.16453446964806,0.4810504369121442
