iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
9,124275,5.847439765930176,5,26,5,2,-175.45221411395391,0.7517143017295218
9,124275,5.8474743366241455,2,32,9,4,-121.98280407989014,0.809848443843433
9,124275,5.847483158111572,1,43,9,2,-121.85983330775426,0.8099821427254414
9,124275,5.84748911857605,3,23,8,1,-114.5878381385127,0.8178885550152168
9,124275,5.84749436378479,4,26,7,1,-100.47235170046078,0.8332354925272246
10,137184,6.359773397445679,3,28,9,2,-188.41738723050761,0.46617301049100596
10,137184,6.359784841537476,2,27,10,5,-162.76014457749687,0.495539901529532
10,137184,6.3597941398620605,4,30,8,2,-124.12784486044295,0.5397578462128931
10,137184,6.359800815582275,5,29,6,1,-123.96586129009489,0.539943250152232
10,137184,6.359806537628174,1,36,10,3,-121.44865100499209,0.542824410889705
11,150507,6.823171854019165,3,32,10,3,-180.7536547563886,0.4963151727712845
11,150507,6.823183298110962,2,32,11,6,-155.32025617298456,0.523749657834075
11,150507,6.823189973831177,5,21,7,2,-132.67766413709077,0.5481737571519274
11,150507,6.823195934295654,4,31,9,3,-125.59144135298996,0.555817520233157
11,150507,6.8232011795043945,1,34,11,4,-118.96491022854428,0.5629654233557208
12,164311,7.34837794303894,5,19,8,3,-166.16797641207663,0.5467177188234278
12,164311,7.348388910293579,3,30,11,4,-142.3745590374945,0.5955371101817473
12,164311,7.348394870758057,4,27,10,4,-121.43552519604235,0.6384998704980931
12,164311,7.348400831222534,1,39,12,1,-110.1576946451008,0.6616397505191697
12,164311,7.348420858383179,2,35,12,1,-104.546417281235,0.6731529829957825
13,178641,7.9328837394714355,5,22,9,4,-231.7609142593343,0.6556434286713182
13,178641,7.932894229888916,2,33,13,2,-183.87666906438375,0.7161458235333582
13,178641,7.932900667190552,3,32,12,5,-155.18213556085234,0.752401756760343
13,178641,7.932908058166504,1,34,13,2,-149.04760042995488,0.7601528253064492
13,178641,7.932915687561035,4,23,11,5,-109.78897064183622,0.8097566378237628
13,178641,7.932921409606934,6,7,1,1,,
14,194190,8.582426309585571,3,26,13,6,-179.6595592386686,0.4800363484716735
14,194190,8.582438945770264,2,27,14,3,-152.88365279699755,0.5152859137914977
14,194190,8.582460165023804,5,24,10,5,-137.32218626123466,0.5357720524146501
14,194190,8.582486867904663,4,21,12,6,-116.86294035689112,0.5627059501137076
14,194190,8.582492113113403,6,20,2,1,-108.35897856016307,0.5739011250551819
14,194190,8.582520484924316,1,31,14,1,-103.71062770390283,0.5800205200229729
15,210036,9.675598621368408,3,24,14,7,-186.50928910385767,0.4250316359466681
15,210036,9.675613403320312,4,19,13,7,-177.6762128952882,0.43580738487998233
15,210036,9.675623416900635,2,19,15,4,-164.72892328631897,0.45160219281538844
15,210036,9.675646305084229,5,24,11,6,-155.30721873031567,0.46309602807980715
15,210036,9.675676345825195,6,26,3,1,-92.6211073097941,0.5395687972853946
15,210036,9.67568564414978,1,31,15,1,-78.0571140800012,0.5573358730815346
15,210036,9.675694227218628,7,7,1,1,,
16,225975,10.898843050003052,7,8,2,1,-205.325269422016,0.579640537902187
16,225975,10.898853302001953,4,20,14,8,-186.52704215950908,0.6094343841337997
16,225975,10.898859977722168,2,16,16,5,-151.9375166957941,0.6642563090152921
16,225975,10.898865938186646,3,23,15,8,-151.38071308401956,0.6651388029312744
16,225975,10.898885250091553,6,27,4,2,-141.88654449152324,0.6801863813646953
16,225975,10.898890495300293,5,23,12,7,-132.11300470420494,0.6956767431682623
16,225975,10.898914813995361,1,27,16,2,-121.7082897486472,0.7121674724876135
16,225975,10.898919582366943,8,6,1,1,,
17,239442,11.420108079910278,2,13,17,6,-184.33164826624218,0.5514896649546187
17,239442,11.420162677764893,7,6,3,1,-160.07107763830336,0.578449018221344
17,239442,11.420174837112427,3,21,16,9,-152.6142634250394,0.5867353397470302
17,239442,11.420185327529907,8,29,2,1,-146.7733541878371,0.5932260005785308
17,239442,11.42019534111023,4,20,15,9,-138.83323966388664,0.6020493854738111
17,239442,11.420205354690552,5,21,13,8,-135.0903636919115,0.6062086246405028
17,239442,11.420228004455566,6,20,5,3,-134.16619302001905,0.6072356014583361
17,239442,11.420258522033691,1,20,17,3,-99.86805283116317,0.645349118733902
18,253829,12.170571565628052,8,15,3,2,-219.49114959580334,0.6633405923718485
18,253829,12.170582294464111,3,20,17,10,-165.57122491832925,0.7399773035502396
18,253829,12.170591115951538,4,23,16,10,-154.57391895253463,0.7556078402411243
18,253829,12.170597314834595,6,19,6,4,-151.81095120055912,0.7595348628189548
18,253829,12.17060375213623,5,20,14,9,-139.64599305298256,0.7768249905338867
18,253829,12.170611143112183,2,14,18,7,-139.5773531738091,0.7769225488043591
18,253829,12.170616865158081,1,19,18,4,-124.49295107183605,0.7983620996587498
18,253829,12.1706223487854,7,19,4,1,-110.82250852057295,0.8177919813536628
19,267468,12.688413143157959,7,17,5,2,-189.94359596366812,0.5590832434728473
19,267468,12.688423871994019,3,19,18,11,-175.72129694606184,0.5765484391326909
19,267468,12.688430309295654,4,21,17,11,-160.88760640022784,0.5947644327227462
19,267468,12.688436031341553,2,17,19,8,-149.97184312980252,0.6081691530888772
19,267468,12.688441753387451,8,17,4,1,-146.7057088290455,0.6121800148028259
19,267468,12.688461780548096,1,20,19,5,-111.99301442141646,0.654807722106623
19,267468,12.688467264175415,6,20,7,5,-111.33144437393605,0.6556201400080912
19,267468,12.688472747802734,5,21,15,1,-110.2998450825683,0.6568869593489017
20,281833,13.300045728683472,7,17,6,3,-158.9161883928751,0.6833274506575903
20,281833,13.300057888031006,5,19,16,2,-156.8662659097176,0.6865558834591801
20,281833,13.300065040588379,2,19,20,9,-154.48697125705525,0.6903030460784566
20,281833,13.300071716308594,4,20,18,12,-139.70403566342196,0.7135847626147632
20,281833,13.300078392028809,8,18,5,1,-132.91610065397563,0.7242751141863999
20,281833,13.30008602142334,6,19,8,6,-128.04850779653344,0.7319411096446989
20,281833,13.300105810165405,3,20,19,1,-114.2939752867687,0.753603189206195
20,281833,13.300111055374146,1,21,20,6,-96.91406651980778,0.7809748913134221
21,295850,13.838348865509033,7,14,7,4,-193.0139705812092,0.5764720586854474
21,295850,13.838364362716675,8,17,6,2,-183.50545160245173,0.5851190735866104
21,295850,13.838371992111206,5,18,17,3,-145.129672197807,0.6200178771854729
21,295850,13.838378190994263,1,20,21,7,-144.97425991461583,0.6201592085885631
21,295850,13.838405847549438,3,19,20,2,-142.26706503508578,0.6226211224277157
21,295850,13.83843994140625,6,20,9,7,-129.69397608461585,0.6340550468644496
21,295850,13.838447332382202,2,24,21,1,-101.88107307202016,0.6593480065074608
21,295850,13.83845329284668,4,21,19,1,-88.01280113675685,0.6719597659565938
22,311414,14.458991289138794,3,17,21,3,-189.74273176370292,0.3500886742037509
22,311414,14.459041833877563,2,12,22,2,-151.508992473085,0.40756976790811955
22,311414,14.45905351638794,7,19,8,5,-149.78798474684552,0.4101571529824899
22,311414,14.459063529968262,8,18,7,3,-132.92011085980891,0.4355165307855433
22,311414,14.459073543548584,5,18,18,4,-111.56326224048924,0.4676246907378285
22,311414,14.459083318710327,4,20,20,2,-102.09846805998943,0.4818541836222813
22,311414,14.459091663360596,6,21,10,1,-91.22191781204573,0.49820612867348746
22,311414,14.459097385406494,1,21,22,8,-78.38527458695782,0.5175049026297113
22,311414,14.459102630615234,9,7,1,1,,
23,326703,15.10673999786377,9,7,2,1,-328.38842346893125,0.32495969289828175
23,326703,15.106755256652832,2,12,23,3,-214.45056262214675,0.45033239883809595
23,326703,15.10676646232605,8,20,8,4,-173.60829227253268,0.4952736142725533
23,326703,15.106776714324951,3,16,22,4,-161.57032212277988,0.5085197194783262
23,326703,15.106787204742432,5,17,19,5,-149.67533107830707,0.5216084961438879
23,326703,15.106813192367554,4,19,21,3,-142.97217233563975,0.5289843863323339
23,326703,15.1068434715271,1,20,23,9,-122.52376291975472,0.5514850055433802
23,326703,15.106852531433105,7,18,9,1,-107.72462183034587,0.5677693938070787
23,326703,15.106862306594849,6,20,11,2,-102.06197553446273,0.5740003453417017
24,341601,15.71510100364685,9,17,3,1,-327.116792154061,0.5977855511589316
24,341601,15.715118408203125,5,16,20,6,-215.6697666547251,0.6872674356204795
24,341601,15.715127944946289,2,6,24,4,-198.49540559396755,0.7010568946504899
24,341601,15.715136766433716,4,18,22,4,-178.64249456040875,0.7169969871147871
24,341601,15.715145111083984,3,17,23,5,-162.7717770368348,0.7297397382595879
24,341601,15.715152978897095,8,19,9,5,-156.23892067849405,0.7349850312159658
24,341601,15.715160608291626,7,17,10,2,-145.3408526590337,0.7437351944347882
24,341601,15.715168237686157,1,19,24,10,-125.39268786671005,0.7597517670545505
24,341601,15.71517562866211,6,19,12,3,-106.44390028463715,0.7749659301379391
24,341601,15.71518349647522,10,1,1,1,,
25,357619,16.679585933685303,10,5,2,1,-538.9346762468605,0.0
25,357619,16.679595947265625,2,10,25,5,-197.57512531347604,0.41735757633043674
25,357619,16.679603099822998,9,13,4,1,-193.14413478619562,0.42277505318776293
25,357619,16.679611682891846,3,16,24,6,-144.74932543937823,0.48194416177351584
25,357619,16.67962074279785,1,18,25,11,-136.74456635328005,0.49173104730857137
25,357619,16.679630756378174,5,17,21,7,-135.70417224374708,0.4930030678593246
25,357619,16.679638624191284,4,17,23,5,-116.26073724865822,0.5167752602087113
25,357619,16.679659843444824,7,18,11,1,-100.99998971015681,0.5354335593195587
25,357619,16.679686546325684,6,18,13,4,-99.98133474996509,0.5366790008610071
25,357619,16.679692268371582,8,18,10,1,-91.61697845232982,0.5469055419447412
26,372910,17.291409492492676,10,9,3,1,-251.69812105935927,0.5167724420463573
26,372910,17.29144597053528,9,14,5,2,-214.17807824635776,0.5528374125194856
26,372910,17.291456699371338,2,12,26,6,-176.9471408244438,0.588624489455947
26,372910,17.29146695137024,5,16,22,8,-170.86701193318893,0.5944688236436453
26,372910,17.29147696495056,7,16,12,2,-162.85833552498315,0.6021669139584754
26,372910,17.291504621505737,3,15,25,7,-137.8683891712666,0.6261877201676714
26,372910,17.29153299331665,1,17,26,12,-126.92321426828919,0.6367084280375015
26,372910,17.291538953781128,4,16,24,6,-118.34900012391728,0.6449501238556068
26,372910,17.291544914245605,8,17,11,2,-108.80541608448578,0.654123596239563
26,372910,17.291550874710083,6,17,14,1,-74.70394204045249,0.6869025741479259
27,387692,17.853110790252686,3,12,26,8,-223.48306347348267,0.43124189725956347
27,387692,17.853124618530273,4,15,25,7,-187.76339412287592,0.478330903220254
27,387692,17.853134632110596,5,15,23,9,-179.8700673101304,0.4887366242163455
27,387692,17.85315704345703,2,13,27,7,-164.85310324771817,0.508533389502875
27,387692,17.85316276550293,10,12,4,1,-157.95712687647375,0.5176243099496175
27,387692,17.853188037872314,9,15,6,1,-139.64521527110165,0.5417647829834855
27,387692,17.85319447517395,8,12,12,3,-117.09504707003427,0.5714925219054753
27,387692,17.853201389312744,7,21,13,3,-102.56127374908365,0.5906523000048755
27,387692,17.853208541870117,6,16,15,2,-91.2757823879159,0.605529889289344
27,387692,17.85321807861328,1,18,27,13,-88.50926022667623,0.6091769773198155
27,387692,17.853227615356445,11,2,1,1,,
28,403196,18.494441986083984,3,11,27,9,-247.2148385230275,0.4798873072529651
28,403196,18.494452953338623,11,7,2,1,-173.7703076802176,0.6100344428998221
28,403196,18.494462966918945,10,13,5,2,-170.51002576835404,0.6158118145755762
28,403196,18.494470357894897,7,17,14,4,-154.5706978322543,0.644057047422923
28,403196,18.494476079940796,1,16,28,14,-149.68349872790998,0.652717392277295
28,403196,18.494484424591064,5,14,24,10,-119.97516009214655,0.7053619545599061
28,403196,18.49449062347412,9,14,7,1,-110.0022504313087,0.7230344158245965
28,403196,18.494499444961548,4,14,26,8,-105.78124326222105,0.7305142374845287
28,403196,18.49450945854187,6,15,16,3,-105.73396493408373,0.7305980168880409
28,403196,18.494519472122192,2,14,28,1,-101.0406391788493,0.7389148091214708
28,403196,18.494525909423828,8,14,13,1,-88.41836752033458,0.7612820634678578
29,418545,19.071566104888916,11,10,3,2,-286.9203527003955,0.27333667436588455
29,418545,19.071576833724976,3,10,28,10,-205.86928946768992,0.3843209116848353
29,418545,19.071583032608032,10,12,6,3,-181.41896238555898,0.41780105118181116
29,418545,19.071590662002563,6,14,17,4,-148.46716650390925,0.46292235852005864
29,418545,19.071616649627686,7,16,15,5,-134.29171698211152,0.48233297931985064
29,418545,19.071622848510742,5,15,25,11,-129.60210354597055,0.4887545258088396
29,418545,19.07162857055664,8,15,14,2,-126.08867906148673,0.4935655020161304
29,418545,19.07163643836975,2,15,29,2,-124.86488451764707,0.49524125923221013
29,418545,19.07164239883423,9,15,8,1,-96.93526604033798,0.5334856360692387
29,418545,19.07164740562439,1,15,29,15,-91.08801695670601,0.5414923475678606
29,418545,19.071666955947876,4,15,27,1,-84.76565253527708,0.550149640456791
30,433053,19.633737802505493,10,12,7,4,-217.74782378060084,0.39807551229366683
30,433053,19.63376259803772,2,14,30,3,-151.7837214658744,0.48222696044421853
30,433053,19.63378882408142,5,14,26,12,-142.62640293976585,0.4939090964561851
30,433053,19.63379454612732,3,12,29,11,-120.59087975701149,0.5220201617403989
30,433053,19.6338210105896,11,12,4,1,-115.00091985782572,0.5291513619555648
30,433053,19.63382649421692,9,14,9,2,-111.92313848713025,0.5330777363068608
30,433053,19.63383197784424,8,14,15,3,-101.02413724649409,0.5469817644920429
30,433053,19.633837461471558,1,14,30,16,-92.01101963446922,0.5584799411182382
30,433053,19.633842706680298,4,14,28,1,-84.6744700945826,0.5678392933499123
30,433053,19.633861541748047,6,15,18,5,-77.60721667374789,0.576855100265205
30,433053,19.633882522583008,7,14,16,1,-76.25798948876206,0.5785763307150478
31,448250,20.240524291992188,9,12,10,3,-216.17741852692635,0.3735951416969419
31,448250,20.24053978919983,2,13,31,4,-155.10447539883415,0.4564211931722014
31,448250,20.240550994873047,10,13,8,1,-142.21185858749936,0.47390593336929254
31,448250,20.24056124687195,7,11,17,2,-140.95497029332805,0.4756105031709041
31,448250,20.240567207336426,5,13,27,13,-122.3336057398305,0.5008644703133214
31,448250,20.240573167800903,3,13,30,12,-116.71039972246552,0.5084905634274753
31,448250,20.240578651428223,6,14,19,6,-97.97338145280213,0.5339013781059343
31,448250,20.24058437347412,8,17,16,4,-95.76565027243898,0.5368954643088012
31,448250,20.2405903339386,11,13,5,1,-90.26282380092971,0.5443583007997939
31,448250,20.240596294403076,1,15,31,1,-68.48775865352198,0.5738892612284346
31,448250,20.240602016448975,4,15,29,1,-58.252509556701284,0.5877701260621032
32,462554,20.77330446243286,2,12,32,5,-221.82577521465606,0.4666594498240081
32,462554,20.773339986801147,10,13,9,2,-164.25072699587253,0.5326509002515422
32,462554,20.77334690093994,4,14,30,2,-160.62275987591752,0.5368092087507286
32,462554,20.77335262298584,1,13,32,2,-143.434646948847,0.5565099044038081
32,462554,20.77335834503174,5,14,28,14,-139.6884133744202,0.5608037677155212
32,462554,20.773367166519165,9,13,11,4,-132.06566757693986,0.569540817305208
32,462554,20.77339005470276,7,12,18,3,-124.6527427962667,0.5780373739442562
32,462554,20.773419857025146,3,15,31,13,-124.1943687976052,0.5785627537041654
32,462554,20.773425579071045,6,16,20,7,-122.06769513575686,0.5810003075382171
32,462554,20.773431062698364,8,16,17,5,-105.86708870839304,0.5995691415908577
32,462554,20.77343726158142,11,13,6,2,-97.824640602298,0.6087872461679067
33,477944,21.37697696685791,10,12,10,3,-196.4201329709282,0.6771265410274215
33,477944,21.376991033554077,11,12,7,3,-161.0347840927676,0.7276638177601307
33,477944,21.37699818611145,1,12,33,3,-152.5452123025759,0.7397886053489261
33,477944,21.37700390815735,2,13,33,6,-152.37519509234542,0.7400314235512371
33,477944,21.377009868621826,8,15,18,6,-118.47036730835687,0.7884542233431531
33,477944,21.377016305923462,9,14,12,5,-117.8009906654236,0.7894102255789601
33,477944,21.377025604248047,5,15,29,1,-105.69568687919751,0.8066989935796507
33,477944,21.377034902572632,3,14,32,1,-105.63702082142031,0.8067827803131634
33,477944,21.377058029174805,7,13,19,4,-104.64386657190407,0.8082012010080925
33,477944,21.377087831497192,4,15,31,3,-98.96560224673668,0.8163108855148223
33,477944,21.3770968914032,6,15,21,8,-80.20962076330154,0.8430981366419956
34,492580,21.956819772720337,10,11,11,4,-199.33145424744234,0.3892941216317705
34,492580,21.956851720809937,9,13,13,6,-188.64921136773472,0.4027994793734575
34,492580,21.956858158111572,1,11,34,4,-184.84914169264644,0.40760383562928604
34,492580,21.95686411857605,6,14,22,9,-135.1311401618281,0.47046136512348746
34,492580,21.95686960220337,4,14,32,4,-134.1958090979694,0.47164388650655026
34,492580,21.956875324249268,2,14,34,7,-134.15710924614777,0.4716928139976481
34,492580,21.956880569458008,7,14,20,5,-118.84697071900756,0.49104913272324074
34,492580,21.956886291503906,3,15,33,2,-106.80317341427141,0.5062758779864303
34,492580,21.956891775131226,11,13,8,4,-106.5980950093309,0.5065351547371094
34,492580,21.956897020339966,5,14,30,1,-97.49076042288559,0.5180493856948079
34,492580,21.956902742385864,8,16,19,1,-65.69418036164,0.5582492008015271
35,507163,22.521862983703613,10,10,12,5,-210.84874434758257,0.40708471829255216
35,507163,22.52189302444458,3,14,34,3,-155.50421061920846,0.4760954015915808
35,507163,22.521899461746216,7,13,21,6,-143.26214605873477,0.4913603823113657
35,507163,22.521905183792114,2,14,35,8,-142.70796894209835,0.4920514016209775
35,507163,22.521910667419434,1,11,35,5,-137.819420500036,0.49814707260418356
35,507163,22.52191662788391,11,14,9,5,-130.80850793688458,0.5068891801609553
35,507163,22.52192211151123,9,13,14,7,-124.60158013294974,0.5146287761080376
35,507163,22.52194309234619,4,15,33,5,-107.58152994200368,0.5358515638764847
35,507163,22.521948099136353,8,15,20,2,-100.34494259459616,0.544875071781506
35,507163,22.521953582763672,5,15,31,2,-98.62627835027351,0.5470181234231445
35,507163,22.521958589553833,6,15,23,10,-86.3866325848393,0.5622800880781587
35,507163,22.521992683410645,12,1,1,1,,
