#{"t_start": 1620066439.926346, "env_id": "BipedalWalker-v3"}
r,l,t
-137.604078,135,0.412472
-104.563099,49,0.557738
-104.417896,89,0.819695
-106.022153,76,1.071681
-106.230218,49,1.213403
-102.832912,63,1.39691
-131.353635,122,1.743063
-107.503966,69,1.952796
-112.269495,121,2.283236
-107.66123,50,2.42799
-119.269435,277,3.196908
-105.684208,40,3.313957
-102.556296,119,3.662713
-105.332659,81,3.904736
-104.619097,52,4.067125
-125.901963,172,4.545177
-115.040177,66,4.728389
-135.734926,1600,9.139206
-118.740779,78,9.369544
-165.844838,1600,13.837501
-120.956866,106,14.118392
-112.280811,81,14.331882
-116.912552,72,14.553937
-107.544023,56,14.716826
-156.430246,1600,19.183341
-112.500146,52,19.319192
-113.8723,58,19.482129
-133.756751,163,19.936001
-160.127923,1600,24.317101
-107.032949,87,24.549111
-158.301774,1600,29.044237
-122.467462,212,29.657006
-106.284814,35,29.754888
-205.307807,1248,33.238012
-108.28474,56,33.40976
-102.607014,52,33.550134
-102.834436,49,33.701841
-99.685758,71,33.929913
-101.244745,57,34.093195
-98.621918,69,34.301197
-107.735049,86,34.555871
-105.171521,39,34.669683
-103.105804,68,34.874724
-104.058055,73,35.12591
-101.87868,46,35.26389
-103.149326,62,35.451323
-107.484759,74,35.653541
-101.999317,1600,40.187762
-100.941276,85,40.419915
-93.602481,85,40.647415
-111.222482,98,40.910188
-101.491722,68,41.098193
-105.465281,42,41.218509
-108.467206,45,41.351604
-104.977739,66,41.525443
-100.309343,76,41.744399
-111.310616,372,42.816318
-101.505952,64,43.022646
-95.18816,293,43.862663
-110.422788,329,44.796067
-97.518164,127,45.172601
-114.538904,73,45.379174
-102.162584,69,45.574697
-101.578831,73,45.782333
-115.417273,82,46.016872
-107.111955,325,46.949842
-115.515442,302,47.808863
-130.248554,465,49.116668
-105.157916,72,49.334203
-100.026952,118,49.670359
-104.938573,45,49.800519
-103.977436,64,49.988406
-102.495194,70,50.18494
-108.880241,253,50.934217
-104.155749,89,51.178027
-99.210025,113,51.504622
-101.346333,64,51.698535
-104.295189,46,51.833758
-99.670122,102,52.129472
-104.434328,54,52.294817
-98.761274,98,52.587225
-112.421402,65,52.768268
-101.62852,54,52.944831
-103.792126,49,53.07041
-100.747062,89,53.314352
-96.182504,86,53.556307
-101.954699,178,54.061366
