#{"t_start": 1620066439.94275, "env_id": "BipedalWalker-v3"}
r,l,t
-110.326058,103,0.299376
-103.75669,46,0.436374
-106.229682,50,0.593946
-110.47238,96,0.880714
-103.826547,49,1.036236
-104.176598,63,1.227106
-104.72106,67,1.413786
-145.668433,668,3.308261
-109.737411,109,3.624845
-120.789448,57,3.789621
-110.586269,74,4.016652
-106.417942,69,4.219666
-133.313565,283,5.025298
-142.823816,1600,9.428071
-111.060488,63,9.601817
-112.22887,73,9.806272
-106.348862,68,10.015227
-108.368663,55,10.166775
-112.717224,65,10.354572
-128.417317,137,10.740826
-162.401589,1600,15.187716
-106.706369,58,15.34556
-105.167088,74,15.555849
-106.929338,63,15.724044
-164.351843,1600,20.182155
-156.954968,1600,24.555894
-107.57288,46,24.704576
-109.540195,63,24.878374
-109.901476,66,25.058125
-109.695473,61,25.231928
-109.42238,66,25.416881
-107.474163,60,25.587515
-103.929955,59,25.751874
-107.387073,67,25.932697
-253.940449,1454,30.01511
-129.484331,149,30.4158
-179.853222,911,32.972596
-104.866769,59,33.144993
-104.091293,44,33.269949
-98.957878,60,33.447248
-101.780692,64,33.638485
-103.194239,47,33.779017
-103.884626,52,33.952927
-102.47742,50,34.09239
-101.713649,74,34.313646
-103.779019,53,34.461274
-100.285495,63,34.657828
-102.455584,53,34.819403
-105.847867,51,34.987326
-104.463871,60,35.185225
-103.282921,58,35.352221
-104.304427,56,35.519598
-106.713811,74,35.726482
-102.623554,73,35.919543
-102.932374,43,36.051146
-101.694891,57,36.208234
-111.68184,39,36.331411
-103.346862,54,36.476626
-105.3576,44,36.604901
-104.583949,58,36.766121
-102.155836,90,37.027176
-104.563371,58,37.190401
-127.237136,426,38.398231
-102.008901,56,38.551936
-104.19047,48,38.687439
-146.835303,863,41.091797
-112.832344,68,41.287971
-103.268772,68,41.467424
-103.885797,58,41.640254
-105.15606,90,41.891615
-113.972129,82,42.133312
-101.644645,200,42.698424
-99.403307,85,42.967983
-102.786762,161,43.442629
-100.417983,59,43.60452
-103.75852,73,43.814767
-104.053368,55,43.995343
-106.096735,257,44.691515
-104.743706,72,44.927625
-105.134434,203,45.493973
-101.926557,67,45.688867
-103.342021,59,45.851479
-103.095558,118,46.181755
-165.960379,870,48.652864
-111.062394,321,49.575893
-116.107864,196,50.146377
-112.588213,417,51.354316
-105.464462,185,51.906651
-105.879297,196,52.479998
-100.536393,71,52.68731
-95.812282,117,53.032885
-123.176736,277,53.801806
-106.097443,93,54.072756
-104.44279,104,54.362635
-109.085827,55,54.509938
-106.01004,61,54.68212
-103.171908,67,54.919602
-110.976765,95,55.192806
-102.901439,58,55.354151
-98.822653,94,55.614371
-106.896241,149,56.049371
-103.95238,51,56.194596
