#{"t_start": 1620066439.9460335, "env_id": "BipedalWalker-v3"}
r,l,t
-103.299882,52,0.149164
-104.253557,54,0.312792
-109.069823,57,0.476644
-120.756523,68,0.685361
-103.088832,65,0.896149
-109.457791,60,1.075935
-103.563188,69,1.277861
-105.907633,75,1.490107
-104.247239,69,1.682042
-107.465215,66,1.883439
-128.899495,516,3.331463
-106.140813,79,3.55816
-104.734227,65,3.744608
-103.543666,54,3.912124
-135.468318,149,4.344003
-117.14309,84,4.575858
-112.067778,53,4.725084
-140.033814,1600,9.135095
-110.452853,51,9.283748
-107.504827,57,9.451278
-165.283123,1600,13.912767
-162.408084,1600,18.369092
-106.054382,60,18.536778
-164.572895,1600,22.955648
-111.821679,81,23.170445
-108.675842,89,23.415676
-104.115926,43,23.541668
-104.664671,66,23.715618
-110.037731,69,23.909035
-106.591612,63,24.07499
-108.901763,58,24.228827
-162.066225,1600,28.713782
-107.177276,88,28.955964
-116.162328,83,29.203373
-129.093089,104,29.503844
-227.637522,1504,33.733971
-105.230564,44,33.866074
-104.697326,54,34.032835
-102.334053,56,34.201804
-103.473748,70,34.397884
-103.566442,64,34.592657
-99.642388,73,34.820825
-103.885862,91,35.124587
-102.376894,56,35.286325
-101.037034,77,35.516526
-105.269932,1600,40.056583
-130.331305,412,41.169432
-110.510056,255,41.888332
-99.394188,72,42.098559
-111.226683,70,42.297917
-104.849521,84,42.538332
-108.070932,42,42.657742
-106.394817,79,42.909186
-106.545931,50,43.059695
-102.3931,42,43.184212
-98.001349,131,43.554522
-110.192911,52,43.70634
-95.961843,140,44.116074
-100.34263,232,44.757147
-98.064549,113,45.097964
-106.553042,50,45.232639
-101.825782,59,45.405582
-121.545644,362,46.425608
-106.926963,59,46.588856
-145.173257,734,48.678436
-101.867895,98,48.959583
-105.98303,52,49.113831
-107.787799,65,49.299696
-100.181343,96,49.57268
-106.308836,61,49.759955
-98.29452,86,50.010721
-105.402046,87,50.261653
-114.714352,271,51.041074
-100.431309,112,51.365603
-122.09829,102,51.664075
-98.196529,101,51.969779
-103.518141,73,52.177498
-100.371716,67,52.382863
-98.862608,61,52.562363
-109.86793,230,53.218349
-119.703223,408,54.367252
-116.81335,488,55.784451
-103.372396,39,55.899129
-105.587707,48,56.041239
-139.070117,405,57.194861
-104.201888,38,57.299406
-107.455874,84,57.544711
-108.380143,50,57.699261
-105.464594,49,57.830582
-127.113037,465,59.13841
-102.559654,56,59.294752
-99.067872,108,59.598042
-101.839439,73,59.813096
-100.596441,73,60.027184
-112.313448,298,60.910598
-114.705298,221,61.516574
-106.17275,58,61.675353
-105.749554,116,62.015454
-102.951602,81,62.241004
-104.920794,78,62.465714
-113.254543,95,62.733807
-98.027777,1600,67.212337
-112.265589,143,67.618334
-109.317858,65,67.798553
-104.964873,44,67.935664
-108.808728,47,68.061048
-103.819884,58,68.231693
-114.144017,75,68.437479
-104.886677,92,68.712263
-103.499038,81,68.938256
-101.614633,69,69.134441
-101.201238,57,69.293303
-105.146754,113,69.623433
-104.593037,45,69.748107
-107.998365,102,70.035702
-103.536659,72,70.258584
-119.120918,279,71.102425
-110.872612,71,71.296659
-102.48312,66,71.487802
-103.490896,76,71.704028
-102.827616,109,72.003148
-105.207565,59,72.171372
-83.191086,1600,76.674974
-105.787942,41,76.803814
-103.589448,63,77.006464
-152.355786,1054,79.957965
-106.647703,182,80.48429
-104.799481,55,80.633263
-105.919692,58,80.805785
-107.305766,47,80.960751
-101.948539,68,81.152406
-104.346076,54,81.308434
