#{"t_start": 1620062242.0718195, "env_id": "MountainCarContinuous-v0"}
r,l,t
-48.808763,999,1.752438
-44.474301,999,3.448334
-40.346576,999,5.153056
-33.529546,999,6.841531
-30.505637,999,8.491576
-25.451323,999,10.156014
-18.377866,999,11.82665
-15.750665,999,13.509376
-13.36112,999,15.144762
-11.007235,999,16.817392
-9.081059,999,18.50733
-7.259209,999,20.209278
-5.768756,999,21.910408
-4.896728,999,23.584062
-3.93923,999,25.28768
-3.394689,999,26.955157
-2.747213,999,28.625019
-2.539963,999,30.30431
-1.857871,999,31.947884
-1.678918,999,33.620066
-1.344375,999,35.306401
-1.117823,999,37.037529
-0.920802,999,38.698437
-0.77399,999,40.380684
-0.670795,999,42.048347
-0.557639,999,43.701432
-0.450862,999,45.398879
-0.43535,999,47.080908
-0.339285,999,48.726006
-0.275225,999,50.406239
-0.223036,999,52.079497
-0.200947,999,53.766026
-0.153785,999,55.450647
-0.155178,999,57.211575
-0.119501,999,58.887882
-0.094988,999,60.624146
-0.077018,999,62.326544
-0.07384,999,63.982328
-0.062767,999,65.67526
-0.05369,999,67.359881
-0.044178,999,69.037724
-0.042254,999,70.708415
-0.03699,999,72.358645
-0.03152,999,74.010675
-0.027195,999,75.763294
-0.026857,999,77.436696
-0.027018,999,79.136879
-0.024605,999,80.829947
-0.022453,999,82.517583
-0.020245,999,84.189522
-0.023125,999,85.91774
-0.019106,999,87.597739
-0.01598,999,89.31004
-0.019877,999,91.121619
-0.016452,999,92.915373
-0.013704,999,94.703459
-0.013308,999,96.439446
-0.012414,999,98.130493
-0.01081,999,99.849321
-0.01066,999,101.647637
-0.011396,999,103.322156
-0.013053,999,105.017308
-0.010473,999,106.841748
-0.009792,999,108.540033
-0.008625,999,110.195488
-0.008433,999,111.877192
-0.01285,999,113.554738
-0.010226,999,115.247552
-0.011532,999,116.964413
-0.008461,999,118.714588
-0.00727,999,120.431964
-0.009682,999,122.141693
-0.007999,999,123.852777
-0.007708,999,125.555832
-0.006534,999,127.235824
-0.007213,999,129.016107
-0.005756,999,130.698323
-0.006399,999,132.50236
-0.007435,999,134.297539
-0.005222,999,136.080398
-0.005101,999,137.855362
-0.004666,999,139.594756
-0.006296,999,141.337659
-0.004746,999,143.082228
-0.007734,999,144.82287
-0.013795,999,146.577417
-0.006632,999,148.322346
-0.008542,999,150.057952
-0.007868,999,151.818198
-0.009983,999,153.603585
-0.004868,999,155.397155
-0.007845,999,157.115558
-0.009153,999,158.877094
-0.004167,999,160.610455
-0.003895,999,162.36892
-0.012793,999,164.127695
-0.005414,999,165.898272
-0.004597,999,167.662989
-0.007711,999,169.353734
-0.007055,999,171.123634
