#{"t_start": 1620068665.1755018, "env_id": "CartPole-v0"}
r,l,t
13.0,13,0.058824
12.0,12,0.086389
38.0,38,0.17731
12.0,12,0.203368
28.0,28,0.273534
18.0,18,0.316341
31.0,31,0.385814
9.0,9,0.407688
21.0,21,0.455289
28.0,28,0.518906
19.0,19,0.563742
13.0,13,0.595781
12.0,12,0.620926
16.0,16,0.656443
25.0,25,0.714807
30.0,30,0.784045
23.0,23,0.838122
40.0,40,0.927805
11.0,11,0.952075
18.0,18,0.998392
28.0,28,1.057722
9.0,9,1.078999
17.0,17,1.120825
25.0,25,1.177275
26.0,26,1.236969
17.0,17,1.273887
35.0,35,1.354155
16.0,16,1.389729
19.0,19,1.437304
13.0,13,1.469058
10.0,10,1.492494
36.0,36,1.576028
13.0,13,1.611659
12.0,12,1.640826
34.0,34,1.725435
49.0,49,1.844136
18.0,18,1.887022
13.0,13,1.921472
13.0,13,1.94986
10.0,10,1.974648
16.0,16,2.016626
45.0,45,2.126089
18.0,18,2.171093
46.0,46,2.281246
27.0,27,2.346137
21.0,21,2.401492
21.0,21,2.453264
13.0,13,2.486756
13.0,13,2.514285
27.0,27,2.581742
17.0,17,2.621854
18.0,18,2.672429
26.0,26,2.733199
13.0,13,2.772235
22.0,22,2.826121
31.0,31,2.91452
13.0,13,2.959338
23.0,23,3.022301
22.0,22,3.082266
16.0,16,3.123178
41.0,41,3.229822
43.0,43,3.343478
43.0,43,3.448372
18.0,18,3.493124
12.0,12,3.52066
10.0,10,3.545055
27.0,27,3.610892
11.0,11,3.663833
15.0,15,3.71683
17.0,17,3.756291
54.0,54,3.888429
11.0,11,3.915629
12.0,12,3.950237
17.0,17,3.992441
50.0,50,4.132605
56.0,56,4.275226
20.0,20,4.32162
42.0,42,4.424964
11.0,11,4.450756
17.0,17,4.491314
22.0,22,4.54832
11.0,11,4.575028
23.0,23,4.637552
14.0,14,4.671407
18.0,18,4.726369
27.0,27,4.795784
48.0,48,4.916476
17.0,17,4.956609
27.0,27,5.027276
13.0,13,5.054223
34.0,34,5.133799
47.0,47,5.24836
11.0,11,5.273606
46.0,46,5.378926
18.0,18,5.422077
12.0,12,5.448659
114.0,114,5.773762
17.0,17,5.811345
19.0,19,5.858802
44.0,44,5.964716
45.0,45,6.076808
41.0,41,6.18006
38.0,38,6.278258
12.0,12,6.304151
15.0,15,6.339852
16.0,16,6.376909
75.0,75,6.560437
50.0,50,6.679671
13.0,13,6.712162
20.0,20,6.763895
26.0,26,6.824085
17.0,17,6.862067
25.0,25,6.920607
79.0,79,7.112523
49.0,49,7.240762
15.0,15,7.283116
77.0,77,7.473947
26.0,26,7.538378
14.0,14,7.565954
25.0,25,7.625147
17.0,17,7.706838
66.0,66,7.880402
31.0,31,7.952463
90.0,90,8.159543
60.0,60,8.307273
16.0,16,8.343138
40.0,40,8.434721
51.0,51,8.556931
13.0,13,8.583704
45.0,45,8.689695
71.0,71,8.865302
154.0,154,9.245687
23.0,23,9.301378
22.0,22,9.350345
11.0,11,9.37526
12.0,12,9.407061
36.0,36,9.492406
29.0,29,9.561374
18.0,18,9.607028
22.0,22,9.664526
72.0,72,9.826545
23.0,23,9.881463
30.0,30,9.962106
94.0,94,10.192081
46.0,46,10.294706
72.0,72,10.466051
72.0,72,10.646222
82.0,82,10.849928
118.0,118,11.158599
51.0,51,11.302288
74.0,74,11.51222
104.0,104,11.818149
42.0,42,11.920353
42.0,42,12.076197
62.0,62,12.229052
115.0,115,12.497048
41.0,41,12.597343
52.0,52,12.720262
65.0,65,12.882757
53.0,53,13.01443
74.0,74,13.222431
108.0,108,13.478705
86.0,86,13.715358
67.0,67,13.884034
92.0,92,14.097123
102.0,102,14.349786
34.0,34,14.424265
92.0,92,14.646483
99.0,99,14.882495
98.0,98,15.111914
95.0,95,15.341749
52.0,52,15.470694
95.0,95,15.738166
57.0,57,15.885066
97.0,97,16.116728
200.0,200,16.590849
113.0,113,16.863831
129.0,129,17.178445
66.0,66,17.355354
115.0,115,17.627492
114.0,114,17.9032
113.0,113,18.164492
147.0,147,18.531444
110.0,110,18.817196
120.0,120,19.097816
66.0,66,19.274772
44.0,44,19.387481
53.0,53,19.523512
72.0,72,19.742454
70.0,70,19.906363
116.0,116,20.18909
107.0,107,20.451752
58.0,58,20.602931
54.0,54,20.732561
106.0,106,20.984554
113.0,113,21.25099
62.0,62,21.395697
114.0,114,21.697053
110.0,110,21.948746
130.0,130,22.253817
124.0,124,22.535376
120.0,120,22.810098
150.0,150,23.168743
200.0,200,23.711038
114.0,114,23.986628
199.0,199,24.466062
130.0,130,24.787838
200.0,200,25.276649
113.0,113,25.550563
112.0,112,25.873719
118.0,118,26.160729
135.0,135,26.479649
124.0,124,26.764235
132.0,132,27.066321
200.0,200,27.531063
123.0,123,27.851526
99.0,99,28.079054
108.0,108,28.332336
134.0,134,28.64443
183.0,183,29.078762
200.0,200,29.576208
200.0,200,30.07787
200.0,200,30.569778
200.0,200,31.070386
112.0,112,31.364001
100.0,100,31.619665
104.0,104,31.902
128.0,128,32.220771
130.0,130,32.521435
137.0,137,32.842116
200.0,200,33.309126
126.0,126,33.598171
200.0,200,34.086731
119.0,119,34.368154
185.0,185,34.809339
127.0,127,35.111432
123.0,123,35.402271
181.0,181,35.840896
171.0,171,36.238174
115.0,115,36.507871
174.0,174,36.937358
198.0,198,37.422629
122.0,122,37.753458
184.0,184,38.19
114.0,114,38.457185
165.0,165,38.841802
113.0,113,39.10417
174.0,174,39.507932
200.0,200,39.97325
100.0,100,40.218221
188.0,188,40.650316
119.0,119,40.932433
86.0,86,41.13112
115.0,115,41.396192
106.0,106,41.67709
138.0,138,41.995981
106.0,106,42.250398
110.0,110,42.506624
104.0,104,42.773263
117.0,117,43.042927
189.0,189,43.475153
116.0,116,43.791651
105.0,105,44.035356
104.0,104,44.274056
96.0,96,44.512488
104.0,104,44.76384
89.0,89,44.974037
102.0,102,45.215791
113.0,113,45.47009
123.0,123,45.763715
107.0,107,46.00842
102.0,102,46.240734
108.0,108,46.487006
115.0,115,46.758159
101.0,101,46.983334
68.0,68,47.147428
123.0,123,47.432542
107.0,107,47.706378
55.0,55,47.833436
120.0,120,48.10717
107.0,107,48.385474
115.0,115,48.650136
98.0,98,48.877544
114.0,114,49.143572
51.0,51,49.25953
102.0,102,49.491246
124.0,124,49.816861
110.0,110,50.064109
108.0,108,50.31829
121.0,121,50.595265
112.0,112,50.85387
111.0,111,51.130119
111.0,111,51.388836
100.0,100,51.670919
39.0,39,51.774364
52.0,52,51.90659
130.0,130,52.306071
104.0,104,52.566932
40.0,40,52.658236
109.0,109,52.928224
112.0,112,53.19575
113.0,113,53.470034
46.0,46,53.58131
45.0,45,53.715892
113.0,113,53.978806
119.0,119,54.260649
110.0,110,54.529654
122.0,122,54.822797
72.0,72,54.996782
102.0,102,55.258749
109.0,109,55.514611
124.0,124,55.845269
127.0,127,56.140865
97.0,97,56.396126
106.0,106,56.655162
108.0,108,56.955438
122.0,122,57.241585
106.0,106,57.497532
106.0,106,57.761686
97.0,97,57.984692
180.0,180,58.39602
117.0,117,58.669479
119.0,119,58.941565
118.0,118,59.260264
87.0,87,59.482183
95.0,95,59.753334
94.0,94,59.969657
102.0,102,60.212329
87.0,87,60.424556
93.0,93,60.641176
87.0,87,60.858705
115.0,115,61.12402
103.0,103,61.355798
81.0,81,61.535343
113.0,113,61.848065
120.0,120,62.133725
163.0,163,62.521913
104.0,104,62.775104
116.0,116,63.057964
92.0,92,63.266614
100.0,100,63.50187
101.0,101,63.751863
127.0,127,64.055847
67.0,67,64.209314
102.0,102,64.465056
106.0,106,64.7248
121.0,121,65.004306
113.0,113,65.260932
136.0,136,65.686652
86.0,86,65.893958
106.0,106,66.14449
153.0,153,66.545564
113.0,113,66.889803
73.0,73,67.101549
108.0,108,67.3654
113.0,113,67.708815
102.0,102,67.999461
101.0,101,68.274454
109.0,109,68.519032
128.0,128,68.812487
107.0,107,69.068924
130.0,130,69.400322
99.0,99,69.628455
59.0,59,69.760274
131.0,131,70.061274
93.0,93,70.274981
37.0,37,70.360381
102.0,102,70.594626
119.0,119,70.865416
62.0,62,71.011068
93.0,93,71.23862
94.0,94,71.463256
116.0,116,71.792865
120.0,120,72.076221
104.0,104,72.349097
96.0,96,72.595304
104.0,104,72.900342
123.0,123,73.200737
104.0,104,73.474207
110.0,110,73.786246
142.0,142,74.207482
102.0,102,74.496084
110.0,110,74.759023
129.0,129,75.132774
33.0,33,75.225524
51.0,51,75.35133
59.0,59,75.539124
40.0,40,75.684534
56.0,56,75.825763
131.0,131,76.194293
63.0,63,76.346366
60.0,60,76.494046
45.0,45,76.60018
36.0,36,76.696876
