#{"t_start": 1620068665.1143472, "env_id": "CartPole-v0"}
r,l,t
20.0,20,0.134902
10.0,10,0.159433
42.0,42,0.26054
29.0,29,0.331795
12.0,12,0.358217
14.0,14,0.390617
8.0,8,0.406058
47.0,47,0.516475
13.0,13,0.543682
13.0,13,0.577526
9.0,9,0.599795
23.0,23,0.649193
19.0,19,0.694171
23.0,23,0.749682
29.0,29,0.817506
14.0,14,0.845243
86.0,86,1.047017
17.0,17,1.083499
27.0,27,1.141684
35.0,35,1.22084
47.0,47,1.332013
50.0,50,1.446989
38.0,38,1.53432
55.0,55,1.666342
31.0,31,1.749109
12.0,12,1.776073
40.0,40,1.87204
11.0,11,1.897506
12.0,12,1.930283
11.0,11,1.957943
15.0,15,1.99501
23.0,23,2.048307
63.0,63,2.204222
17.0,17,2.246489
11.0,11,2.279004
17.0,17,2.316393
21.0,21,2.363907
40.0,40,2.464368
31.0,31,2.539931
15.0,15,2.575483
13.0,13,2.60965
12.0,12,2.634971
20.0,20,2.68467
15.0,15,2.72569
9.0,9,2.747555
19.0,19,2.794396
34.0,34,2.885932
13.0,13,2.918731
39.0,39,3.03737
46.0,46,3.161485
24.0,24,3.229593
16.0,16,3.267879
39.0,39,3.367705
14.0,14,3.406201
15.0,15,3.444125
18.0,18,3.492505
17.0,17,3.53089
52.0,52,3.652668
10.0,10,3.67678
20.0,20,3.767022
16.0,16,3.812101
37.0,37,3.897332
13.0,13,3.932752
34.0,34,4.016243
18.0,18,4.064768
12.0,12,4.093126
14.0,14,4.140991
27.0,27,4.213725
32.0,32,4.295879
36.0,36,4.381375
67.0,67,4.54687
24.0,24,4.600228
41.0,41,4.712116
33.0,33,4.803088
26.0,26,4.869521
24.0,24,4.928432
27.0,27,4.999695
22.0,22,5.054062
12.0,12,5.080451
31.0,31,5.156024
66.0,66,5.311174
20.0,20,5.357535
9.0,9,5.379039
16.0,16,5.415522
15.0,15,5.450696
44.0,44,5.555527
9.0,9,5.575016
33.0,33,5.659174
21.0,21,5.742862
11.0,11,5.774851
31.0,31,5.856623
36.0,36,5.943379
26.0,26,6.004246
41.0,41,6.100855
21.0,21,6.156072
41.0,41,6.262593
25.0,25,6.327274
25.0,25,6.38592
59.0,59,6.521558
24.0,24,6.58506
36.0,36,6.671738
27.0,27,6.738171
58.0,58,6.876104
38.0,38,6.967343
15.0,15,7.002148
21.0,21,7.055142
28.0,28,7.124007
32.0,32,7.19954
13.0,13,7.232791
26.0,26,7.301971
33.0,33,7.393759
25.0,25,7.45665
40.0,40,7.553351
13.0,13,7.580361
22.0,22,7.633626
21.0,21,7.680959
30.0,30,7.794323
19.0,19,7.842355
72.0,72,8.02407
33.0,33,8.103884
20.0,20,8.149851
58.0,58,8.285565
23.0,23,8.343717
21.0,21,8.389794
30.0,30,8.459179
114.0,114,8.725544
63.0,63,8.879196
19.0,19,8.925009
13.0,13,8.959059
54.0,54,9.098874
61.0,61,9.240634
37.0,37,9.330199
55.0,55,9.458877
80.0,80,9.652956
