#{"t_start": 1620068665.1446075, "env_id": "CartPole-v0"}
r,l,t
21.0,21,0.111765
18.0,18,0.151456
26.0,26,0.211363
21.0,21,0.264181
13.0,13,0.293312
23.0,23,0.348808
24.0,24,0.403887
73.0,73,0.572156
9.0,9,0.593244
50.0,50,0.709101
17.0,17,0.745803
21.0,21,0.79849
17.0,17,0.834847
24.0,24,0.890601
22.0,22,0.937572
14.0,14,0.970128
14.0,14,1.006714
19.0,19,1.050591
10.0,10,1.072711
19.0,19,1.111466
19.0,19,1.155638
23.0,23,1.210067
15.0,15,1.245723
39.0,39,1.335531
11.0,11,1.359724
15.0,15,1.394487
11.0,11,1.418186
17.0,17,1.457446
17.0,17,1.500042
28.0,28,1.560966
18.0,18,1.607051
27.0,27,1.675367
29.0,29,1.747309
26.0,26,1.808097
14.0,14,1.843245
17.0,17,1.887345
32.0,32,1.966403
14.0,14,2.001324
13.0,13,2.029574
27.0,27,2.09631
23.0,23,2.150053
35.0,35,2.24191
23.0,23,2.298204
50.0,50,2.416476
30.0,30,2.495133
14.0,14,2.529773
26.0,26,2.590803
23.0,23,2.647863
11.0,11,2.680172
15.0,15,2.714576
10.0,10,2.739415
19.0,19,2.786823
24.0,24,2.846469
15.0,15,2.888536
14.0,14,2.931428
13.0,13,2.974622
23.0,23,3.038894
13.0,13,3.075594
17.0,17,3.118243
21.0,21,3.180797
14.0,14,3.213169
14.0,14,3.248699
24.0,24,3.308522
22.0,22,3.365554
20.0,20,3.416569
25.0,25,3.479345
17.0,17,3.522689
14.0,14,3.558574
29.0,29,3.622446
13.0,13,3.655835
15.0,15,3.73396
22.0,22,3.78727
18.0,18,3.83182
23.0,23,3.889689
19.0,19,3.933897
14.0,14,3.970807
27.0,27,4.044579
65.0,65,4.221021
26.0,26,4.290783
10.0,10,4.314207
15.0,15,4.348256
17.0,17,4.387443
29.0,29,4.45748
22.0,22,4.508255
15.0,15,4.546518
50.0,50,4.674565
38.0,38,4.784387
19.0,19,4.835251
21.0,21,4.884254
65.0,65,5.047411
49.0,49,5.161953
19.0,19,5.206722
39.0,39,5.296706
25.0,25,5.354091
17.0,17,5.397146
16.0,16,5.432832
17.0,17,5.469935
39.0,39,5.568961
13.0,13,5.604865
14.0,14,5.638129
21.0,21,5.726297
34.0,34,5.815019
14.0,14,5.843784
21.0,21,5.899782
28.0,28,5.963814
23.0,23,6.020001
19.0,19,6.066178
22.0,22,6.122781
18.0,18,6.171914
52.0,52,6.3
12.0,12,6.325857
42.0,42,6.428692
