#{"t_start": 1620068665.2036965, "env_id": "CartPole-v0"}
r,l,t
13.0,13,0.030727
9.0,9,0.054367
14.0,14,0.087913
23.0,23,0.138693
13.0,13,0.171214
22.0,22,0.221431
13.0,13,0.25616
23.0,23,0.305418
26.0,26,0.367694
12.0,12,0.394029
21.0,21,0.441298
22.0,22,0.497189
22.0,22,0.545939
44.0,44,0.648568
22.0,22,0.697998
15.0,15,0.732115
21.0,21,0.778248
12.0,12,0.808632
22.0,22,0.856534
69.0,69,1.016131
30.0,30,1.084277
10.0,10,1.106675
25.0,25,1.164803
60.0,60,1.302302
20.0,20,1.347631
31.0,31,1.420842
40.0,40,1.512738
44.0,44,1.626291
22.0,22,1.677177
11.0,11,1.707892
13.0,13,1.736048
17.0,17,1.779768
25.0,25,1.840966
12.0,12,1.87037
44.0,44,1.978356
19.0,19,2.023673
11.0,11,2.049066
24.0,24,2.111014
12.0,12,2.141432
18.0,18,2.189684
19.0,19,2.229983
12.0,12,2.261167
29.0,29,2.328019
22.0,22,2.387295
14.0,14,2.421908
12.0,12,2.449115
13.0,13,2.482201
13.0,13,2.511011
14.0,14,2.544211
11.0,11,2.570513
17.0,17,2.621053
38.0,38,2.708146
28.0,28,2.784475
21.0,21,2.844709
56.0,56,3.007515
15.0,15,3.045475
11.0,11,3.079414
12.0,12,3.109768
16.0,16,3.152632
14.0,14,3.187899
19.0,19,3.23529
74.0,74,3.427352
18.0,18,3.466441
18.0,18,3.513079
15.0,15,3.548072
17.0,17,3.585797
18.0,18,3.673265
68.0,68,3.836094
20.0,20,3.887511
10.0,10,3.913235
24.0,24,3.976968
13.0,13,4.012974
17.0,17,4.065186
14.0,14,4.102453
16.0,16,4.139821
13.0,13,4.177989
14.0,14,4.216805
12.0,12,4.244512
19.0,19,4.28914
20.0,20,4.337678
15.0,15,4.372398
20.0,20,4.421224
26.0,26,4.484304
18.0,18,4.531075
44.0,44,4.643298
21.0,21,4.708966
27.0,27,4.777621
28.0,28,4.847298
11.0,11,4.874215
17.0,17,4.91475
35.0,35,5.002089
24.0,24,5.057699
10.0,10,5.080857
37.0,37,5.164094
42.0,42,5.268194
30.0,30,5.338046
23.0,23,5.387533
12.0,12,5.41901
11.0,11,5.445292
22.0,22,5.498483
45.0,45,5.633151
16.0,16,5.693032
17.0,17,5.734845
25.0,25,5.79395
14.0,14,5.828903
20.0,20,5.879146
23.0,23,5.928713
16.0,16,5.971431
11.0,11,5.996724
26.0,26,6.063669
44.0,44,6.174931
16.0,16,6.216416
18.0,18,6.261606
34.0,34,6.338327
20.0,20,6.385274
57.0,57,6.529542
20.0,20,6.578485
57.0,57,6.713995
65.0,65,6.86696
55.0,55,7.001983
19.0,19,7.047741
20.0,20,7.096475
14.0,14,7.13142
29.0,29,7.208848
10.0,10,7.237958
13.0,13,7.26985
29.0,29,7.345419
20.0,20,7.395468
23.0,23,7.452357
117.0,117,7.776134
19.0,19,7.827365
39.0,39,7.919975
18.0,18,7.959999
22.0,22,8.014555
120.0,120,8.297538
34.0,34,8.372818
33.0,33,8.451398
26.0,26,8.510358
21.0,21,8.556932
45.0,45,8.663144
75.0,75,8.849176
38.0,38,8.949511
65.0,65,9.106809
172.0,172,9.513533
85.0,85,9.721018
137.0,137,10.059706
30.0,30,10.129474
74.0,74,10.299117
196.0,196,10.783495
36.0,36,10.873066
76.0,76,11.074392
112.0,112,11.369372
34.0,34,11.474975
103.0,103,11.787339
118.0,118,12.131813
123.0,123,12.415501
110.0,110,12.680002
108.0,108,12.946068
75.0,75,13.156721
122.0,122,13.450585
43.0,43,13.557648
104.0,104,13.840681
127.0,127,14.14515
101.0,101,14.383045
101.0,101,14.622319
128.0,128,14.925099
101.0,101,15.170628
108.0,108,15.430501
85.0,85,15.671765
100.0,100,15.931301
108.0,108,16.182789
102.0,102,16.422997
107.0,107,16.683527
129.0,129,16.99004
146.0,146,17.366966
140.0,140,17.701286
110.0,110,17.960871
124.0,124,18.252782
112.0,112,18.539785
121.0,121,18.845495
119.0,119,19.130324
47.0,47,19.258388
55.0,55,19.400572
