iteration,num_frames,time_in_s,fitness,loss
0,25,8.845329284667969e-05,0.0,83.02460479736328
1,50,0.013068437576293945,0.0,288.73211669921875
2,75,0.024880409240722656,0.0,537.42578125
3,100,0.03664088249206543,0.0,153.52557373046875
4,125,0.04798293113708496,0.0,91.75825500488281
5,150,0.05914163589477539,0.0,93.18462371826172
6,175,0.07041001319885254,0.0,175.78453063964844
7,200,0.08200192451477051,0.0,229.32785034179688
8,225,0.09317326545715332,0.0,129.6564178466797
9,250,0.10648179054260254,0.0,279.6850280761719
10,275,0.11883997917175293,0.0,271.27032470703125
11,300,0.13122344017028809,0.0,326.7238464355469
12,325,0.14287757873535156,0.0,235.1506805419922
13,350,0.15482878684997559,0.0,309.14324951171875
14,375,0.16674304008483887,0.0,304.65057373046875
15,400,0.17873048782348633,0.0,351.2365417480469
16,425,0.19068455696105957,0.0,374.8456726074219
17,450,0.20252776145935059,0.0,393.83624267578125
18,475,0.2165372371673584,0.0,432.27069091796875
19,500,0.22938871383666992,0.0,424.9580993652344
20,525,0.24200224876403809,0.0,421.6457824707031
21,550,0.2538628578186035,0.0,390.33502197265625
22,575,0.2655487060546875,0.0,372.1763916015625
23,600,0.27709054946899414,0.0,397.7282409667969
24,625,0.28828859329223633,0.0,424.7629699707031
25,650,0.2997925281524658,0.0,429.3557434082031
26,675,0.31098175048828125,0.0,435.9096374511719
27,700,0.32219791412353516,0.0,428.0306091308594
28,725,0.33377552032470703,0.0,440.30621337890625
29,750,0.3455941677093506,0.0,439.8563232421875
30,775,0.3570864200592041,0.0,444.26239013671875
31,800,0.3681156635284424,0.0,432.74652099609375
32,825,0.3795754909515381,0.0,440.2656555175781
33,850,0.39081406593322754,0.0,453.95538330078125
34,875,0.40223217010498047,0.0,446.2040710449219
35,900,0.413740873336792,0.0,427.1411437988281
36,925,0.42528653144836426,0.0,412.2831115722656
37,950,0.436737060546875,0.0,380.2022705078125
38,975,0.4485135078430176,0.0,359.67095947265625
39,1000,0.46442651748657227,-1585.7024496581737,332.0301818847656
40,1025,0.47626519203186035,-1585.7024496581737,60.58549499511719
41,1050,0.48839783668518066,-1585.7024496581737,258.21026611328125
42,1075,0.5000381469726562,-1585.7024496581737,376.5553894042969
43,1100,0.5116980075836182,-1585.7024496581737,224.1709747314453
44,1125,0.5232663154602051,-1585.7024496581737,185.3661346435547
45,1150,0.5346701145172119,-1585.7024496581737,307.30419921875
46,1175,0.5463681221008301,-1585.7024496581737,341.5328674316406
47,1200,0.5574350357055664,-1585.7024496581737,299.547119140625
48,1225,0.5686361789703369,-1585.7024496581737,312.27337646484375
49,1250,0.5799779891967773,-1585.7024496581737,319.118896484375
50,1275,0.590972900390625,-1585.7024496581737,325.34051513671875
51,1300,0.6026859283447266,-1585.7024496581737,373.8047790527344
52,1325,0.6143636703491211,-1585.7024496581737,397.7554931640625
53,1350,0.625619649887085,-1585.7024496581737,378.215087890625
54,1375,0.6369407176971436,-1585.7024496581737,352.46014404296875
55,1400,0.6485166549682617,-1585.7024496581737,343.73614501953125
56,1425,0.6597335338592529,-1585.7024496581737,334.6237487792969
57,1450,0.671288013458252,-1585.7024496581737,313.3486633300781
58,1475,0.6827425956726074,-1585.7024496581737,333.5590515136719
59,1500,0.6945714950561523,-1585.7024496581737,366.3565979003906
60,1525,0.7061905860900879,-1585.7024496581737,386.5436706542969
61,1550,0.7182574272155762,-1585.7024496581737,367.358154296875
62,1575,0.7301907539367676,-1585.7024496581737,330.40863037109375
63,1600,0.741652250289917,-1585.7024496581737,308.83642578125
64,1625,0.7532141208648682,-1585.7024496581737,316.1787414550781
65,1650,0.7647485733032227,-1585.7024496581737,341.43115234375
66,1675,0.7761476039886475,-1585.7024496581737,362.5099182128906
67,1700,0.7874069213867188,-1585.7024496581737,353.5190124511719
68,1725,0.7988166809082031,-1585.7024496581737,347.32000732421875
69,1750,0.8101506233215332,-1585.7024496581737,325.0301818847656
70,1775,0.8216125965118408,-1585.7024496581737,298.8513488769531
71,1800,0.834083080291748,-1585.7024496581737,296.57659912109375
72,1825,0.8471670150756836,-1585.7024496581737,330.3898010253906
73,1850,0.8590800762176514,-1585.7024496581737,352.5218200683594
74,1875,0.8705167770385742,-1585.7024496581737,357.772705078125
75,1900,0.882490873336792,-1585.7024496581737,334.16046142578125
76,1925,0.8942608833312988,-1585.7024496581737,332.8587646484375
77,1950,0.9058427810668945,-1585.7024496581737,332.6992492675781
78,1975,0.9177103042602539,-1585.7024496581737,334.46435546875
79,2000,0.9313080310821533,-1605.5014775030827,310.8837890625
80,2025,0.9432692527770996,-1605.5014775030827,44.37548065185547
81,2050,0.9554789066314697,-1605.5014775030827,360.43048095703125
82,2075,0.9667770862579346,-1605.5014775030827,398.3996276855469
83,2100,0.9784088134765625,-1605.5014775030827,58.402565002441406
84,2125,0.9900608062744141,-1605.5014775030827,66.23456573486328
85,2150,1.0013947486877441,-1605.5014775030827,308.1905212402344
86,2175,1.0132203102111816,-1605.5014775030827,403.5010681152344
87,2200,1.0246806144714355,-1605.5014775030827,176.09523010253906
88,2225,1.036125898361206,-1605.5014775030827,334.11590576171875
89,2250,1.0484578609466553,-1605.5014775030827,327.46075439453125
90,2275,1.0595059394836426,-1605.5014775030827,121.78595733642578
91,2300,1.0707824230194092,-1605.5014775030827,114.94219207763672
92,2325,1.0820868015289307,-1605.5014775030827,308.50592041015625
93,2350,1.0936059951782227,-1605.5014775030827,383.3722839355469
94,2375,1.1048195362091064,-1605.5014775030827,251.17640686035156
95,2400,1.116072416305542,-1605.5014775030827,346.7705078125
96,2425,1.1275596618652344,-1605.5014775030827,274.7615661621094
97,2450,1.1389186382293701,-1605.5014775030827,160.2432861328125
98,2475,1.1505982875823975,-1605.5014775030827,146.25039672851562
99,2500,1.1651489734649658,-1605.5014775030827,326.73236083984375
100,2525,1.1774218082427979,-1605.5014775030827,341.9922180175781
101,2550,1.1889996528625488,-1605.5014775030827,303.98431396484375
102,2575,1.2005088329315186,-1605.5014775030827,347.9876403808594
103,2600,1.2119686603546143,-1605.5014775030827,242.0874481201172
104,2625,1.2233316898345947,-1605.5014775030827,153.0539093017578
105,2650,1.2347257137298584,-1605.5014775030827,210.09767150878906
106,2675,1.2468421459197998,-1605.5014775030827,354.0347900390625
107,2700,1.2584521770477295,-1605.5014775030827,325.4781188964844
108,2725,1.2698071002960205,-1605.5014775030827,301.1144714355469
109,2750,1.2814524173736572,-1605.5014775030827,253.4244384765625
110,2775,1.2927906513214111,-1605.5014775030827,247.75924682617188
111,2800,1.3051221370697021,-1605.5014775030827,173.89395141601562
112,2825,1.316589593887329,-1605.5014775030827,258.2049560546875
113,2850,1.3282701969146729,-1605.5014775030827,324.00689697265625
114,2875,1.3398776054382324,-1605.5014775030827,323.66180419921875
115,2900,1.3513269424438477,-1605.5014775030827,256.4712829589844
116,2925,1.363114833831787,-1605.5014775030827,130.2930450439453
117,2950,1.3744075298309326,-1605.5014775030827,270.3550720214844
118,2975,1.3861041069030762,-1605.5014775030827,250.02597045898438
119,3000,1.3999831676483154,-1383.675273378756,194.2764892578125
120,3025,1.4160852432250977,-1383.675273378756,296.3663024902344
121,3050,1.429621696472168,-1383.675273378756,405.5427551269531
122,3075,1.4425044059753418,-1383.675273378756,263.3590393066406
123,3100,1.454209566116333,-1383.675273378756,131.79249572753906
124,3125,1.465834140777588,-1383.675273378756,162.53433227539062
125,3150,1.477853536605835,-1383.675273378756,325.44622802734375
126,3175,1.4897291660308838,-1383.675273378756,438.3578796386719
127,3200,1.5012938976287842,-1383.675273378756,295.2407531738281
128,3225,1.5129899978637695,-1383.675273378756,214.22604370117188
129,3250,1.524641752243042,-1383.675273378756,194.3980255126953
130,3275,1.5360941886901855,-1383.675273378756,318.11041259765625
131,3300,1.547797441482544,-1383.675273378756,260.4832763671875
132,3325,1.5591838359832764,-1383.675273378756,186.1683807373047
133,3350,1.5703227519989014,-1383.675273378756,247.07476806640625
134,3375,1.582143783569336,-1383.675273378756,362.4150085449219
135,3400,1.593501329421997,-1383.675273378756,457.5042419433594
136,3425,1.6050636768341064,-1383.675273378756,131.20802307128906
137,3450,1.6168079376220703,-1383.675273378756,94.13728332519531
138,3475,1.6290173530578613,-1383.675273378756,176.4706573486328
139,3500,1.6420948505401611,-1383.675273378756,517.8366088867188
140,3525,1.655592441558838,-1383.675273378756,271.6697692871094
141,3550,1.6679575443267822,-1383.675273378756,128.87368774414062
142,3575,1.6798312664031982,-1383.675273378756,237.88172912597656
143,3600,1.6914424896240234,-1383.675273378756,478.8084716796875
144,3625,1.7029509544372559,-1383.675273378756,142.75997924804688
145,3650,1.7143492698669434,-1383.675273378756,110.62633514404297
146,3675,1.7257754802703857,-1383.675273378756,279.5648498535156
147,3700,1.737109661102295,-1383.675273378756,467.9137878417969
148,3725,1.7487149238586426,-1383.675273378756,221.88401794433594
149,3750,1.7598810195922852,-1383.675273378756,108.97010040283203
150,3775,1.7708840370178223,-1383.675273378756,271.21673583984375
151,3800,1.7823607921600342,-1383.675273378756,309.7705078125
152,3825,1.793541431427002,-1383.675273378756,342.8465576171875
153,3850,1.8048791885375977,-1383.675273378756,65.67189025878906
154,3875,1.8163795471191406,-1383.675273378756,232.44375610351562
155,3900,1.8279385566711426,-1383.675273378756,532.5895385742188
156,3925,1.8579318523406982,-1383.675273378756,198.0777130126953
157,3950,1.8792812824249268,-1383.675273378756,157.86721801757812
158,3975,1.8918054103851318,-1383.675273378756,225.2469482421875
159,4000,1.904409408569336,-1308.1349654311502,267.1686706542969
160,4025,1.916450023651123,-1308.1349654311502,139.58261108398438
161,4050,1.9284608364105225,-1308.1349654311502,356.8515319824219
162,4075,1.9403908252716064,-1308.1349654311502,238.88613891601562
163,4100,1.9519166946411133,-1308.1349654311502,278.70770263671875
164,4125,1.9635305404663086,-1308.1349654311502,204.32293701171875
165,4150,1.9749350547790527,-1308.1349654311502,422.7020568847656
166,4175,1.9863636493682861,-1308.1349654311502,245.86453247070312
167,4200,1.9979407787322998,-1308.1349654311502,261.1517333984375
168,4225,2.0094408988952637,-1308.1349654311502,330.6249084472656
169,4250,2.0207130908966064,-1308.1349654311502,210.47177124023438
170,4275,2.033365488052368,-1308.1349654311502,240.33596801757812
171,4300,2.0455071926116943,-1308.1349654311502,356.1784973144531
172,4325,2.0571062564849854,-1308.1349654311502,464.6739501953125
173,4350,2.0688188076019287,-1308.1349654311502,223.00942993164062
174,4375,2.0809264183044434,-1308.1349654311502,276.4456481933594
175,4400,2.092233419418335,-1308.1349654311502,444.46514892578125
176,4425,2.1034820079803467,-1308.1349654311502,344.11138916015625
177,4450,2.1147663593292236,-1308.1349654311502,317.24761962890625
178,4475,2.1262214183807373,-1308.1349654311502,161.55995178222656
179,4500,2.1380884647369385,-1308.1349654311502,472.1080627441406
180,4525,2.1510488986968994,-1308.1349654311502,390.509765625
181,4550,2.1631534099578857,-1308.1349654311502,312.49273681640625
182,4575,2.1746861934661865,-1308.1349654311502,299.72052001953125
183,4600,2.186251640319824,-1308.1349654311502,397.935791015625
184,4625,2.1977150440216064,-1308.1349654311502,418.1821594238281
185,4650,2.2089569568634033,-1308.1349654311502,167.8751678466797
186,4675,2.2218451499938965,-1308.1349654311502,315.1454772949219
187,4700,2.2333359718322754,-1308.1349654311502,490.5291748046875
188,4725,2.245347738265991,-1308.1349654311502,284.8640441894531
189,4750,2.2568531036376953,-1308.1349654311502,256.105712890625
190,4775,2.268663167953491,-1308.1349654311502,262.3829040527344
191,4800,2.280810594558716,-1308.1349654311502,579.5130615234375
192,4825,2.2924766540527344,-1308.1349654311502,221.93141174316406
193,4850,2.3037853240966797,-1308.1349654311502,163.02468872070312
194,4875,2.315464973449707,-1308.1349654311502,332.4886169433594
195,4900,2.327258348464966,-1308.1349654311502,629.8793334960938
196,4925,2.338743209838867,-1308.1349654311502,283.0515441894531
197,4950,2.350506544113159,-1308.1349654311502,166.38575744628906
198,4975,2.3627307415008545,-1308.1349654311502,682.536865234375
199,5000,2.3763415813446045,-1455.5932988870914,382.61199951171875
200,5025,2.38873553276062,-1455.5932988870914,10.047775268554688
201,5050,2.4004740715026855,-1455.5932988870914,350.9425354003906
202,5075,2.412095785140991,-1455.5932988870914,600.891845703125
203,5100,2.4237401485443115,-1455.5932988870914,113.47389221191406
204,5125,2.4358487129211426,-1455.5932988870914,53.67549133300781
205,5150,2.447512626647949,-1455.5932988870914,616.4700317382812
206,5175,2.4592244625091553,-1455.5932988870914,533.0169067382812
207,5200,2.470773220062256,-1455.5932988870914,57.09246826171875
208,5225,2.483621120452881,-1455.5932988870914,93.90716552734375
209,5250,2.4952991008758545,-1455.5932988870914,729.3391723632812
210,5275,2.5070388317108154,-1455.5932988870914,390.15899658203125
211,5300,2.51871919631958,-1455.5932988870914,46.98395538330078
212,5325,2.530486583709717,-1455.5932988870914,257.5276794433594
213,5350,2.541848659515381,-1455.5932988870914,796.7997436523438
214,5375,2.553406238555908,-1455.5932988870914,190.18206787109375
215,5400,2.5648276805877686,-1455.5932988870914,85.67051696777344
216,5425,2.5760693550109863,-1455.5932988870914,488.5915832519531
217,5450,2.5872316360473633,-1455.5932988870914,581.7835083007812
218,5475,2.599818706512451,-1455.5932988870914,128.37582397460938
219,5500,2.612401008605957,-1455.5932988870914,199.06324768066406
220,5525,2.62532901763916,-1455.5932988870914,502.5691223144531
221,5550,2.6371703147888184,-1455.5932988870914,429.3706970214844
222,5575,2.6491894721984863,-1455.5932988870914,152.98561096191406
223,5600,2.6616106033325195,-1455.5932988870914,413.7862548828125
224,5625,2.674146890640259,-1455.5932988870914,468.53192138671875
225,5650,2.686607599258423,-1455.5932988870914,238.049560546875
226,5675,2.6999828815460205,-1455.5932988870914,216.5364227294922
227,5700,2.7145659923553467,-1455.5932988870914,367.986572265625
228,5725,2.728482961654663,-1455.5932988870914,439.8341064453125
229,5750,2.7410476207733154,-1455.5932988870914,262.6237487792969
230,5775,2.754343271255493,-1455.5932988870914,206.5799102783203
231,5800,2.7670891284942627,-1455.5932988870914,350.92791748046875
232,5825,2.7815310955047607,-1455.5932988870914,403.0758361816406
233,5850,2.7940845489501953,-1455.5932988870914,243.408203125
234,5875,2.805989980697632,-1455.5932988870914,238.58750915527344
235,5900,2.8178670406341553,-1455.5932988870914,302.7717590332031
236,5925,2.830439329147339,-1455.5932988870914,243.08224487304688
237,5950,2.8442869186401367,-1455.5932988870914,286.9133605957031
238,5975,2.857485294342041,-1455.5932988870914,268.7168273925781
239,6000,2.8715109825134277,-1388.0977923922242,366.1781311035156
240,6025,2.883542776107788,-1388.0977923922242,155.38938903808594
241,6050,2.8953428268432617,-1388.0977923922242,196.54869079589844
242,6075,2.9070851802825928,-1388.0977923922242,423.6548156738281
243,6100,2.9184727668762207,-1388.0977923922242,134.6162872314453
244,6125,2.930278778076172,-1388.0977923922242,95.88545989990234
245,6150,2.9416980743408203,-1388.0977923922242,241.163818359375
246,6175,2.953213930130005,-1388.0977923922242,284.94189453125
247,6200,2.9650564193725586,-1388.0977923922242,406.9115295410156
248,6225,2.9776360988616943,-1388.0977923922242,277.5281066894531
249,6250,2.989201307296753,-1388.0977923922242,195.1702117919922
250,6275,3.0009536743164062,-1388.0977923922242,158.93597412109375
251,6300,3.013216018676758,-1388.0977923922242,259.0180358886719
252,6325,3.0248336791992188,-1388.0977923922242,432.92803955078125
253,6350,3.0364511013031006,-1388.0977923922242,285.7137756347656
254,6375,3.0481979846954346,-1388.0977923922242,190.59695434570312
255,6400,3.059818983078003,-1388.0977923922242,374.70147705078125
256,6425,3.071403741836548,-1388.0977923922242,362.6905517578125
257,6450,3.0832483768463135,-1388.0977923922242,221.8117218017578
258,6475,3.0970795154571533,-1388.0977923922242,135.9595947265625
259,6500,3.110682487487793,-1388.0977923922242,484.921142578125
260,6525,3.1241953372955322,-1388.0977923922242,390.1277160644531
261,6550,3.1360862255096436,-1388.0977923922242,159.8558807373047
262,6575,3.1488473415374756,-1388.0977923922242,209.83135986328125
263,6600,3.161083221435547,-1388.0977923922242,386.7955322265625
