#{"t_start": 1620067918.9448202, "env_id": "Pendulum-v0"}
r,l,t
-1567.02693,200,0.48931
-1544.901287,200,0.956385
-1304.820448,200,1.42479
-1376.059443,200,1.929731
-1511.75705,200,2.401027
-1374.899883,200,2.896352
-1453.537226,200,3.376291
-1294.105323,200,3.919563
-1258.996534,200,4.39546
-1108.376913,200,4.8784
-1448.454791,200,5.358136
-1289.232414,200,5.838448
-1422.601437,200,6.349529
-1640.328716,200,6.835674
-1593.023145,200,7.312638
-1736.088578,200,7.796106
-1662.69457,200,8.282708
-1675.411546,200,8.767853
-1703.590308,200,9.2449
-1680.249522,200,9.721186
-1316.77369,200,10.235691
-1527.97786,200,10.71706
-1581.059268,200,11.189072
-1514.619462,200,11.672213
-1605.127153,200,12.191647
-1374.291467,200,12.669269
-1409.161706,200,13.151414
-1505.605296,200,13.641808
-1653.602025,200,14.142257
-1612.375887,200,14.629111
-1588.459962,200,15.108065
-1646.728579,200,15.584779
-1511.718795,200,16.065577
-1446.429365,200,16.558185
-1349.200303,200,17.039647
-1239.955619,200,17.511917
-1637.891152,200,18.019727
-1355.84617,200,18.499212
-1160.500346,200,19.002291
-1041.519172,200,19.480493
-999.537622,200,19.977383
-1451.315386,200,20.450659
-991.754802,200,20.929007
-1445.595452,200,21.408243
-1602.736971,200,21.928535
-1302.080884,200,22.421211
-1495.022282,200,22.904946
-1259.719219,200,23.379424
-1577.638316,200,23.875165
-1144.441817,200,24.388585
-1647.88538,200,24.874362
-1219.901668,200,25.35492
-1438.143555,200,25.852979
-1618.379549,200,26.334088
-1534.101902,200,26.805461
-1648.963461,200,27.281489
-1414.803546,200,27.777959
-1370.675075,200,28.303869
-1544.229768,200,28.782593
-1600.401167,200,29.258647
-1273.379114,200,29.740255
-1018.739293,200,30.24616
-1132.109289,200,30.733066
-1045.579,200,31.2123
-967.657197,200,31.693318
-771.032528,200,32.164183
-1178.611385,200,32.640779
-984.36321,200,33.118838
-1393.94357,200,33.608193
-1610.86746,200,34.124321
-1810.281017,200,34.603503
-1809.940955,200,35.081144
-1742.940551,200,35.554559
-1711.245486,200,36.038902
-1178.096212,200,36.526632
-1785.706141,200,37.006752
-1772.440131,200,37.481859
-1767.285364,200,37.982051
-1364.289138,200,38.451369
-1806.785817,200,38.933189
-1394.5288,200,39.417409
-1847.061861,200,39.893813
-1836.705163,200,40.382282
-1812.268969,200,40.850073
-1610.836156,200,41.326966
-1116.372989,200,41.804558
-1705.991907,200,42.318599
-1203.872343,200,42.800105
-1043.547073,200,43.280525
-1145.920899,200,43.749919
-1116.669421,200,44.270274
-1104.937143,200,44.74508
-924.533618,200,45.219274
-1332.586434,200,45.691024
-875.142597,200,46.180782
-1752.082088,200,46.656588
-1298.997063,200,47.129999
-933.037972,200,47.639355
-1713.017849,200,48.141684
-1089.231768,200,48.629107
-1565.18929,200,49.101653
-1718.277404,200,49.577425
-1610.644044,200,50.09377
