#{"t_start": 1620058907.3945346, "env_id": "BipedalWalker-v3"}
r,l,t
-107.569168,50,0.187883
-112.669195,49,0.348823
-125.632709,1600,5.48924
-138.976,1600,10.394362
-129.902633,1600,15.305955
-100.80472,75,15.537424
-104.0307,61,15.723456
-101.992266,66,15.935016
-102.521415,66,16.13927
-100.926863,71,16.355737
-104.345584,70,16.570359
-197.759396,1562,21.452692
-103.652235,51,21.618492
-101.695718,48,21.769178
-103.819653,91,22.057186
-104.050131,49,22.208916
-103.020796,49,22.366833
-104.910114,50,22.52715
-101.618365,51,22.694154
-104.614413,50,22.874088
-103.042006,43,23.027906
-101.50186,56,23.205349
-102.243811,49,23.38858
-100.270069,61,23.584171
-101.34312,59,23.775231
-103.222109,51,23.938911
-98.348536,68,24.156143
-102.559204,58,24.34044
-103.462038,62,24.547179
-101.386197,63,24.745556
-101.102605,56,24.925998
-102.169685,52,25.114004
-105.852116,48,25.260707
-102.94734,49,25.416011
-101.284285,54,25.593272
-101.825568,58,25.777639
-100.527023,50,25.930606
-131.186897,208,26.588681
-110.92313,115,26.976042
-100.250459,82,27.249986
-102.96976,118,27.664375
-103.237698,78,27.910001
-102.907521,68,28.118995
-102.434779,61,28.312917
-129.354666,1600,33.288054
-98.856686,95,33.584498
-102.653967,101,33.892631
-103.03353,76,34.127946
-86.201977,1600,39.126826
-67.038068,1600,44.07516
-60.583706,1600,49.00366
-49.95125,1600,53.912148
-38.316584,1600,58.852947
4.57165,1600,63.754441
-58.290113,1043,66.88744
103.354127,1600,71.782899
-90.561779,158,72.264577
80.588976,1408,76.578861
219.290014,1600,81.499309
-114.782568,71,81.71617
-107.782299,42,81.846596
-77.770295,271,82.686257
-79.993194,234,83.418584
-2.512305,517,85.004741
-109.419981,41,85.132606
-109.773093,110,85.48205
-60.028786,253,86.281051
-79.370587,229,87.016644
-107.4379,42,87.147596
-45.685127,306,88.118565
-106.946069,50,88.273312
-112.907585,101,88.578931
-120.695401,76,88.814326
-110.07168,48,88.980331
-116.938979,88,89.254333
