#{"t_start": 1620062413.3793514, "env_id": "BipedalWalker-v3"}
r,l,t
-151.213487,580,1.963406
-110.447592,55,2.150399
-115.024829,86,2.449237
-113.419757,52,2.628911
-113.553358,59,2.847531
-109.010192,83,3.150654
-114.666583,69,3.382069
-109.198898,45,3.53617
-107.089099,83,3.822977
-111.073464,45,3.992623
-107.092338,60,4.200484
-106.351044,69,4.428705
-115.956058,77,4.681211
-122.10383,213,5.412581
-140.585146,1600,10.622151
-103.938209,63,10.818513
-133.279353,1600,15.977894
-104.518597,73,16.213913
-120.917979,93,16.516256
-110.53442,1600,21.85607
-103.527955,87,22.137006
-98.913861,80,22.418753
-102.649159,70,22.666437
-103.598169,54,22.850749
-102.555922,101,23.198268
-104.001586,48,23.355386
-102.737878,83,23.647465
-101.473021,56,23.83178
-101.318285,57,24.029685
-102.151386,51,24.199431
-102.423849,51,24.373953
-100.964616,57,24.559538
-102.86217,50,24.726687
-105.783413,51,24.90344
-101.594775,50,25.087075
-102.979658,54,25.279335
-103.353738,55,25.456254
-101.049685,53,25.633801
-103.253151,55,25.812381
-101.679019,52,25.990908
-101.329373,69,26.219515
-103.038115,48,26.379184
-103.464121,48,26.543641
-104.142289,53,26.724628
-103.17934,53,26.904073
-101.413089,50,27.090198
-102.039006,51,27.252303
-101.685813,57,27.436887
-100.663635,55,27.61545
-101.189649,94,27.913396
-102.171333,60,28.112582
-103.651262,133,28.566633
-105.458798,1600,33.69236
-107.617588,62,33.896967
-101.866022,1600,39.105119
-55.965323,1600,44.338199
-71.184043,1600,49.621652
-105.734897,100,49.95012
-66.071905,1600,55.199844
-45.46358,1600,60.373345
-20.54816,1600,65.595455
48.571435,1600,70.850756
125.058347,1600,76.16691
-103.491539,73,76.405223
-77.891809,326,77.473012
86.108011,1212,81.402384
240.225102,1454,86.165313
11.899398,727,88.547722
-109.172702,72,88.778837
-41.522332,490,90.38629
-104.612591,71,90.619679
-107.694474,86,90.893401
-92.587906,129,91.320319
-101.688588,110,91.668799
-101.446333,63,91.867852
-113.443805,55,92.041418
-107.7719,47,92.192455
-101.401958,168,92.765717
-107.916768,47,92.921485
-108.659178,53,93.096413
-107.702,52,93.264188
-104.176739,97,93.581148
-107.153567,51,93.757895
-111.207942,103,94.106942
-112.872543,56,94.2957
-116.288611,96,94.612905
-105.271952,42,94.750699
-106.721857,50,94.917624
-112.324507,48,95.100331
-109.995815,39,95.224757
-121.295265,96,95.545655
-113.268349,142,96.002393
-108.060861,60,96.195352
-120.049814,88,96.495302
-124.077241,91,96.78933
-117.357334,81,97.075444
-107.945207,42,97.219755
-110.804349,71,97.476701
-109.950392,52,97.652429
-107.250794,41,97.784801
-107.37622,49,97.954677
-114.968421,84,98.228912
-113.507004,78,98.48673
-107.626277,47,98.642832
-106.765219,53,98.817377
-116.422798,66,99.048548
-108.412689,52,99.228728
-107.683243,48,99.384595
-109.181321,48,99.544492
-108.558218,52,99.710689
-109.827755,42,99.849903
-122.03383,80,100.123242
-110.784729,44,100.27221
-112.012038,51,100.441331
-110.990105,44,100.591902
-113.615268,65,100.816874
-111.419542,58,101.026868
-109.856338,39,101.160929
-110.163986,55,101.352405
-114.434984,63,101.563993
-110.664204,44,101.722709
-108.769573,38,101.855066
-113.023564,51,102.02726
-117.763613,73,102.28761
-116.715239,71,102.530808
-117.730617,71,102.75729
-113.517029,52,102.942373
-112.684706,61,103.151331
-116.592411,68,103.379507
-113.694484,58,103.580573
-114.509841,66,103.80016
-121.841499,82,104.087992
-110.322275,44,104.235364
-119.834618,99,104.55191
-126.38696,111,104.914033
-147.717711,528,106.615455
-114.689231,195,107.269392
-126.345853,201,107.917255
-103.375477,107,108.260235
-101.526785,92,108.553098
-105.440515,241,109.324878
-92.274451,163,109.836996
-95.213648,107,110.182294
-109.107738,51,110.352857
-108.245229,53,110.523591
-95.786502,113,110.898371
-100.912167,94,111.224638
-107.91814,210,111.896469
-141.126337,882,114.649953
-129.848038,117,115.040232
-102.594332,262,115.915249
-95.340959,612,117.84125
-143.455743,1285,121.898322
-101.443456,692,124.10868
-78.966102,392,125.379524
-32.070328,866,128.117859
-105.470393,48,128.267313
-105.825634,48,128.412544
-106.734897,49,128.563097
-106.607439,47,128.710721
-126.649143,739,131.19011
-75.040554,950,134.270588
-106.549629,44,134.416349
-105.263555,136,134.890649
-106.224284,49,135.079412
-107.149759,46,135.236627
-176.401035,1219,139.201651
-191.34363,1507,144.056263
-108.578686,46,144.205372
-117.370703,80,144.480173
-104.912018,665,146.593357
-95.492799,131,147.011641
-95.712819,417,148.339015
-113.236982,64,148.547067
-114.692913,61,148.739664
-84.549617,984,151.951435
-53.37322,599,153.970883
-105.915003,50,154.150013
-105.394063,48,154.315607
-108.46832,50,154.489035
-110.681272,64,154.698455
-140.226431,829,157.434739
-108.121432,48,157.595846
-91.618042,127,157.999642
-51.128811,1600,163.076223
39.975548,1600,168.309863
-93.630085,216,169.0842
-90.846663,419,170.549723
-104.042215,62,170.760117
-41.939226,938,173.965921
-106.457023,47,174.128139
-106.636777,47,174.289048
-107.408773,44,174.44487
-107.214549,45,174.58702
-107.09057,46,174.736523
-106.433733,46,174.88203
-103.868195,161,175.397488
-108.758059,115,175.776263
176.661217,1600,181.057528
-111.99549,123,181.451095
-73.05597,378,182.642082
-86.604342,477,184.266903
-119.902178,145,184.755964
-117.681888,47,184.908491
-114.809419,45,185.073874
-116.262131,85,185.336456
-51.157943,577,187.261709
-105.959223,76,187.529219
-115.54586,42,187.67324
-118.05948,44,187.823116
-113.959092,43,187.979152
-111.623738,93,188.285806
-109.812414,75,188.528181
-106.45386,197,189.193695
-111.19768,91,189.489581
-102.019511,122,189.880399
-116.085075,43,190.013036
-111.382777,55,190.183939
-106.634899,47,190.338432
-74.452037,390,191.599249
-113.124149,42,191.738092
-123.458895,55,191.918636
-119.469147,103,192.25605
-118.110643,86,192.542257
-107.032815,66,192.753478
-122.435766,105,193.087216
-28.903975,813,195.734682
-111.78758,192,196.361737
-105.674767,112,196.734452
-108.10478,64,196.979647
130.87979,1600,202.089147
-90.55529,256,202.961418
135.84558,1288,207.033824
-107.869508,62,207.253531
-107.346156,43,207.403632
-113.870072,57,207.602042
-108.041949,45,207.761447
-106.052308,106,208.125794
-113.225794,75,208.371479
-108.711949,61,208.585457
-13.785652,843,211.462914
-108.573795,79,211.733458
-115.397935,41,211.863724
-113.608236,41,211.9979
-110.049715,64,212.218215
-112.664433,48,212.384817
-118.807773,88,212.658598
