#{"t_start": 1620062413.3850925, "env_id": "BipedalWalker-v3"}
r,l,t
-164.456373,677,2.296417
-112.295259,57,2.486085
-108.143183,37,2.615185
-117.785045,91,2.969233
-115.454931,62,3.179147
-117.743373,100,3.506191
-109.27692,110,3.90151
-114.28625,76,4.164866
-107.770025,67,4.39046
-111.410687,51,4.561506
-133.140744,1600,9.788209
-110.602007,93,10.091131
-130.839996,1600,15.309106
-125.666794,1600,20.543715
-105.601778,103,20.881802
-100.998757,104,21.246798
-100.653219,80,21.50911
-101.761983,45,21.662726
-103.474812,64,21.893752
-100.390573,76,22.137408
-103.100208,78,22.407709
-103.242157,54,22.592327
-100.459644,117,23.007385
-103.202981,44,23.152886
-102.558665,48,23.310348
-104.207455,86,23.609047
-101.35236,51,23.784377
-102.551464,52,23.965396
-102.029018,54,24.145241
-101.592715,52,24.321876
-105.448696,66,24.535538
-101.610951,48,24.697625
-101.52255,51,24.870601
-102.361426,58,25.087495
-101.353731,49,25.261926
-101.667476,47,25.409746
-101.628773,58,25.605529
-101.424625,101,25.938268
-101.624246,58,26.129066
-100.63172,75,26.384407
-102.104277,47,26.554486
-105.594957,58,26.741954
-101.914299,79,27.017394
-101.134953,58,27.213521
-102.140886,52,27.379039
-101.060313,53,27.557462
-102.350249,124,27.952523
-101.277001,74,28.190429
-118.086523,49,28.351567
-104.11032,62,28.580856
-102.046648,78,28.830264
-103.27315,59,29.042614
-102.788371,54,29.217852
-101.669689,83,29.485948
-123.505105,1600,34.606847
-103.415867,59,34.796639
-102.586622,56,34.997376
-92.1391,1600,40.16002
-111.43142,111,40.517478
-108.849692,59,40.705664
-69.092947,1600,45.987569
-56.730786,1600,51.277817
-111.160549,67,51.529951
-58.264587,1600,56.717337
-39.931594,1600,61.892118
3.636781,1600,67.10427
81.045599,1600,72.380815
78.749436,1415,77.078872
-106.973859,61,77.283046
-112.653396,71,77.528615
227.895385,1566,82.635509
73.787639,1526,87.628316
-104.042513,72,87.856477
-91.006944,143,88.318157
5.618457,565,90.165885
-55.6612,271,91.064573
-74.805522,238,91.807643
-107.933162,44,91.950025
-106.586421,44,92.091199
-107.497332,44,92.246509
-107.886449,45,92.3999
-103.790989,55,92.578871
-1.056778,625,94.660609
-109.505248,95,94.994036
-109.654704,73,95.238114
-116.852664,132,95.67704
-107.620237,51,95.838545
-112.623638,76,96.086527
-107.244546,51,96.25593
-111.317306,61,96.45652
-120.655271,142,96.92054
-111.91247,55,97.121934
-109.360518,63,97.349185
-109.349016,52,97.529637
-107.805988,52,97.700644
-108.032362,47,97.861155
-109.652359,89,98.152514
-107.488428,45,98.305708
-106.814487,49,98.462759
-110.928994,70,98.691838
-111.961964,52,98.867491
-119.636721,69,99.11554
-108.926719,53,99.288186
-107.538654,50,99.453024
-112.558514,98,99.779108
-112.430129,55,99.962348
-108.580137,43,100.103295
-109.743398,45,100.254336
-114.029658,60,100.459376
-112.029041,50,100.632172
-118.334806,78,100.896793
-116.413876,63,101.12693
-108.521575,36,101.255417
-106.872036,32,101.366117
-116.875826,78,101.631098
-108.404834,37,101.761825
-111.377382,46,101.921759
-108.234524,35,102.040847
-112.558554,53,102.229157
-113.218064,52,102.411021
-122.263321,108,102.766166
-121.509439,87,103.064447
-105.799332,84,103.346485
-116.694803,61,103.556026
-107.821735,42,103.696896
-111.017225,51,103.871875
-110.114305,45,104.026737
-116.790472,93,104.342435
-110.407991,39,104.460097
-140.655311,248,105.272478
-114.684316,97,105.584816
-171.709825,660,107.73752
-122.296673,284,108.647335
-104.772934,119,109.026868
-97.390485,100,109.348649
-103.770855,231,110.073561
-111.272278,76,110.32249
-99.994365,170,110.880479
-133.984827,170,111.460907
-111.14101,274,112.325102
-107.728566,91,112.608508
-112.322102,166,113.121941
-108.672515,87,113.38954
-103.006847,181,113.959225
-90.986894,241,114.714568
-82.270113,332,115.826763
-147.375219,1169,119.50182
-118.97348,542,121.210692
-93.334262,315,122.223097
-88.882792,502,123.814444
-93.643172,83,124.088323
-72.944364,331,125.172601
-95.974935,87,125.449928
107.915154,1600,130.605675
-106.016456,336,131.721717
-55.98788,842,134.451651
-107.849239,57,134.657098
-110.670055,53,134.834109
-108.9051,52,135.029092
-107.886356,49,135.191732
-111.597887,54,135.37489
-107.1395,48,135.536087
-95.109234,802,138.126929
-113.612663,58,138.310923
-107.35184,473,139.89986
-101.574163,1600,145.01958
-109.129591,59,145.205887
-99.360334,302,146.166455
-112.961768,58,146.351753
-115.960143,82,146.619745
-78.934654,856,149.375056
-75.591262,522,151.100162
-68.561975,848,153.888668
-109.079746,60,154.101755
-106.255188,49,154.274334
-81.587395,420,155.707138
-94.490533,271,156.578602
-97.188376,289,157.523459
-80.038571,1600,162.587425
-83.325422,1422,167.247925
-107.767838,44,167.392138
-89.674364,495,169.06797
-89.241563,344,170.259869
128.628514,1600,175.67931
46.093466,1372,180.180724
-106.545659,46,180.330524
-106.253347,54,180.512519
-114.774623,80,180.782439
-31.714512,553,182.557138
-106.305429,43,182.692305
-106.837858,46,182.836151
-98.836227,284,183.787646
-123.185833,81,184.076827
-76.910755,447,185.57654
-125.568527,132,185.990008
-108.899337,98,186.308863
-93.060939,240,187.154136
-111.131734,61,187.369663
-124.937773,100,187.716988
-113.198678,44,187.870026
-117.461758,44,188.020528
-109.463611,55,188.206324
-48.647244,407,189.546706
-108.940222,75,189.785671
-111.943031,104,190.113054
-109.547551,79,190.372924
188.406134,1600,195.578378
-118.903417,78,195.823145
-117.17409,168,196.379566
-108.58985,62,196.576914
-109.149814,74,196.820717
-127.868156,128,197.298459
-117.63696,153,197.788747
28.260735,1362,202.119349
-112.068252,45,202.275963
123.676844,1461,206.912609
-108.480447,74,207.184652
-114.429793,60,207.392382
-112.7566,55,207.583134
-107.376881,45,207.745383
-107.535824,44,207.899023
-118.666043,63,208.111826
-107.803378,45,208.259598
-111.070234,48,208.422852
51.813793,1344,212.95968
-117.150031,173,213.537112
-110.121847,45,213.683221
-106.365742,66,213.907747
-33.693134,475,215.597841
-117.393722,93,215.94927
-115.020683,217,216.689142
-115.282712,120,217.11236
-115.494676,62,217.320302
-115.449083,68,217.547057
-112.821606,87,217.821677
-117.41634,84,218.086483
-112.217956,129,218.499469
-108.859996,175,219.06615
-109.163493,73,219.309252
-25.776056,714,221.665419
-107.389163,82,221.954128
-113.676577,47,222.104479
-106.432318,34,222.212548
-102.531915,330,223.294167
-110.434454,132,223.736867
-112.425564,40,223.868142
-106.959386,136,224.299412
-112.697007,40,224.428448
-111.699586,59,224.607155
-113.691177,88,224.876076
-112.867596,49,225.04583
-114.117249,48,225.203574
-114.856239,41,225.342782
-114.455749,66,225.563211
-112.50806,63,225.778348
-112.113614,55,225.960692
-118.02763,42,226.090705
-110.029425,62,226.299898
-116.116877,204,227.003898
-112.559403,60,227.203539
-109.630763,144,227.679136
-114.291341,41,227.818943
-117.179964,42,227.958089
-112.126208,66,228.176912
-112.015406,137,228.637405
-117.564348,87,228.92142
-115.946473,75,229.158926
-112.416947,107,229.521362
-114.40224,109,229.878237
-112.987161,106,230.261554
-108.996256,65,230.491412
-110.275209,81,230.769617
-113.746799,71,231.013865
-112.130351,50,231.182268
-113.535251,126,231.610783
-113.370506,55,231.807591
-115.571029,119,232.237581
-112.909243,197,232.898951
-112.417402,89,233.201622
-112.55425,54,233.380058
-113.388017,58,233.598134
-113.342375,81,233.867355
-116.288467,143,234.325363
-115.783901,66,234.544994
-113.514187,122,234.960502
-112.426161,56,235.160473
-112.162728,115,235.565731
-109.992614,68,235.790221
-114.529095,115,236.203747
-107.402605,197,236.882084
-102.124592,243,237.751565
-126.102748,285,238.705127
-113.702221,89,238.98804
-111.396875,65,239.217229
-104.699671,243,240.055762
-116.046324,488,241.633814
-111.077062,107,241.969215
-103.625928,670,244.206813
-109.97524,242,244.995321
-55.280881,1600,250.172185
-125.108839,871,253.05031
-43.243009,1600,258.219499
85.960696,1600,263.320267
-118.463585,92,263.614563
76.476693,1600,268.711678
142.240839,1600,273.901939
220.673087,1568,278.864999
-56.14499,430,280.264956
255.024751,1109,283.833091
260.060868,1047,287.320455
-105.777079,49,287.483318
-109.860745,52,287.65832
-106.11035,53,287.843114
-109.993195,75,288.090141
-104.612793,63,288.292516
-108.567079,34,288.412466
-104.557272,88,288.708769
-106.930383,53,288.89908
-109.159034,54,289.089026
-110.383515,76,289.368404
-96.26494,175,289.973502
-102.900719,114,290.332596
-127.757081,120,290.716215
-118.820342,152,291.232147
-89.06224,216,291.903368
-96.795479,136,292.347678
-112.281882,108,292.704992
-98.673701,136,293.152754
-123.03881,123,293.561606
-107.027068,52,293.734497
-106.842628,40,293.897402
-98.700919,171,294.447642
-102.151501,97,294.77545
-116.065416,65,295.012368
-120.716554,68,295.244083
-107.315804,47,295.407586
-68.510631,320,296.450193
-107.965844,55,296.638881
-110.436676,60,296.832222
-122.630988,124,297.223939
-111.876148,198,297.841681
-112.872602,269,298.714977
-100.225258,112,299.098082
-132.348351,99,299.417454
-133.474677,155,299.923095
-114.244338,98,300.232983
-118.336079,88,300.514353
-108.586167,129,300.952444
-123.658796,85,301.213361
226.800621,1459,306.025601
-115.915014,48,306.196469
-111.768323,51,306.358807
-115.129049,51,306.51703
171.052557,1600,311.667453
-107.632602,38,311.797059
-107.065436,43,311.94268
-107.485106,50,312.099038
-108.592811,66,312.303397
229.101524,1358,316.634691
-130.371926,144,317.110578
-112.525446,53,317.273373
-117.100268,54,317.444144
-115.092412,55,317.618047
231.423295,1335,321.945389
237.494032,1255,325.962444
-106.862341,49,326.125625
-107.575687,41,326.263664
-115.717535,89,326.554781
