#{"t_start": 1620062413.399675, "env_id": "BipedalWalker-v3"}
r,l,t
-103.173179,85,0.312965
-105.467607,60,0.513382
-104.527148,60,0.710238
-103.261028,74,0.951033
-107.137587,65,1.165232
-112.768026,64,1.373696
-110.967606,79,1.631895
-113.697359,77,1.883253
-111.333393,52,2.071838
-113.32759,81,2.349886
-107.54031,65,2.567668
-106.999081,35,2.710968
-113.604166,57,2.896946
-116.549342,73,3.180748
-109.552087,41,3.310561
-108.290036,82,3.584324
-114.764471,47,3.749848
-111.510812,83,4.050446
-114.500231,84,4.331389
-134.907104,471,5.923685
-103.991296,140,6.39119
-110.166688,57,6.587056
-136.845763,1600,11.773359
-130.085793,1600,16.922611
-101.567281,56,17.101963
-101.211839,96,17.409341
-99.585741,80,17.675121
-99.647956,58,17.867068
-100.407098,82,18.131503
-114.537846,37,18.253424
-106.047915,185,18.882148
-100.276677,67,19.110998
-101.076748,93,19.41182
-122.605231,291,20.378527
-99.936735,65,20.599846
-106.027456,101,20.952125
-103.296391,60,21.150443
-103.534211,48,21.314806
-103.061096,73,21.551111
-104.243964,110,21.933229
-101.234583,67,22.154811
-100.840393,54,22.334718
-99.54431,70,22.582457
-103.293987,46,22.748581
-101.861263,59,22.944456
-102.926133,63,23.162466
-103.17891,49,23.326436
-103.215877,47,23.488028
-104.117175,48,23.659636
-101.695714,55,23.844867
-101.842765,57,24.034857
-101.426395,57,24.227893
-102.917721,50,24.402372
-102.478369,75,24.646462
-100.341404,61,24.84884
-104.231786,44,25.019847
-101.164433,58,25.221414
-100.525699,80,25.484273
-102.044666,47,25.643946
-100.773366,54,25.816236
-105.980816,55,26.00569
-101.750926,52,26.176336
-104.106026,53,26.347002
-102.429311,51,26.534806
-100.922841,60,26.738094
-104.954352,40,26.865814
-101.894443,49,27.040432
-132.023433,124,27.450802
-101.600333,52,27.623959
-103.757193,106,27.959647
-102.535689,88,28.241874
-104.439629,63,28.455616
-114.459036,75,28.716609
-101.484655,74,28.978411
-117.749788,76,29.225868
-102.257236,73,29.459964
-100.484857,67,29.67235
-102.201109,63,29.876855
-107.147189,81,30.134638
-103.878791,70,30.365675
-100.266629,66,30.575606
-127.902141,1600,35.72543
-106.991625,55,35.901856
-101.758492,77,36.143223
-102.246939,70,36.372267
-86.203464,1600,41.565776
-109.26617,97,41.890819
-109.124211,58,42.081549
-101.317372,60,42.276116
-66.2827,1600,47.606057
-64.618111,1600,52.847782
-55.443738,1600,58.009978
-110.131275,44,58.151171
-24.358341,1600,63.354744
-108.314928,49,63.51755
-103.637004,77,63.777583
24.858083,1600,69.034048
83.016742,1600,74.318669
-23.336538,713,76.670622
238.046367,1442,81.35038
-104.882277,98,81.692945
-105.567579,43,81.841039
206.060061,1600,87.076807
-105.22361,54,87.246132
126.256188,1066,90.727505
-66.380837,230,91.475035
-107.531969,46,91.614171
-71.115316,177,92.179084
-108.038159,45,92.338272
-108.648189,71,92.575839
-118.659433,74,92.820834
-114.724702,67,93.042829
-113.501495,68,93.266471
-108.11668,49,93.428428
-115.194478,64,93.638099
-107.846291,52,93.810817
-121.83931,82,94.100707
-112.500553,36,94.220202
-109.321347,66,94.437217
-124.259366,94,94.749067
-112.160149,43,94.883766
-108.327981,51,95.084763
-111.731625,46,95.236857
-107.135848,47,95.386857
-107.528907,53,95.567193
-109.133759,47,95.716694
-108.915995,59,95.905513
-107.740752,45,96.052004
-109.923739,51,96.216458
-123.779308,89,96.51366
-107.77276,51,96.676549
-107.086223,45,96.826093
-108.776715,53,97.020032
-108.496941,53,97.204816
-106.294849,51,97.385384
-107.861164,48,97.551517
-114.996028,96,97.872332
-121.02134,92,98.174698
-109.221899,52,98.34698
-108.187073,52,98.522277
-112.019198,65,98.736686
-108.326769,48,98.901487
-121.156346,151,99.407308
-106.455101,48,99.571035
-108.459357,43,99.714652
-113.113124,61,99.915253
-111.519488,49,100.077506
-116.477457,70,100.314822
-112.649482,64,100.52826
-112.279386,67,100.759815
-112.575537,56,100.965818
-112.220822,55,101.158206
-108.735576,48,101.323081
-115.622946,55,101.508187
-110.450242,44,101.65829
-111.105326,43,101.810696
-112.112052,49,101.982566
-116.781323,67,102.221214
-113.847977,57,102.426486
-114.206904,56,102.600902
-119.006401,78,102.855608
-121.938254,73,103.113117
-107.889031,35,103.233198
-112.358648,58,103.430968
-121.489254,81,103.702905
-116.388589,73,103.950872
-115.474039,68,104.185296
-119.491428,95,104.494447
-111.266563,160,105.015795
-127.998699,127,105.426572
-141.436075,408,106.739232
-129.954595,322,107.802774
-140.414285,457,109.262502
-109.03315,194,109.876474
-113.963411,53,110.041312
-102.068385,97,110.367913
-98.312182,89,110.661372
-96.665768,229,111.426288
-93.381382,218,112.112032
-124.302604,799,114.607238
-116.830606,185,115.222775
-110.408651,98,115.558608
-110.934033,570,117.36488
-51.216823,1600,122.420926
-115.160023,479,123.946063
-92.385658,88,124.237976
-98.325316,96,124.542149
-83.226011,130,124.984992
-82.602172,223,125.674556
-98.92695,61,125.866652
-106.738738,52,126.032651
-59.298134,366,127.1938
-104.98714,48,127.347377
-92.843921,81,127.601366
-105.727509,47,127.752711
-62.286071,563,129.502844
-46.980025,1375,134.08854
-86.874651,98,134.410252
-109.899152,54,134.599849
-110.353796,56,134.791481
-107.806149,48,134.968822
-110.844177,58,135.168028
-87.954654,170,135.734562
-98.995254,1061,139.176055
-112.36394,57,139.373348
-139.312847,882,142.194906
-124.720499,134,142.609584
-132.429509,985,145.79041
-91.468893,169,146.344177
-97.380502,189,146.944753
-118.428345,89,147.228558
-95.196038,211,147.913905
-106.981818,618,149.902461
-76.496733,237,150.670257
-110.797993,58,150.899082
-63.43697,800,153.482865
-106.617783,47,153.672712
-79.299792,326,154.806714
-113.264742,58,155.00403
-141.387139,717,157.348953
-112.809088,103,157.694186
-112.98651,74,157.925764
-108.872693,48,158.078784
-66.610474,1600,163.15523
-98.265789,546,164.92556
-106.036038,48,165.074901
-106.760955,48,165.231506
-118.336109,79,165.505341
-107.762859,51,165.669388
-89.71004,129,166.085789
-58.014578,902,169.144264
0.989244,1387,173.890638
-106.855457,46,174.05322
-107.236143,45,174.209725
-106.704121,46,174.367574
-116.417395,67,174.590566
-3.714007,1274,178.728204
-105.386614,49,178.902235
-105.95067,40,179.049133
-106.655183,44,179.188996
-105.863014,49,179.341807
-107.144081,47,179.505469
-108.100816,46,179.655517
-111.292293,64,179.881363
-106.283743,47,180.031988
-114.916557,79,180.277516
-111.19161,95,180.602679
-92.977847,360,181.783609
-41.663565,684,184.012238
-112.043644,56,184.228028
-100.594908,227,185.006233
-111.832988,82,185.262638
-114.520058,102,185.585798
-59.868378,437,187.03582
-108.379065,57,187.248452
-113.530699,49,187.421211
-117.719857,87,187.724809
-52.009917,385,189.016538
-107.832867,80,189.278489
-115.397763,96,189.586284
-109.350234,82,189.850885
-112.047826,102,190.17045
-112.560009,93,190.478013
-113.988437,237,191.238518
-113.686113,48,191.394358
-115.693929,44,191.537069
-109.696449,46,191.683298
-116.257669,44,191.828606
-104.563894,126,192.249504
-115.02827,44,192.391112
-115.930172,49,192.550815
-116.65024,45,192.691056
-113.573362,96,192.993325
-28.768088,722,195.354082
-109.794796,47,195.504769
-128.368631,145,195.981472
-114.984984,46,196.133771
-109.319673,70,196.359843
-113.071156,92,196.659144
146.781472,1600,201.814095
-118.048458,80,202.073334
-104.261095,177,202.680992
-105.460069,62,202.876393
-116.464161,125,203.28011
-63.191989,370,204.46503
38.685914,791,206.943361
-108.0632,48,207.119763
-116.347858,84,207.410666
-76.00174,194,208.080401
29.599762,1054,211.672264
-10.180804,751,214.152012
-107.665984,44,214.30042
-99.307779,260,215.28519
-105.349707,172,215.861334
-109.33619,107,216.278517
-37.758075,643,218.388589
-115.712946,96,218.698533
-78.409227,355,219.853562
-117.409974,89,220.147527
-23.626658,697,222.459507
-110.704779,50,222.619475
-116.266655,93,222.936582
-108.516666,76,223.18958
-108.47283,58,223.380151
-110.416225,41,223.518962
-111.920838,41,223.654161
-111.85761,40,223.784873
-107.586993,62,223.988765
-110.093314,49,224.140655
-112.035049,74,224.377218
-111.412485,78,224.619137
-125.187318,141,225.072585
-111.63219,66,225.291246
-113.072394,55,225.478246
-114.52703,95,225.797693
-123.217679,130,226.218309
-114.544425,153,226.744586
-115.141514,179,227.352936
-110.144036,68,227.576225
-111.541578,66,227.797294
-111.413401,142,228.276022
-111.246543,65,228.492752
-111.647739,147,228.972108
-112.721109,60,229.171653
-114.002922,111,229.540227
-112.501331,174,230.112771
-109.220135,95,230.468788
-116.450849,75,230.730891
-112.024103,138,231.201138
-111.561601,70,231.439939
-121.490074,114,231.838009
-110.975595,49,232.016986
-112.43544,67,232.268574
-115.081182,75,232.521947
-113.612214,66,232.735726
-114.750615,69,232.971395
-114.318915,63,233.170939
-112.828682,54,233.353756
-114.586852,62,233.588123
-114.320288,185,234.176775
-114.998561,74,234.430396
-117.116756,87,234.710273
-110.669339,65,234.940536
-107.521734,65,235.174055
-110.470585,151,235.696622
-114.193026,67,235.924424
-112.30165,138,236.419923
-110.316474,206,237.137407
-111.298205,75,237.423102
-108.167391,72,237.664685
-109.841667,202,238.346382
-109.329276,76,238.596243
-107.235108,78,238.847436
-112.380315,65,239.060634
-108.732163,58,239.267608
-139.983747,795,241.876271
-105.521546,493,243.508963
-122.488152,181,244.124937
-92.990128,1600,249.333471
-107.382765,1322,253.660288
-130.53418,1024,256.99849
-105.248557,60,257.195611
-109.832185,37,257.315821
-110.394865,81,257.565324
-104.191082,1364,261.883653
-110.480567,56,262.066101
-116.903486,108,262.411646
-118.186892,106,262.738176
-110.530919,39,262.867586
-108.066879,46,263.014117
53.151893,1600,268.104853
-107.896446,37,268.224085
125.385891,1600,273.420589
192.295388,1600,278.486766
-117.47806,76,278.731989
-107.099746,191,279.36546
-114.386283,73,279.604214
-127.444678,98,279.916544
-104.419219,95,280.21578
-126.76457,128,280.636701
-114.880074,77,280.890079
-106.69737,68,281.103714
100.304133,1117,284.715154
-87.269583,198,285.358238
-108.921944,52,285.527266
-109.169117,50,285.700322
-114.900319,78,285.965035
-107.19032,56,286.163036
-113.294885,73,286.399617
-113.839658,68,286.62298
-111.239965,88,286.911806
-111.884378,128,287.356707
-106.588404,45,287.506763
-108.488949,49,287.671041
-107.394676,47,287.841817
-117.087674,64,288.04023
-109.365004,74,288.286433
-109.692096,58,288.485245
-107.524043,47,288.643472
-114.500269,86,288.952502
-105.925217,77,289.233504
-106.316919,85,289.537643
105.528439,1169,293.347474
-126.041566,147,293.84682
