iteration,num_frames,time_in_s,fitness,loss
0,25,9.012222290039062e-05,0.0,6.987216949462891
1,50,0.014023065567016602,0.0,3.0388901233673096
2,75,0.027729034423828125,0.0,8.411310195922852
3,100,0.0410008430480957,0.0,9.798604011535645
4,125,0.053418636322021484,0.0,10.074342727661133
5,150,0.06636810302734375,0.0,13.072629928588867
6,175,0.08141207695007324,0.0,11.647655487060547
7,200,0.12867379188537598,0.0,22.58926773071289
8,225,0.14256691932678223,0.0,22.357484817504883
9,250,0.15546679496765137,0.0,43.148887634277344
10,275,0.1680436134338379,0.0,29.711353302001953
11,300,0.18143749237060547,0.0,27.56197738647461
12,325,0.19372963905334473,0.0,55.086971282958984
13,350,0.2059192657470703,0.0,13.276509284973145
14,375,0.22080659866333008,0.0,57.97425079345703
15,400,0.2363424301147461,-5.809034496958489,216.0823211669922
16,425,0.25093936920166016,-323.44858711808075,663.4568481445312
17,450,0.2673208713531494,-323.44858711808075,20.867162704467773
18,475,0.2838480472564697,-36.819926923029975,552.6881103515625
19,500,0.29732298851013184,-36.819926923029975,2.419264793395996
20,525,0.31206822395324707,-36.819926923029975,4.097904205322266
21,550,0.3244917392730713,-36.819926923029975,5.999547958374023
22,575,0.33666372299194336,-36.819926923029975,224.58546447753906
23,600,0.34943604469299316,-8.901721070643394,192.72909545898438
24,625,0.36106157302856445,-8.901721070643394,1.081282377243042
25,650,0.37262558937072754,-8.901721070643394,7.759095191955566
26,675,0.38443565368652344,-8.901721070643394,1.9426915645599365
27,700,0.39627504348754883,-8.901721070643394,7.51357364654541
28,725,0.40781259536743164,-8.901721070643394,8.071124076843262
29,750,0.419567346572876,-8.901721070643394,10.495649337768555
30,775,0.431957483291626,-8.901721070643394,19.057456970214844
31,800,0.44441676139831543,-8.901721070643394,15.481998443603516
32,825,0.4574301242828369,-8.901721070643394,24.12167739868164
33,850,0.4698913097381592,-8.901721070643394,17.920673370361328
34,875,0.48258161544799805,-10.605249721051965,421.0121154785156
35,900,0.4945199489593506,-10.605249721051965,34.68861389160156
36,925,0.5062572956085205,-10.605249721051965,20.980581283569336
37,950,0.5193099975585938,18.64997119300239,546.4992065429688
38,975,0.5331578254699707,18.64997119300239,317.76580810546875
39,1000,0.5469920635223389,18.64997119300239,14.312333106994629
40,1025,0.5608158111572266,18.64997119300239,11.68045425415039
41,1050,0.5760095119476318,-51.09648490979337,535.8787231445312
42,1075,0.5905749797821045,-51.09648490979337,12.027312278747559
43,1100,0.6054813861846924,-51.09648490979337,34.942047119140625
44,1125,0.6193804740905762,81.15109343067691,200.96646118164062
45,1150,0.6330385208129883,81.15109343067691,10.035563468933105
46,1175,0.6460521221160889,81.15109343067691,8.778705596923828
47,1200,0.6582136154174805,81.15109343067691,42.68540954589844
48,1225,0.6711480617523193,-266.04771898124255,870.7100219726562
49,1250,0.683480978012085,-266.04771898124255,4.61289119720459
50,1275,0.6964221000671387,-266.04771898124255,7.68007230758667
51,1300,0.7099530696868896,-266.04771898124255,3.083970546722412
52,1325,0.7226877212524414,-266.04771898124255,5.863283157348633
53,1350,0.7359516620635986,40.60596446166775,345.5561828613281
54,1375,0.7483792304992676,40.60596446166775,3.941823720932007
55,1400,0.7607324123382568,40.60596446166775,8.856225967407227
56,1425,0.7732305526733398,40.60596446166775,9.56749439239502
57,1450,0.7872104644775391,40.60596446166775,17.56934928894043
58,1475,0.8004817962646484,40.60596446166775,2.541179656982422
59,1500,0.8133273124694824,40.60596446166775,6.410732269287109
60,1525,0.826275110244751,40.60596446166775,23.413227081298828
61,1550,0.8389749526977539,40.60596446166775,5.700765132904053
62,1575,0.8521132469177246,40.60596446166775,13.062736511230469
63,1600,0.8652923107147217,40.60596446166775,25.660839080810547
64,1625,0.8782558441162109,40.60596446166775,28.330961227416992
65,1650,0.8911244869232178,40.60596446166775,14.84044361114502
66,1675,0.9093606472015381,40.60596446166775,48.81749725341797
67,1700,0.929826021194458,40.60596446166775,49.669578552246094
68,1725,0.9448237419128418,40.60596446166775,112.9156494140625
69,1750,0.9600255489349365,40.60596446166775,54.41855239868164
70,1775,0.9722533226013184,40.60596446166775,124.64601135253906
71,1800,0.9856152534484863,62.55722134951667,423.7981262207031
72,1825,0.9983096122741699,62.55722134951667,47.769405364990234
73,1850,1.0111360549926758,62.55722134951667,136.23648071289062
74,1875,1.0247316360473633,-325.1029336765234,879.0250244140625
75,1900,1.0389363765716553,-325.1029336765234,66.03005981445312
76,1925,1.053400993347168,-256.4704618577858,849.0849609375
77,1950,1.0683398246765137,-516.6592459832153,1150.8056640625
78,1975,1.081904411315918,-516.6592459832153,1.22115159034729
79,2000,1.097935676574707,-516.6592459832153,5.744197845458984
80,2025,1.1113665103912354,-516.6592459832153,1.9021615982055664
81,2050,1.124734878540039,-516.6592459832153,2.336369514465332
82,2075,1.138012170791626,-516.6592459832153,4.0432515144348145
83,2100,1.15256929397583,-516.6592459832153,5.7129082679748535
84,2125,1.1669714450836182,-516.6592459832153,3.618666410446167
85,2150,1.1812222003936768,-516.6592459832153,6.964690208435059
86,2175,1.194495439529419,-516.6592459832153,92.01520538330078
87,2200,1.2072415351867676,-64.77391570834655,385.5837707519531
88,2225,1.2190439701080322,-64.77391570834655,4.292845726013184
89,2250,1.2310562133789062,-64.77391570834655,5.969089031219482
90,2275,1.2433533668518066,-64.77391570834655,2.6147730350494385
91,2300,1.2557015419006348,-64.77391570834655,5.677896976470947
92,2325,1.2679111957550049,-64.77391570834655,10.788785934448242
93,2350,1.280343770980835,-64.77391570834655,12.755958557128906
94,2375,1.292409896850586,-64.77391570834655,18.866676330566406
95,2400,1.304595947265625,-64.77391570834655,10.685699462890625
