iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
0,70590,0.0018010139465332031,1,200,0,0,,
1,141193,4.1241796016693115,1,200,1,1,-109.50592110601842,0.49600455432963203
2,219086,8.527787208557129,1,200,2,2,-109.98873472045716,0.5815126132371712
3,303382,13.605184078216553,1,200,3,3,-110.81676061766817,0.4306368071871724
4,393514,19.04515838623047,1,200,4,4,-110.0236933646384,0.5902592905015112
5,488589,24.70893883705139,1,200,5,5,-109.81333964409066,0.6413700004463734
6,598438,31.246334075927734,1,200,6,1,-109.05269998367234,0.49733224594995307
