#{"t_start": 1620060565.8236918, "env_id": "CartPole-v0"}
r,l,t
23.0,23,0.046866
37.0,37,0.116785
18.0,18,0.14979
25.0,25,0.193263
26.0,26,0.244556
9.0,9,0.265644
22.0,22,0.312234
21.0,21,0.353666
11.0,11,0.371647
56.0,56,0.468026
30.0,30,0.529843
87.0,87,0.677845
48.0,48,0.761135
28.0,28,0.809372
30.0,30,0.86088
16.0,16,0.887471
43.0,43,0.957106
96.0,96,1.131849
130.0,130,1.360184
120.0,120,1.558626
136.0,136,1.784763
200.0,200,2.123521
154.0,154,2.393191
182.0,182,2.693823
124.0,124,2.90806
190.0,190,3.221812
200.0,200,3.553419
200.0,200,3.897043
112.0,112,4.081
192.0,192,4.400048
176.0,176,4.728013
133.0,133,4.965278
156.0,156,5.249489
200.0,200,5.592634
200.0,200,5.926393
200.0,200,6.258945
38.0,38,6.323386
102.0,102,6.501233
146.0,146,6.749268
200.0,200,7.094441
165.0,165,7.397821
176.0,176,7.69481
196.0,196,8.041941
157.0,157,8.318805
91.0,91,8.469414
103.0,103,8.66083
126.0,126,8.883312
96.0,96,9.051931
142.0,142,9.283809
179.0,179,9.585394
132.0,132,9.821157
130.0,130,10.041814
113.0,113,10.232723
122.0,122,10.446321
133.0,133,10.680128
156.0,156,10.936715
118.0,118,11.135244
153.0,153,11.381171
133.0,133,11.612299
146.0,146,11.850233
108.0,108,12.026024
157.0,157,12.288329
200.0,200,12.641997
200.0,200,12.967628
63.0,63,13.077731
200.0,200,13.425675
200.0,200,13.75419
200.0,200,14.106676
200.0,200,14.429335
200.0,200,14.774149
92.0,92,14.934703
159.0,159,15.197695
27.0,27,15.240913
75.0,75,15.366128
200.0,200,15.695547
200.0,200,16.033445
200.0,200,16.362933
170.0,170,16.653454
134.0,134,16.878546
95.0,95,17.034028
146.0,146,17.272309
200.0,200,17.605644
200.0,200,17.944969
200.0,200,18.303527
200.0,200,18.671103
182.0,182,18.973973
118.0,118,19.180451
140.0,140,19.411418
96.0,96,19.573518
96.0,96,19.732834
93.0,93,19.885419
84.0,84,20.049097
89.0,89,20.198414
114.0,114,20.389268
95.0,95,20.546641
95.0,95,20.708011
40.0,40,20.785243
58.0,58,20.89258
51.0,51,20.982753
67.0,67,21.094389
43.0,43,21.169544
37.0,37,21.231342
113.0,113,21.420304
52.0,52,21.505455
32.0,32,21.556545
78.0,78,21.700225
49.0,49,21.783962
35.0,35,21.844927
26.0,26,21.88846
42.0,42,21.958344
25.0,25,22.001824
45.0,45,22.077014
40.0,40,22.145387
37.0,37,22.209648
29.0,29,22.259996
38.0,38,22.32048
35.0,35,22.380026
51.0,51,22.467378
50.0,50,22.582536
43.0,43,22.652338
50.0,50,22.735587
44.0,44,22.810633
51.0,51,22.898761
44.0,44,22.973148
65.0,65,23.080776
22.0,22,23.116014
200.0,200,23.455893
72.0,72,23.578377
121.0,121,23.778755
67.0,67,23.889442
200.0,200,24.221404
129.0,129,24.444061
117.0,117,24.652032
200.0,200,24.990267
80.0,80,25.156824
31.0,31,25.212371
44.0,44,25.283534
39.0,39,25.353209
24.0,24,25.395355
87.0,87,25.535663
110.0,110,25.715009
28.0,28,25.763272
113.0,113,25.954829
154.0,154,26.211426
28.0,28,26.261586
127.0,127,26.483073
100.0,100,26.678818
107.0,107,26.863398
122.0,122,27.061271
126.0,126,27.268229
130.0,130,27.483866
22.0,22,27.523105
24.0,24,27.564011
92.0,92,27.724942
81.0,81,27.859997
136.0,136,28.083856
16.0,16,28.113199
15.0,15,28.137559
12.0,12,28.156012
139.0,139,28.383509
117.0,117,28.583308
117.0,117,28.776847
112.0,112,28.961888
20.0,20,28.995764
109.0,109,29.177322
88.0,88,29.327926
97.0,97,29.500005
80.0,80,29.634564
23.0,23,29.672656
97.0,97,29.832417
90.0,90,29.982207
23.0,23,30.019156
83.0,83,30.164075
101.0,101,30.3412
95.0,95,30.514314
112.0,112,30.701695
129.0,129,30.915129
184.0,184,31.234357
200.0,200,31.578142
200.0,200,31.919407
200.0,200,32.250016
200.0,200,32.599016
200.0,200,32.935212
200.0,200,33.257764
200.0,200,33.588494
200.0,200,33.916499
200.0,200,34.244107
200.0,200,34.575467
200.0,200,34.921495
200.0,200,35.255828
200.0,200,35.581529
200.0,200,35.911914
200.0,200,36.24573
200.0,200,36.593733
200.0,200,36.943771
200.0,200,37.278455
200.0,200,37.607953
200.0,200,37.949792
200.0,200,38.281506
200.0,200,38.638474
200.0,200,38.964126
200.0,200,39.289083
200.0,200,39.624063
200.0,200,39.952361
200.0,200,40.306133
200.0,200,40.650398
200.0,200,40.974024
200.0,200,41.32256
200.0,200,41.655352
200.0,200,41.990779
200.0,200,42.323935
200.0,200,42.670709
200.0,200,43.018448
200.0,200,43.349864
200.0,200,43.678903
200.0,200,44.003155
200.0,200,44.324685
200.0,200,44.680456
200.0,200,45.010021
200.0,200,45.342361
200.0,200,45.670107
200.0,200,45.988769
200.0,200,46.319531
200.0,200,46.6467
200.0,200,46.982476
200.0,200,47.328132
200.0,200,47.650948
200.0,200,47.996058
200.0,200,48.323702
200.0,200,48.684262
200.0,200,49.029705
200.0,200,49.352907
200.0,200,49.689725
200.0,200,50.020407
200.0,200,50.376815
200.0,200,50.730572
200.0,200,51.068555
200.0,200,51.411555
200.0,200,51.748888
200.0,200,52.094346
200.0,200,52.442907
200.0,200,52.763087
200.0,200,53.108265
200.0,200,53.434968
200.0,200,53.765854
200.0,200,54.095832
200.0,200,54.420098
200.0,200,54.777746
200.0,200,55.105725
200.0,200,55.459341
200.0,200,55.789722
200.0,200,56.119472
200.0,200,56.456588
200.0,200,56.798662
200.0,200,57.130331
200.0,200,57.464755
200.0,200,57.787042
200.0,200,58.12404
200.0,200,58.45902
200.0,200,58.790055
200.0,200,59.132237
200.0,200,59.459682
200.0,200,59.792556
200.0,200,60.123724
200.0,200,60.460956
200.0,200,60.817347
200.0,200,61.146838
200.0,200,61.498293
200.0,200,61.832899
200.0,200,62.173698
200.0,200,62.507766
200.0,200,62.845575
200.0,200,63.183683
200.0,200,63.509078
200.0,200,63.859584
200.0,200,64.192742
200.0,200,64.538295
200.0,200,64.880221
200.0,200,65.205956
200.0,200,65.540061
200.0,200,65.878348
200.0,200,66.21609
200.0,200,66.56724
200.0,200,66.911265
200.0,200,67.259426
200.0,200,67.593466
200.0,200,67.924668
200.0,200,68.262098
200.0,200,68.607023
200.0,200,68.940047
200.0,200,69.268871
200.0,200,69.603867
200.0,200,69.947273
200.0,200,70.279264
200.0,200,70.646403
200.0,200,70.969242
200.0,200,71.296824
200.0,200,71.640937
200.0,200,71.979394
200.0,200,72.317483
200.0,200,72.650996
200.0,200,72.978408
200.0,200,73.318231
200.0,200,73.654452
200.0,200,73.986814
200.0,200,74.321306
200.0,200,74.674206
200.0,200,75.039089
200.0,200,75.412538
200.0,200,75.770905
200.0,200,76.105772
200.0,200,76.436725
200.0,200,76.799796
200.0,200,77.128966
200.0,200,77.462508
200.0,200,77.800122
200.0,200,78.134921
200.0,200,78.48852
200.0,200,78.833624
200.0,200,79.172018
200.0,200,79.502906
200.0,200,79.845349
200.0,200,80.204102
200.0,200,80.529275
200.0,200,80.865161
200.0,200,81.191693
200.0,200,81.525834
200.0,200,81.876609
200.0,200,82.213626
200.0,200,82.573064
200.0,200,82.896725
200.0,200,83.235286
200.0,200,83.573486
200.0,200,83.900515
200.0,200,84.236095
200.0,200,84.580747
200.0,200,84.909393
200.0,200,85.252864
200.0,200,85.578534
200.0,200,85.913562
200.0,200,86.247929
200.0,200,86.585664
200.0,200,86.942204
200.0,200,87.270263
200.0,200,87.615877
200.0,200,87.959713
200.0,200,88.294616
200.0,200,88.637866
200.0,200,88.962438
200.0,200,89.292118
200.0,200,89.625324
200.0,200,89.967668
200.0,200,90.313557
200.0,200,90.663027
200.0,200,91.005397
200.0,200,91.343821
200.0,200,91.669977
200.0,200,92.008267
200.0,200,92.336717
200.0,200,92.676529
200.0,200,93.006096
200.0,200,93.328461
200.0,200,93.670966
200.0,200,94.003337
200.0,200,94.33487
200.0,200,94.68285
200.0,200,95.016531
200.0,200,95.376255
200.0,200,95.710534
200.0,200,96.043905
200.0,200,96.368316
200.0,200,96.691636
200.0,200,97.042115
200.0,200,97.371677
200.0,200,97.719537
200.0,200,98.056707
200.0,200,98.399249
200.0,200,98.76895
200.0,200,99.095031
200.0,200,99.45077
200.0,200,99.776533
28.0,28,99.823676
200.0,200,100.153464
200.0,200,100.498548
200.0,200,100.847534
153.0,153,101.107617
200.0,200,101.440046
200.0,200,101.766954
200.0,200,102.116248
200.0,200,102.445327
200.0,200,102.78954
200.0,200,103.129324
200.0,200,103.459521
200.0,200,103.794101
200.0,200,104.127858
200.0,200,104.460081
200.0,200,104.806948
200.0,200,105.140486
200.0,200,105.483157
200.0,200,105.806612
200.0,200,106.155138
200.0,200,106.501861
200.0,200,106.832101
97.0,97,107.000084
200.0,200,107.343169
200.0,200,107.668075
200.0,200,108.0046
200.0,200,108.342958
200.0,200,108.674078
200.0,200,109.003638
200.0,200,109.327485
200.0,200,109.668508
200.0,200,109.998149
200.0,200,110.335809
200.0,200,110.687549
200.0,200,111.013824
200.0,200,111.355815
200.0,200,111.678566
200.0,200,112.013432
200.0,200,112.348736
